MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
Viola_Title	ヴァイオラ
Viola_Description	ヴァイオラは、{r2[きかいぶんめいじだい]}機械文明時代{/r2}に{r2[かいはつ]}開発{/r2}された\n{r2[ひとりの]}一人乗{/r2}りの{r2[にりんそうこうしゃ]}二輪走行車{/r2}である。\nサイキック{r2[ぶんめい]}文明{/r2}に{r2[いこう]}移行{/r2}した{r2[のち]}後{/r2}、{r2[さいかいはつ]}再開発{/r2}され\nラモーン{r2[こじん]}個人{/r2}のサイキック{r2[のうは]}脳波{/r2}を{r2[しきべつ]}識別{/r2}する\n{r2[きのう]}機能{/r2}が{r2[とうさい]}搭載{/r2}された。{r2[せんよう]}専用{/r2}スーツを{r2[ちゃくそう]}着装{/r2}した\n{r2[じょうたい]}状態{/r2}でヴァイオラと{r2[いちど]}一度{/r2}{r2[どうちょう]}同調{/r2}すると、その\n{r2[どうちょうしゃ]}同調者{/r2}{r2[せんよう]}専用{/r2}の{r2[しゃたい]}車体{/r2}となる。{r2[た]}他{/r2}のラモーンは\n{r2[そうじゅう]}操縦{/r2}することは{r2[でき]}出来{/r2}ない。\nまた、{r2[はな]}離{/r2}れた{r2[ばしょ]}場所{/r2}から{r2[どうちょうしゃ]}同調者{/r2}が{r2[よ]}呼{/r2}び{r2[だ]}出{/r2}せば\n{r2[じどううんてん]}自動運転{/r2}で、その{r2[ばしょ]}場所{/r2}に{r2[とうちゃく]}到着{/r2}する。\nただし、ヴァイオラが{r2[そうこうふかのう]}走行不可能{/r2}な{r2[ちけい]}地形{/r2}が\nルート{r2[じょう]}上{/r2}に{r2[そんざい]}存在{/r2}する{r2[ばあい]}場合{/r2}は、{r2[よ]}呼{/r2}び{r2[だ]}出{/r2}すこと\nが{r2[でき]}出来{/r2}ない。\n{r2[ほか]}他{/r2}にも、スーツをアップグレードすること\nで、ヴァイオラに{r2[あらかじ]}予{/r2}め{r2[く]}組{/r2}み{r2[こ]}込{/r2}まれた{r2[きのう]}機能{/r2}を\n{r2[かいほう]}開放{/r2}することも{r2[かのう]}可能{/r2}である。\n{r2[たと]}例{/r2}えば、ヴァイオラICスーツには{r2[たいおう]}対応{/r2}する\nICモードがあり、タイヤでの{r2[そうこう]}走行{/r2}が{r2[ふかのう]}不可能{/r2}\nな{r2[ちけい]}地形{/r2}をホバリングで{r2[そうこうかのう]}走行可能{/r2}な{r2[けいたい]}形態{/r2}へと\n{r2[へんけい]}変形{/r2}する。{r2[たいねつきのう]}耐熱機能{/r2}も{r2[そな]}備{/r2}えており、マグマ\nの{r2[うえ]}上{/r2}の{r2[そうこう]}走行{/r2}が{r2[かのう]}可能{/r2}になる。なお、この{r2[へんけい]}変形{/r2}\nは、{r2[ろめんじょうきょう]}路面状況{/r2}を{r2[かんち]}感知{/r2}し{r2[じどうてき]}自動的{/r2}に{r2[おこな]}行{/r2}われる。
PsychicSpiderBallTrack_Title	サイキック・ボールトラック
PsychicSpiderBallTrack_Description	サイキック・スパイダーボールの{r2[のうりょくしゃ]}能力者{/r2}が\n{r2[かつよう]}活用{/r2}{r2[かのう]}可能{/r2}な{r2[いどうよう]}移動用{/r2}の{r2[きせき]}軌跡{/r2}である。\nラモーン{r2[しさい]}司祭{/r2}が、サイキック・エネルギー\nを{r2[みち]}道{/r2}のように{r2[し]}敷{/r2}いた{r2[あと]}跡{/r2}を{r2[かしか]}可視化{/r2}することで\n{r2[しよう]}使用{/r2}が{r2[かのう]}可能{/r2}になる。{r2[へんしん]}変身{/r2}したボールの{r2[ひょうめん]}表面{/r2}\nにサイキック・エネルギーの{r2[まく]}膜{/r2}を{r2[うす]}薄{/r2}く{r2[は]}張{/r2}る\nと{r2[きせき]}軌跡{/r2}と{r2[ひ]}引{/r2}き{r2[あ]}合{/r2}って、その{r2[ひょうめん]}表面{/r2}に{r2[きゅうちゃく]}吸着{/r2}され\n{r2[は]}張{/r2}り{r2[つ]}付{/r2}いた{r2[じょうたい]}状態{/r2}となり、{r2[すいちょく]}垂直{/r2}な{r2[かべ]}壁{/r2}や{r2[てんじょう]}天井{/r2}で\nあっても{r2[らっか]}落下{/r2}せずに{r2[いどう]}移動{/r2}することが{r2[でき]}出来{/r2}る。
PsychicSpiderBallTrack_Preview	{color[00ff9dff]}サイキック・ボールトラック：\n{color[000000ff]}サイキック・スパイダーボールの{r2[のうりょくしゃ]}能力者{/r2}のみが{r2[かつようかのう]}活用可能{/r2}。\n{r2[かしかご]}可視化後{/r2}にボール{r2[じょうたい]}状態{/r2}で{r2[きせき]}軌跡{/r2}に{r2[きゅうちゃく]}吸着{/r2}し、{r2[かいてん]}回転{/r2}して{r2[いどう]}移動{/r2}する。
SpiderBallTrack_Title	ラモーン{r2[せい]}製{/r2}{r2[じき]}磁気{/r2}トラック
SpiderBallTrack_Description	{r2[じき]}磁気{/r2}トラックは、メンテナンスタンク{r2[よう]}用{/r2}の\n{r2[いどう]}移動{/r2}ルートとして、{r2[かいはつ]}開発{/r2}された。\n{r2[とく]}特{/r2}に、{r2[あしば]}足場{/r2}の{r2[せっち]}設置{/r2}が{r2[むずか]}難{/r2}しい{r2[たてもの]}建物{/r2}の{r2[きょくめん]}曲面{/r2}の{r2[かべ]}壁{/r2}\nなどに{r2[そ]}沿{/r2}って、メンテナンスタンクが{r2[いどう]}移動{/r2}\n{r2[でき]}出来{/r2}る。トラックが{r2[はっせい]}発生{/r2}する{r2[じば]}磁場{/r2}の{r2[はんいない]}範囲内{/r2}\nにメンテナンスタンクが{r2[しんにゅう]}侵入{/r2}すると、{r2[ほんたい]}本体{/r2}\nフレームを{r2[こうせい]}構成{/r2}する{r2[きんぞく]}金属{/r2}に{r2[ふく]}含{/r2}まれる{r2[じせいたい]}磁性体{/r2}\nが{r2[はんのう]}反応{/r2}し、トラックに{r2[は]}張{/r2}り{r2[つ]}付{/r2}く{r2[じょうたい]}状態{/r2}となる。\nサイキック・スパイダーボールの{r2[のうりょくしゃ]}能力者{/r2}で\nあれば、ボール{r2[じょうたい]}状態{/r2}で{r2[たいじ]}帯磁{/r2}することにより、\nこのトラックの{r2[りよう]}利用{/r2}が{r2[かのう]}可能{/r2}である。
SpiderBallTrack_Preview	{color[00ff9dff]}ラモーン{r2[せい]}製{/r2}{r2[じき]}磁気{/r2}トラック：{color[000000ff]}\n{r2[たいじじょうたい]}帯磁状態{/r2}で、{r2[みっちゃく]}密着{/r2}が{r2[かのう]}可能{/r2}な{r2[じき]}磁気{/r2}トラック・システム。\nメンテナンスタンクの{r2[さぎょうじ]}作業時{/r2}に{r2[いどう]}移動{/r2}ルートとして{r2[かつよう]}活用{/r2}。
TetherNode_Title	テザーノード
TetherNode_Description	テザーノードは、メンテナンスタンク{r2[よう]}用{/r2}の\n{r2[こてい]}固定{/r2}ポイントである。ポイントは、{r2[ぶつりてき]}物理的{/r2}\nな{r2[しか]}仕掛{/r2}けではなく、{r2[きゅうじょう]}球状{/r2}のエネルギー{r2[たい]}体{/r2}を\n{r2[せんよう]}専用{/r2}プロジェクターで{r2[くうちゅう]}空中{/r2}に{r2[とうえい]}投影{/r2}したもの\nで、{r2[さぎょうじ]}作業時{/r2}にワイヤーを{r2[せつぞく]}接続{/r2}し、{r2[ちぢ]}縮{/r2}めたり\n{r2[の]}伸{/r2}ばしたりすることで、{r2[じょうしょう]}上昇{/r2}、{r2[かこう]}下降{/r2}を{r2[おこな]}行{/r2}う。\nまた、サイキック・スパイダーボール{r2[のうりょく]}能力{/r2}\nとサイキック・ラッソの{r2[のうりょく]}能力{/r2}を{r2[あわ]}併{/r2}せ{r2[も]}持{/r2}つ{r2[もの]}者{/r2}\nであれば、サイキック・チェーンの{r2[しんしゅく]}伸縮{/r2}を\n{r2[りよう]}利用{/r2}してのジャンプも{r2[かのう]}可能{/r2}である。
TetherNode_Preview	{color[00ff9dff]}テザーノード：{color[000000ff]}\nメンテナンスタンクが、ノードを{r2[きてん]}起点{/r2}としてワイヤーを{r2[しんしゅく]}伸縮{/r2}\nさせ{r2[かこう]}下降{/r2}、{r2[じょうしょう]}上昇{/r2}を{r2[おこな]}行{/r2}う。スパイダーボールの{r2[のうりょく]}能力{/r2}で{r2[しようかのう]}使用可能{/r2}。
GrappleLassoNode_Preview	{color[00ff9dff]}グラブノード：{color[000000ff]}\nメンテナンスタンクが、{r2[さぎょうじ]}作業時{/r2}に{r2[いち]}位置{/r2}を{r2[こてい]}固定{/r2}するポイント。\nワイヤーを{r2[しよう]}使用{/r2}してのノードからノードへの{r2[いどう]}移動{/r2}も{r2[かのう]}可能{/r2}。
GrappleLatchNode_Title	グラブノード\n
GrappleLatchNode_Description	メンテナンスタンクが、{r2[すいちょく]}垂直{/r2}な{r2[かべ]}壁{/r2}など{r2[いち]}位置{/r2}\nを{r2[こてい]}固定{/r2}することが{r2[こんなん]}困難{/r2}な{r2[ばしょ]}場所{/r2}で{r2[さぎょう]}作業{/r2}を{r2[おこな]}行{/r2}う\n{r2[さい]}際{/r2}に、ワイヤーを{r2[せつぞく]}接続{/r2}して{r2[らっか]}落下{/r2}を{r2[ぼうし]}防止{/r2}する\nための{r2[こていきぐ]}固定器具{/r2}である。\nサイキック・グラップリングの{r2[のうりょく]}能力{/r2}を{r2[も]}持{/r2}つ\n{r2[もの]}者{/r2}であれば、グラブノードにサイキック・\nチェーンを{r2[せつぞく]}接続{/r2}し、それを{r2[たんしゅく]}短縮{/r2}することで\nグラブノードの{r2[いち]}位置{/r2}まで{r2[いどう]}移動{/r2}し、そのまま\n{r2[は]}張{/r2}り{r2[つ]}付{/r2}くことが{r2[かのう]}可能{/r2}である。\n{r2[さら]}更{/r2}にその{r2[いち]}位置{/r2}から、サイキック・チェーン\nが{r2[とど]}届{/r2}く{r2[はんい]}範囲{/r2}にグラブノードが{r2[そんざい]}存在{/r2}する{r2[ばあい]}場合{/r2}\nは、{r2[れんぞく]}連続{/r2}して{r2[いどう]}移動{/r2}することも{r2[でき]}出来{/r2}る。
GrappleLatchNode_Preview	サイキック・グラブノード：\nサイキック・エネルギーで{r2[せっち]}設置{/r2}された{r2[こてい]}固定{/r2}ポイント。\nサイキック・グラップリングの{r2[のうりょく]}能力{/r2}で{r2[しようかのう]}使用可能{/r2}。
GrappleSwing_Title	グラップルポイント
GrappleSwing_Description	グラップルポイントは、{r2[てんけん]}点検{/r2}や{r2[ほしゅうさぎょう]}補修作業{/r2}に\n{r2[あ]}当{/r2}たるメンテナンスタンクが、ワイヤーを\n{r2[せつぞく]}接続{/r2}するための{r2[こてい]}固定{/r2}ポイントである。\nワイヤーを{r2[の]}伸{/r2}ばしたり、{r2[ちぢ]}縮{/r2}めたりすること\nで、{r2[じょうしょう]}上昇{/r2}、{r2[かこう]}下降{/r2}を{r2[おこな]}行{/r2}う。サイキック{r2[のうりょくしゃ]}能力者{/r2}\nもサイキック・グラップリングを{r2[せつぞく]}接続{/r2}する\nことで、ぶら{r2[さ]}下{/r2}がることが{r2[でき]}出来{/r2}る。\n{r2[ふくすう]}複数{/r2}のポイントが、{r2[なら]}並{/r2}んで{r2[いち]}位置{/r2}する{r2[ばあい]}場合{/r2}は\n{r2[ふ]}振{/r2}り{r2[こうんどう]}子運動{/r2}を{r2[かつよう]}活用{/r2}して、ポイント{r2[かん]}間{/r2}を{r2[れんぞく]}連続{/r2}\nで{r2[いどう]}移動{/r2}することも{r2[かのう]}可能{/r2}である。
GrappleSwing_Preview	{color[00ff9dff]}グラップルポイント：{color[000000ff]}\nメンテナンスタンクが、{r2[さぎょうじ]}作業時{/r2}に{r2[しよう]}使用{/r2}するポイント。\n{r2[ふ]}振{/r2}り{r2[こうんどう]}子運動{/r2}の{r2[おうよう]}応用{/r2}で、ポイント{r2[かん]}間{/r2}の{r2[いどう]}移動{/r2}が{r2[かのう]}可能{/r2}。
GrappleSwingPsychic_Title	サイキック・グラップルポイント
GrappleSwingPsychic_Description	サイキック・グラップルポイントは、{r2[つうじょう]}通常{/r2}\nのグラップルポイントと{r2[どうよう]}同様{/r2}にサイキック\n・チェーンを{r2[せつぞく]}接続{/r2}して、ぶら{r2[さ]}下{/r2}がることが\n{r2[でき]}出来{/r2}るサイキック・エネルギーを{r2[しゅうやく]}集約{/r2}した\n{r2[ていてん]}定点{/r2}である。{r2[かしか]}可視化{/r2}により、{r2[しよう]}使用{/r2}が{r2[かのう]}可能{/r2}に\nなる。サイキック・グラップリングの{r2[のうりょく]}能力{/r2}\nが{r2[ひっす]}必須{/r2}で、この{r2[のうりょく]}能力{/r2}を{r2[も]}持{/r2}たなければ、{r2[かり]}仮{/r2}に\n{r2[かしか]}可視化{/r2}に{r2[せいこう]}成功{/r2}しても{r2[しよう]}使用{/r2}は、{r2[でき]}出来{/r2}ない。\n{r2[おうだん]}横断{/r2}が{r2[ふかのう]}不可能{/r2}な{r2[ばしょ]}場所{/r2}でも{r2[ふくすう]}複数{/r2}のポイントを\n{r2[せっち]}設置{/r2}し、ポイント{r2[かん]}間{/r2}を{r2[ふ]}振{/r2}り{r2[こうんどう]}子運動{/r2}で{r2[わた]}渡{/r2}れる\nようにするのが、{r2[きほんてき]}基本的{/r2}な{r2[しようほう]}使用法{/r2}である。
GrappleSwingPsychic_Preview	{color[00ff9dff]}サイキック・グラップルポイント：{color[000000ff]}\nサイキック・グラップリングで{r2[せつぞくかのう]}接続可能{/r2}なポイント。\n{r2[ふ]}振{/r2}り{r2[こ]}子{/r2}{r2[うんどう]}運動{/r2}の{r2[おうよう]}応用{/r2}で、ポイント{r2[かん]}間{/r2}の{r2[いどう]}移動{/r2}が{r2[かのう]}可能{/r2}。
Crate_FP_Large_Preview	エネルギー{r2[かんりしせつよう]}管理施設用{/r2}ラージコンテナ：\n{r2[おも]}主{/r2}に{r2[しせつ]}施設{/r2}の{r2[おおがた]}大型{/r2}デバイスの{r2[しゅうぜん]}修繕{/r2}に{r2[もち]}用{/r2}いる{r2[ぶひん]}部品{/r2}の{r2[ほかん]}保管{/r2}に{r2[しよう]}使用{/r2}。\n{r2[たいねつせい]}耐熱性{/r2}ではあるが、{r2[たいきゅうど]}耐久度{/r2}{r2[じたい]}自体{/r2}は{r2[いっぱんてき]}一般的{/r2}なコンテナと{r2[どうとう]}同等{/r2}。
Crate_FP_Small_Preview	エネルギー{r2[かんりしせつよう]}管理施設用{/r2}スモールコンテナ：\n{r2[しせつ]}施設{/r2}で{r2[かどう]}稼働{/r2}するメンテナンスボットの{r2[こうかんよう]}交換用{/r2}のバッテリーや\n{r2[しゅうりよう]}修理用{/r2}{r2[きざい]}機材{/r2}を{r2[ほかん]}保管{/r2}する{r2[こがた]}小型{/r2}コンテナ。{r2[つうじょうかき]}通常火器{/r2}で{r2[はかいかのう]}破壊可能{/r2}。
Crate_IB_Small_Preview	{r2[けんきゅうしょよう]}研究所用{/r2}スモールコンテナ：\n{r2[おも]}主{/r2}に{r2[けんきゅうよう]}研究用{/r2}の{r2[やくひん]}薬品{/r2}や{r2[いりょうぶっし]}医療物資{/r2}の{r2[うんぱん]}運搬{/r2}、{r2[ほかん]}保管{/r2}に{r2[しよう]}使用{/r2}されていた\n{r2[こがた]}小型{/r2}のコンテナ。{r2[おんど]}温度{/r2}と{r2[しつど]}湿度{/r2}の{r2[ちょうせいきのう]}調整機能{/r2}を{r2[そな]}備{/r2}えている。
Crate_IB_Large_Preview	{r2[けんきゅうしょよう]}研究所用{/r2}ラージコンテナ：\n{r2[じっけんよう]}実験用{/r2}デバイスの{r2[うんぱん]}運搬{/r2}、{r2[ほかん]}保管{/r2}に{r2[しよう]}使用{/r2}された{r2[おおがた]}大型{/r2}コンテナ。\nデバイスの{r2[ほご]}保護{/r2}に{r2[かぶそく]}過不足{/r2}ないが、{r2[つうじょうかき]}通常火器{/r2}で{r2[はかいかのう]}破壊可能{/r2}。
Crate_GM_Small_Preview	{r2[こうざんよう]}鉱山用{/r2}スモールコンテナ：\n{r2[おも]}主{/r2}に{r2[さいくつさぎょうしゃ]}採掘作業者{/r2}の{r2[どうぐ]}道具{/r2}や{r2[きゅうきゅうよう]}救急用{/r2}のキットの{r2[ほかん]}保管{/r2}に{r2[しよう]}使用{/r2}される\n{r2[こがた]}小型{/r2}のコンテナ。{r2[つうじょうかき]}通常火器{/r2}で{r2[はかいかのう]}破壊可能{/r2}。
Crate_GM_Large_Preview	{r2[こうざんよう]}鉱山用{/r2}ラージコンテナ：\n{r2[さいくつきき]}採掘機器{/r2}の{r2[しゅうり]}修理{/r2}やメンテナンスに{r2[ひつよう]}必要{/r2}な{r2[ぶひん]}部品{/r2}などを{r2[ほかん]}保管{/r2}する\n{r2[おおがた]}大型{/r2}のコンテナ。{r2[つうじょうかき]}通常火器{/r2}で{r2[はかいかのう]}破壊可能{/r2}。
TKContainer_Psychic_Preview	{color[00ff9dff]}サイキック・コンテナ：{color[000000ff]}\n{r2[かこ]}過去{/r2}のラモーン{r2[しさい]}司祭{/r2}らによって、{r2[えら]}選{/r2}ばれし{r2[もの]}者{/r2}へと{r2[じゅんび]}準備{/r2}された\nアイテムを{r2[おさ]}収{/r2}めたコンテナ。{r2[ねんどうりょく]}念動力{/r2}により{r2[ひら]}開{/r2}くことが{r2[かのう]}可能{/r2}。\nノードをつかんで、{r2[ひょうじ]}表示{/r2}されたラインに{r2[したが]}従{/r2}ってノードを\n{r2[うご]}動{/r2}かすことで、ロックが{r2[かいじょ]}解除{/r2}される。\nロックが{r2[かいじょ]}解除{/r2}されたコンテナは、{r2[じどうてき]}自動的{/r2}に{r2[しょうめつ]}消滅{/r2}する。
TKContainer_Psychic_Title	サイキック・コンテナ
TKContainer_Psychic_Description	サイキック・コンテナは、ラモーンの{r2[しさい]}司祭{/r2}\nが、{r2[よげん]}預言{/r2}に{r2[したが]}従{/r2}って、{r2[いつ]}何時{/r2}か{r2[あらわ]}現{/r2}れるであろう\n「{r2[えら]}選{/r2}ばれし{r2[もの]}者{/r2}」に{r2[む]}向{/r2}けて{r2[ようい]}用意{/r2}したラモーン\nのアイテムを{r2[ほかん]}保管{/r2}するコンテナである。\n{r2[ねんどうりょく]}念動力{/r2}を{r2[もち]}用{/r2}い、{r2[き]}決{/r2}められたラインに{r2[そ]}沿{/r2}って\nノードを{r2[うご]}動{/r2}かすことで、{r2[ひら]}開{/r2}くことが{r2[でき]}出来{/r2}る。\nサイキック{r2[のうりょく]}能力{/r2}を{r2[も]}持{/r2}たないラモーンには、\n{r2[あ]}開{/r2}けることは{r2[でき]}出来{/r2}ない。\nコンテナは、{r2[ひら]}開{/r2}かれると{r2[どうじ]}同時{/r2}に{r2[ぎょうしゅく]}凝縮{/r2}された\nサイキック・エネルギーの{r2[ぶつりてき]}物理的{/r2}な{r2[けつじつ]}結実{/r2}を\n{r2[うしな]}失{/r2}い、その{r2[ば]}場{/r2}で{r2[しょうめつ]}消滅{/r2}してしまう。
Preload\MPR4\PreloadMP4.pak\Senior_Ambient.MSBT
AUTO_DIALOGUE_dc251625-86c7-4ba5-82de-952dea576cab	{r2[あと]}後{/r2}でまた{r2[もど]}戻{/r2}って{r2[こ]}来{/r2}よう
AUTO_DIALOGUE_3d61a377-2bfd-45fd-aedc-ac98208fa4c8	{r2[すこ]}少{/r2}し{r2[やす]}休{/r2}むか
AUTO_DIALOGUE_e44cd999-3efb-48b8-b91c-ae2e36f4e51e	ムダ{r2[う]}撃{/r2}ちはよせ\nそいつは{r2[こうげき]}攻撃{/r2}してこない
AUTO_DIALOGUE_b2b983c7-460e-43a6-ac0d-ff65f109dee1	そいつは\nありすぎても{r2[こま]}困{/r2}らないな
AUTO_DIALOGUE_2c4f749c-4427-4c85-b0c0-77b63c34fffb	いいものを{r2[み]}見{/r2}つけたな
AUTO_DIALOGUE_23f4cd00-6da3-4c72-a276-4e8ad82d1614	ああ {r2[み]}見{/r2}えてる\n{r2[すこ]}少{/r2}し{r2[お]}落{/r2}ち{r2[つ]}着{/r2}け
AUTO_DIALOGUE_99243302-99bd-4a93-a512-c200ae3004c5	サムス
AUTO_DIALOGUE_a20566d0-598f-47da-84d7-6c04e905cc5d	{r2[しんちょう]}慎重{/r2}にな
AUTO_DIALOGUE_9fba0f07-b101-4c29-8b7c-07e9098d9001	{r2[き]}気{/r2}をつけろ
AUTO_DIALOGUE_f34984a1-9aef-4717-aeaa-5bb8faf02dfc	マズい
AUTO_DIALOGUE_f62c25d4-77b4-4cde-863b-6c54d1103c34	ちなみに{r2[おれ]}俺{/r2}は\nエズラ・デューク{r2[ぐんそう]}軍曹{/r2}だ
AUTO_DIALOGUE_cb1e928e-08ee-4f03-87c0-4ed88b8d93d2	{r2[あ]}会{/r2}えて{r2[こうえい]}光栄{/r2}だよ サムス
AUTO_DIALOGUE_c452c638-ad21-4898-b95b-d40d7a1496e3	{r2[とつぜん]}突然{/r2}だが {r2[おれ]}俺{/r2}は{r2[いま]}今{/r2}\nノリオンカレーが {r2[むしょう]}無性{/r2}に{r2[く]}食{/r2}いたい
AUTO_DIALOGUE_00c576c7-e1c8-48f4-84f1-938199533c4d	ノリオンカレーだ\n{r2[いぜん]}以前{/r2} {r2[はいぞく]}配属{/r2}された{r2[きち]}基地{/r2}の{r2[めいぶつ]}名物{/r2}でな
AUTO_DIALOGUE_6ea1121f-da29-4b38-87bd-0523d58d5b6c	いや  {r2[ちょう]}超{/r2}がつくほどの{r2[あまくち]}甘口{/r2}だ\n{r2[おれごの]}俺好{/r2}みのな
AUTO_DIALOGUE_639edac3-44d8-4de6-be90-02685ae31d97	{r2[あいか]}相変{/r2}わらず {r2[はたら]}働{/r2}きづめのようだな\n{r2[さいご]}最後{/r2}に{r2[きゅうけい]}休憩{/r2}をとったのは いつだ？
AUTO_DIALOGUE_b4562ccb-ed46-4a75-b877-fb9a7be76be9	それはダメだ\n{r2[いきぬ]}息抜{/r2}きは したほうがいい
AUTO_DIALOGUE_3de2ae54-0658-4dbd-bddb-18d445c40372	{r2[きも]}気持{/r2}ちは{r2[わ]}分{/r2}かるが これは{r2[めいれい]}命令{/r2}だ\nたまにはブーツを{r2[ぬ]}脱{/r2}いで リラックスしろ
AUTO_DIALOGUE_8699f4f6-75af-4bcf-a326-99bc07a6541f	まあ ちょっとした{r2[もの]}物{/r2}だ
AUTO_DIALOGUE_028f3f9f-75b7-4254-97e0-dffddd079f97	ほら {r2[ざっか]}雑貨{/r2}というか\nそういう{r2[かん]}感{/r2}じの{r2[もの]}物{/r2}をな
AUTO_DIALOGUE_8fdf951d-e9ed-41e3-b609-939f6a4cde9d	ヒマつぶしに{r2[あそ]}遊{/r2}べる{r2[もの]}物{/r2}が{r2[ほ]}欲{/r2}しい\nたとえば その…  トランプとか
AUTO_DIALOGUE_cc280b40-a261-4052-b5f4-77fbe4ea6f9c	その{r2[て]}手{/r2}の{r2[はなし]}話{/r2}を\n{r2[たにん]}他人{/r2}には あまりしないんだが…
AUTO_DIALOGUE_fb006bad-17ef-4001-a537-da2e4afdb4fb	お{r2[まえ]}前{/r2}と{r2[おな]}同{/r2}じくらいの{r2[としごろ]}年頃{/r2}の\n{r2[むすめ]}娘{/r2}がひとりいる
AUTO_DIALOGUE_e812f500-d796-4418-a0ab-839544f9a470	{r2[むすめ]}娘{/r2}は… たまにヨガをやる{r2[ていど]}程度{/r2}だ\nお{r2[まえ]}前{/r2}ほどアクティブではないな
AUTO_DIALOGUE_a98171c8-74e0-4d5a-b6be-2b21d948e561	そうだな\nまあ いいんじゃないか
AUTO_DIALOGUE_890a9a2c-3f6c-4681-9bb2-37b5708fedff	{r2[もんだい]}問題{/r2}はない  ただ…\n{r2[ちゃくち]}着地{/r2}でヘマして {r2[こし]}腰{/r2}をやっちまった
AUTO_DIALOGUE_e93cd320-daec-4187-93ed-b4d368be7ac2	そりゃどうも {r2[おそ]}恐{/r2}れ{r2[い]}入{/r2}った
AUTO_DIALOGUE_43ba9256-7a79-4457-8715-e52232c58793	{r2[きち]}基地{/r2}に{r2[もど]}戻{/r2}ったら {r2[なに]}何{/r2}をする？
AUTO_DIALOGUE_33a773ef-7fcc-4c10-9509-93f838451501	それで {r2[ぜんぶお]}全部終{/r2}わりか？\nここでの{r2[できごと]}出来事{/r2}や {r2[え]}得{/r2}た{r2[ちしき]}知識{/r2}が…
AUTO_DIALOGUE_9d68c556-142d-4e98-99de-baa06b1e6f4c	すべて{r2[け]}消{/r2}されるってことか？
AUTO_DIALOGUE_400a479c-a13e-4002-bd2d-ee9ca6920c7b	そうだな  それがいい\nその{r2[とき]}時{/r2}は {r2[すいせんじょう]}推薦状{/r2}を{r2[か]}書{/r2}いてやろう
AUTO_DIALOGUE_15732fbe-c1cf-45d9-94b8-1c0e11c5455c	{r2[おれ]}俺{/r2}に{r2[い]}言{/r2}わせれば\nお{r2[まえ]}前{/r2}さんは {r2[じが]}自我{/r2}を{r2[も]}持{/r2}つ{r2[けんり]}権利{/r2}がある
AUTO_DIALOGUE_9beb29bf-3cfd-41f5-866a-527882aec323	ある{r2[きょく]}曲{/r2}が {r2[あたま]}頭{/r2}から{r2[はな]}離{/r2}れないんだが…\n{r2[かし]}歌詞{/r2}が{r2[おも]}思{/r2}い{r2[だ]}出{/r2}せない
AUTO_DIALOGUE_0b527096-edd6-4e24-bf7e-336fc072e632	なんたら かんたら～ {r2[なみだ]}涙{/r2}を{r2[なが]}流{/r2}す～
AUTO_DIALOGUE_c85f33bb-9c92-4eba-90ab-bef6a2754cb4	チャララ～ {r2[ほし]}星{/r2}がなんたら～\n{r2[せかい]}世界{/r2}がなんたら～  …みたいな？
AUTO_DIALOGUE_8a08acc8-24d2-49ec-8c0c-b0bb7c00d638	ワォ！ {r2[すば]}素晴{/r2}らしいな！
AUTO_DIALOGUE_14e25beb-851e-4aca-bdd6-a9859e8fbd3f	さて… {r2[おれ]}俺{/r2}たちも{r2[ひといきい]}一息入{/r2}れよう\n{r2[なに]}何{/r2}かあったら{r2[い]}言{/r2}ってくれ
AUTO_DIALOGUE_4e23af14-ed24-4308-a913-4b54bd289022	{r2[い]}行{/r2}くぞ お{r2[じょう]}嬢{/r2}ちゃん\n{r2[おれ]}俺{/r2}たちには やるべきことがある
AUTO_DIALOGUE_16078652-3433-4a5e-ba3d-3efe3b7d9cee	おかえり
AUTO_DIALOGUE_1ae4fd2f-3d3b-4f68-a0e0-1f6c890f236c	よぅ いたか
AUTO_DIALOGUE_3db8c9a3-2ed6-46c1-a7b2-7bb2fa17b223	{r2[だれ]}誰{/r2}かと{r2[おも]}思{/r2}えば
AUTO_DIALOGUE_5349aaba-1530-49c1-bee1-a8ef6a016a35	サムスが{r2[もど]}戻{/r2}ったぞ
AUTO_DIALOGUE_fa11b5c7-1f05-4929-aaa2-f2179add2948	それじゃ
AUTO_DIALOGUE_9cff735e-14aa-4759-81b8-bc59fa4e7814	また{r2[あ]}会{/r2}おう
AUTO_DIALOGUE_02502efa-4cc6-4cb0-8942-c5ef816e27e0	じゃあな
AUTO_DIALOGUE_3c28769e-686b-444d-8499-a6db7ecf0925	またな
AUTO_DIALOGUE_b44318f2-b352-470d-9c43-c86269e6c66b	この{r2[なか]}中{/r2}に{r2[はい]}入{/r2}れば\n{r2[はつねつ]}発熱{/r2}を{r2[と]}止{/r2}められそうだ
AUTO_DIALOGUE_36db227a-77e1-4871-a0e5-74df9392f43c	このボットも オフラインか
AUTO_DIALOGUE_99ab92ea-24ed-4bcc-beca-ba33de65afd6	お{r2[まえ]}前{/r2}はそっち {r2[おれ]}俺{/r2}はこっちだ
AUTO_DIALOGUE_6a41849b-5fd6-4bc5-9556-419fedca1650	まかせろ
AUTO_DIALOGUE_1413db89-df92-42d4-ab88-d45b6561ce27	{r2[こころがま]}心構{/r2}えは できてるな？
