MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_479dc90e-e05e-402c-a973-52110db75d8a	Samus, we found an escape pod.
AUTO_DIALOGUE_cbdff13b-64bf-4dbf-93c9-5203c3787687	We might need your help to fix it.
AUTO_DIALOGUE_408475a6-2277-4649-8108-f975866a9d7c	Samus. We need your help with the escape pod.
AUTO_DIALOGUE_9ad2acf8-eace-4c0b-9ecd-f17c4e8bbf7b	Samus...we might've underestimated how much damage this facility took.
AUTO_DIALOGUE_28838270-5b1a-499d-ae71-38445fe64156	Samus, hurry! We need your help, please.
AUTO_DIALOGUE_a81a812c-965a-4fa8-9de1-81b87a315301	There's gotta be something we can do.
AUTO_DIALOGUE_0a8feecb-9c6a-44f3-88c4-8659bc179ba9	Tell me you've reached your objective...
AUTO_DIALOGUE_44572c62-4724-4242-91c3-45bb7230a910	Sarge, the console isn't responding. Maybe we should try to reboot it?
Preload\MPR4\PreloadMP4.pak\Junior_CSI.MSBT
Preload\MPR4\PreloadMP4.pak\Junior_Efforts.MSBT
AUTO_DIALOGUE_08d3f588-dcb1-4728-8737-bb75f86e682c	
AUTO_DIALOGUE_d6f4d351-b00d-4c4c-8093-e96e111ce88a	
AUTO_DIALOGUE_f712fbe3-e870-4e0b-b4aa-e00c13219480	
AUTO_DIALOGUE_5efca1d7-bba1-4ff8-8a95-30c979af06af	
AUTO_DIALOGUE_df9be671-8195-4008-9d28-184d1788686f	
AUTO_DIALOGUE_54c73acf-7e6a-4425-a6f4-11f2fc4c4a29	
AUTO_DIALOGUE_9a98f584-2832-4865-9fca-74c3734c222c	
AUTO_DIALOGUE_31c7879a-7eb4-4bb5-8d46-57a24de2fc2a	
AUTO_DIALOGUE_d4381da5-075f-408b-866f-872750beb73c	
AUTO_DIALOGUE_28eeebfb-3513-4e1c-83de-c8f6add63230	
AUTO_DIALOGUE_cd22346f-9f05-4d03-b86e-daa48fb6c85f	
AUTO_DIALOGUE_77b03db2-3602-4996-a44e-a6b40f5dec9f	
AUTO_DIALOGUE_473d5877-ab96-46a1-82f1-8985d91406c3	
AUTO_DIALOGUE_d03e74a6-ae4e-4b52-a252-9f91c8e11ada	
AUTO_DIALOGUE_09ab0d1e-377c-4dab-928d-638e42008391	
AUTO_DIALOGUE_85ac5556-be87-46d8-8a59-9e4a6afc7faf	
AUTO_DIALOGUE_837a54f0-3206-43b4-9abc-9a9236cca0cd	
AUTO_DIALOGUE_1f56894c-17e3-4cc4-8f8e-e4806e4752ca	
AUTO_DIALOGUE_67dc8d5d-2218-4976-9a51-630b4f84c010	
AUTO_DIALOGUE_12f1bb4f-59ef-460d-8d68-6525c51fb607	
AUTO_DIALOGUE_324cb8d7-098f-493e-9138-e512d4b66122	
AUTO_DIALOGUE_e4b3ddda-f987-495c-b735-fda35a1e9b7e	
AUTO_DIALOGUE_35888391-e27b-4e7c-aaee-1caaedc5a7ca	
AUTO_DIALOGUE_a21c7d96-ba42-43e3-9c27-f8798a904c96	
AUTO_DIALOGUE_93db7896-eb7e-4098-a3ed-170402aadbe5	
AUTO_DIALOGUE_b7469edb-6129-4c17-9a34-064ea257c833	
AUTO_DIALOGUE_d2cf965c-d74f-402c-8f91-deb67d59f9de	
AUTO_DIALOGUE_472ca0c0-8aec-4916-89d4-5439132a8ad7	
AUTO_DIALOGUE_beafbe0b-cf29-4ed6-9620-172186e7afd5	
AUTO_DIALOGUE_c86c26cf-4fc2-436b-a37e-84502470dcd6	
AUTO_DIALOGUE_d55c7bde-dfc2-4f7a-a10c-22b278b8a1ca	
AUTO_DIALOGUE_eca5db69-fd7b-4ac1-b1b8-cdb8276e5d19	
AUTO_DIALOGUE_df4806fd-96bf-4594-b0b2-a340962ae1a9	
AUTO_DIALOGUE_55ddcd24-1830-4da5-bb03-2ea55fcdbdfd	
AUTO_DIALOGUE_80e99c2c-8960-4446-9c22-f44f6ed5ad30	
AUTO_DIALOGUE_64d9a696-804e-4692-a271-13efecc8c3e0	
AUTO_DIALOGUE_2ddb7dda-c439-4bc6-947d-3b88d0b24ae5	
AUTO_DIALOGUE_35c80637-3444-4525-8701-a4fd6b055fd3	
AUTO_DIALOGUE_546ebad1-6d00-4dc0-960e-c90b966301af	
AUTO_DIALOGUE_1fe4a594-02e8-46d7-9b18-025831cce48b	
AUTO_DIALOGUE_fb4a771a-ba07-4eb3-b29c-cc2476c53e44	
AUTO_DIALOGUE_a8f79958-143e-49d9-a7ee-66d67e9ef52c	
AUTO_DIALOGUE_8feba5f8-d9b8-41ad-bec3-baea648eb181	
AUTO_DIALOGUE_a49403f6-f7ee-4771-b7b0-0fed62a7144f	
AUTO_DIALOGUE_bc22a8bd-a1f1-4bb8-ba4b-09cceca7fd5f	
AUTO_DIALOGUE_f5bd6333-c587-4081-8972-70012a64fa1c	
AUTO_DIALOGUE_22834905-37cc-402c-9656-a5c0dbd760bc	
AUTO_DIALOGUE_d74919ee-5881-4858-b970-564a636abf72	
AUTO_DIALOGUE_0a61e08b-de2d-41d5-9da7-2ed972dbab11	
AUTO_DIALOGUE_e357c62b-bda5-4ceb-b2d5-f1722b734d43	
AUTO_DIALOGUE_bffb6928-a715-4529-a153-71e4b194cb63	
AUTO_DIALOGUE_6ff0ddec-07a7-408f-930c-70450030e0ec	
AUTO_DIALOGUE_44d58cb9-63f0-4a8d-86dc-b1c80dcf7fe1	
AUTO_DIALOGUE_4ba8fa78-a029-48f8-beb4-39336d6b16e0	
AUTO_DIALOGUE_1c52518a-4740-4d6b-9660-7bf8208ec25c	
AUTO_DIALOGUE_11791840-5a94-4b0d-a4a5-b4bc67ec3cd9	
AUTO_DIALOGUE_6476f430-e121-41dc-8ee7-b828c33a0c5b	
AUTO_DIALOGUE_533dc7ca-860a-4cc6-a0ad-1ec48323c840	
AUTO_DIALOGUE_387b6473-7bd1-460f-be69-52c8f62c38ef	
AUTO_DIALOGUE_eef7c4d4-ee72-4b1c-97d3-9e5ff640bf99	
AUTO_DIALOGUE_c1aa8960-4a0c-47d2-9993-8db38c8b3da4	
AUTO_DIALOGUE_f6f35cbc-a584-493d-b3d2-71f53627858c	
AUTO_DIALOGUE_6fedf9b6-a23e-4abf-ab7c-d0f0751fe9ff	
AUTO_DIALOGUE_5cd6a692-00a0-41a1-8817-303709c649ca	
AUTO_DIALOGUE_6edef244-c457-4892-a3f4-2091f4e2f54b	
AUTO_DIALOGUE_ade3f6d6-545c-49a0-9b66-21ef7eac98fc	
AUTO_DIALOGUE_f65481b8-594d-4324-afdf-391f929563d2	
AUTO_DIALOGUE_6a0b1ac1-7933-4129-92ac-baa2208639b4	
AUTO_DIALOGUE_f1b31422-37b8-48e1-b92a-481e8898d39c	
AUTO_DIALOGUE_570aac59-fe2c-4ead-b181-219550c00bd7	
AUTO_DIALOGUE_cdebe4b5-beb6-46f2-8d6b-9f8d6115eb7d	
AUTO_DIALOGUE_b81c2c3a-ab44-4104-a5f5-921e533e3fad	
AUTO_DIALOGUE_a503f21e-5303-4eba-bc0d-c7da66f352b1	
AUTO_DIALOGUE_4b7ea2be-6f40-4253-9250-6c694181f555	
AUTO_DIALOGUE_a32e96b9-bf92-4c79-bf86-069d499e3da5	
AUTO_DIALOGUE_f6244eff-47f0-480c-9b00-df933a433588	
AUTO_DIALOGUE_8cbda562-4f2a-48ae-8d37-0c93365bdf9e	
AUTO_DIALOGUE_b4fb075f-a72c-42d8-8a8d-eca4cef0d243	
AUTO_DIALOGUE_2d7583db-d743-419e-8a9f-d8dcd4d31cb1	
AUTO_DIALOGUE_ac5d0cf3-6150-4b55-b56b-ecd391321cb8	
AUTO_DIALOGUE_b47d2852-e8d0-42de-ab7d-07923d29178d	
AUTO_DIALOGUE_56898009-f0b2-45ff-a4c6-5e207e00c62f	
AUTO_DIALOGUE_a6f13d5c-c384-4f7f-a7e1-efa867f2f9bf	
AUTO_DIALOGUE_cb715e80-736e-47f9-be73-1f72c2105142	
AUTO_DIALOGUE_320e7c55-c8ac-4ebb-b67f-3ee79fb3a7af	
AUTO_DIALOGUE_104bce56-9ba7-4151-8c1e-8bd79b45b6cc	
AUTO_DIALOGUE_8ffe5891-bb65-4747-b2bd-7b53d1f0eb98	
AUTO_DIALOGUE_a3025bff-7767-44cc-9471-92b3a50ab4d6	
AUTO_DIALOGUE_e257066a-5a61-4391-8ae3-dcaf306f726e	
AUTO_DIALOGUE_afd8872e-61e9-4caa-8674-83dbcc4f64d2	
AUTO_DIALOGUE_920bbfe3-150d-4cca-a636-2d84c14abe78	
AUTO_DIALOGUE_6f6013a1-4a94-4cff-9944-da46cee73d8c	
AUTO_DIALOGUE_5704e5d7-3dbf-4d5f-b154-476f0c170376	
Preload\MPR4\PreloadMP4.pak\Junior_PushToTalk.MSBT
AUTO_DIALOGUE_c4d50cb3-48f3-4905-b574-099fbb3183f4	MacKenzie told me we can get home by using a teleporter. Wild.
AUTO_DIALOGUE_de252580-226f-49de-b032-0bc567ab0810	I joined the Federation because I admired you. It's a dream to be working with you like this.
AUTO_DIALOGUE_98258ff4-3b4a-4ada-bf49-722c30e1141f	Myles is kind of a nerd, isn't he? But he can talk to people too,\nnot just machines.
AUTO_DIALOGUE_d6bfe210-c390-4062-b06c-6b2aee62aaff	Corporal Tokabi, on the other hand. I'm not sure what he's thinking.
AUTO_DIALOGUE_f2545037-d33e-44f4-8bba-f352c54df081	I'm itching to get out there. I'd love to fight alongside you again, Samus.
AUTO_DIALOGUE_4f16f23c-eb6c-404e-afed-028860c70ffb	I love to get the blood flowing. Let me know if you wanna throw some\nweights around.
AUTO_DIALOGUE_21b6449c-6076-4ba8-8954-c31b07bbb759	When I was alone in the mines... I didn't think I was gonna make it.\nThen I remembered... 
AUTO_DIALOGUE_6370523e-9d7c-4f91-86c6-2d577ff97332	You've been fighting by yourself all these years... You're amazing.
AUTO_DIALOGUE_463c536e-d87b-43b8-8cce-0358e5b2a768	When I get home, the first thing I'm going to do is take a hot shower. I can't wait to get out of this armor.
AUTO_DIALOGUE_b9737978-1c19-4b39-a8ad-3b93da7f4013	Sarge always puts the squad first. This little adventure has certainly taught me that.
AUTO_DIALOGUE_24213e2e-1a16-4abc-aa41-f12c6a92f796	When we get home, I hope we can keep the band together. Samus, you're invited too, of course.
AUTO_DIALOGUE_e0ac9471-d90c-4187-934a-61f7433b72c2	It's finally time to go home. Report to Sarge when you're ready.
AUTO_DIALOGUE_4544092d-b4d5-4120-87cc-322db01b4707	The clamp release should be close by.
AUTO_DIALOGUE_08944fd6-3178-4d79-a7b2-f5f14b73428c	You OK, Samus? That was...a little crazy.
AUTO_DIALOGUE_f8b33ed3-5860-451c-90a4-379cdc5022e6	Why isn't this working? Can you fix it?
JESS_ADD_016	Whatever you need to do next, I can help.
AUTO_DIALOGUE_17d89a22-8245-4c3c-947f-04aa01835cf8	If there's any way to get inside the device and spin it up?
AUTO_DIALOGUE_7d71c5ec-ab1e-4747-b228-6c3eb7a12240	Will you do Morph Ball again? Please?
AUTO_DIALOGUE_2b2f017d-a627-499d-87ed-1564b4df4149	Where's the power source? How do we turn this back on?
AUTO_DIALOGUE_84ebe05e-0d23-48cc-9244-a50c02868569	Your mission is our mission. We can do this, together.
AUTO_DIALOGUE_f4fcbc9d-51ed-4840-b14f-b232f78f72d2	Hope the boys are alright.
AUTO_DIALOGUE_e4606027-5f92-4bd3-9673-32cd3d24e7b1	We should find a way to the lower levels.
AUTO_DIALOGUE_df4f3ebb-7cb6-4f3c-9a80-ec8d042b47ab	If you find a way out of here, let us know by scanning it.
AUTO_DIALOGUE_6967c4ad-f88f-4fad-8e21-0a60bbf307b5	The light's flickering. What's with that?
JESS_ADD_034B	Look at all this. Anything to scan in here?
AUTO_DIALOGUE_6a4e72c7-39ef-4e31-bab7-a06022a3b31b	Would've been a pain to navigate all this without a map. 
AUTO_DIALOGUE_475f0d0b-e353-4797-b945-466153ac3a97	Scan Visor will let us know when you need our help.
AUTO_DIALOGUE_c7ad14fb-3964-4deb-ab35-6f339b2c5a77	There's an opening here.
AUTO_DIALOGUE_683dad97-0b17-4c5f-9fa5-c53dd60958de	...
AUTO_DIALOGUE_96a3c60e-d454-4d63-8cf9-271f5b1d8811	How are these tunnels connected? Better check the map.
AUTO_DIALOGUE_f245d88e-8542-46d2-a07e-a59e8fa43016	We need to point the drill in the right direction.
JESS_ADD_040	We need to find our way down.
AUTO_DIALOGUE_3e52e3ef-dc6e-41d9-8e12-ea3772ed3bd1	How do we clear the rubble?
AUTO_DIALOGUE_043eee51-4efa-4355-9895-6639971b3581	The door looks like it needs power... Is it connected to anything?
AUTO_DIALOGUE_66ce5e80-64be-4831-b360-0768234d1bec	You see a control panel?
JESS_ADD_248	Let's go home... All of us.
JESS_ADD_252	You made it. I was worried...but you're here.
JESS_ADD_210	Finally, we get to go home.
JESS_ADD_221	Wanna try and get more intel by scanning?
JESS_ADD_233	We're ready when you are, Samus.
AUTO_DIALOGUE_08c6d856-d248-4fe7-8d93-17c870cb3509	Now it's our turn to help you.
AUTO_DIALOGUE_d2302f42-1ffb-45e0-ad73-c3400effc619	This is where the last key should be. Down in the mines?
AUTO_DIALOGUE_ee6c47c1-c5d7-4d5c-83a2-05d8bb7b37ca	Ready?
AUTO_DIALOGUE_54ee571a-0f7a-44bb-8171-04311b9d1c03	Drilling these mines would've taken the Lamorn ages... 
AUTO_DIALOGUE_559b6034-e8f6-482f-8a99-e09c7e952b64	Sarge...
AUTO_DIALOGUE_d6c2c604-be80-447c-b66d-849de63dd472	We need to find a way down to the lower levels.
AUTO_DIALOGUE_c845c104-1fdc-4604-a2fc-3c3cb827cf30	You're gonna get in there and spin it back up, right?
AUTO_DIALOGUE_71aca835-4ac1-4792-bc79-7aa6a9d74e79	It is an honor to FINALLY meet you, Samus. Aran. Samus Aran.
Preload\MPR4\PreloadMP4.pak\Junior_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\LastLamorn_Dialogue.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_ChronoTower.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_FlarePool.MSBT
FP_LoreTablet_01_Title	"Delivery Status"
FP_LoreTablet_01_Description	LMH: 2006200997\nPreparations for the next Green Energy\nshower are proceeding according to plan.\nThe majority of the precious fuel mined from\nthe oil fields is being delivered to this facility,\nand the workers are diligently going about\ntheir tasks with a sense of nervous\nsatisfaction. As this will be the first shower\ndiffusion since the crystals were distributed,\nall Lamorn are focused on results. Failure\nwill not be tolerated. We will succeed.
FP_LoreTablet_01_Preview	Accessing encrypted file.\nWork Report: "Delivery Status"\nData downloaded to Logbook.
FP_LoreTablet_02_Title	"Extraction Process"
FP_LoreTablet_02_Description	LMH: 2006200998\n-Lava temperature regulation is nominal.\n-Pressure of inhalation pipes is normal.\n-GE filter status is good.\n-Purity of extracted GE is over 99%.\n-Pressure of delivery pipes is normal.\n\nAll energy extraction systems are\nfunctioning normally.
FP_LoreTablet_02_Preview	Accessing encrypted file.\nWork Report: "Extraction Process"\nData downloaded to Logbook.
FP_LoreTablet_03_Title	"Injection Process"
FP_LoreTablet_03_Description	LMH: 2006200999\nGE is being injected into the larger cannon\nshells without issue, in preparation for the\nGE shower tomorrow. So far, shower\nresults have not been what we expected\ndue to issues with GE purity and quantity.\nThis time, we must succeed. Sol Valley\nmust be returned to a land of abundance.\n\nTomorrow will be a new day for the Lamorn.\n\nInjection 83% complete.\nIncreasing compression ratio.
FP_LoreTablet_03_Preview	Accessing encrypted file.\nWork Report: "Injection Process"\nData downloaded to Logbook.
FP_LoreTablet_04_Title	"Facility Shutdown"
FP_LoreTablet_04_Description	LMH: 20062001007\nA container is being built at the instruction of\nPriest Chatoya.\n\nOnce complete, all work is to stop, and all\nworkers are to retreat to Chrono Tower.\nI never imagined things would get this bad.\nTo think that all the work we did—how we\ngave everything we had for the future of the\nLamorn—only served to manifest our ruin.\nEven so, I choose to trust the words of\nChatoya—to believe that, someday, a savior\nwill come.
FP_LoreTablet_04_Preview	Accessing encrypted file.\nWork Report: "Facility Shutdown"\nData downloaded to Logbook.
Preload\MPR4\PreloadMP4.pak\Lore_FuryGreen.MSBT
Glove_Stump_Light_Title	Sacred Relic
Glove_Stump_Light_Description	Behold a sacred relic that we, the caretakers of the "Sacred Tree," have filled with refined energy.\n\nWe offer it to the "Chosen One," who will one day visit this place.\n\nWe ask that they take it in hand and use it as they please.\n\nAnd to seek out the sacred symbol, the lingering afterglow of our prayers.
Glove_Stump_Light_Preview	                                     Chosen One.\n                    Take the holy power in your hand.\n   The path that you must walk lies beyond that door.
ReflectionStatue_00_Title	Vahkuun
ReflectionStatue_00_Description	"Inventor of the Mote-operated Psychic\nLock. In accordance with the prophecy of\nthe Chosen One, he built the shrines now\nhidden throughout Sol Valley, filling each\nwith his Mote-related devices."
ReflectionStatue_00_Preview	A stone sculpture of a Lamorn priest. It bears\nan inscription that transliterates to "Vahkuun" and\nincludes a description of the individual.
ReflectionStatue_01_Title	Lekhash
ReflectionStatue_01_Description	"A sculptor who loved solving mathematical\nequations. He discovered several equations\nthat could be formed into Psychic objects,\nleading to the design of a unique sealing\nmechanism, as well as its keys."
ReflectionStatue_01_Preview	A stone sculpture of a Lamorn priest. It bears\nan inscription that transliterates to "Lekhash" and\nincludes a description of the individual.
ReflectionStatue_02_Title	Shei
ReflectionStatue_02_Description	"The only female member of the Lamorn\npriesthood and the first to understand the\nstructure of space and time. Her insight led\nto a method of moving across space-time\nand, in turn, the invention of the teleporter."
ReflectionStatue_02_Preview	A stone sculpture of a Lamorn priest. It bears\nan inscription that transliterates to "Shei" and\nincludes a description of the individual.
ReflectionStatue_03_Title	Thesarh 
ReflectionStatue_03_Description	"Thesarh, the first priest, who communed\nwith the Sacred Tree and founded the\nTemple of Memory. He is said to have been\ngifted at conveying thoughts without the\nneed to speak and at understanding others\nwithout the need to hear them."
ReflectionStatue_03_Preview	A stone sculpture of a Lamorn priest. It bears\nan inscription that transliterates to "Thesarh" and\nincludes a description of the individual.
AncientLore_Hologram_FG_Preview	In the distant past, a mass of burning rock fell from the\nsky to the jungles of Viewros. Once this rock, which\nwas itself poisonous, had cooled and hardened, a small\ncarnivorous plant took in the poison it carried.{[0004]}The plant did not succumb to the poison—it thrived,\ngrowing to rule over the jungle. In time, the priest\n"Thesarh" became the first the plant could convey\nits thoughts to and named it Carvex.{[0004]}Later, at their urging, Carvex eventually relocated to\nthe garden within the Lamorn Temple of Memory. There\nit ruled as it did in the jungles, and it came to preside\nover Lamorn funerals. 
AncientLore_Hologram_FP_Preview	It is unknown when this massive, snakelike creature\nfirst appeared in the lava lake of Magdrahda Volcano.\nWhat is known is that it is intelligent—capable even of\ncomplex thought—and calls itself Phenoros.{[0004]}Phenoros draws its strength from the consumption of\nthe lake's lava, is protected from danger thanks to a\nbody covered in solid rock, and breathes scorching\nflames from its mouth when threatened.{[0004]}Fortunately, Phenoros and the Lamorn have held a\nstrong friendship for a long time, and it was this\nfriendship that led to Phenoros allowing construction\nof the facility at the crater lake.
AncientLore_Hologram_GM_Preview	It is said that the creature originated from the deepest\nreaches of the land, that it first emerged in a cave far\naway from the light of the sun, and that it was the\npriest Thesarh who gave it the name Gravinax.{[0004]}Its huge body bore eight limbs, four sharp horns\ngrowing from its head, and a belly and back that were\ncovered in thick skin.{[0004]}It used its horns to burrow through rock, propelling\nitself forward in a spin using its sturdy limbs, leaving\nnumerous stones in its wake. These stones would\nprove a source of nourishment for the Lamorn.
AncientLore_Hologram_IB_Preview	It lived beyond thick ice, where frozen shards danced\non gale winds, and frigid breath met any approach. In its mind was intolerance, living isolated and intemperate\nlike an aloof warrior. It called itself Keratos.{[0004]}His nature was that of violence, and at the peak of his\nfury, Keratos was known to throw his giant body at\nany who might stoke his rage, or spin so quickly that\nicy pillars would form.{[0004]}It was through communion with Thesarh that a warmth\ntook root in his heart. Slowly, his rage subsided, and he\nbecame more taciturn. In time, this calmer Keratos\nwould be hailed as a guardian deity of the Lamorn.
AncientLore_Hologram_VF_Preview	Not all Lamorn controlled power from within. In a place\nwhere dark clouds never clear, endless lightning slices\nthe sky, and the wind and rain rage, our forebears laid\nthe foundations for the Machine Era.{[0004]}Here, three giant towers were built, piercing the dark\nsky. These would become the birthplace of a tool able\nto race across the land on spinning wheels.{[0004]}But this harsh environment proved unsuitable for the\nLamorn peoples. This was why Lamorn technologists\ncreated an artificial life-form to oversee the towers.\nThey named this life-form Xelios.{[0004]}Its singular directive was "to seek the happiness of the\nLamorn." With command of the electricity flowing\nthrough the towers and the machines connected to\nthem, it could follow its directive as it chose.{[0004]}Even now, with the Machine Era long since passed,\nXelios seeks the happiness of the Lamorn.
FG_1000_LoreMarker_Title	The First Steps
FG_1000_LoreMarker_Description	To my Lamorn brethren, you are welcome in this sacred land, full of greenery and life. Visit the "Temple of Memory," kneel at its altar, and honor all those who came before. The thoughts, wishes, and dreams of our people come together at the base of the "Sacred Tree." We hope one day that the bounty reaches far and wide.\n                       -Excerpted from the First Slate
FG_1000_LoreMarker_Preview	      To the Lamorn headed for the Temple of Memory.\n          Gaze deeply, listen carefully, calm your mind,\n                         and take the first step here.
FG_1020_LoreMarker_Title	The Sacred Tree
FG_1020_LoreMarker_Description	From the first day we Lamorn set foot in this jungle, the "Sacred Tree" has been here. It bathes in the light breaking through the treetops, reaching high into the air, appearing to almost strain against the sky—yearning to carry the thoughts and feelings it holds ever higher.\n\nOpen your heart and your mind to the "Sacred Tree" and become one with it.\n                  -Excerpted from the Second Slate
FG_1020_LoreMarker_Preview	                  O Lamorn, gaze upward and behold\n    the Sacred Tree, blessed by the Temple of Memory,\n                 a shrine that preserves and protects\n                          our memories and wisdom.
FG_1040_LoreMarker_Title	The Ablution
FG_1040_LoreMarker_Description	To my Lamorn brethren, you are welcome within this sacred space, though you must first cleanse yourself.\n\nCollect the holy water from this spring, rain it down upon your head with both hands, and become purified.\n\nMay the "Sacred Tree" be always with you.\n                       -Excerpted from the Third Slate
FG_1040_LoreMarker_Preview	             Immerse your form in the sacred waters.\n                    The Temple of Memory shall then\n                           bless the purified Lamorn.
FG_1160_LoreMarker_Title	The Crossing
FG_1160_LoreMarker_Description	Hear me, my Lamorn brethren. As you cross this bridge, reflect on the life you have lived and consider the words that you would carry into the future.\n\nHear me, my Lamorn brethren. As you cross this bridge, reflect on the experiences you have not yet had and consider what you wish your future to hold.\n\nJust as we were the ones to create our past, so too are we the ones to forge our future.\n                    -Excerpted from the Fourth Slate
FG_1160_LoreMarker_Preview	   This bridge paves the way to the Temple of Memory.\n    Those Lamorn who follow the path will come to the\n            altar connecting the past and the present.
Preload\MPR4\PreloadMP4.pak\Lore_GalFed.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_Global.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_GreatMines.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_IceBelt.MSBT
ib_1105_LoreMarker_Title	Sacred Testament
ib_1105_LoreMarker_Description	If you truly are the "Chosen One" who has\nclaimed the "Sacred Relic," prove yourself\nand climb our path along the ice wall.\n\nOnly the one with the strength to crawl from\nthe bottom of the earth and reach its top will\nhave earned our faith.
ib_1105_LoreMarker_Preview	                                       Chosen One.\n                 Seek the depths to ascend the stars.\n                            Prove your worthiness.
IB_ResearchLog_01_Title	"Endeavor"
IB_ResearchLog_01_Description	LMH: 20062001026\nMy name is Tahrgun, and I am a researcher\nat this facility. I am writing this to have a\nrecord of my experiments. When "The Great\nTragedy" occurred, many fled the danger\nwithin the research center. However, at the\nguidance of Priest Chatoya, a few of us\nstayed in order to perform analysis of, and\nexperiments on, Griever anatomy.\n\nOur hope is to reverse the transformation\nby administering a solution of processed\nGreen Energy to subjects brought to the\nfacility. I want to believe we can succeed.
IB_ResearchLog_01_Preview	Accessing encrypted file.\nResearch Diary Day 1: "Endeavor"\nData downloaded to Logbook.
IB_ResearchLog_02_Title	"Gifts"
IB_ResearchLog_02_Description	LMH: 20062001047\nPriest Chatoya wants to install something in\nthis room. Apparently, it will be a gift to the\none who will become our savior at some\npoint in the future. But do we not need a\nsavior right now? If our efforts are not the\npriority, then do the Lamorn have a future?\nAll we can do right now is continue the\nexperiments and believe that we will see\nresults. I pray for the day when I can leave\nthis dark, freezing lab and walk under the\nsun again.
IB_ResearchLog_02_Preview	Accessing encrypted file.\nResearch Diary Day 21: "Gifts"\nData downloaded to Logbook.
IB_ResearchLog_03_Title	"Security"
IB_ResearchLog_03_Description	LMH: 20062001065\nCryopods containing subjects are arriving at\nthe lab almost daily. The pods put them into\ncold hibernation and maintain minimal life\nfunctions. Operation of the cooling equipment\nhas been deemed absolutely essential, so\nthe system has been designed to continue\nfunctioning even if the entire facility were to\nfall into low-power mode. Similarly, thorough\ninspection and repair of Cryopods is one of\nour highest-priority tasks.
IB_ResearchLog_03_Preview	Accessing encrypted file.\nResearch Diary Day 39: "Security"\nData downloaded to Logbook.
IB_ResearchLog_04_Title	"Anxiety"
IB_ResearchLog_04_Description	LMH: 20062001083\nGreen Energy dosage results show no\nsignificant benefits at this time. Essentially, a\nrapid increase in cellular proliferation speed\nand a doubling of the number of cells\nincreases growth and affects vitality. But\nwhy has this vector taken such an abnormal\nturn, and what can be done to shift it back to\nits original direction? Our time is limited, and\nI'm worried about our remaining stockpiles.
IB_ResearchLog_04_Preview	Accessing encrypted file.\nResearch Diary Day 57: "Anxiety"\nData downloaded to Logbook.
IB_ResearchLog_05_Title	"Awakening"
IB_ResearchLog_05_Description	LMH: 20062001107\nThe subject is in hibernation in the Cryopod,\nand its metabolism is at minimum levels.\nUnfortunately, we are unable to perform the\nexperiments we'd like with the subject in this\nstate. If the subject's metabolic function is\ninactive, a reversal of its rapid cellular\nproliferation cannot occur.\n\nFirst, we must wake the subject and restore\nits normal metabolic function. This also\nmeans restoration of consciousness, so\nappropriate sedation will be crucial.
IB_ResearchLog_05_Preview	Accessing encrypted file.\nResearch Diary Day 81: "Awakening"\nData downloaded to Logbook.
IB_ResearchLog_06_Title	"Analysis"
IB_ResearchLog_06_Description	LMH: 20062001123\nWe are monitoring subjects who have had\nGE administered here. Regardless of GE\nconcentration, there do not appear to be any\nsignificant differences. We see regeneration\nwithout an apparent mutation to alter the\ncells. Furthermore, no matter how deep our\nanalysis, we have yet to see any apparent\nchromosome abnormalities—it is almost\nas if they are natural creatures. Put another\nway, if we were to judge based on DNA,\nthere are no significant differences between\nthem and us. What is going on?
IB_ResearchLog_06_Preview	Accessing encrypted file.\nResearch Diary Day 97: "Analysis"\nData downloaded to Logbook.
IB_ResearchLog_07_Title	"Breakthrough"
IB_ResearchLog_07_Description	LMH: 20062001143\nWe may have had a breakthrough today.\nUntil now, we presumed that the physical\ntransformation was triggered by something\nin the crystals causing compositional change\nin the GE, which would in turn cause an\nabnormality in gene transcription. Yet that is\nnot the case. In actuality, an unused region\nof the brain linked with the crystals is\nstimulated and, as a result, genes that\nwould normally have stayed pseudogenes\nwere transcribed... I now wonder. Are we\nunlocking a blocked evolutionary branch?\n\nThis would mean "the Great Tragedy" was\nmerely one possible evolution of one\npotential future. So, with that in mind, what\nwould happen if, when administering GE, we\ndisabled those genes at the moment that the\nrapid cellular proliferation is triggered?\nThere should be sufficient value in\nattempting this to justify altering the\nBalsallae System's programming.
IB_ResearchLog_07_Preview	Accessing encrypted file.\nResearch Diary Day 117: "Breakthrough"\nData downloaded to Logbook.
IB_ResearchLog_08_Title	"Attempt"
