MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_d3bf44b2-136c-43c3-b5fb-a0aa15b251de	看到你了，萨姆斯。\n在这里。
AUTO_DIALOGUE_b88fb489-9364-40f4-96d9-1326ddf7c1c8	在这边，萨姆斯。
AUTO_DIALOGUE_5d6bd2d7-c3e6-45da-b98e-33e777ed631e	我们能一起平安离开对吧？
AUTO_DIALOGUE_058e3365-68a3-4c45-9bc3-342d3aa9ccd0	没时间了。
Preload\MPR4\PreloadMP4.pak\Junior_Cinematic.MSBT
Preload\MPR4\PreloadMP4.pak\Junior_Combat.MSBT
AUTO_DIALOGUE_914a7346-6094-4d07-82eb-467ce00da981	它们会被声音吸引。\n得快点打倒它们！
AUTO_DIALOGUE_c86b65a6-17f9-4d87-b849-1d462511b08b	这些家伙有些不一样。
AUTO_DIALOGUE_84b887a8-cbda-4d43-b0af-46cd6f6a8cc3	是，没问题。
AUTO_DIALOGUE_84b887a8-cbda-4d43-b0af-46cd6f6a8cc2	支援我。
AUTO_DIALOGUE_c9e16efb-e29e-4871-b544-ec85fc7e8752	敌人处于优势。
AUTO_DIALOGUE_6287a34f-b7d1-40ca-a10f-ec5510c7a740	我受伤了。
AUTO_DIALOGUE_0348f723-19f7-4c20-8623-ad80585188d4	啊，可恶。
AUTO_DIALOGUE_fb348ff1-07f6-4938-a030-1ed224244014	对不起，中士。
AUTO_DIALOGUE_10387072-423b-4905-90a1-5abc8a32927a	救救我。
AUTO_DIALOGUE_ba3f1649-b0a6-4b84-84b0-3729bf96d193	你把我忘啦。
AUTO_DIALOGUE_ad83e1ce-7090-4cce-a906-d36d9af43371	别丢下我不管，\n救救我。
AUTO_DIALOGUE_6a8fd425-157b-4fc7-a749-2b3fc327fbf1	拜托你，不要丢下我！
AUTO_DIALOGUE_8da72d03-3f30-421b-8bc5-5135e7b473fe	别扔下我啊。
AUTO_DIALOGUE_0d17511e-17b4-417e-9f3f-6495c421c029	我倒下了，\n别丢下我。
JESS_ADD_101	我倒下了……
AUTO_DIALOGUE_471ddefe-5ec1-4afc-80a0-ba7e80834430	需要掩护吗？
AUTO_DIALOGUE_73146a2a-834c-45e1-9469-367aa1a818eb	干掉了一个。
AUTO_DIALOGUE_b5e8e26e-8095-44a1-9587-26660637a807	解决掉一个。
AUTO_DIALOGUE_7dac25b2-a40f-497e-b549-64fc5962bad9	谢谢你，萨姆斯。
AUTO_DIALOGUE_e37964c9-cae3-4cb3-86b6-4c6de42e28b3	我得救了吗？
AUTO_DIALOGUE_e163c44a-e450-442c-a46f-651f055b4603	谢啦，萨姆斯。
AUTO_DIALOGUE_7f3e2b46-d13b-4356-b02f-fb88f08e9776	感觉好多了。
AUTO_DIALOGUE_f51ab227-e7bb-4f99-8f0d-de1fd5f0ea0d	小心点哦。
AUTO_DIALOGUE_deb8412e-3b43-4068-ac1b-f5b04391369e	干嘛呀！
AUTO_DIALOGUE_7c870d64-48a1-4192-a832-14de66818831	小心一点。
AUTO_DIALOGUE_f6ac1eb3-829f-4a9b-9564-107b7c196103	为什么要开火？
AUTO_DIALOGUE_3b0fcb91-9474-4382-9058-269bea6c1509	给我住手啊。
AUTO_DIALOGUE_bc1d78f7-b8d2-423d-b5cd-a066fd21352c	住手。
AUTO_DIALOGUE_dace6e41-71e6-4500-97ae-5947e6487d90	不要这样啦。
AUTO_DIALOGUE_de684720-edfc-40fe-ab03-72e361fdb5c7	很疼的。
AUTO_DIALOGUE_089f7048-0fd2-43ed-b928-65c6867933f7	都说让你住手了。
AUTO_DIALOGUE_21dab63c-7bbb-4a30-b10f-770ef4b34f3b	我没事，不用担心。
AUTO_DIALOGUE_36867fa4-392b-490f-8484-4ed073100a0d	我能站起来，没事的。
AUTO_DIALOGUE_2a6f0adf-7883-4085-9567-720f1a200972	不要紧，走一走就会好的。
AUTO_DIALOGUE_0e6ff500-d421-4efd-b5e4-1e5cc2beed7a	我没事了。
AUTO_DIALOGUE_543860d8-64f0-45e7-b866-bc531d49d203	别朝我开火。
AUTO_DIALOGUE_9ddc387b-2fe8-4dc7-a810-befde03e8509	快停下，别开玩笑了。
AUTO_DIALOGUE_01a87418-9583-4f74-b522-4fa8ff7adc1f	又疼又冷。
AUTO_DIALOGUE_3b099001-ff30-4dda-828d-c3a0c4c10df0	太冰了。
AUTO_DIALOGUE_ad5919b1-2105-4d8b-b018-bf3aa2a38e6d	要烫伤了。
AUTO_DIALOGUE_6ee7b22b-65db-450d-9c2e-168abd1cd5a8	都说了很烫了。
AUTO_DIALOGUE_b9d72296-181e-435c-aa32-3d5b7503102e	不要电击我。
AUTO_DIALOGUE_d4c347f0-29f9-4843-956e-05438cb87d24	用电时多加小心。
AUTO_DIALOGUE_076dc119-a34f-4647-a85a-88f04f315b9f	已经解决了，中士。
JESS_ADD_102	是老师教得好。
AUTO_DIALOGUE_b6df9fe0-f9ed-47b8-8c0c-fb41ba8f4689	谢谢你，中士。
AUTO_DIALOGUE_d2de60f9-2e39-4073-85a8-7bb1c33ab1e1	已压制目标。
AUTO_DIALOGUE_62835a1d-7152-45f7-aedf-f828843c1911	那只格利佛可能是\n通过爆炸声来通知其他家伙的。
AUTO_DIALOGUE_8db7b5eb-b8c5-4d54-a784-413cd140c901	托卡毕倒下了。
AUTO_DIALOGUE_4f0c6d84-5784-4edf-888b-b98d56696323	中士倒下了。
AUTO_DIALOGUE_1cb3e3c5-20f3-442b-810c-af9ce5233716	VUE倒下了。
AUTO_DIALOGUE_b9dc826c-8d2a-4e14-aacf-d445ca18bef5	去帮帮中士吧。
AUTO_DIALOGUE_a258de6e-653f-44a4-a7de-50137da4b94d	帮帮中士吧。
AUTO_DIALOGUE_e28b5110-ed10-4d45-a0cc-914dcb67a848	帮帮托卡毕下士吧。
AUTO_DIALOGUE_07696a47-8472-4f40-b043-83cd82c90231	不要啊。
AUTO_DIALOGUE_6841ebfe-7af3-4efd-a520-3e785905e869	铝罐在飞！
AUTO_DIALOGUE_ddcf52e0-1bfd-4855-bdae-156ae08f0df2	谢谢你。
AUTO_DIALOGUE_7f993fdf-b67f-4769-97d9-d7d1649b5e0d	帮帮VUE吧。
AUTO_DIALOGUE_1f9ab64a-5a05-42d6-a394-585059c058d3	帮帮中士吧。
AUTO_DIALOGUE_513a2274-656e-4486-8f44-9208e382b8b3	迈尔斯倒下了。
AUTO_DIALOGUE_9aefac30-ca01-4cf4-ac24-147dc1e25c78	帮帮迈尔斯吧。
Preload\MPR4\PreloadMP4.pak\Junior_Comms.MSBT
AUTO_DIALOGUE_6fd45c5b-8862-4e7f-a034-765fc7b77314	我们在这里设个据点，\n看看能做些什么吧。
AUTO_DIALOGUE_1dc877eb-d201-4c83-b382-fcf39d98ca33	我知道访问\n应急系统的方法了。
AUTO_DIALOGUE_dc23beff-afd5-48ca-aa1d-b15b53847da3	只能硬着头皮上了，中士。\n我们一定能行。
AUTO_DIALOGUE_13fe7ef0-8159-4e61-976f-62d8e8d0b169	萨姆斯，\n找到通道门了吗？
AUTO_DIALOGUE_1e299879-0e60-41a5-a6fb-cc9cdd064a97	出现问题了，萨姆斯。\n许多系统都发出了警告。
AUTO_DIALOGUE_eb1aec1c-9ad9-4131-a267-6db03e1f6209	我来切换几条线路……\n啊！没什么……别在意。
AUTO_DIALOGUE_272102af-1f4d-4a42-b3b4-c1a69cd81ded	你不来我们就无法离开。\n如果你不能及时赶到，所有人都会丧命。
AUTO_DIALOGUE_52a687ff-02ef-4efb-86b9-c1ab25a52275	系统正在接连停转。\n还没到吗？
AUTO_DIALOGUE_6718d60d-b619-4bf8-82e5-cd27ad10f11c	萨姆斯，\n目的地在加农炮下边。
AUTO_DIALOGUE_899f237c-d4fe-42ba-b8d8-93188a2f4ea7	我们已经把能做的都试过一遍了，\n可控制系统还是不起作用。
AUTO_DIALOGUE_2fdeb49e-fc8a-42d1-bbf4-e9d62853726c	一半以上短路。\n这里已经开始断裂了。
AUTO_DIALOGUE_b7f5e8de-6d52-4d38-b561-13ca3aa6c568	萨姆斯……那个……\n加农炮下方的温度高得离谱。
AUTO_DIALOGUE_3c7860f4-f8f6-485a-95cd-ad0f8e473a26	萨姆斯……\n这边的情况不太妙。
AUTO_DIALOGUE_dc7d3b8c-9e6e-49e6-8379-1546bf18a622	如果时间来不及的话……\n不，我不想去考虑那些。
AUTO_DIALOGUE_1a12b9fa-be9c-444d-bd5f-b326c19cbf89	就相信她吧！\n我们现在别无他法。
AUTO_DIALOGUE_6e4c68f5-b50e-4120-9c27-13c89d992523	萨姆斯，\n我们到达控制室了。
AUTO_DIALOGUE_0f5b15ae-f234-4a17-8ec6-966422c45df7	我真的很努力了，中士。\n但情况不是很好。
AUTO_DIALOGUE_790fb2b1-6d6d-496a-8350-3e810da5fe0f	大部分核心系统都处于离线状态。
AUTO_DIALOGUE_d9e04554-3513-4fd4-9c5b-b7d1c5966d9d	发生大规模地震活动。
AUTO_DIALOGUE_479dc90e-e05e-402c-a973-52110db75d8a	萨姆斯，\n我们找到逃生舱了。
AUTO_DIALOGUE_cbdff13b-64bf-4dbf-93c9-5203c3787687	修理它可能\n需要你的帮助。
AUTO_DIALOGUE_408475a6-2277-4649-8108-f975866a9d7c	萨姆斯，\n逃生舱这里需要你的帮助。
AUTO_DIALOGUE_9ad2acf8-eace-4c0b-9ecd-f17c4e8bbf7b	萨姆斯……\n设施受到的伤害比想象中更严重。
AUTO_DIALOGUE_28838270-5b1a-499d-ae71-38445fe64156	萨姆斯，快！\n我们需要你的帮助。
AUTO_DIALOGUE_a81a812c-965a-4fa8-9de1-81b87a315301	肯定有我们能\n做到的事。
AUTO_DIALOGUE_0a8feecb-9c6a-44f3-88c4-8659bc179ba9	拜托了……请你\n一定要到达加农炮下方……
AUTO_DIALOGUE_44572c62-4724-4242-91c3-45bb7230a910	中士，控制台没有反应。\n要重启吗？
Preload\MPR4\PreloadMP4.pak\Junior_CSI.MSBT
Preload\MPR4\PreloadMP4.pak\Junior_Efforts.MSBT
AUTO_DIALOGUE_08d3f588-dcb1-4728-8737-bb75f86e682c	
AUTO_DIALOGUE_d6f4d351-b00d-4c4c-8093-e96e111ce88a	
AUTO_DIALOGUE_f712fbe3-e870-4e0b-b4aa-e00c13219480	
AUTO_DIALOGUE_5efca1d7-bba1-4ff8-8a95-30c979af06af	
AUTO_DIALOGUE_df9be671-8195-4008-9d28-184d1788686f	
AUTO_DIALOGUE_54c73acf-7e6a-4425-a6f4-11f2fc4c4a29	
AUTO_DIALOGUE_9a98f584-2832-4865-9fca-74c3734c222c	
AUTO_DIALOGUE_31c7879a-7eb4-4bb5-8d46-57a24de2fc2a	
AUTO_DIALOGUE_d4381da5-075f-408b-866f-872750beb73c	
AUTO_DIALOGUE_28eeebfb-3513-4e1c-83de-c8f6add63230	
AUTO_DIALOGUE_cd22346f-9f05-4d03-b86e-daa48fb6c85f	
AUTO_DIALOGUE_77b03db2-3602-4996-a44e-a6b40f5dec9f	
AUTO_DIALOGUE_473d5877-ab96-46a1-82f1-8985d91406c3	
AUTO_DIALOGUE_d03e74a6-ae4e-4b52-a252-9f91c8e11ada	
AUTO_DIALOGUE_09ab0d1e-377c-4dab-928d-638e42008391	
AUTO_DIALOGUE_85ac5556-be87-46d8-8a59-9e4a6afc7faf	
AUTO_DIALOGUE_837a54f0-3206-43b4-9abc-9a9236cca0cd	
AUTO_DIALOGUE_1f56894c-17e3-4cc4-8f8e-e4806e4752ca	
AUTO_DIALOGUE_67dc8d5d-2218-4976-9a51-630b4f84c010	
AUTO_DIALOGUE_12f1bb4f-59ef-460d-8d68-6525c51fb607	
AUTO_DIALOGUE_324cb8d7-098f-493e-9138-e512d4b66122	
AUTO_DIALOGUE_e4b3ddda-f987-495c-b735-fda35a1e9b7e	
AUTO_DIALOGUE_35888391-e27b-4e7c-aaee-1caaedc5a7ca	
AUTO_DIALOGUE_a21c7d96-ba42-43e3-9c27-f8798a904c96	
AUTO_DIALOGUE_93db7896-eb7e-4098-a3ed-170402aadbe5	
AUTO_DIALOGUE_b7469edb-6129-4c17-9a34-064ea257c833	
AUTO_DIALOGUE_d2cf965c-d74f-402c-8f91-deb67d59f9de	
AUTO_DIALOGUE_472ca0c0-8aec-4916-89d4-5439132a8ad7	
AUTO_DIALOGUE_beafbe0b-cf29-4ed6-9620-172186e7afd5	
AUTO_DIALOGUE_c86c26cf-4fc2-436b-a37e-84502470dcd6	
AUTO_DIALOGUE_d55c7bde-dfc2-4f7a-a10c-22b278b8a1ca	
AUTO_DIALOGUE_eca5db69-fd7b-4ac1-b1b8-cdb8276e5d19	
AUTO_DIALOGUE_df4806fd-96bf-4594-b0b2-a340962ae1a9	
AUTO_DIALOGUE_55ddcd24-1830-4da5-bb03-2ea55fcdbdfd	
AUTO_DIALOGUE_80e99c2c-8960-4446-9c22-f44f6ed5ad30	
AUTO_DIALOGUE_64d9a696-804e-4692-a271-13efecc8c3e0	
AUTO_DIALOGUE_2ddb7dda-c439-4bc6-947d-3b88d0b24ae5	
AUTO_DIALOGUE_35c80637-3444-4525-8701-a4fd6b055fd3	
AUTO_DIALOGUE_546ebad1-6d00-4dc0-960e-c90b966301af	
AUTO_DIALOGUE_1fe4a594-02e8-46d7-9b18-025831cce48b	
AUTO_DIALOGUE_fb4a771a-ba07-4eb3-b29c-cc2476c53e44	
AUTO_DIALOGUE_a8f79958-143e-49d9-a7ee-66d67e9ef52c	
AUTO_DIALOGUE_8feba5f8-d9b8-41ad-bec3-baea648eb181	
AUTO_DIALOGUE_a49403f6-f7ee-4771-b7b0-0fed62a7144f	
AUTO_DIALOGUE_bc22a8bd-a1f1-4bb8-ba4b-09cceca7fd5f	
AUTO_DIALOGUE_f5bd6333-c587-4081-8972-70012a64fa1c	
AUTO_DIALOGUE_22834905-37cc-402c-9656-a5c0dbd760bc	
AUTO_DIALOGUE_d74919ee-5881-4858-b970-564a636abf72	
AUTO_DIALOGUE_0a61e08b-de2d-41d5-9da7-2ed972dbab11	
AUTO_DIALOGUE_e357c62b-bda5-4ceb-b2d5-f1722b734d43	
AUTO_DIALOGUE_bffb6928-a715-4529-a153-71e4b194cb63	
AUTO_DIALOGUE_6ff0ddec-07a7-408f-930c-70450030e0ec	
AUTO_DIALOGUE_44d58cb9-63f0-4a8d-86dc-b1c80dcf7fe1	
AUTO_DIALOGUE_4ba8fa78-a029-48f8-beb4-39336d6b16e0	
AUTO_DIALOGUE_1c52518a-4740-4d6b-9660-7bf8208ec25c	
AUTO_DIALOGUE_11791840-5a94-4b0d-a4a5-b4bc67ec3cd9	
AUTO_DIALOGUE_6476f430-e121-41dc-8ee7-b828c33a0c5b	
AUTO_DIALOGUE_533dc7ca-860a-4cc6-a0ad-1ec48323c840	
AUTO_DIALOGUE_387b6473-7bd1-460f-be69-52c8f62c38ef	
AUTO_DIALOGUE_eef7c4d4-ee72-4b1c-97d3-9e5ff640bf99	
AUTO_DIALOGUE_c1aa8960-4a0c-47d2-9993-8db38c8b3da4	
AUTO_DIALOGUE_f6f35cbc-a584-493d-b3d2-71f53627858c	
AUTO_DIALOGUE_6fedf9b6-a23e-4abf-ab7c-d0f0751fe9ff	
AUTO_DIALOGUE_5cd6a692-00a0-41a1-8817-303709c649ca	
AUTO_DIALOGUE_6edef244-c457-4892-a3f4-2091f4e2f54b	
AUTO_DIALOGUE_ade3f6d6-545c-49a0-9b66-21ef7eac98fc	
AUTO_DIALOGUE_f65481b8-594d-4324-afdf-391f929563d2	
AUTO_DIALOGUE_6a0b1ac1-7933-4129-92ac-baa2208639b4	
AUTO_DIALOGUE_f1b31422-37b8-48e1-b92a-481e8898d39c	
AUTO_DIALOGUE_570aac59-fe2c-4ead-b181-219550c00bd7	
AUTO_DIALOGUE_cdebe4b5-beb6-46f2-8d6b-9f8d6115eb7d	
AUTO_DIALOGUE_b81c2c3a-ab44-4104-a5f5-921e533e3fad	
AUTO_DIALOGUE_a503f21e-5303-4eba-bc0d-c7da66f352b1	
AUTO_DIALOGUE_4b7ea2be-6f40-4253-9250-6c694181f555	
AUTO_DIALOGUE_a32e96b9-bf92-4c79-bf86-069d499e3da5	
AUTO_DIALOGUE_f6244eff-47f0-480c-9b00-df933a433588	
AUTO_DIALOGUE_8cbda562-4f2a-48ae-8d37-0c93365bdf9e	
AUTO_DIALOGUE_b4fb075f-a72c-42d8-8a8d-eca4cef0d243	
AUTO_DIALOGUE_2d7583db-d743-419e-8a9f-d8dcd4d31cb1	
AUTO_DIALOGUE_ac5d0cf3-6150-4b55-b56b-ecd391321cb8	
AUTO_DIALOGUE_b47d2852-e8d0-42de-ab7d-07923d29178d	
AUTO_DIALOGUE_56898009-f0b2-45ff-a4c6-5e207e00c62f	
AUTO_DIALOGUE_a6f13d5c-c384-4f7f-a7e1-efa867f2f9bf	
AUTO_DIALOGUE_cb715e80-736e-47f9-be73-1f72c2105142	
AUTO_DIALOGUE_320e7c55-c8ac-4ebb-b67f-3ee79fb3a7af	
AUTO_DIALOGUE_104bce56-9ba7-4151-8c1e-8bd79b45b6cc	
AUTO_DIALOGUE_8ffe5891-bb65-4747-b2bd-7b53d1f0eb98	
AUTO_DIALOGUE_a3025bff-7767-44cc-9471-92b3a50ab4d6	
AUTO_DIALOGUE_e257066a-5a61-4391-8ae3-dcaf306f726e	
AUTO_DIALOGUE_afd8872e-61e9-4caa-8674-83dbcc4f64d2	
AUTO_DIALOGUE_920bbfe3-150d-4cca-a636-2d84c14abe78	
AUTO_DIALOGUE_6f6013a1-4a94-4cff-9944-da46cee73d8c	
AUTO_DIALOGUE_5704e5d7-3dbf-4d5f-b154-476f0c170376	
Preload\MPR4\PreloadMP4.pak\Junior_PushToTalk.MSBT
AUTO_DIALOGUE_c4d50cb3-48f3-4905-b574-099fbb3183f4	我听麦肯齐说了，\n回去要用到传送站吧？
AUTO_DIALOGUE_de252580-226f-49de-b032-0bc567ab0810	我是因为崇拜你才加入联邦军的。\n能和你共事简直就像做梦一样。
AUTO_DIALOGUE_98258ff4-3b4a-4ada-bf49-722c30e1141f	迈尔斯还挺宅的。\n不过他不只和机械对话，和人也能交流。
AUTO_DIALOGUE_d6bfe210-c390-4062-b06c-6b2aee62aaff	托卡毕下士……\n我猜不透他在想些什么。
AUTO_DIALOGUE_f2545037-d33e-44f4-8bba-f352c54df081	我太想出去了，心里痒得很。\n好想快点再次和你并肩战斗。
AUTO_DIALOGUE_4f16f23c-eb6c-404e-afed-028860c70ffb	我超级喜欢活动身体。\n下次要不要一起做负重训练？
AUTO_DIALOGUE_21b6449c-6076-4ba8-8954-c31b07bbb759	在矿山只剩我一人的时候，\n老实说，我以为自己不行了。可是……
AUTO_DIALOGUE_6370523e-9d7c-4f91-86c6-2d577ff97332	你却一直是一个人战斗到现在……\n真令人佩服。
AUTO_DIALOGUE_463c536e-d87b-43b8-8cce-0358e5b2a768	等回家后我要先洗个热水澡。\n真想赶快脱掉这身套装。
AUTO_DIALOGUE_b9737978-1c19-4b39-a8ad-3b93da7f4013	中士总是将队伍放在第一位。\n在这次的冒险中我也学到了这一点。
AUTO_DIALOGUE_24213e2e-1a16-4abc-aa41-f12c6a92f796	希望回去以后也能再和大家聚一聚。\n萨姆斯，你也一定会来的吧。
AUTO_DIALOGUE_e0ac9471-d90c-4187-934a-61f7433b72c2	终于到了回家的时候。\n准备好后，就去向中士报告吧。
AUTO_DIALOGUE_4544092d-b4d5-4120-87cc-322db01b4707	附近应该有可以解开\n夹具的装置。
AUTO_DIALOGUE_08944fd6-3178-4d79-a7b2-f5f14b73428c	萨姆斯，你没事吧？\n刚才真是危险啊。
AUTO_DIALOGUE_f8b33ed3-5860-451c-90a4-379cdc5022e6	为什么不动啊？\n能修好吗？
JESS_ADD_016	下次我也来帮忙。
AUTO_DIALOGUE_17d89a22-8245-4c3c-947f-04aa01835cf8	要是能进入那个装置里面\n转一圈就好了。
AUTO_DIALOGUE_7d71c5ec-ab1e-4747-b228-6c3eb7a12240	我好想再见识一下变形球。
AUTO_DIALOGUE_2b2f017d-a627-499d-87ed-1564b4df4149	电源在哪里？\n要怎样才能启动？
AUTO_DIALOGUE_84ebe05e-0d23-48cc-9244-a50c02868569	你的任务就是我们的任务，\n只要大家齐心协力，一定能完成。
AUTO_DIALOGUE_f4fcbc9d-51ed-4840-b14f-b232f78f72d2	希望大家都平安无事。
AUTO_DIALOGUE_e4606027-5f92-4bd3-9673-32cd3d24e7b1	得想办法去下层。
AUTO_DIALOGUE_df4f3ebb-7cb6-4f3c-9a80-ec8d042b47ab	如果找到了离开这里的方法，\n就扫描一下告诉我们吧。
AUTO_DIALOGUE_6967c4ad-f88f-4fad-8e21-0a60bbf307b5	灯光一直在闪烁，这是怎么回事？
JESS_ADD_034B	这里有可以扫描的东西吗？
AUTO_DIALOGUE_6a4e72c7-39ef-4e31-bab7-a06022a3b31b	没有地图简直\n寸步难行。
AUTO_DIALOGUE_475f0d0b-e353-4797-b945-466153ac3a97	需要我们帮助的时候，\n就通过扫描通知我们。
AUTO_DIALOGUE_c7ad14fb-3964-4deb-ab35-6f339b2c5a77	这里有个洞。
AUTO_DIALOGUE_683dad97-0b17-4c5f-9fa5-c53dd60958de	……
AUTO_DIALOGUE_96a3c60e-d454-4d63-8cf9-271f5b1d8811	在地图上查看一下\n隧道通往哪里吧。
AUTO_DIALOGUE_f245d88e-8542-46d2-a07e-a59e8fa43016	让钻头朝向正确的方向。
JESS_ADD_040	找找下去的路吧。
AUTO_DIALOGUE_3e52e3ef-dc6e-41d9-8e12-ea3772ed3bd1	要怎样移除瓦砾呢？
AUTO_DIALOGUE_043eee51-4efa-4355-9895-6639971b3581	门好像需要通电。\n有没有连着什么地方？
AUTO_DIALOGUE_66ce5e80-64be-4831-b360-0768234d1bec	有没有操作面板之类的东西？
JESS_ADD_248	大家一起……回去吧。
JESS_ADD_252	我很担心你……还好你没事。
JESS_ADD_210	总算能回去了。
JESS_ADD_221	要不要扫描一下查看信息？
JESS_ADD_233	你要是准备好了，随时都能开始。
AUTO_DIALOGUE_08c6d856-d248-4fe7-8d93-17c870cb3509	这次轮到我们来帮你了。
AUTO_DIALOGUE_d2302f42-1ffb-45e0-ad73-c3400effc619	最后一把钥匙应该在矿山深处。
AUTO_DIALOGUE_ee6c47c1-c5d7-4d5c-83a2-05d8bb7b37ca	准备好了吗？
AUTO_DIALOGUE_54ee571a-0f7a-44bb-8171-04311b9d1c03	要开采这么大的矿山，\n应该要花不少年数吧。
AUTO_DIALOGUE_559b6034-e8f6-482f-8a99-e09c7e952b64	中士……
AUTO_DIALOGUE_d6c2c604-be80-447c-b66d-849de63dd472	得找到去下面的方法。
AUTO_DIALOGUE_c845c104-1fdc-4604-a2fc-3c3cb827cf30	进去然后旋转对吧？
AUTO_DIALOGUE_71aca835-4ac1-4792-bc79-7aa6a9d74e79	终于见到你了……\n萨姆斯·亚兰本尊！
Preload\MPR4\PreloadMP4.pak\Junior_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\LastLamorn_Dialogue.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_ChronoTower.MSBT
Preload\MPR4\PreloadMP4.pak\Lore_FlarePool.MSBT
FP_LoreTablet_01_Title	“搬运情况”
FP_LoreTablet_01_Description	LMH：2006200997\nGE喷淋的定期推广所需的条件\n正在顺利地逐一满足。\n从油田开采出的珍贵燃料被集\n中配给至该设施，工作人员在\n紧张与充实的氛围中进行着工\n作。加上本次为配给水晶后的\n首次喷淋，所有拉蒙都关注着\n结果如何。只许成功，不许失\n败。
FP_LoreTablet_01_Preview	成功访问加密文件。\n作业报告：“搬入情况”\n开始下载数据至日志。
FP_LoreTablet_02_Title	“提取工程”
FP_LoreTablet_02_Description	LMH：2006200998\n布洛斯熔岩的温度管理没有问题。\n吸入管道压力数值正常。\nGE过滤器状态良好。\n提取的GE纯度确保在99%及以上。\n输送管道压力数值正常。\n\n综上，\n能量提取器正常运作中。
FP_LoreTablet_02_Preview	成功访问加密文件。\n作业报告：“提取工程”\n开始下载数据至日志。
FP_LoreTablet_03_Title	“注入工程”
FP_LoreTablet_03_Description	LMH：2006200999\n明天又要定期扩散了，向加农炮\n专用大型爆破弹注入GE的事前准\n备作业正在顺利进行中。由于GE\n的纯度和总量不足，以往的扩散\n并未达到预期的效果。这次一定\n要成功。来吧，我们要让烈阳沙\n漠焕发生机。\n拉蒙崭新的明天在等着我们。\n注入进度83%。\n压缩率提升。
FP_LoreTablet_03_Preview	成功访问加密文件。\n作业报告：“注入工程”\n开始下载数据至日志。
FP_LoreTablet_04_Title	“封锁设施”
FP_LoreTablet_04_Description	LMH：20062001007\n依照祭司沙托亚的指示放置货柜。\n放置完毕后，立刻停止所有操作。\n全体作业人员迅速撤离，前往时\n光之塔。\n没想到居然会发生这样的惨剧。\n我们为了拉蒙的未来倾注心血的\n工程，反而导致了拉蒙的毁灭。\n可事到如今，我依然愿意相信沙\n托亚的话。相信未来会有救世主\n来到此地。
FP_LoreTablet_04_Preview	成功访问加密文件。\n作业报告：“封锁设施”\n开始下载数据至日志。
Preload\MPR4\PreloadMP4.pak\Lore_FuryGreen.MSBT
Glove_Stump_Light_Title	圣遗物
Glove_Stump_Light_Description	吾等“圣树”的守护者将自身的力量\n反复锤炼并注入“圣遗物”，\n将其献给未来可能造访这片大地、\n这个地方的“被选中之人”。\n请将吾等的精神余辉，同时也是圣印\n紧握于手，随心操控。
Glove_Stump_Light_Preview	　　　　　　　　　被选中之人啊。\n　　　　　　　　请将圣力握于手中。\n　　　　     前进的道路会为你敞开大门。
ReflectionStatue_00_Title	巴弗昆
ReflectionStatue_00_Description	他是利用微粒创造出\n念动锁机制的祭司。\n且他遵从“被选中之人”的预言，\n在广袤的烈阳沙漠各地建造了\n设有微粒机关的秘密祠堂。
ReflectionStatue_00_Preview	历史上真实存在的拉蒙祭司的石像。\n经辨认，石像上雕刻的文字为“巴弗昆”。\n以下是关于巴弗昆的记载。
ReflectionStatue_01_Title	雷卡休
ReflectionStatue_01_Description	他是一名雕刻家，\n同时也喜爱研究数学式。\n他把一些数学式做成念动物件，设计了\n以这些念动物件为钥匙的封印机制。
ReflectionStatue_01_Preview	历史上真实存在的拉蒙祭司的石像。\n经辨认，石像上雕刻的文字为“雷卡休”。\n以下是关于雷卡休的记载。
ReflectionStatue_02_Title	榭
ReflectionStatue_02_Description	她是最初的拉蒙，\n是唯一的女祭司。\n她理解时间和空间的构造，\n发现了超越时空的移动之术。\n她的研究与日后传送站的发明紧密相连。
ReflectionStatue_02_Preview	历史上真实存在的拉蒙祭司的石像。\n经辨认，石像上雕刻的文字为“榭”。\n以下是关于榭的记载。
ReflectionStatue_03_Title	泰沙
ReflectionStatue_03_Description	泰沙和圣树心心相通，\n是建设记忆神殿的初代祭司。\n擅长法术，无需说话即可将想法告诉对方，\n也无需对方开口即可了解对方的心思。
ReflectionStatue_03_Preview	历史上真实存在的拉蒙祭司的石像。\n经辨认，石像上雕刻的文字为“泰沙”。\n以下是关于泰沙的记载。
AncientLore_Hologram_FG_Preview	很久以前，燃烧的岩石从天而降，坠落在行星\n布洛斯的丛林。冷却凝固的岩石带有毒性，\n而一株小小的食虫植物吸收了它的毒性。\n植物无穷无尽地生长，成为了丛林的霸主。\n最先和它沟通的是祭司“泰沙”。之后泰沙\n将其命名为卡贝克斯。再后来，卡贝克斯接受\n泰沙的劝说，移居至拉蒙记忆神殿深处的庭院，\n作为掌管拉蒙葬礼的神和治理庭院的守护者，\n存续至今。
