another_name.dat
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
ITEMNAME_1279	★And458
ITEMNAME_1280	★And15
ITEMNAME_1281	★And337
ITEMNAME_1282	★And603
ITEMNAME_1283	★And390
ITEMNAME_1284	★Sgr6879
ITEMNAME_1285	★Sgr6859
ITEMNAME_1286	★Sgr6913
ITEMNAME_1287	★Sgr7348
ITEMNAME_1288	★Sgr7121
ITEMNAME_1289	★Sgr6746
ITEMNAME_1290	★Sgr7194
ITEMNAME_1291	★Sgr7337
ITEMNAME_1292	★Sgr7343
ITEMNAME_1293	★Sgr6812
ITEMNAME_1294	★Sgr7116
ITEMNAME_1295	★Sgr7264
ITEMNAME_1296	★Sgr7597
ITEMNAME_1297	★Del7882
ITEMNAME_1298	★Del7906
ITEMNAME_1299	★Del7852
ITEMNAME_1300	★Psc596
ITEMNAME_1301	★Psc361
ITEMNAME_1302	★Psc510
ITEMNAME_1303	★Psc437
ITEMNAME_1304	★Psc8773
ITEMNAME_1305	★Lep1865
ITEMNAME_1306	★Lep1829
ITEMNAME_1307	★Boo5340
ITEMNAME_1308	★Boo5506
ITEMNAME_1309	★Boo5435
ITEMNAME_1310	★Boo5602
ITEMNAME_1311	★Boo5733
ITEMNAME_1312	★Boo5235
ITEMNAME_1313	★Boo5351
ITEMNAME_1314	★Hya3748
ITEMNAME_1315	★Hya3903
ITEMNAME_1316	★Hya3418
ITEMNAME_1317	★Hya3482
ITEMNAME_1318	★Hya3845
ITEMNAME_1319	★Eri1084
ITEMNAME_1320	★Eri472
ITEMNAME_1321	★Eri1666
ITEMNAME_1322	★Eri897
ITEMNAME_1323	★Eri1231
ITEMNAME_1324	★Eri874
ITEMNAME_1325	★Eri1298
ITEMNAME_1326	★Eri1325
ITEMNAME_1327	★Eri984
ITEMNAME_1328	★Eri1464
ITEMNAME_1329	★Eri1393
ITEMNAME_1330	★Eri850
ITEMNAME_1331	★Tau1409
ITEMNAME_1332	★Tau1457
ITEMNAME_1333	★Tau1165
ITEMNAME_1334	★Tau1791
ITEMNAME_1335	★Tau1910
ITEMNAME_1336	★Tau1346
ITEMNAME_1337	★Tau1373
ITEMNAME_1338	★Tau1412
ITEMNAME_1339	★CMa2491
ITEMNAME_1340	★CMa2693
ITEMNAME_1341	★CMa2294
ITEMNAME_1342	★CMa2827
ITEMNAME_1343	★CMa2282
ITEMNAME_1344	★CMa2618
ITEMNAME_1345	★CMa2657
ITEMNAME_1346	★CMa2646
ITEMNAME_1347	★UMa4905
ITEMNAME_1348	★UMa4301
ITEMNAME_1349	★UMa5191
ITEMNAME_1350	★UMa5054
ITEMNAME_1351	★UMa4295
ITEMNAME_1352	★UMa4660
ITEMNAME_1353	★UMa4554
ITEMNAME_1354	★UMa4069
ITEMNAME_1355	★UMa3569
ITEMNAME_1356	★UMa3323
ITEMNAME_1357	★UMa4033
ITEMNAME_1358	★UMa4377
ITEMNAME_1359	★UMa4375
ITEMNAME_1360	★UMa4518
ITEMNAME_1361	★UMa3594
ITEMNAME_1362	★Vir5056
ITEMNAME_1363	★Vir4825
ITEMNAME_1364	★Vir4932
ITEMNAME_1365	★Vir4540
ITEMNAME_1366	★Vir4689
ITEMNAME_1367	★Vir5338
ITEMNAME_1368	★Vir4910
ITEMNAME_1369	★Vir5315
ITEMNAME_1370	★Vir5359
ITEMNAME_1371	★Vir5409
ITEMNAME_1372	★Vir5107
ITEMNAME_1373	★Ari617
ITEMNAME_1374	★Ari553
ITEMNAME_1375	★Ari546
ITEMNAME_1376	★Ari951
ITEMNAME_1377	★Ori1713
ITEMNAME_1378	★Ori2061
ITEMNAME_1379	★Ori1790
ITEMNAME_1380	★Ori1903
ITEMNAME_1381	★Ori1948
ITEMNAME_1382	★Ori2004
ITEMNAME_1383	★Ori1852
ITEMNAME_1384	★Ori1879
ITEMNAME_1385	★Ori1899
ITEMNAME_1386	★Ori1543
ITEMNAME_1387	★Cas21
ITEMNAME_1388	★Cas168
ITEMNAME_1389	★Cas403
ITEMNAME_1390	★Cas153
ITEMNAME_1391	★Cas542
ITEMNAME_1392	★Cas219
ITEMNAME_1393	★Cas265
ITEMNAME_1394	★Cnc3572
ITEMNAME_1395	★Cnc3208
ITEMNAME_1396	★Cnc3461
ITEMNAME_1397	★Cnc3449
ITEMNAME_1398	★Cnc3429
ITEMNAME_1399	★Cnc3627
ITEMNAME_1400	★Cnc3268
ITEMNAME_1401	★Cnc3249
ITEMNAME_1402	★Com4968
ITEMNAME_1403	★Crv4757
ITEMNAME_1404	★Crv4623
ITEMNAME_1405	★Crv4662
ITEMNAME_1406	★Crv4786
ITEMNAME_1407	★Aur1708
ITEMNAME_1408	★Aur2088
ITEMNAME_1409	★Aur1605
ITEMNAME_1410	★Aur2095
ITEMNAME_1411	★Aur1577
ITEMNAME_1412	★Aur1641
ITEMNAME_1413	★Aur1612
ITEMNAME_1414	★Pav7790
ITEMNAME_1415	★Cet911
ITEMNAME_1416	★Cet681
ITEMNAME_1417	★Cet188
ITEMNAME_1418	★Cet539
ITEMNAME_1419	★Cet804
ITEMNAME_1420	★Cep8974
ITEMNAME_1421	★Cep8162
ITEMNAME_1422	★Cep8238
ITEMNAME_1423	★Cep8417
ITEMNAME_1424	★Cen5267
ITEMNAME_1425	★Cen5288
ITEMNAME_1426	★Cen551
ITEMNAME_1427	★Cen5459
ITEMNAME_1428	★Cen5460
ITEMNAME_1429	★CMi2943
ITEMNAME_1430	★CMi2845
ITEMNAME_1431	★Equ8131
ITEMNAME_1432	★Vul7405
ITEMNAME_1433	★UMi424
ITEMNAME_1434	★UMi5563
ITEMNAME_1435	★UMi5735
ITEMNAME_1436	★UMi6789
ITEMNAME_1437	★Crt4287
ITEMNAME_1438	★Lyr7001
ITEMNAME_1439	★Lyr7178
ITEMNAME_1440	★Lyr7106
ITEMNAME_1441	★Lyr7298
ITEMNAME_1442	★Ara6585
ITEMNAME_1443	★Sco6134
ITEMNAME_1444	★Sco6527
ITEMNAME_1445	★Sco6553
ITEMNAME_1446	★Sco5953
ITEMNAME_1447	★Sco5984
ITEMNAME_1448	★Sco6508
ITEMNAME_1449	★Sco6084
ITEMNAME_1450	★Sco5944
ITEMNAME_1451	★Sco6630
ITEMNAME_1452	★Sco6027
ITEMNAME_1453	★Sco6247
ITEMNAME_1454	★Sco6252
ITEMNAME_1455	★Sco5928
ITEMNAME_1456	★Sco6241
ITEMNAME_1457	★Sco6165
ITEMNAME_1458	★Tri544
ITEMNAME_1459	★Leo3982
ITEMNAME_1460	★Leo4534
ITEMNAME_1461	★Leo4357
ITEMNAME_1462	★Leo4057
ITEMNAME_1463	★Leo4359
ITEMNAME_1464	★Leo4031
ITEMNAME_1465	★Leo3852
ITEMNAME_1466	★Leo3905
ITEMNAME_1467	★Leo3773
ITEMNAME_1468	★Gru8425
ITEMNAME_1469	★Gru8636
ITEMNAME_1470	★Gru8353
ITEMNAME_1471	★Lib5685
ITEMNAME_1472	★Lib5531
ITEMNAME_1473	★Lib5787
ITEMNAME_1474	★Lib5603
ITEMNAME_1475	★Pup3165
ITEMNAME_1476	★Pup3185
ITEMNAME_1477	★Pup3045
ITEMNAME_1478	★Cyg7924
ITEMNAME_1479	★Cyg7417
ITEMNAME_1480	★Cyg7796
ITEMNAME_1481	★Cyg8301
ITEMNAME_1482	★Cyg7949
ITEMNAME_1483	★Cyg7528
ITEMNAME_1484	★Oct7228
ITEMNAME_1485	★Col1956
ITEMNAME_1486	★Col2040
ITEMNAME_1487	★Col2177
ITEMNAME_1488	★Gem2990
ITEMNAME_1489	★Gem2891
ITEMNAME_1490	★Gem2421
ITEMNAME_1491	★Gem2473
ITEMNAME_1492	★Gem2216
ITEMNAME_1493	★Gem2777
ITEMNAME_1494	★Gem2650
ITEMNAME_1495	★Gem2286
ITEMNAME_1496	★Gem2484
ITEMNAME_1497	★Gem2930
ITEMNAME_1498	★Peg8775
ITEMNAME_1499	★Peg8781
ITEMNAME_1500	★Peg39
ITEMNAME_1501	★Peg8308
ITEMNAME_1502	★Peg8650
ITEMNAME_1503	★Peg8634
ITEMNAME_1504	★Peg8684
ITEMNAME_1505	★Peg8450
ITEMNAME_1506	★Peg8880
ITEMNAME_1507	★Peg8905
ITEMNAME_1508	★Oph6556
ITEMNAME_1509	★Oph6378
ITEMNAME_1510	★Oph6603
ITEMNAME_1511	★Oph6149
ITEMNAME_1512	★Oph6056
ITEMNAME_1513	★Oph6075
ITEMNAME_1514	★Ser5854
ITEMNAME_1515	★Ser7141
ITEMNAME_1516	★Ser5879
ITEMNAME_1517	★Her6406
ITEMNAME_1518	★Her6148
ITEMNAME_1519	★Her6410
ITEMNAME_1520	★Her6526
ITEMNAME_1521	★Her6117
ITEMNAME_1522	★Her6008
ITEMNAME_1523	★Per936
ITEMNAME_1524	★Per1017
ITEMNAME_1525	★Per1131
ITEMNAME_1526	★Per1228
ITEMNAME_1527	★Per834
ITEMNAME_1528	★Per941
ITEMNAME_1529	★Phe99
ITEMNAME_1530	★Phe338
ITEMNAME_1531	★Vel3634
ITEMNAME_1532	★Vel3485
ITEMNAME_1533	★Vel3734
ITEMNAME_1534	★Aqr8232
ITEMNAME_1535	★Aqr8414
ITEMNAME_1536	★Aqr8709
ITEMNAME_1537	★Aqr8518
ITEMNAME_1538	★Aqr7950
ITEMNAME_1539	★Aqr8499
ITEMNAME_1540	★Aqr8610
ITEMNAME_1541	★Aqr8264
ITEMNAME_1542	★Cru4853
ITEMNAME_1543	★Cru4730
ITEMNAME_1544	★Cru4763
ITEMNAME_1545	★Cru4700
ITEMNAME_1546	★Cru4656
ITEMNAME_1547	★PsA8728
ITEMNAME_1548	★TrA6217
ITEMNAME_1549	★Cap7776
ITEMNAME_1550	★Cap7754
ITEMNAME_1551	★Cap8278
ITEMNAME_1552	★Cap8322
ITEMNAME_1553	★Cap7773
ITEMNAME_1554	★Sge7479
ITEMNAME_1555	★Car2326
ITEMNAME_1556	★Car3685
ITEMNAME_1557	★Car3307
ITEMNAME_1558	★Car3699
ITEMNAME_1559	★Dra5744
ITEMNAME_1560	★Dra5291
ITEMNAME_1561	★Dra6705
ITEMNAME_1562	★Dra6536
ITEMNAME_1563	★Dra7310
ITEMNAME_1564	★Dra6688
ITEMNAME_1565	★Dra4434
ITEMNAME_1566	★Dra6370
ITEMNAME_1567	★Dra7462
ITEMNAME_1568	★Dra6396
ITEMNAME_1569	★Dra6132
ITEMNAME_1570	★Dra6636
ITEMNAME_1571	★CVn4915
ITEMNAME_1572	★CVn4785
ITEMNAME_1573	★CVn4846
ITEMNAME_1574	★Aql7595
ITEMNAME_1575	★Aql7557
ITEMNAME_1576	★Aql7525
ITEMNAME_1577	★Aql7602
ITEMNAME_1578	★Aql7235
ITEMNAME_1579	极巨甜蜜
ITEMNAME_1580	极巨菇菇
ITEMNAME_1581	伽勒豆蔻枝
ITEMNAME_1582	伽勒豆蔻手环
ITEMNAME_1583	时尚名人卡
ITEMNAME_1584	铠甲车票
ITEMNAME_1585	洛托姆自行车
ITEMNAME_1586	洛托姆自行车
ITEMNAME_1587	经验护符
ITEMNAME_1588	铠甲矿石
ITEMNAME_1589	证章护符
ITEMNAME_1590	牵绊缰绳
ITEMNAME_1591	牵绊缰绳
ITEMNAME_1592	伽勒豆蔻花圈
ITEMNAME_1593	传说笔记１
ITEMNAME_1594	传说笔记２
ITEMNAME_1595	传说笔记３
ITEMNAME_1596	传说笔记？
ITEMNAME_1597	王冠车票
ITEMNAME_1598	木雕王冠
ITEMNAME_1599	光辉花瓣
ITEMNAME_1600	白色鬃毛
ITEMNAME_1601	黑色鬃毛
ITEMNAME_1602	冰萝卜
ITEMNAME_1603	黑萝卜
ITEMNAME_1604	极矿石
ITEMNAME_1605	萝卜种子
ITEMNAME_1606	特性膏药
ITEMNAME_1607	牵绊缰绳
ITEMNAME_1608	时之镇宝
ITEMNAME_1609	空之镇宝
ITEMNAME_1610	镇宝
ITEMNAME_1611	联系绳
ITEMNAME_1612	家乡玛芬
ITEMNAME_1613	球果果
ITEMNAME_1614	祝庆玛芬
ITEMNAME_1615	多重强化
ITEMNAME_1616	要害攻击
ITEMNAME_1617	讲究粽
ITEMNAME_1618	双倍腌菜
ITEMNAME_1619	颠倒烧
ITEMNAME_1620	弹子萁
ITEMNAME_1621	精通种子
ITEMNAME_1622	精灵球
ITEMNAME_1623	？？？
ITEMNAME_1624	永恒之冰
ITEMNAME_1625	由克希之爪
ITEMNAME_1626	亚克诺姆之牙
ITEMNAME_1627	艾姆利多之翅
ITEMNAME_1628	玉石
ITEMNAME_1629	神阖之笛
ITEMNAME_1630	中药
ITEMNAME_1631	好中药
ITEMNAME_1632	晶晶蜜
ITEMNAME_1633	旺旺谷
ITEMNAME_1634	滚滚豆
ITEMNAME_1635	糯糯菇
ITEMNAME_1636	坚坚矿
ITEMNAME_1637	木材
ITEMNAME_1638	皇叶
ITEMNAME_1639	沼之镇宝
ITEMNAME_1640	精灵球
ITEMNAME_1641	超级球
ITEMNAME_1642	高级球
ITEMNAME_1643	飞羽球
ITEMNAME_1644	宝可梦木娃娃
ITEMNAME_1645	？？？
ITEMNAME_1646	烟弹
ITEMNAME_1647	声弹
ITEMNAME_1648	黏丸
ITEMNAME_1649	星星碎片
ITEMNAME_1650	菇诱团
ITEMNAME_1651	除虫草
ITEMNAME_1652	蜜诱团
ITEMNAME_1653	谷诱团
ITEMNAME_1654	豆诱团
ITEMNAME_1655	矿诱团
ITEMNAME_1656	伤药
ITEMNAME_1657	好伤药
ITEMNAME_1658	厉害伤药
ITEMNAME_1659	全满药
ITEMNAME_1660	全复药
ITEMNAME_1661	中药
ITEMNAME_1662	好中药
ITEMNAME_1663	厉害中药
ITEMNAME_1664	森之羊羹
ITEMNAME_1665	祝庆玛芬
ITEMNAME_1666	万灵药
ITEMNAME_1667	活力碎片
ITEMNAME_1668	活力块
ITEMNAME_1669	ＰＰ单项全补剂
ITEMNAME_1670	ＰＰ多项全补剂
ITEMNAME_1671	匿声喷雾
ITEMNAME_1672	？？？
ITEMNAME_1673	进攻药丸
ITEMNAME_1674	防守药丸
ITEMNAME_1675	要害攻击
ITEMNAME_1676	闪避强化
ITEMNAME_1677	多重强化
ITEMNAME_1678	森之镇宝
ITEMNAME_1679	碎铁
ITEMNAME_1680	？？？
ITEMNAME_1681	黑玉石
ITEMNAME_1682	天蓝玉石
ITEMNAME_1683	？？？
ITEMNAME_1684	泥丸
ITEMNAME_1685	？？？
ITEMNAME_1686	惊声藻
ITEMNAME_1687	烟芋
ITEMNAME_1688	蛀球果
ITEMNAME_1689	雪丸
ITEMNAME_1690	黏丸
ITEMNAME_1691	黑奇石
ITEMNAME_1692	泥炭块
ITEMNAME_1693	匿声喷雾
ITEMNAME_1694	疗草
ITEMNAME_1695	活力蕾
ITEMNAME_1696	ＰＰ草
ITEMNAME_1697	？？？
ITEMNAME_1698	？？？
ITEMNAME_1699	替身护符２
ITEMNAME_1700	替身护符３
ITEMNAME_1701	剑舞菇
ITEMNAME_1702	铁壁木耳
ITEMNAME_1703	影分菇
ITEMNAME_1704	要害松露
ITEMNAME_1705	沙滩萝卜
ITEMNAME_1706	替身护符４
ITEMNAME_1707	替身护符５
ITEMNAME_1708	甜松露
ITEMNAME_1709	诱团原料
ITEMNAME_1710	精灵球
ITEMNAME_1711	超级球
ITEMNAME_1712	高级球
ITEMNAME_1713	飞羽球
ITEMNAME_1714	？？？
ITEMNAME_1715	？？？
ITEMNAME_1716	声弹
ITEMNAME_1717	烟弹
ITEMNAME_1718	？？？
ITEMNAME_1719	？？？
ITEMNAME_1720	宝可梦木娃娃
ITEMNAME_1721	火山镇宝
ITEMNAME_1722	山之镇宝
ITEMNAME_1723	雪之镇宝
ITEMNAME_1724	蜜诱团
ITEMNAME_1725	谷诱团
ITEMNAME_1726	豆诱团
ITEMNAME_1727	菇诱团
ITEMNAME_1728	矿诱团
ITEMNAME_1729	颠倒烧
ITEMNAME_1730	讲究粽
ITEMNAME_1731	双倍腌菜
ITEMNAME_1732	安全护符１
ITEMNAME_1733	安全护符２
ITEMNAME_1734	安全护符３
ITEMNAME_1735	安全护符４
ITEMNAME_1736	安全护符５
ITEMNAME_1737	破损日记
ITEMNAME_1738	健康护符１
ITEMNAME_1739	健康护符２
ITEMNAME_1740	健康护符３
ITEMNAME_1741	健康护符４
ITEMNAME_1742	健康护符５
ITEMNAME_1743	石板碎块
ITEMNAME_1744	幽尾玄鱼丸
ITEMNAME_1745	古老日记
ITEMNAME_1746	飞翼球
ITEMNAME_1747	飞梭球
ITEMNAME_1748	沉重球
ITEMNAME_1749	超重球
ITEMNAME_1750	巨重球
ITEMNAME_1751	飞翼球
ITEMNAME_1752	飞梭球
ITEMNAME_1753	沉重球
ITEMNAME_1754	花啤果
ITEMNAME_1755	厉害中药
ITEMNAME_1756	进攻药丸
ITEMNAME_1757	防守药丸
ITEMNAME_1758	闪避强化
ITEMNAME_1759	奋斗沙
ITEMNAME_1760	奋斗砾
ITEMNAME_1761	奋斗石
ITEMNAME_1762	奋斗岩
ITEMNAME_1763	秘传之药
ITEMNAME_1764	替身护符１
ITEMNAME_1765	他人的遗失物
ITEMNAME_1766	他人的遗失物
ITEMNAME_1767	他人的遗失物
ITEMNAME_1768	他人的遗失物
ITEMNAME_1769	他人的遗失物
ITEMNAME_1770	？？？
ITEMNAME_1771	起源球
ITEMNAME_1772	？？？
ITEMNAME_1773	？？？
ITEMNAME_1774	？？？
ITEMNAME_1775	？？？
ITEMNAME_1776	起源矿石
ITEMNAME_1777	大金刚宝玉
ITEMNAME_1778	大白宝玉
ITEMNAME_1779	大白金宝玉
ITEMNAME_1780	净空石板
ITEMNAME_1781	？？？
ITEMNAME_1782	工艺套组
ITEMNAME_1783	超重球
ITEMNAME_1784	巨重球
ITEMNAME_1785	奇异球
ITEMNAME_1786	宝可梦图鉴
ITEMNAME_1787	古老诗文１
ITEMNAME_1788	古老诗文２
ITEMNAME_1789	古老诗文３
ITEMNAME_1790	古老诗文４
ITEMNAME_1791	？？？
ITEMNAME_1792	古老诗文５
ITEMNAME_1793	古老诗文６
ITEMNAME_1794	古老诗文７
ITEMNAME_1795	古老诗文８
ITEMNAME_1796	古老诗文９
ITEMNAME_1797	古老诗文１０
ITEMNAME_1798	古老诗文１１
ITEMNAME_1799	古老诗文１２
ITEMNAME_1800	古老诗文１３
ITEMNAME_1801	古老诗文１４
ITEMNAME_1802	古老诗文１５
ITEMNAME_1803	古老诗文１６
ITEMNAME_1804	古老诗文１７
ITEMNAME_1805	古老诗文１８
ITEMNAME_1806	古老诗文１９
ITEMNAME_1807	古老诗文２０
ITEMNAME_1808	谜之碎片Ｓ
ITEMNAME_1809	谜之碎片Ｌ
ITEMNAME_1810	挖洞钻
ITEMNAME_1811	关都石板
ITEMNAME_1812	城都石板
ITEMNAME_1813	心之石板
ITEMNAME_1814	彩虹石板
ITEMNAME_1815	暴风石板
ITEMNAME_1816	大海石板
ITEMNAME_1817	大陆石板
ITEMNAME_1818	天空石板
ITEMNAME_1819	基因石板
ITEMNAME_1820	引导石板
ITEMNAME_1821	毁坏石板
ITEMNAME_1822	ＤＳ播放器
ITEMNAME_1823	
ITEMNAME_1824	
ITEMNAME_1825	
ITEMNAME_1826	
ITEMNAME_1827	
ITEMNAME_1828	传说石板
ITEMNAME_1829	手机洛托姆
ITEMNAME_1830	三明治
ITEMNAME_1831	故勒顿的球
ITEMNAME_1832	密勒顿的球
ITEMNAME_1833	太晶珠
ITEMNAME_1834	朱之书
ITEMNAME_1835	紫之书
ITEMNAME_1836	海岱的钱包
ITEMNAME_1837	
ITEMNAME_1838	
ITEMNAME_1839	
ITEMNAME_1840	
ITEMNAME_1841	
ITEMNAME_1842	小竹笋
ITEMNAME_1843	大竹笋
ITEMNAME_1844	
ITEMNAME_1845	
ITEMNAME_1846	
ITEMNAME_1847	
ITEMNAME_1848	
ITEMNAME_1849	
ITEMNAME_1850	
ITEMNAME_1851	
ITEMNAME_1852	
ITEMNAME_1853	
ITEMNAME_1854	
ITEMNAME_1855	
ITEMNAME_1856	
ITEMNAME_1857	恶之挂轴
ITEMNAME_1858	水之挂轴
ITEMNAME_1859	
ITEMNAME_1860	
ITEMNAME_1861	咒术之铠
ITEMNAME_1862	一般太晶碎块
ITEMNAME_1863	火太晶碎块
ITEMNAME_1864	水太晶碎块
ITEMNAME_1865	电太晶碎块
ITEMNAME_1866	草太晶碎块
ITEMNAME_1867	冰太晶碎块
ITEMNAME_1868	格斗太晶碎块
ITEMNAME_1869	毒太晶碎块
ITEMNAME_1870	地面太晶碎块
ITEMNAME_1871	飞行太晶碎块
ITEMNAME_1872	超能力太晶碎块
ITEMNAME_1873	虫太晶碎块
ITEMNAME_1874	岩石太晶碎块
ITEMNAME_1875	幽灵太晶碎块
ITEMNAME_1876	龙太晶碎块
ITEMNAME_1877	恶太晶碎块
ITEMNAME_1878	钢太晶碎块
ITEMNAME_1879	妖精太晶碎块
ITEMNAME_1880	驱劲能量
ITEMNAME_1881	特性护具
ITEMNAME_1882	清净坠饰
ITEMNAME_1883	模仿香草
ITEMNAME_1884	拳击手套
ITEMNAME_1885	密探斗篷
ITEMNAME_1886	机变骰子
ITEMNAME_1887	
ITEMNAME_1888	长棍面包
ITEMNAME_1889	蛋黄酱
ITEMNAME_1890	番茄酱
ITEMNAME_1891	黄芥末酱
ITEMNAME_1892	黄油
ITEMNAME_1893	花生酱
ITEMNAME_1894	辣酱
ITEMNAME_1895	盐
ITEMNAME_1896	胡椒
ITEMNAME_1897	酸奶
ITEMNAME_1898	鲜奶油
ITEMNAME_1899	奶油芝士
ITEMNAME_1900	莓果酱
ITEMNAME_1901	橘子酱
ITEMNAME_1902	橄榄油
ITEMNAME_1903	醋
ITEMNAME_1904	秘传：甜味料
ITEMNAME_1905	秘传：咸味料
ITEMNAME_1906	秘传：酸味料
ITEMNAME_1907	秘传：苦味料
ITEMNAME_1908	秘传：辣味料
ITEMNAME_1909	生菜
ITEMNAME_1910	番茄片
ITEMNAME_1911	小番茄块
ITEMNAME_1912	小黄瓜片
ITEMNAME_1913	酸黄瓜片
ITEMNAME_1914	洋葱片
ITEMNAME_1915	红洋葱
ITEMNAME_1916	青椒片
ITEMNAME_1917	红椒片
ITEMNAME_1918	黄椒片
ITEMNAME_1919	牛油果
ITEMNAME_1920	煎培根
ITEMNAME_1921	火腿片
ITEMNAME_1922	生火腿
ITEMNAME_1923	煎辣香肠
ITEMNAME_1924	香草香肠
ITEMNAME_1925	汉堡排
ITEMNAME_1926	毛崖蟹棒
ITEMNAME_1927	烟熏鱼片
ITEMNAME_1928	炸鱼片
ITEMNAME_1929	水煮蛋片
ITEMNAME_1930	烘蛋
ITEMNAME_1931	豆腐
ITEMNAME_1932	米饭
ITEMNAME_1933	面条
ITEMNAME_1934	土豆沙拉
ITEMNAME_1935	芝士片
ITEMNAME_1936	香蕉片
ITEMNAME_1937	草莓片
ITEMNAME_1938	苹果片
ITEMNAME_1939	奇异果片
ITEMNAME_1940	凤梨片
ITEMNAME_1941	小辣椒
ITEMNAME_1942	辣根
ITEMNAME_1943	咖喱粉
ITEMNAME_1944	芥末酱
ITEMNAME_1945	豆瓣菜
ITEMNAME_1946	罗勒
ITEMNAME_1947	
ITEMNAME_1948	
ITEMNAME_1949	
ITEMNAME_1950	
ITEMNAME_1951	
ITEMNAME_1952	
ITEMNAME_1953	
ITEMNAME_1954	
ITEMNAME_1955	
ITEMNAME_1956	毛球的牙
ITEMNAME_1957	地鼠的土
ITEMNAME_1958	喵喵的毛
ITEMNAME_1959	可达鸭的羽绒
ITEMNAME_1960	猴怪的毛
ITEMNAME_1961	卡蒂狗的毛
ITEMNAME_1962	呆呆兽的爪子
ITEMNAME_1963	小磁怪的螺丝
ITEMNAME_1964	臭泥的毒素
ITEMNAME_1965	大舌贝的珍珠
ITEMNAME_1966	鬼斯的气体
ITEMNAME_1967	催眠貘的毛
ITEMNAME_1968	霹雳电球的电力
ITEMNAME_1969	飞天螳螂的爪子
ITEMNAME_1970	肯泰罗的毛
ITEMNAME_1971	鲤鱼王的鳞片
ITEMNAME_1972	百变怪的黏糊
ITEMNAME_1973	伊布的毛
ITEMNAME_1974	迷你龙的鳞片
ITEMNAME_1975	皮丘的毛
ITEMNAME_1976	宝宝丁的毛
ITEMNAME_1977	咩利羊的毛球
ITEMNAME_1978	毽子草的叶片
ITEMNAME_1979	向日种子的叶片
ITEMNAME_1980	黑暗鸦的宝物
ITEMNAME_1981	梦妖的眼泪
ITEMNAME_1982	麒麟奇的毛
ITEMNAME_1983	榛果球的壳
ITEMNAME_1984	土龙弟弟的鳞片
ITEMNAME_1985	千针鱼的刺
ITEMNAME_1986	赫拉克罗斯的爪子
ITEMNAME_1987	狃拉的爪子
ITEMNAME_1988	熊宝宝的爪子
ITEMNAME_1989	信使鸟的行李
ITEMNAME_1990	戴鲁比的牙
ITEMNAME_1991	小小象的爪子
ITEMNAME_1992	惊角鹿的毛
ITEMNAME_1993	幼基拉斯的爪子
ITEMNAME_1994	长翅鸥的羽毛
ITEMNAME_1995	拉鲁拉丝的掉落物
ITEMNAME_1996	溜溜糖球的蜜
ITEMNAME_1997	蘑蘑菇的孢子
ITEMNAME_1998	懒人獭的毛
ITEMNAME_1999	幕下力士的汗
ITEMNAME_2000	露力丽的毛
ITEMNAME_2001	勾魂眼的宝石
ITEMNAME_2002	玛沙那的汗
ITEMNAME_2003	溶食兽的黏液
ITEMNAME_2004	呆火驼的熔岩
ITEMNAME_2005	煤炭龟的煤炭
ITEMNAME_2006	跳跳猪的珍珠
ITEMNAME_2007	刺球仙人掌的刺
ITEMNAME_2008	青绵鸟的羽毛
ITEMNAME_2009	猫鼬斩的爪子
ITEMNAME_2010	饭匙蛇的牙
ITEMNAME_2011	泥泥鳅的黏液
ITEMNAME_2012	怨影娃娃的残片
ITEMNAME_2013	热带龙的叶片
ITEMNAME_2014	雪童子的毛
ITEMNAME_2015	爱心鱼的鳞片
ITEMNAME_2016	宝贝龙的鳞片
ITEMNAME_2017	姆克儿的羽毛
ITEMNAME_2018	圆法师的蜕壳
ITEMNAME_2019	小猫怪的牙
ITEMNAME_2020	三蜜蜂的蜜
ITEMNAME_2021	帕奇利兹的毛
ITEMNAME_2022	泳圈鼬的毛
ITEMNAME_2023	无壳海兔的黏液
ITEMNAME_2024	飘飘球的气体
ITEMNAME_2025	臭鼬噗的毛
ITEMNAME_2026	铜镜怪的碎片
ITEMNAME_2027	盆才怪的眼泪
ITEMNAME_2028	小福蛋的掉落物
ITEMNAME_2029	花岩怪的碎片
ITEMNAME_2030	圆陆鲨的鳞片
ITEMNAME_2031	利欧路的毛
ITEMNAME_2032	沙河马的沙
ITEMNAME_2033	不良蛙的毒素
ITEMNAME_2034	荧光鱼的鳞片
ITEMNAME_2035	雪笠怪的果实
ITEMNAME_2036	洛托姆的电力
ITEMNAME_2037	百合根娃娃的叶片
ITEMNAME_2038	野蛮鲈鱼的牙
ITEMNAME_2039	黑眼鳄的爪子
ITEMNAME_2040	索罗亚的毛
ITEMNAME_2041	哥德宝宝的睫毛
ITEMNAME_2042	四季鹿的毛
ITEMNAME_2043	哎呀球菇的孢子
ITEMNAME_2044	保姆曼波的黏液
ITEMNAME_2045	麻麻小鱼的黏液
ITEMNAME_2046	牙牙的鳞片
ITEMNAME_2047	喷嚏熊的毛
ITEMNAME_2048	几何雪花的冰
ITEMNAME_2049	驹刀小兵的刀
ITEMNAME_2050	毛头小鹰的羽毛
ITEMNAME_2051	单首龙的鳞片
ITEMNAME_2052	燃烧虫的毛
ITEMNAME_2053	小箭雀的羽毛
ITEMNAME_2054	粉蝶虫的粉
ITEMNAME_2055	小狮狮的鬃毛
ITEMNAME_2056	花蓓蓓的花粉
