another_name.tbl
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
foodpower_RAID_koori	レイドパワー：こおり
foodpower_RAID_iwa	レイドパワー：いわ
foodpower_RAID_hikou	レイドパワー：ひこう
foodpower_RAID_fairy	レイドパワー：フェアリー
foodpower_RAID_hagane	レイドパワー：はがね
foodpower_RAID_musi	レイドパワー：むし
foodpower_RAID_kakutou	レイドパワー：かくとう
foodpower_RAID_ghost	レイドパワー：ゴースト
foodpower_RAID_dragon	レイドパワー：ドラゴン
foodpower_RAID_denki	レイドパワー：でんき
foodpower_ANOTHER_NAME_normal	二つ名パワー：ノーマル
foodpower_ANOTHER_NAME_honoo	二つ名パワー：ほのお
foodpower_ANOTHER_NAME_kusa	二つ名パワー：くさ
foodpower_ANOTHER_NAME_mizu	二つ名パワー：みず
foodpower_ANOTHER_NAME_jimen	二つ名パワー：じめん
foodpower_ANOTHER_NAME_doku	二つ名パワー：どく
foodpower_ANOTHER_NAME_aku	二つ名パワー：あく
foodpower_ANOTHER_NAME_esper	二つ名パワー：エスパー
foodpower_ANOTHER_NAME_koori	二つ名パワー：こおり
foodpower_ANOTHER_NAME_iwa	二つ名パワー：いわ
foodpower_ANOTHER_NAME_hikou	二つ名パワー：ひこう
foodpower_ANOTHER_NAME_fairy	二つ名パワー：フェアリー
foodpower_ANOTHER_NAME_hagane	二つ名パワー：はがね
foodpower_ANOTHER_NAME_musi	二つ名パワー：むし
foodpower_ANOTHER_NAME_kakutou	二つ名パワー：かくとう
foodpower_ANOTHER_NAME_ghost	二つ名パワー：ゴースト
foodpower_ANOTHER_NAME_dragon	二つ名パワー：ドラゴン
foodpower_ANOTHER_NAME_denki	二つ名パワー：でんき
foodpower_RARE_normal	かがやきパワー：ノーマル
foodpower_RARE_honoo	かがやきパワー：ほのお
foodpower_RARE_kusa	かがやきパワー：くさ
foodpower_RARE_mizu	かがやきパワー：みず
foodpower_RARE_jimen	かがやきパワー：じめん
foodpower_RARE_doku	かがやきパワー：どく
foodpower_RARE_aku	かがやきパワー：あく
foodpower_RARE_esper	かがやきパワー：エスパー
foodpower_RARE_koori	かがやきパワー：こおり
foodpower_RARE_iwa	かがやきパワー：いわ
foodpower_RARE_hikou	かがやきパワー：ひこう
foodpower_RARE_fairy	かがやきパワー：フェアリー
foodpower_RARE_hagane	かがやきパワー：はがね
foodpower_RARE_musi	かがやきパワー：むし
foodpower_RARE_kakutou	かがやきパワー：かくとう
foodpower_RARE_ghost	かがやきパワー：ゴースト
foodpower_RARE_dragon	かがやきパワー：ドラゴン
foodpower_RARE_denki	かがやきパワー：でんき
foodpower_GIGANT_normal	でかでかパワー：ノーマル
foodpower_GIGANT_honoo	でかでかパワー：ほのお
foodpower_GIGANT_kusa	でかでかパワー：くさ
foodpower_GIGANT_mizu	でかでかパワー：みず
foodpower_GIGANT_jimen	でかでかパワー：じめん
foodpower_GIGANT_doku	でかでかパワー：どく
foodpower_GIGANT_aku	でかでかパワー：あく
foodpower_GIGANT_esper	でかでかパワー：エスパー
foodpower_GIGANT_koori	でかでかパワー：こおり
foodpower_GIGANT_iwa	でかでかパワー：いわ
foodpower_GIGANT_hikou	でかでかパワー：ひこう
foodpower_GIGANT_fairy	でかでかパワー：フェアリー
foodpower_GIGANT_hagane	でかでかパワー：はがね
foodpower_GIGANT_musi	でかでかパワー：むし
foodpower_GIGANT_kakutou	でかでかパワー：かくとう
foodpower_GIGANT_ghost	でかでかパワー：ゴースト
foodpower_GIGANT_dragon	でかでかパワー：ドラゴン
foodpower_GIGANT_denki	でかでかパワー：でんき
foodpower_MINIMUM_normal	ちびちびパワー：ノーマル
foodpower_MINIMUM_honoo	ちびちびパワー：ほのお
foodpower_MINIMUM_kusa	ちびちびパワー：くさ
foodpower_MINIMUM_mizu	ちびちびパワー：みず
foodpower_MINIMUM_jimen	ちびちびパワー：じめん
foodpower_MINIMUM_doku	ちびちびパワー：どく
foodpower_MINIMUM_aku	ちびちびパワー：あく
foodpower_MINIMUM_esper	ちびちびパワー：エスパー
foodpower_MINIMUM_koori	ちびちびパワー：こおり
foodpower_MINIMUM_iwa	ちびちびパワー：いわ
foodpower_MINIMUM_hikou	ちびちびパワー：ひこう
foodpower_MINIMUM_fairy	ちびちびパワー：フェアリー
foodpower_MINIMUM_hagane	ちびちびパワー：はがね
foodpower_MINIMUM_musi	ちびちびパワー：むし
foodpower_MINIMUM_kakutou	ちびちびパワー：かくとう
foodpower_MINIMUM_ghost	ちびちびパワー：ゴースト
foodpower_MINIMUM_dragon	ちびちびパワー：ドラゴン
foodpower_MINIMUM_denki	ちびちびパワー：でんき
foodpower_ENCOUNT_normal	そうぐうパワー：ノーマル
foodpower_ENCOUNT_honoo	そうぐうパワー：ほのお
foodpower_ENCOUNT_kusa	そうぐうパワー：くさ
foodpower_ENCOUNT_mizu	そうぐうパワー：みず
foodpower_ENCOUNT_jimen	そうぐうパワー：じめん
foodpower_ENCOUNT_doku	そうぐうパワー：どく
foodpower_ENCOUNT_aku	そうぐうパワー：あく
foodpower_ENCOUNT_esper	そうぐうパワー：エスパー
foodpower_ENCOUNT_koori	そうぐうパワー：こおり
foodpower_ENCOUNT_iwa	そうぐうパワー：いわ
foodpower_ENCOUNT_hikou	そうぐうパワー：ひこう
foodpower_ENCOUNT_fairy	そうぐうパワー：フェアリー
foodpower_ENCOUNT_hagane	そうぐうパワー：はがね
foodpower_ENCOUNT_musi	そうぐうパワー：むし
foodpower_ENCOUNT_kakutou	そうぐうパワー：かくとう
foodpower_ENCOUNT_ghost	そうぐうパワー：ゴースト
foodpower_ENCOUNT_dragon	そうぐうパワー：ドラゴン
foodpower_ENCOUNT_denki	そうぐうパワー：でんき
gameover.tbl
msg_all_dead_01	[VAR FF01(0001,0002,75B2,3064,304B)]疲れて　[VAR FF01(0001,0002,52D5,3046,3054)]動けなくなった\nポケモンたちを　かばいながら\c\n[VAR 0100(0000)]は　[VAR FF01(0001,0002,6025,3044,305D)]急いで\nポケモンセンターへ　[VAR FF01(0001,0001,5411,3080)]向かうのであった……
msg_all_dead_02	[VAR FF01(0001,0002,75B2,3064,304B)]疲れて　[VAR FF01(0001,0002,52D5,3046,3054)]動けなくなった\nポケモンたちを　かばいながら\c\n[VAR 0100(0000)]は　[VAR FF01(0001,0002,6025,3044,305D)]急いで\n[VAR FF01(0002,0003,81EA,5B85,3058,305F,304F)]自宅へ　[VAR FF01(0001,0002,623B,3082,3069)]戻るのであった……
msg_all_dead_03	[VAR 0100(0000)]は　[VAR FF01(0002,0004,4F5C,6226,3055,304F,305B,3093)]作戦を　[VAR FF01(0001,0001,7ACB,305F)]立てなおすため\nポケモンセンターへ　[VAR FF01(0001,0001,9003,306B)]逃げこんだ……
msg_all_dead_04	[VAR 0100(0000)]は　[VAR FF01(0002,0004,4F5C,6226,3055,304F,305B,3093)]作戦を　[VAR FF01(0001,0001,7ACB,305F)]立てなおすため\n[VAR FF01(0002,0003,81EA,5B85,3058,305F,304F)]自宅へ　[VAR FF01(0001,0002,623B,3082,3069)]戻った……
msg_all_dead_05	……[VAR 0100(0000)]は\nあわてて　[VAR FF01(0001,0002,6C34,307F,305A)]水の[VAR FF01(0001,0002,4E2D,306A,304B)]中から　[VAR FF01(0001,0001,4E0A,3042)]上がった！
msg_all_dead_06	[VAR FF01(0001,0002,75B2,3064,304B)]疲れて　[VAR FF01(0001,0002,52D5,3046,3054)]動けなくなった\nポケモンたちを　かばいながら\c\n[VAR 0100(0000)]は　[VAR FF01(0001,0002,6025,3044,305D)]急いで\n[VAR FF01(0002,0004,5B89,5168,3042,3093,305C,3093)]安全な[VAR FF01(0002,0003,5834,6240,3070,3057,3087)]場所へ　[VAR FF01(0001,0002,623B,3082,3069)]戻るのであった……
gwazainfo.tbl
GWAZAINFO_000	[~ 33]
GWAZAINFO_001	[~ 33]
GWAZAINFO_002	[~ 33]
GWAZAINFO_003	[~ 33]
GWAZAINFO_004	[~ 33]
GWAZAINFO_005	[~ 33]
GWAZAINFO_006	[~ 33]
GWAZAINFO_007	[~ 33]
GWAZAINFO_008	[~ 33]
GWAZAINFO_009	[~ 33]
GWAZAINFO_010	[~ 33]
GWAZAINFO_011	[~ 33]
GWAZAINFO_012	[~ 33]
GWAZAINFO_013	[~ 33]
GWAZAINFO_014	[~ 33]
GWAZAINFO_015	[~ 33]
GWAZAINFO_016	[~ 33]
GWAZAINFO_017	[~ 33]
GWAZAINFO_018	[~ 33]
GWAZAINFO_019	[~ 33]
GWAZAINFO_020	[~ 33]
GWAZAINFO_021	[~ 33]
GWAZAINFO_022	[~ 33]
GWAZAINFO_023	[~ 33]
GWAZAINFO_024	[~ 33]
GWAZAINFO_025	[~ 33]
GWAZAINFO_026	[~ 33]
GWAZAINFO_027	[~ 33]
GWAZAINFO_028	[~ 33]
GWAZAINFO_029	[~ 33]
GWAZAINFO_030	[~ 33]
GWAZAINFO_031	[~ 33]
GWAZAINFO_032	[~ 33]
gwazamessage.tbl
GATKMSG_M_001	[~ 132]
GATKMSG_Y_001	[~ 132]
GATKMSG_E_001	[~ 132]
GATKMSG_T_001	[~ 132]
GATKMSG_M_002	[~ 132]
GATKMSG_Y_002	[~ 132]
GATKMSG_E_002	[~ 132]
GATKMSG_T_002	[~ 132]
GATKMSG_M_003	[~ 132]
GATKMSG_Y_003	[~ 132]
GATKMSG_E_003	[~ 132]
GATKMSG_T_003	[~ 132]
GATKMSG_M_004	[~ 132]
GATKMSG_Y_004	[~ 132]
GATKMSG_E_004	[~ 132]
GATKMSG_T_004	[~ 132]
GATKMSG_M_005	[~ 132]
GATKMSG_Y_005	[~ 132]
GATKMSG_E_005	[~ 132]
GATKMSG_T_005	[~ 132]
GATKMSG_M_006	[~ 132]
GATKMSG_Y_006	[~ 132]
GATKMSG_E_006	[~ 132]
GATKMSG_T_006	[~ 132]
GATKMSG_M_007	[~ 132]
GATKMSG_Y_007	[~ 132]
GATKMSG_E_007	[~ 132]
GATKMSG_T_007	[~ 132]
GATKMSG_M_008	[~ 132]
GATKMSG_Y_008	[~ 132]
GATKMSG_E_008	[~ 132]
GATKMSG_T_008	[~ 132]
GATKMSG_M_009	[~ 132]
GATKMSG_Y_009	[~ 132]
GATKMSG_E_009	[~ 132]
GATKMSG_T_009	[~ 132]
GATKMSG_M_010	[~ 132]
GATKMSG_Y_010	[~ 132]
GATKMSG_E_010	[~ 132]
GATKMSG_T_010	[~ 132]
GATKMSG_M_011	[~ 132]
GATKMSG_Y_011	[~ 132]
GATKMSG_E_011	[~ 132]
GATKMSG_T_011	[~ 132]
GATKMSG_M_012	[~ 132]
GATKMSG_Y_012	[~ 132]
GATKMSG_E_012	[~ 132]
GATKMSG_T_012	[~ 132]
GATKMSG_M_013	[~ 132]
GATKMSG_Y_013	[~ 132]
GATKMSG_E_013	[~ 132]
GATKMSG_T_013	[~ 132]
GATKMSG_M_014	[~ 132]
GATKMSG_Y_014	[~ 132]
GATKMSG_E_014	[~ 132]
GATKMSG_T_014	[~ 132]
GATKMSG_M_015	[~ 132]
GATKMSG_Y_015	[~ 132]
GATKMSG_E_015	[~ 132]
GATKMSG_T_015	[~ 132]
GATKMSG_M_016	[~ 132]
GATKMSG_Y_016	[~ 132]
GATKMSG_E_016	[~ 132]
GATKMSG_T_016	[~ 132]
GATKMSG_M_017	[~ 132]
GATKMSG_Y_017	[~ 132]
GATKMSG_E_017	[~ 132]
GATKMSG_T_017	[~ 132]
GATKMSG_M_018	[~ 132]
GATKMSG_Y_018	[~ 132]
GATKMSG_E_018	[~ 132]
GATKMSG_T_018	[~ 132]
GATKMSG_M_019	[~ 132]
GATKMSG_Y_019	[~ 132]
GATKMSG_E_019	[~ 132]
GATKMSG_T_019	[~ 132]
GATKMSG_M_020	[~ 132]
GATKMSG_Y_020	[~ 132]
GATKMSG_E_020	[~ 132]
GATKMSG_T_020	[~ 132]
GATKMSG_M_021	[~ 132]
GATKMSG_Y_021	[~ 132]
GATKMSG_E_021	[~ 132]
GATKMSG_T_021	[~ 132]
GATKMSG_M_022	[~ 132]
GATKMSG_Y_022	[~ 132]
GATKMSG_E_022	[~ 132]
GATKMSG_T_022	[~ 132]
GATKMSG_M_023	[~ 132]
GATKMSG_Y_023	[~ 132]
GATKMSG_E_023	[~ 132]
GATKMSG_T_023	[~ 132]
GATKMSG_M_024	[~ 132]
GATKMSG_Y_024	[~ 132]
GATKMSG_E_024	[~ 132]
GATKMSG_T_024	[~ 132]
GATKMSG_M_025	[~ 132]
GATKMSG_Y_025	[~ 132]
GATKMSG_E_025	[~ 132]
GATKMSG_T_025	[~ 132]
GATKMSG_M_026	[~ 132]
GATKMSG_Y_026	[~ 132]
GATKMSG_E_026	[~ 132]
GATKMSG_T_026	[~ 132]
GATKMSG_M_027	[~ 132]
GATKMSG_Y_027	[~ 132]
GATKMSG_E_027	[~ 132]
GATKMSG_T_027	[~ 132]
GATKMSG_M_028	[~ 132]
GATKMSG_Y_028	[~ 132]
GATKMSG_E_028	[~ 132]
GATKMSG_T_028	[~ 132]
GATKMSG_M_029	[~ 132]
GATKMSG_Y_029	[~ 132]
GATKMSG_E_029	[~ 132]
GATKMSG_T_029	[~ 132]
GATKMSG_M_030	[~ 132]
GATKMSG_Y_030	[~ 132]
GATKMSG_E_030	[~ 132]
GATKMSG_T_030	[~ 132]
GATKMSG_M_031	[~ 132]
GATKMSG_Y_031	[~ 132]
GATKMSG_E_031	[~ 132]
GATKMSG_T_031	[~ 132]
GATKMSG_M_032	[~ 132]
GATKMSG_Y_032	[~ 132]
GATKMSG_E_032	[~ 132]
GATKMSG_T_032	[~ 132]
GATKMSG_M_033	[~ 132]
GATKMSG_Y_033	[~ 132]
GATKMSG_E_033	[~ 132]
GATKMSG_T_033	[~ 132]
gwazaname.tbl
GWAZANAME_000	[~ 33]
GWAZANAME_001	[~ 33]
GWAZANAME_002	[~ 33]
GWAZANAME_003	[~ 33]
GWAZANAME_004	[~ 33]
GWAZANAME_005	[~ 33]
GWAZANAME_006	[~ 33]
GWAZANAME_007	[~ 33]
GWAZANAME_008	[~ 33]
GWAZANAME_009	[~ 33]
GWAZANAME_010	[~ 33]
GWAZANAME_011	[~ 33]
GWAZANAME_012	[~ 33]
GWAZANAME_013	[~ 33]
GWAZANAME_014	[~ 33]
GWAZANAME_015	[~ 33]
GWAZANAME_016	[~ 33]
GWAZANAME_017	[~ 33]
GWAZANAME_018	[~ 33]
GWAZANAME_019	[~ 33]
GWAZANAME_020	[~ 33]
GWAZANAME_021	[~ 33]
GWAZANAME_022	[~ 33]
GWAZANAME_023	[~ 33]
GWAZANAME_024	[~ 33]
GWAZANAME_025	[~ 33]
GWAZANAME_026	[~ 33]
GWAZANAME_027	[~ 33]
GWAZANAME_028	[~ 33]
GWAZANAME_029	[~ 33]
GWAZANAME_030	[~ 33]
GWAZANAME_031	[~ 33]
GWAZANAME_032	[~ 33]
gymtest.tbl
gymtest_01_01	パルデア地方統一
gymtest_02_01	[~ 11]
gymtest_02_02	[~ 11]
gymtest_denki	街角ジェントルさんを　さがせ！
gymtest_esper	喜怒驚楽エクササイズに　挑戦！
gymtest_ghost	ライブ会場を　盛り上げよう！
gymtest_koori	雪山すべりに　挑戦！
gymtest_kusa	キマワリを　集めよう！
gymtest_mizu	競りで　商品を　勝ちとろう！
gymtest_mushi	オリーブころがしに　挑戦！
gymtest_normal	秘密のメニューを　注文せよ！
hud.tbl
hud_report_00	レポート中……
hud_magical_00	交換完了！
hud_team_00	[VAR 0189(0000)]
hud_infoarea_00	わざマシンマシン
hud_infoarea_01	[VAR 0107(0000)]
hud_infoarea_02	[VAR 0109(0000)]
hud_infoarea_03	リーグペイ
hud_infoarea_04	[VAR 0206(0000,0000)]LP
hud_infoarea_05	食事パワー
hud_infoarea_06	[VAR 0201(0000)]:[VAR 0201(0001)]
hud_infoarea_07	[VAR 012D(0000)]
hud_infoarea_08	Lv. [VAR 0200(0000)]
hud_infoarea_09	[VAR FF00(0001)][VAR 0202(0000)][VAR FF00(0000)]/[VAR 0202(0001)]
hud_infoarea_10	[VAR 0202(0000)]/[VAR 0202(0001)]
hud_infoarea_11	1
hud_infoarea_12	2
hud_infoarea_13	3
hud_infoarea_14	4
hud_infoarea_15	5
hud_infoarea_16	通知はありません
hud_infoarea_17	？？？
hud_announce.tbl
hud_announce_dummy00	
hud_announce_mission00	マップアプリで　行きたい場所を　探そう！
hud_announce_nomal00	[VAR 0100(0000)]が　テラレイドバトル　参加募集中！
hud_announce_nomal01	[~ 17]
hud_announce_nomal02	[~ 17]
hud_announce_nomal03	[~ 17]
hud_announce_nomal04	[VAR 0100(0000)]が　ポケモン交換　相手を募集中！
hud_announce_nomal05	[VAR 0100(0000)]が　シングルバトル　相手を募集中！
hud_announce_nomal06	[VAR 0100(0000)]が　ダブルバトル　相手を募集中！
hud_announce_nomal07	[VAR 0100(0000)]が　マルチバトル　相手を募集中！
hud_announce_nomal08	[VAR 0100(0000)]が　ピクニックのメンバー　募集中！
hud_announce_nomal09	[VAR 0100(0000)]が　料理のメンバー　募集中！
hud_announce_nomal10	マジカル交換が　成立しました！
hud_announce_button00	やめる
hud_announce_button01	確認
hud_announce_button02	参加
hud_announce_button03	[~ 17]
hud_areaname.tbl
hud_areaname_01_00	この先には　進めません
hud_areaname_00_00	[VAR 0105(0000)]
hud_areaname_00_01	[VAR 0105(0000)]
hud_buttonguide.tbl
hud_buttonguide_01_01	立ちあがる
hud_buttonguide_01_02	マップを開く
hud_buttonguide_01_03	カメラを動かす
hud_buttonguide_01_04	ライドする
hud_buttonguide_01_05	調べる
hud_buttonguide_01_06	話す
hud_buttonguide_01_07	メニューを開く
hud_buttonguide_01_08	歩く
hud_buttonguide_01_09	たたかう
hud_buttonguide_01_10	走る
hud_buttonguide_01_11	上までもどる
hud_info.tbl
hud_info_ymap_00_00	目的地が　登録されました
hud_info_ymap_00_01	[VAR 012F(0000)]
hud_itemget.dat
hud_itemget_01_01	[VAR 0109(0000)]
hud_itemget_01_02	×[VAR 0202(0000)]
hud_itemget_01_03	[VAR 0107(0000)]
hud_minimap.tbl
hud_net.tbl
hud_net_status_online	オンライン
hud_net_status_offline	オフライン
hud_net_status_connecting	通信中……
hud_net_status_online_message00	インターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続　するために\n[VAR FF01(0002,0004,5FC5,8981,3072,3064,3088,3046)]必要な[VAR FF01(0002,0005,60C5,5831,3058,3087,3046,307B,3046)]情報を　[VAR FF01(0001,0001,53D7,3046)]受けとります\c\n[VAR FF01(0002,0005,60C5,5831,3058,3087,3046,307B,3046)]情報を　[VAR FF01(0001,0001,53D7,3046)]受けとったあとに\nレポートを　[VAR FF01(0001,0001,66F8,304B)]書きますが\r\nよろしいですか？
hud_net_status_online_message01	インターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続に\n[VAR FF01(0002,0004,5FC5,8981,3072,3064,3088,3046)]必要な[VAR FF01(0002,0005,60C5,5831,3058,3087,3046,307B,3046)]情報を　[VAR FF01(0001,0001,53D7,3046)]受けとりました
hud_net_status_online_message02	[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続しています\nしばらく　お[VAR FF01(0001,0001,5F85,307E)]待ちください
hud_net_status_online_message03	レポートを　[VAR FF01(0001,0001,66F8,304B)]書いています\nしばらく　お[VAR FF01(0001,0001,5F85,307E)]待ちください
hud_net_status_online_message04	インターネットに\n[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続しました
hud_net_status_offline_message01	インターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続を\n[VAR FF01(0002,0004,5207,65AD,305B,3064,3060,3093)]切断します　よろしいですか？
hud_net_status_offline_message02	[VAR FF01(0002,0004,5207,65AD,305B,3064,3060,3093)]切断しています\nしばらく　お[VAR FF01(0001,0001,5F85,307E)]待ちください
hud_net_status_offline_message03	インターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続を\n[VAR FF01(0002,0004,5207,65AD,305B,3064,3060,3093)]切断しました
hud_net_report_message00	レポートを　[VAR FF01(0001,0001,66F8,304B)]書いています\n[VAR FF01(0002,0004,96FB,6E90,3067,3093,3052,3093)]電源を　[VAR FF01(0001,0001,5207,304D)]切らないでください
hud_net_menu_yes	はい
hud_net_menu_no	いいえ
hud_net_penalty_message00	[VAR FF01(0002,0004,524D,56DE,305C,3093,304B,3044)]前回　オンラインでのプレイが\n[VAR FF01(0001,0002,6B63,305F,3060)]正しく　[VAR FF01(0002,0006,7D42,4E86,3057,3085,3046,308A,3087,3046)]終了できませんでした\c\nインターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続を\nプレイの[VAR FF01(0002,0004,9014,4E2D,3068,3061,3085,3046)]途中で　[VAR FF01(0002,0004,5207,65AD,305B,3064,3060,3093)]切断すると\c\nほかのプレイヤーに\n[VAR FF01(0002,0004,8FF7,60D1,3081,3044,308F,304F)]迷惑を　かけてしまいます\c\nこの[VAR FF01(0002,0005,72B6,614B,3058,3087,3046,305F,3044)]状態が　[VAR FF01(0002,0003,4F55,5EA6,306A,3093,3069)]何度も[VAR FF01(0001,0002,7D9A,3064,3065)]続くと\nしばらく　オンラインでのプレイが\r\nできなくなる[VAR FF01(0002,0003,5834,5408,3070,3042,3044)]場合が　あります\r\n[VAR FF01(0004,0009,901A,4FE1,74B0,5883,3064,3046,3057,3093,304B,3093,304D,3087,3046)]通信環境を　ご[VAR FF01(0002,0004,78BA,8A8D,304B,304F,306B,3093)]確認ください
hud_net_penalty_message01	[VAR FF01(0002,0004,524D,56DE,305C,3093,304B,3044)]前回　オンラインでのプレイを\n[VAR FF01(0001,0002,6B63,305F,3060)]正しく　[VAR FF01(0002,0006,7D42,4E86,3057,3085,3046,308A,3087,3046)]終了しなかったため\c\nインターネット[VAR FF01(0002,0004,63A5,7D9A,305B,3064,305E,304F)]接続を\nすることが　できません\c\n[VAR FF01(0004,0009,901A,4FE1,74B0,5883,3064,3046,3057,3093,304B,3093,304D,3087,3046)]通信環境を　ご[VAR FF01(0002,0004,78BA,8A8D,304B,304F,306B,3093)]確認いただき\n[VAR 0201(0000)][VAR FF01(0002,0003,5206,5F8C,3075,3093,3054)]分後に　もう[VAR FF01(0002,0003,4E00,5EA6,3044,3061,3069)]一度　お[VAR FF01(0001,0002,8A66,305F,3081)]試しください\c
hud_net_team_circle_message00	サークルが　[VAR FF01(0002,0004,89E3,6563,304B,3044,3055,3093)]解散されました
hud_net_confirmation_message00	[VAR FF01(0002,0004,901A,4FE1,3064,3046,3057,3093)]通信に　[VAR FF01(0002,0004,5931,6557,3057,3063,3071,3044)]失敗しました\nもう[VAR FF01(0002,0003,4E00,5EA6,3044,3061,3069)]一度　やり[VAR FF01(0001,0002,76F4,306A,304A)]直してください\c
hud_net_confirmation_message01	[VAR FF01(0002,0004,901A,4FE1,3064,3046,3057,3093)]通信に　[VAR FF01(0002,0004,5931,6557,3057,3063,3071,3044)]失敗しました
hud_net_teamcircle_restrict_message01	ユニオンサークル[VAR FF01(0001,0003,4E2D,3061,3085,3046)]中は\n[VAR FF01(0002,0003,5229,7528,308A,3088,3046)]利用できません
hud_net_teamcircle_restrict_message02	ユニオンサークル[VAR FF01(0001,0003,4E2D,3061,3085,3046)]中は\n[VAR FF01(0001,0001,5207,304D)]切りかえられません
hud_net_raidbtl_restrict_message01	まだ　テラレイドバトルに\n[VAR FF01(0002,0003,53C2,52A0,3055,3093,304B)]参加することが　できません
hud_notice.tbl
hud_notice_dummy00	N/A
hud_notice_dummy01	N/A
hud_notice_00	ポケモン図鑑が\n更新された！
hud_notice_01	[~ 54]
hud_notice_02	[~ 54]
hud_notice_03	[~ 54]
hud_notice_04	食事パワーが　なくなりました
hud_notice_05	ポケモンが\n大量発生中！
hud_notice_06	ウォッチ登録中の\nわざマシンが　作れます！
hud_notice_07	大量発生中の\n[VAR 0101(0000)]を　発見！
hud_notice_08	大量発生した　[VAR 0101(0000)]は\nどこかへ　去っていった……
hud_notice_09	[VAR 0101(0000)]が\n何かを　ひろってきた！
hud_notice_10	[~ 54]
hud_notice_11	[VAR 0101(0000)]は\n道具を　見つけてきた！
hud_notice_12	[~ 54]
hud_notice_13	テラスタルオーブが\nチャージされた！
hud_notice_14	賞金として\n[VAR 0206(0000,0000)]円　手に入れた！
hud_notice_school_00	生物の授業が\n受けられるように　なりました！
hud_notice_school_01	数学の授業が\n受けられるように　なりました！
hud_notice_school_02	歴史の授業が\n受けられるように　なりました！
hud_notice_school_03	言語学の授業が\n受けられるように　なりました！
hud_notice_school_04	バトル学の授業が\n受けられるように　なりました！
hud_notice_school_05	美術の授業が\n受けられるように　なりました！
hud_notice_school_06	家庭科の授業が\n受けられるように　なりました！
hud_notice_school_07	[~ 54]
hud_notice_school_08	授業の続きが\n受けられるように　なりました！
hud_notice_net_00	[VAR 0101(0000)]に　進化した！\n[VAR 0189(0001)]
hud_notice_net_01	[~ 54]
hud_notice_net_02	[~ 54]
hud_notice_net_03	[~ 54]
hud_notice_net_04	[VAR 0101(0000)]を　捕まえた！\n[VAR 0189(0001)]
hud_notice_net_05	[~ 54]
hud_notice_net_06	[~ 54]
hud_notice_net_07	[~ 54]
hud_notice_net_08	[~ 54]
hud_notice_net_09	[~ 54]
hud_notice_net_10	[~ 54]
hud_notice_net_11	[~ 54]
hud_notice_net_12	[~ 54]
hud_notice_15	今は　エモート\nできないようだ……
hud_notice_16	ライド中の　カメラアプリ\nエモートは　やめておこう……
hud_notice_17	大量発生した　[VAR 0101(0000)]は\n少なくなってきている……
hud_notice_18	大量発生した　[VAR 0101(0000)]は\nさらに　少なくなってきた……
hud_notice_19	大量発生した　[VAR 0101(0000)]は\n残り　わずかだ……
hud_notice_20	大量発生した　ポケモンは\nどこかへ　去っていった！
hud_notice_21	[~ 54]
hud_notice_22	[VAR 0102(0000)]は\n[VAR 0101(0001)]に　勝った！
hud_notice_23	[VAR 0102(0000)]は\n倒れて　もどってきた……
hud_notice_24	キマワリが\nついてくるようになった！
hud_notice_25	この場所で　カメラアプリを\n使うのは　やめておこう……
hud_notice_26	目的地に　到着しました！
hud_notice_27	[VAR 0206(0000,0000)]ＬＰ　手に入れた！
hud_notice_28	わざマシンマシンで　新しい\nわざマシンが　作成できます！
hud_notice_29	[VAR 0102(0000)]は\n[VAR 0101(0001)]に　ギリギリ勝利！
illegalname.dat
illegalname_00	スカーレット
initial.dat
initial_p0	英数字
initial_00	ア
initial_01	イ
initial_02	ウ
initial_03	エ
initial_04	オ
initial_05	カ
initial_06	キ
initial_07	ク
initial_08	ケ
initial_09	コ
initial_10	サ
initial_11	シ
initial_12	ス
initial_13	セ
initial_14	ソ
initial_15	タ
initial_16	チ
initial_17	ツ
initial_18	テ
initial_19	ト
initial_20	ナ
initial_21	ニ
initial_22	ヌ
initial_23	ネ
initial_24	ノ
initial_25	ハ
initial_26	ヒ
initial_27	フ
initial_28	ヘ
initial_29	ホ
initial_30	マ
initial_31	ミ
initial_32	ム
initial_33	メ
initial_34	モ
initial_35	ヤ
initial_36	ユ
initial_37	ヨ
initial_38	ラ
initial_39	リ
initial_40	ル
initial_41	レ
initial_42	ロ
initial_43	ワ
initial_44	ヲ
initial_45	ン
iteminfo.tbl
ITEMINFO_000	？？？
ITEMINFO_001	野生のポケモンを　必ず\n捕まえることが　できる\n最高性能の　ボール。
ITEMINFO_002	スーパーボールよりも　さらに\nポケモンを　捕まえやすくなった\nすごく性能のいい　ボール。
ITEMINFO_003	モンスターボールよりも　さらに\nポケモンを　捕まえやすくなった\n少し性能のいい　ボール。
ITEMINFO_004	野生のポケモンに　投げて\n捕まえるための　ボール。\nカプセル式に　なっている。
