another_name.dat
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
restaurant05_name_03	限定４カンセット　～霙～
restaurant05_name_04	クリアスープ
restaurant06_name_00	麻婆豆腐
restaurant06_name_01	杏仁豆腐
restaurant06_name_02	ノノクラゲとキュウリの酢の物
restaurant06_name_03	青椒肉絲
restaurant06_name_04	ラーメン
restaurant07_name_00	ママンのガレット
restaurant07_name_01	フィスのコンポート
restaurant07_name_02	パピィのラタトゥイユ
restaurant07_name_03	マミーのキッシュ
restaurant07_name_04	フィーのポトフ
restaurant08_name_00	ドライカレー
restaurant08_name_01	チョコバニラフルーツパフェ
restaurant08_name_02	レモンのジェラート
restaurant08_name_03	シーザーサラダ
restaurant08_name_04	ハンバーグ＆ミックスフライ
restaurant09_name_00	スパイシーポテト
restaurant09_name_01	アルファホール
restaurant09_name_02	レモネード
restaurant09_name_03	コーヒー
restaurant09_name_04	ケサディーヤ
restaurant10_name_00	おとなのサンド
restaurant10_name_01	ピーナッツバターサンド
restaurant10_name_02	ポテトサラダサンド
restaurant10_name_03	ピクルスサンド
restaurant10_name_04	たまごサンド
restaurant11_name_00	からしむすび
restaurant11_name_01	ぜんざい
restaurant11_name_02	自家製うめぼし
restaurant11_name_03	ゴーヤーチャンプル
restaurant11_name_04	かけそば
restaurant12_name_00	ダンダンミェン
restaurant12_name_01	ドウファー
restaurant12_name_02	サンラータン
restaurant12_name_03	チンチャ
restaurant12_name_04	フォーティャオチァン
restaurant13_name_00	チュロス
restaurant13_name_01	チョコチュロス
restaurant13_name_02	シナモンチュロス
restaurant14_name_00	ピンチョ・モルノ
restaurant14_name_01	焼きおにぎり
restaurant15_name_00	いちごチョコクレープ
restaurant15_name_01	いちごホイップクレープ
restaurant15_name_02	チョコバナナクレープ
restaurant16_name_00	チョコミントアイス
restaurant16_name_01	ソーダアイス
restaurant16_name_02	ストロベリーアイス
restaurant16_name_03	マンゴーアイス
restaurant16_name_04	コジオソルトアイス
restaurant16_name_05	TERIYAKIアイス
restaurant01_explanatory_00	辛みの　効いた　ソースの　おかげで\n野菜の　甘みが　活きる　サンドウィッチ。
restaurant01_explanatory_01	ジャムと　いちごのみの　サンドウィッチ。\nシンプルゆえに　飽きがこない　一品。
restaurant01_explanatory_02	酸味と　旨味の　バランスが　肝心。\nマーマレード　多めが　旨さの　秘訣。
restaurant01_explanatory_03	シンプルかつ　リーズナブルだが　旨い。\nトーストして　風味を　足すのも　よし。
restaurant01_explanatory_04	アボカドの　追熟具合で　味わいが\n変化する　飽きのこない　サンドウィッチ。
restaurant02_explanatory_00	多様な　食材が　生む　ハーモニー。\n地方名を　冠するに　相応しい　一品。
restaurant02_explanatory_01	数種の　フルーツが　織りなす　味わいは\nジュースとは　思えぬ　深い　コク。
restaurant02_explanatory_02	焼いた　野菜の　旨味は　濃く強い。\n付け合わせにも　オードブルにも　良い。
restaurant02_explanatory_03	素朴な　味わいに　舌も　心も　安らぐ。\nパルデアの　定番かつ　鉄板の　タパス。
restaurant02_explanatory_04	希少な　食材を　シンプルに　楽しむ。\n残った　オイルは　パスタにしても。
restaurant03_explanatory_00	市場が　目に　浮かぶほど　鮮度抜群。\n盛り付けも　美しく　映える　一皿。
restaurant03_explanatory_01	素朴で　優しい　甘みが　心地よい。\n冷やしても　温かいままでも　旨い。
restaurant03_explanatory_02	酸味が　食欲を　そそる　一品。\n抜群の　鮮度も　味の　秘訣。
restaurant03_explanatory_03	豊かな　薫香と　ハーブ香の\nマリアージュ。　香りを　食べる一品。
restaurant03_explanatory_04	具材は　その日の　市場次第。\nある意味　海任せの　パスタ。
restaurant04_explanatory_00	花を　テーマにした　4種の　握り。\nなぜか　いずれも　辛みが　強い。
restaurant04_explanatory_01	鳥を　テーマにした　4種の　握り。\nなぜか　いずれも　甘みが　強い。
restaurant04_explanatory_02	風を　テーマにした　4種の　握り。\nなぜか　いずれも　酸味が　強い。
restaurant04_explanatory_03	月を　テーマにした　4種の　握り。\nなぜか　いずれも　苦味が　強い。
restaurant04_explanatory_04	長期熟成された　味噌を　使用し\n出汁にも　こだわった　一杯。
restaurant05_explanatory_00	霜を　テーマにした　店舗限定セット。\nシェフ　厳選の　4貫が　並ぶ。
restaurant05_explanatory_01	霰を　テーマにした　店舗限定セット。\nシェフ　渾身の　4貫が　並ぶ。
restaurant05_explanatory_02	雹を　テーマにした　店舗限定セット。\nシェフ　推薦の　4貫が　並ぶ。
restaurant05_explanatory_03	霙を　テーマにした　店舗限定セット。\nシェフ　全力の　4貫が　並ぶ。
restaurant05_explanatory_04	澄んだ　出汁は　旨味　たっぷり。\n店舗限定　こだわりの　一品。
restaurant06_explanatory_00	お手ごろ価格ながら　味は　本物。\n辛みと　痺れは　本場　さながら。
restaurant06_explanatory_01	上品かつ　さっぱりとした　甘みが\n舌に　優しい　定番の　デザート。
restaurant06_explanatory_02	箸休めに　丁度よい　一皿。\n素朴な　酸味が　心地よい。
restaurant06_explanatory_03	濃い目の　味つけが　つまみにも\nおかずにも　いい　人気メニュー。
restaurant06_explanatory_04	カントーで　食べた味を　再現したと\n主が　語る　醤油ベースの　ラーメン。
restaurant07_explanatory_00	最高級の　食材を　使い　ガレットを\n極限までに　洗練させた　極上の一品。
restaurant07_explanatory_01	贅の　限りを　尽くし　コンポートを\n極限までに　洗練させた　破格の一品。
restaurant07_explanatory_02	厳選した　食材で　ラタトゥイユを\n極限までに　洗練させた　規格外の一品。
restaurant07_explanatory_03	一流の　素材を　使い　キッシュを\n極限までに　洗練させた　至高の一品。
restaurant07_explanatory_04	金に　糸目を　つけず　ポトフを\n極限までに　洗練させた　究極の一品。
restaurant08_explanatory_00	やたら　尖った　辛みが　特徴。\nリーズナブルな　価格も　魅力。
restaurant08_explanatory_01	これだけで　1日のカロリーが　取れる。\nお腹の　コストパフォーマンスは　高い。
restaurant08_explanatory_02	人工的な　酸味が　刺激的。\n脂っこい　料理の後には　良い。
restaurant08_explanatory_03	野菜の　鮮度は　そこそこ　だが\nシーザーソースの　評判は　高い。
restaurant08_explanatory_04	店の　看板メニューにして　定番。\nボリュームが　ウリで　若者に　人気。
restaurant09_explanatory_00	カラリと　揚がった　ポテトに\nスコヴィラン　ソースが　マッチする。
restaurant09_explanatory_01	サックリ　軽い　口当たりが　心地よい。\n苦めの　コーヒーに　よく合う　お茶うけ。
restaurant09_explanatory_02	レモンは　搾りたて　炭酸は　強め。\nゴクゴク　飲みたい　一杯だ。
restaurant09_explanatory_03	やや　苦めの　ブレンドコーヒー。\n香り高いので　ガバガバ　飲める。
restaurant09_explanatory_04	チーズと　ハムのみの　シンプルさ。\nサクっとした　食感で　食べやすい。
restaurant10_explanatory_00	辛めのソースと　野菜中心の　具材で\nさっぱりと　食べられる　サンドウィッチ。
restaurant10_explanatory_01	こってりとした　甘みが　後を　ひく\n食べすぎ注意の　サンドウィッチ。
restaurant10_explanatory_02	ポテトサラダの　おかげで　腹持ちがいい。\nランチに　ピッタリの　サンドウィッチ。
restaurant10_explanatory_03	具材は　ストイックに　ピクルスのみ。\n極めて　シンプルな　サンドウィッチ。
restaurant10_explanatory_04	スクランブルエッグではなく\nスライスした　ゆで卵なのが　ポイント。
restaurant11_explanatory_00	仄かな　辛みで　米が　甘く　感じる。\nふっくらと　握られてるのも　ポイント。
restaurant11_explanatory_01	おやつにも　食事の　〆にも　良い。\nくどすぎない　甘みが　優しい。
restaurant11_explanatory_02	舌が　しびれるほどに　酸っぱく\nガツンと　しょっぱくて　旨いぞ。
restaurant11_explanatory_03	ホウエン地方を　旅した　女将が\n出会った　味を　再現した　一品。
restaurant11_explanatory_04	あえて　トッピングは　ネギのみ。\nツユと　蕎麦の　味を　楽しむ　一杯。
restaurant12_explanatory_00	スパイシーな　味つけが　たまらない。\n辛みは　強いが　旨味も　強いぞ。
restaurant12_explanatory_01	できたて　アツアツも　美味しいが\n冷めて　しっとりしたものも旨い。
restaurant12_explanatory_02	とろみの　おかげで　冷めにくく\n酸味の　効いた　味つけが　旨い。
restaurant12_explanatory_03	さわやかな　苦味と　ふくよかな　香り。\n油っこい　料理に　よく合うのだ。
restaurant12_explanatory_04	鮮烈な　旨味の　ある　スープ。\n使う　食材は　門外不出らしい。
restaurant13_explanatory_00	オーソドックスな　チュロス。\n特別なことはないが　普通に　旨い。
restaurant13_explanatory_01	チョコが　かけられた　チュロス。\n特別なことはないが　普通に　旨い。
restaurant13_explanatory_02	シナモンが　香る　チュロス。\n特別なことはないが　普通に　旨い。
restaurant14_explanatory_00	何より　焼きたてが　抜群に　旨い。\n香ばしい　香りが　食欲を　そそる。
restaurant14_explanatory_01	ほどよく　あぶった　おにぎり。\n醤油ベースの　タレが　香ばしい。
restaurant15_explanatory_00	カントー出身の　店主による　自慢の味。\nいちごと　チョコの　トッピング。
restaurant15_explanatory_01	カントー出身の　店主による　自慢の味。\nいちごと　クリーム　トッピング。
restaurant15_explanatory_02	カントー出身の　店主による　自慢の味。\nチョコと　バナナの　トッピング。
restaurant16_explanatory_00	ミントは　強めで　チョコは　苦め。\n個性の　強さが　クセに　なる。
restaurant16_explanatory_01	シャリシャリの　食感が　心地よく\n甘みも　軽く　飽きがこない。
restaurant16_explanatory_02	生の　いちごが　練りこまれているので\nフレッシュな　甘味が　感じられるぞ。
restaurant16_explanatory_03	完熟　マンゴーのみを　厳選して　使用。\nしびれるほどに　甘いので　人を　選ぶ。
restaurant16_explanatory_04	柔らかな　塩味の　コジオの　塩を\n使った　店の　看板　アイスクリーム。
restaurant16_explanatory_05	甘辛い　タレが　クセに　なると\n隠れた　人気を　誇る　メニュー。
restaurant19_name_00	ハナビラアイス　カップ
restaurant19_name_01	ハナビラアイス　コーン
restaurant20_name_00	かき氷　いちご
restaurant20_name_01	かき氷　メロン
restaurant20_name_02	かき氷　レモン
restaurant20_name_03	かき氷　ブルーアローラ
restaurant20_name_04	かき氷　ぶどう
restaurant21_name_00	キタカミそば
restaurant22_name_00	りんごあめ
restaurant22_name_01	あおりんごあめ
restaurant22_name_02	チーゴあめ
restaurant22_name_03	ズリあめ
restaurant22_name_04	ヒメリあめ
restaurant22_name_05	パイルあめ
restaurant19_explanatory_00	キタカミ産の　ミルクを　使用した \n地元が　誇る　名産品の　ひとつ。
restaurant19_explanatory_01	カップと　アイスクリームは　同じ。\nなのに　どこか　風味が違う　不思議。
restaurant20_explanatory_00	いちごの　甘酸っぱさを　イメージした\nシロップが　かかった　かき氷。
restaurant20_explanatory_01	メロンを　連想させる　カラーリングの\nシロップが　かかった　かき氷。
restaurant20_explanatory_02	軽快な　レモン色が　目に　うれしい。\n酸味は　ないが　定番の　かき氷。
restaurant20_explanatory_03	アローラ地方の　海の色を　モチーフにした\n色合いの　シロップが　かかった　かき氷。
restaurant20_explanatory_04	ぶどう好きの　声から　生まれた　かき氷。\n濃い紫色は　インパクトが　ある。
restaurant21_explanatory_00	焦げた　ソースの　メイラード反応による\n香りと　旨味が　たまらない　焼きそば。
restaurant22_explanatory_00	キタカミ産の　りんごを　使用した\nじつに　美味しい　りんごあめ。
restaurant22_explanatory_01	キタカミ産の　あおりんごは　酸味が強く\n表面をおおう　水あめと　相性が　良い。
restaurant22_explanatory_02	人間には　とてつもなく　苦いのだが\n見た目に　だまされる　子供は　後を絶たない。
restaurant22_explanatory_03	辛くて　渋い　ズリのみ　１００％　なので\n人間が食べると　何ともいえない　顔になる。
restaurant22_explanatory_04	ほかの　きのみに　比べると　食べやすく\n複雑な　味わいが　通の間で　人気なのだ。
restaurant22_explanatory_05	水あめの　甘さと　辛くて　酸っぱい\nパイルの　味が　絶妙な　一品。
restaurant23_name_00	学園ピザ
restaurant23_name_01	学園シェーキ
restaurant23_name_02	学園ポテト
restaurant23_name_03	学園定食
restaurant23_explanatory_00	たっぷりの　ハンバーグと　チーズで\n学園の校章を　表現した　特大ピザ。
restaurant23_explanatory_01	グラスから　はみ出るほど　アイスや\nフルーツを　つめこんだ　冷たい飲料。
restaurant23_explanatory_02	学生の腹を　満たしたい　熱意が\n見た目にも　現れている　ポテトの山。
restaurant23_explanatory_03	シアノ校長が　チョイスした　料理を\n採算度外視で　組み合わせた　夢の定食。　
result.dat
result_00_00	[VAR 0102(0000)]
result_00_01	Lv.[VAR 0202(0000)]
result_00_02	+[VAR 0206(0000,0000)]
result_02_00	N/A
result_02_01	N/A
result_02_02	N/A
result_02_03	N/A
result_02_04	N/A
result_02_05	N/A
result_02_06	N/A
result_03_01	LvUP!
ribbon.dat
mes_ribbon_name_000	カロス　チャンプリボン
mes_ribbon_name_001	チャンプリボン
mes_ribbon_name_002	シンオウ　チャンプリボン
mes_ribbon_name_003	なかよしリボン
mes_ribbon_name_004	しゅぎょうリボン
mes_ribbon_name_005	グレートバトルリボン
mes_ribbon_name_006	マスターバトルリボン
mes_ribbon_name_007	がんばリボン
mes_ribbon_name_008	しゃっきリボン
mes_ribbon_name_009	どっきリボン
mes_ribbon_name_010	しょんぼリボン
mes_ribbon_name_011	うっかリボン
mes_ribbon_name_012	すっきリボン
mes_ribbon_name_013	ぐっすリボン
mes_ribbon_name_014	にっこリボン
mes_ribbon_name_015	ゴージャスリボン
mes_ribbon_name_016	ロイヤルリボン
mes_ribbon_name_017	ゴージャスロイヤルリボン
mes_ribbon_name_018	ブロマイドリボン
mes_ribbon_name_019	あしあとリボン
mes_ribbon_name_020	レコードリボン
mes_ribbon_name_021	レジェンドリボン
mes_ribbon_name_022	カントリーリボン
mes_ribbon_name_023	ナショナルリボン
mes_ribbon_name_024	アースリボン
mes_ribbon_name_025	ワールドリボン
mes_ribbon_name_026	クラシックリボン
mes_ribbon_name_027	プレミアリボン
mes_ribbon_name_028	イベントリボン
mes_ribbon_name_029	バースデーリボン
mes_ribbon_name_030	スペシャルリボン
mes_ribbon_name_031	メモリアルリボン
mes_ribbon_name_032	ウィッシュリボン
mes_ribbon_name_033	バトルチャンプリボン
mes_ribbon_name_034	エリアチャンプリボン
mes_ribbon_name_035	ナショナルチャンプリボン
mes_ribbon_name_036	ワールドチャンプリボン
mes_ribbon_name_037	おもいでコンテストリボン
mes_ribbon_name_038	おもいでバトルリボン
mes_ribbon_name_039	ホウエン　チャンプリボン
mes_ribbon_name_040	コンテストスターリボン
mes_ribbon_name_041	かっこよさマスターリボン
mes_ribbon_name_042	うつくしさマスターリボン
mes_ribbon_name_043	かわいさマスターリボン
mes_ribbon_name_044	かしこさマスターリボン
mes_ribbon_name_045	たくましさマスターリボン
mes_ribbon_name_046	アローラ　チャンプリボン
mes_ribbon_name_047	ロイヤルマスターリボン
mes_ribbon_name_048	グレートツリーリボン
mes_ribbon_name_049	マスターツリーリボン
mes_ribbon_name_050	ガラル チャンプリボン
mes_ribbon_name_051	マスタータワーリボン
mes_ribbon_name_052	マスターランクリボン
mes_ribbon_name_053	しょうごのあかし
mes_ribbon_name_054	しょうしのあかし
mes_ribbon_name_055	たそがれのあかし
mes_ribbon_name_056	あかつきのあかし
mes_ribbon_name_057	どんてんのあかし
mes_ribbon_name_058	あめふりのあかし
mes_ribbon_name_059	いかづちのあかし
mes_ribbon_name_060	こうせつのあかし
mes_ribbon_name_061	ごうせつのあかし
mes_ribbon_name_062	かんそうのあかし
mes_ribbon_name_063	さじんのあかし
mes_ribbon_name_064	のうむのあかし
mes_ribbon_name_065	うんめいのあかし
mes_ribbon_name_066	つりあげられたあかし
mes_ribbon_name_067	カレーのあかし
mes_ribbon_name_068	ときどきみるあかし
mes_ribbon_name_069	みたことのないあかし
mes_ribbon_name_070	わんぱくなあかし
mes_ribbon_name_071	のうてんきなあかし
mes_ribbon_name_072	きんちょうのあかし
mes_ribbon_name_073	きたいのあかし
mes_ribbon_name_074	カリスマのあかし
mes_ribbon_name_075	れいせいのあかし
mes_ribbon_name_076	じょうねつのあかし
mes_ribbon_name_077	ゆだんのあかし
mes_ribbon_name_078	たこうのあかし
mes_ribbon_name_079	ふんぬのあかし
mes_ribbon_name_080	びしょうのあかし
mes_ribbon_name_081	ひそうのあかし
mes_ribbon_name_082	かいちょうのあかし
mes_ribbon_name_083	げきはつのあかし
mes_ribbon_name_084	りせいのあかし
mes_ribbon_name_085	ほんのうのあかし
mes_ribbon_name_086	こうかつのあかし
mes_ribbon_name_087	こわもてのあかし
mes_ribbon_name_088	やさがたのあかし
mes_ribbon_name_089	どうようのあかし
mes_ribbon_name_090	こうようのあかし
mes_ribbon_name_091	けんたいのあかし
mes_ribbon_name_092	じしんのあかし
mes_ribbon_name_093	ふしんのあかし
mes_ribbon_name_094	ぼくとつのあかし
mes_ribbon_name_095	ふじゅんのあかし
mes_ribbon_name_096	げんきのあかし
mes_ribbon_name_097	ふちょうのあかし
mes_ribbon_name_098	ヒスイリボン
mes_ribbon_name_099	トゥインクルスターリボン
mes_ribbon_name_100	パルデア　チャンプリボン
mes_ribbon_name_101	でっかいあかし
mes_ribbon_name_102	ちっちゃいあかし
mes_ribbon_name_103	ものひろいのあかし
mes_ribbon_name_104	あいぼうのあかし
mes_ribbon_name_105	グルメなあかし
mes_ribbon_name_106	せんざいいちぐうリボン
mes_ribbon_name_107	オヤブンのあかし
mes_ribbon_name_108	さいきょうのあかし
mes_ribbon_name_109	ヌシのあかし
mes_ribbon_name_110	パートナーリボン
mes_ribbon_info_000	カロスで　チャンピオンに　勝利し\n殿堂入りした　記念リボン
mes_ribbon_info_001	昔　どこかの　リーグで　勝ち抜き\n殿堂入りした　記念リボン
mes_ribbon_info_002	シンオウで　チャンピオンに　勝利し\n殿堂入りした　記念リボン
mes_ribbon_info_003	深い　絆で　結ばれた\nポケモンに　贈られる　リボン
mes_ribbon_info_004	過酷な　試練を　乗り越えた\nポケモンに　贈られる　リボン
mes_ribbon_info_005	厳しい　戦いを　勝ち抜いた\nポケモンに　贈られる　リボン
mes_ribbon_info_006	戦いを　極めた　つわものの\nポケモンに　贈られる　リボン
mes_ribbon_info_007	たくさん　努力している\nポケモンに　贈られる　リボン
mes_ribbon_info_008	しゃっきりする　できごとを　思い出して\n人生の　エネルギーとなる　リボン
mes_ribbon_info_009	どきどきした　事柄を　思い出して\n人生を　わくわくさせてくれる　リボン
mes_ribbon_info_010	しょんぼりした　気持ちを　思い出して\n人生の　スパイスとなる　リボン
mes_ribbon_info_011	うっかりした　失敗を　思い出して\n人生の　エッセンスとなる　リボン
mes_ribbon_info_012	すっきりした　経験を　思い出して\n人生を　リフレッシュさせる　リボン
mes_ribbon_info_013	ぐっすり　眠ったことを　思い出して\n人生の　安らぎとなる　リボン
mes_ribbon_info_014	にっこり　ほほえむことを　思い出して\n人生を　ゆたかにしてくれる　リボン
mes_ribbon_info_015	このうえなく　ゴージャスで\nきらびやかな　感じの　リボン
mes_ribbon_info_016	とてつもなく　ロイヤルで\n気高い　感じのする　リボン
mes_ribbon_info_017	これ以上　素晴らしいものは　ない\nゴージャスで　ロイヤルな　リボン
mes_ribbon_info_018	ホウエンで　豪華な　似顔絵の\nモデルになった　記念の　リボン
mes_ribbon_info_019	最高の　あしあとを　持つ\nポケモンが　もらえる　リボン
mes_ribbon_info_020	ものすごい　記録を　残した\n記念の　リボン
mes_ribbon_info_021	伝説的　記録を　残した\n記念の　リボン
mes_ribbon_info_022	ポケモンリーグ\n優勝　記念リボン
mes_ribbon_info_023	すべての　困難を\n乗り越えた　記念リボン
mes_ribbon_info_024	１００人抜き　達成\n記念リボン
mes_ribbon_info_025	ポケモンリーグ\n優勝　記念リボン
mes_ribbon_info_026	ポケモンが　大好きな　ことを\n証明する　記念リボン
mes_ribbon_info_027	記念日　記念リボン
mes_ribbon_info_028	ポケモンの　イベントに\n参加した　記念リボン
mes_ribbon_info_029	お誕生日　記念リボン
mes_ribbon_info_030	特別な　日の　特別な　リボン
mes_ribbon_info_031	特別な　思い出を　記念する　リボン
mes_ribbon_info_032	願いが　かなうと　いわれている　リボン
mes_ribbon_info_033	バトル大会　優勝記念リボン
mes_ribbon_info_034	ポケモンワールドチャンピオンシップス\nエリア大会　優勝記念リボン
mes_ribbon_info_035	ポケモンワールドチャンピオンシップス\n国内大会　優勝記念リボン
mes_ribbon_info_036	ポケモンワールドチャンピオンシップス\n世界大会　優勝記念リボン
mes_ribbon_info_037	昔　どこかで　集めた　リボン\nコンテストの　思い出が　つまっている！
mes_ribbon_info_038	昔　どこかで　集めた　リボン\n戦いの　思い出が　つまっている！
mes_ribbon_info_039	ホウエンで　チャンピオンに　勝利し\n殿堂入りした　記念リボン
mes_ribbon_info_040	あらゆる　コンテストで　大活躍した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_041	コンテストで　かっこよさを　発揮した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_042	コンテストで　うつくしさを　発揮した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_043	コンテストで　かわいさを　発揮した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_044	コンテストで　かしこさを　発揮した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_045	コンテストで　たくましさを　発揮した\nポケモンに　贈られる　記念リボン
mes_ribbon_info_046	アローラで　チャンピオンに　なって\n殿堂入りした　記念リボン
mes_ribbon_info_047	バトルロイヤルで　勝ち抜いた\nポケモンに　贈られる　記念リボン
mes_ribbon_info_048	バトルツリーの　バトルレジェンドに\n勝利した　記念リボン
mes_ribbon_info_049	バトルツリーの　バトルレジェンドに\nスーパーで　勝利した　記念リボン
mes_ribbon_info_050	ガラルで　チャンピオンに　なって\n殿堂入りした　記念リボン
mes_ribbon_info_051	バトルタワーの　チャンピオンに\n勝利した　記念リボン
mes_ribbon_info_052	ランクバトルの　マスターボール級で\nトレーナーに　勝利した　記念リボン
mes_ribbon_info_053	はらペコの　ポケモンである　あかし
mes_ribbon_info_054	おねむな　ポケモンである　あかし
mes_ribbon_info_055	そろそろねむい　ポケモンである　あかし
mes_ribbon_info_056	はやくにめざめた　ポケモンである　あかし
mes_ribbon_info_057	くもをみつめる　ポケモンである　あかし
mes_ribbon_info_058	あめにむせぶ　ポケモンである　あかし
mes_ribbon_info_059	かみなりにさわぐ　ポケモンである　あかし
mes_ribbon_info_060	ゆきにころがる　ポケモンである　あかし
mes_ribbon_info_061	こごえふるえる　ポケモンである　あかし
mes_ribbon_info_062	のどカラカラの　ポケモンである　あかし
mes_ribbon_info_063	すなにまみれる　ポケモンである　あかし
mes_ribbon_info_064	きりにとまどう　ポケモンである　あかし
mes_ribbon_info_065	うんめいかんじる　ポケモンである　あかし
mes_ribbon_info_066	つりたてピチピチの　ポケモンである　あかし
mes_ribbon_info_067	カレーずきな　ポケモンである　あかし
mes_ribbon_info_068	ひとになれてる　ポケモンである　あかし
mes_ribbon_info_069	ひとをしらない　ポケモンである　あかし
mes_ribbon_info_070	あばれんぼうの　ポケモンである　あかし
mes_ribbon_info_071	なにもかんがえてない　ポケモンである　あかし
mes_ribbon_info_072	ドキドキしてる　ポケモンである　あかし
mes_ribbon_info_073	ワクワクしてる　ポケモンである　あかし
mes_ribbon_info_074	オーラをかんじる　ポケモンである　あかし
mes_ribbon_info_075	クールな　ポケモンである　あかし
mes_ribbon_info_076	アグレッシブな　ポケモンである　あかし
mes_ribbon_info_077	ボーっとしてる　ポケモンである　あかし
mes_ribbon_info_078	しあわせそうな　ポケモンである　あかし
mes_ribbon_info_079	プンプンおこる　ポケモンである　あかし
mes_ribbon_info_080	ニコニコわらう　ポケモンである　あかし
mes_ribbon_info_081	メソメソなく　ポケモンである　あかし
mes_ribbon_info_082	ごきげんな　ポケモンである　あかし
mes_ribbon_info_083	ふきげんな　ポケモンである　あかし
mes_ribbon_info_084	ちてきな　ポケモンである　あかし
mes_ribbon_info_085	あれくるう　ポケモンである　あかし
mes_ribbon_info_086	スキをねらう　ポケモンである　あかし
mes_ribbon_info_087	いかつい　ポケモンである　あかし
mes_ribbon_info_088	やさしげな　ポケモンである　あかし
mes_ribbon_info_089	あわてんぼうの　ポケモンである　あかし
mes_ribbon_info_090	やるきまんまんの　ポケモンである　あかし
mes_ribbon_info_091	やるきゼロの　ポケモンである　あかし
mes_ribbon_info_092	ふんぞりかえった　ポケモンである　あかし
mes_ribbon_info_093	じしんのない　ポケモンである　あかし
mes_ribbon_info_094	そぼくな　ポケモンである　あかし
mes_ribbon_info_095	きどっている　ポケモンである　あかし
mes_ribbon_info_096	げんきいっぱいの　ポケモンである　あかし
mes_ribbon_info_097	どこかくたびれた　ポケモンである　あかし
mes_ribbon_info_098	ヒスイで　遠い昔に　写真の\nモデルになった　記念の　リボン
mes_ribbon_info_099	スーパーコンテストショー！で　最高の　輝きを\n発揮した　ポケモンに　贈られる　記念リボン
mes_ribbon_info_100	パルデアで　チャンピオンに　なって\n殿堂入りした　記念リボン
mes_ribbon_info_101	最大な　ポケモンである　あかし
mes_ribbon_info_102	最小な　ポケモンである　あかし
mes_ribbon_info_103	ものひろいな　ポケモンである　あかし
mes_ribbon_info_104	なかよしな　ポケモンである　あかし
mes_ribbon_info_105	グルメな　ポケモンである　あかし
mes_ribbon_info_106	マジカル交換で　手に入れた　ポケモンに\nごくまれに　つけられている　めずらしいリボン
mes_ribbon_info_107	オヤブンだった　ポケモンである　あかし
mes_ribbon_info_108	特別な強さの　ポケモンである　あかし
mes_ribbon_info_109	ヌシだった　ポケモンである　あかし
mes_ribbon_info_110	特別なトレーナーから　たくされた\nパートナーに　ついている　特別なリボン
mes_another_name_000	[~]
mes_another_name_001	[~]
mes_another_name_002	[~]
mes_another_name_003	[~]
mes_another_name_004	[~]
mes_another_name_005	[~]
mes_another_name_006	[~]
mes_another_name_007	[~]
mes_another_name_008	[~]
mes_another_name_009	[~]
mes_another_name_010	[~]
mes_another_name_011	[~]
mes_another_name_012	[~]
mes_another_name_013	[~]
mes_another_name_014	[~]
mes_another_name_015	[~]
mes_another_name_016	[~]
mes_another_name_017	[~]
mes_another_name_018	[~]
mes_another_name_019	[~]
mes_another_name_020	[~]
mes_another_name_021	[~]
mes_another_name_022	[~]
mes_another_name_023	[~]
mes_another_name_024	[~]
mes_another_name_025	[~]
mes_another_name_026	[~]
mes_another_name_027	[~]
mes_another_name_028	[~]
mes_another_name_029	[~]
mes_another_name_030	[~]
mes_another_name_031	[~]
mes_another_name_032	[~]
mes_another_name_033	[~]
mes_another_name_034	[~]
mes_another_name_035	[~]
mes_another_name_036	[~]
mes_another_name_037	[~]
mes_another_name_038	[~]
mes_another_name_039	[~]
mes_another_name_040	[~]
mes_another_name_041	[~]
mes_another_name_042	[~]
mes_another_name_043	[~]
mes_another_name_044	[~]
mes_another_name_045	[~]
mes_another_name_046	[~]
mes_another_name_047	[~]
mes_another_name_048	[~]
mes_another_name_049	[~]
mes_another_name_050	[~]
mes_another_name_051	[~]
mes_another_name_052	[~]
mes_another_name_053	[~]
mes_another_name_054	[~]
mes_another_name_055	[~]
mes_another_name_056	[~]
mes_another_name_057	[~]
mes_another_name_058	[~]
mes_another_name_059	[~]
mes_another_name_060	[~]
mes_another_name_061	[~]
mes_another_name_062	[~]
mes_another_name_063	[~]
mes_another_name_064	[~]
mes_another_name_065	[~]
mes_another_name_066	[~]
mes_another_name_067	[~]
mes_another_name_068	[~]
mes_another_name_069	[~]
mes_another_name_070	[~]
mes_another_name_071	[~]
mes_another_name_072	[~]
mes_another_name_075	[~]
mes_another_name_076	[~]
mes_another_name_077	[~]
mes_another_name_078	[~]
mes_another_name_079	[~]
mes_another_name_080	[~]
mes_another_name_081	[~]
mes_another_name_082	[~]
mes_another_name_083	[~]
mes_another_name_084	[~]
mes_another_name_085	[~]
mes_another_name_086	[~]
mes_another_name_087	[~]
mes_another_name_088	[~]
mes_another_name_089	[~]
mes_another_name_090	[~]
mes_another_name_091	[~]
mes_another_name_092	[~]
mes_another_name_093	[~]
mes_another_name_094	[~]
mes_another_name_095	[~]
mes_another_name_096	[~]
mes_another_name_097	[~]
