another_name.tbl
msg_another_name_00	卡洛斯冠軍[VAR 0102(0000)]
ITEMINFO_780	Ｚ力量的結晶。\n會把草屬性的招式\n升級為Ｚ招式。
ITEMINFO_781	Ｚ力量的結晶。\n會把冰屬性的招式\n升級為Ｚ招式。
ITEMINFO_782	Ｚ力量的結晶。\n會把格鬥屬性的招式\n升級為Ｚ招式。
ITEMINFO_783	Ｚ力量的結晶。\n會把毒屬性的招式\n升級為Ｚ招式。
ITEMINFO_784	Ｚ力量的結晶。\n會把地面屬性的招式\n升級為Ｚ招式。
ITEMINFO_785	Ｚ力量的結晶。\n會把飛行屬性的招式\n升級為Ｚ招式。
ITEMINFO_786	Ｚ力量的結晶。\n會把超能力屬性的招式\n升級為Ｚ招式。
ITEMINFO_787	Ｚ力量的結晶。\n會把蟲屬性的招式\n升級為Ｚ招式。
ITEMINFO_788	Ｚ力量的結晶。\n會把岩石屬性的招式\n升級為Ｚ招式。
ITEMINFO_789	Ｚ力量的結晶。\n會把幽靈屬性的招式\n升級為Ｚ招式。
ITEMINFO_790	Ｚ力量的結晶。\n會把龍屬性的招式\n升級為Ｚ招式。
ITEMINFO_791	Ｚ力量的結晶。\n會把惡屬性的招式\n升級為Ｚ招式。
ITEMINFO_792	Ｚ力量的結晶。\n會把鋼屬性的招式\n升級為Ｚ招式。
ITEMINFO_793	Ｚ力量的結晶。\n會把妖精屬性的招式\n升級為Ｚ招式。
ITEMINFO_794	Ｚ力量的結晶。\n會把皮卡丘的伏特攻擊\n升級為Ｚ招式。
ITEMINFO_795	銀色的美麗王冠。\n有些人收到它會很高興。
ITEMINFO_796	金色的美麗王冠。\n比銀色王冠更珍貴。\n有些人收到它會很高興。
ITEMINFO_797	用訓練家的精力和體力\n來讓寶可夢釋放出\nＺ力量的神奇手環。
ITEMINFO_798	Ｚ力量的結晶。\n會把狙射樹梟的縫影\n升級為Ｚ招式。
ITEMINFO_799	Ｚ力量的結晶。\n會把熾焰咆哮虎的ＤＤ金勾臂\n升級為Ｚ招式。
ITEMINFO_800	Ｚ力量的結晶。\n會把西獅海壬的泡影的詠歎調\n升級為Ｚ招式。
ITEMINFO_801	Ｚ力量的結晶。\n會把卡璞們的自然之怒\n升級為Ｚ招式。
ITEMINFO_802	Ｚ力量的結晶。\n會把瑪夏多的暗影偷盜\n升級為Ｚ招式。
ITEMINFO_803	Ｚ力量的結晶。\n會把阿羅拉地區雷丘的\n十萬伏特升級為Ｚ招式。
ITEMINFO_804	Ｚ力量的結晶。\n會把卡比獸的終極衝擊\n升級為Ｚ招式。
ITEMINFO_805	Ｚ力量的結晶。\n會把伊布的珍藏\n升級為Ｚ招式。
ITEMINFO_806	Ｚ力量的結晶。\n會把夢幻的精神強念\n升級為Ｚ招式。
ITEMINFO_807	會製造出把一般屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_808	會製造出把火屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_809	會製造出把水屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_810	會製造出把電屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_811	會製造出把草屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_812	會製造出把冰屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_813	會製造出把格鬥屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_814	會製造出把毒屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_815	會製造出把地面屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_816	會製造出把飛行屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_817	會製造出把超能力屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_818	會製造出把蟲屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_819	會製造出把岩石屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_820	會製造出把幽靈屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_821	會製造出把龍屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_822	會製造出把惡屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_823	會製造出把鋼屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_824	會製造出把妖精屬性招式\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_825	會製造出把皮卡丘的伏特攻擊\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_826	會製造出把狙射樹梟的縫影\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_827	會製造出把熾焰咆哮虎的ＤＤ金勾臂\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_828	會製造出把西獅海壬的泡影的詠歎調\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_829	會製造出把卡璞們的自然之怒\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_830	會製造出把瑪夏多的暗影偷盜\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_831	會製造出把阿羅拉地區雷丘的十萬伏特\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_832	會製造出把卡比獸的終極衝擊\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_833	會製造出把伊布的珍藏\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_834	會製造出把夢幻的精神強念\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_835	會製造出把戴著帽子的皮卡丘的十萬伏特\n升級為特殊Ｚ招式的Ｚ力量結晶。
ITEMINFO_836	Ｚ力量的結晶。\n會把戴著帽子的皮卡丘的\n十萬伏特升級為Ｚ招式。
ITEMINFO_837	ー\nー\nー
ITEMINFO_838	ー\nー\nー
ITEMINFO_839	ー\nー\nー
ITEMINFO_840	ー\nー\nー
ITEMINFO_841	把叢林裡收集到的材料\n放在一起的袋子。\n會在瑪奧的考驗中使用。
ITEMINFO_842	水蓮隊長製作的釣竿。\n如果向著岩石陰影那邊使用，\n就可以釣到寶可夢。
ITEMINFO_843	皇家蒙面人的面罩。\n好像是職業摔角手\n自己用縫紉機縫製的。
ITEMINFO_844	可以在圓慶廣場\n開啟遊樂項目。
ITEMINFO_845	從被認為是阿羅拉守護神的\n寶可夢處得到的石頭。\n據說其光輝包含著某種秘密。
ITEMINFO_846	讓寶可夢攜帶後，\n受到威嚇時速度就會提高。
ITEMINFO_847	聚集了寶可夢基格爾德的\n核心和細胞的道具。\n可以改變基格爾德的樣子。
ITEMINFO_848	ー\nー\nー
ITEMINFO_849	能讓特定寶可夢\n進化的神奇石頭。\n有著雪花般的花紋。
ITEMINFO_850	透過輸入編號，瞬間叫出\n與編號對應的坐騎寶可夢的道具。
ITEMINFO_851	有點與眾不同的球。\n很難捕捉寶可夢。
ITEMINFO_852	阿羅拉特產的油炸麵包。\n能治癒１隻寶可夢的\n所有異常狀態。
ITEMINFO_853	朱紅色的花蜜。\n可以改變特定寶可夢的樣子。
ITEMINFO_854	金黃色的花蜜。\n可以改變特定寶可夢的樣子。
ITEMINFO_855	桃粉色的花蜜。\n可以改變特定寶可夢的樣子。
ITEMINFO_856	蘭紫色的花蜜。\n可以改變特定寶可夢的樣子。
ITEMINFO_857	為了對太陽的\n傳說的寶可夢表達感激之情，\n據說會用它來獻上美樂。
ITEMINFO_858	為了對月亮的\n傳說的寶可夢表達感激之情，\n據說會用它來獻上美樂。
ITEMINFO_859	ー\nー\nー
ITEMINFO_860	上面寫有「在阿卡拉島８號道路的\n汽車旅館客房裡等」的\n謎之卡片。
ITEMINFO_861	把這個樹果餵給寶可夢，\n就能讓牠們變得容易捕捉。
ITEMINFO_862	把這個樹果餵給寶可夢，\n就能讓牠們變得十分容易捕捉。
ITEMINFO_863	在捕捉時把這個樹果餵給寶可夢，\n就能讓牠們的情緒穩定下來。
ITEMINFO_864	在捕捉時把這個樹果餵給寶可夢，\n就能讓牠們的情緒大幅穩定下來。
ITEMINFO_865	把這個樹果餵給寶可夢，\n在捕捉成功後，\n會更容易獲得道具。
ITEMINFO_866	把這個樹果餵給寶可夢，\n在捕捉成功後，\n會非常容易獲得道具。
ITEMINFO_867	ー\nー\nー
ITEMINFO_868	ー\nー\nー
ITEMINFO_869	ー\nー\nー
ITEMINFO_870	ー\nー\nー
ITEMINFO_871	ー\nー\nー
ITEMINFO_872	能打開紅蓮島上的\n寶可夢道館入口的鑰匙。\n上面有紅色的裝飾。
ITEMINFO_873	乘搭聖特安努號時\n所需的船票。\n上面畫了一艘船。
ITEMINFO_874	西爾佛公司製造的檢視鏡。\n能看見人類肉眼\n看不到的東西。
ITEMINFO_875	在常青市的商店\n被拜託送到大木博士\n手上的包裹。
ITEMINFO_876	卡片型的鑰匙。\n能打開位於金黃市的\n西爾佛公司總部的門鎖。
ITEMINFO_877	狩獵地帶的園長\n遺失的金色假牙。\n裝上它之後笑起來非常耀眼。
ITEMINFO_878	能啟動火箭隊基地\n電梯的鑰匙。\n上面有火箭隊的標誌。
ITEMINFO_879	當攜帶它的寶可夢\n透過招式或特性展開場地時，\n場地的持續時間會比平時更長。
ITEMINFO_880	觸碰要攻擊的對手時，\n不會受到本應受到的效果。
ITEMINFO_881	讓寶可夢攜帶後，\n在電氣場地上使用，\n就會提高防禦。
ITEMINFO_882	讓寶可夢攜帶後，\n在精神場地上使用，\n就會提高特防。
ITEMINFO_883	讓寶可夢攜帶後，\n在薄霧場地上使用，\n就會提高特防。
ITEMINFO_884	讓寶可夢攜帶後，\n在青草場地上使用，\n就會提高防禦。
ITEMINFO_885	細小的彈簧。\n已經完全鬆掉，\n找不到任何用途。
ITEMINFO_886	在路邊撿到的\n白白的小石頭。
ITEMINFO_887	圓滾滾的玻璃彈珠。\n在透明的彈珠中\n能看見彩色玻璃的花紋。
ITEMINFO_888	只有一邊的耳環。\n不知道是誰遺失的。
ITEMINFO_889	受海浪沖刷而變圓的\n彩色玻璃碎片。\n表面有點粗糙。
ITEMINFO_890	不可思議的金色葉子。\n至今還未發現\n長有這種葉子的樹。
ITEMINFO_891	不可思議的銀色葉子。\n至今還未發現\n長有這種葉子的樹。
ITEMINFO_892	花了不少時間\n把表面磨得\n非常光滑的泥球。
ITEMINFO_893	美麗的白色貝殼。\n可能是從溫暖的海域\n漂流過來的。
ITEMINFO_894	用樹葉做的信。\n上面有皮卡丘的腳印。\n好像是想表達些什麼。
ITEMINFO_895	用樹葉做的信。\n上面有伊布的腳印。\n好像是想表達些什麼。
ITEMINFO_896	竭盡心力製作的花束。\n雖然不起眼，但裡頭\n充滿了對訓練家的心意。
ITEMINFO_897	ー\nー\nー
ITEMINFO_898	ー\nー\nー
ITEMINFO_899	ー\nー\nー
ITEMINFO_900	使用後的一小段期間，\n讓稀有寶可夢變得\n容易出現的香水。
ITEMINFO_901	使用後，讓稀有寶可夢\n變得容易出現的香水。\n效果比引蟲香水更持久。
ITEMINFO_902	使用後，讓稀有寶可夢\n變得容易出現的香水。\n效果比白銀香水更持久。
ITEMINFO_903	深灰市特產的米果。\n能治癒１隻寶可夢的\n所有異常狀態。
ITEMINFO_904	裝有格鬥屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_905	裝有飛行屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_906	裝有毒屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_907	裝有地面屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_908	裝有岩石屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_909	裝有蟲屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_910	裝有幽靈屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_911	裝有鋼屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_912	裝有火屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_913	裝有水屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_914	裝有草屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_915	裝有電屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_916	裝有超能力屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_917	裝有冰屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_918	裝有龍屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_919	裝有惡屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_920	裝有妖精屬性資料的記憶碟。\n特定寶可夢攜帶後，\n就會產生屬性的變化。
ITEMINFO_921	Ｚ力量的結晶。\n可將索爾迦雷歐的流星閃衝\n升級為Ｚ招式。
ITEMINFO_922	Ｚ力量的結晶。\n可將露奈雅拉的暗影之光\n升級為Ｚ招式。
ITEMINFO_923	Ｚ力量的結晶。\n可將奈克洛茲瑪的光子噴湧\n升級為Ｚ招式。
ITEMINFO_924	Ｚ力量的結晶。\n可將謎擬Ｑ的嬉鬧\n升級為Ｚ招式。
ITEMINFO_925	Ｚ力量的結晶。\n可將鬃岩狼人的尖石攻擊\n升級為Ｚ招式。
ITEMINFO_926	Ｚ力量的結晶。\n可將杖尾鱗甲龍的鱗片噪音\n升級為Ｚ招式。
ITEMINFO_927	可用來製造將\n索爾迦雷歐的流星閃衝\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_928	可用來製造將\n露奈雅拉的暗影之光\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_929	可讓和索爾迦雷歐或露奈雅拉\n合體後的奈克洛茲瑪\n展現出全新樣子的結晶。
ITEMINFO_930	可用來製造將\n謎擬Ｑ的嬉鬧\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_931	可用來製造將\n鬃岩狼人的尖石攻擊\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_932	可用來製造將\n杖尾鱗甲龍的鱗片噪音\n升級為Ｚ招式的Ｚ力量結晶。
ITEMINFO_933	用訓練家的精力和體力\n來讓寶可夢釋放出\nＺ力量的神奇手環。
ITEMINFO_934	在茉莉的考驗中，\n從茉莉那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_935	在茉莉的考驗中，\n從伊利馬那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_936	在茉莉的考驗中，\n從水蓮那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_937	在茉莉的考驗中，\n從卡奇那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_938	在茉莉的考驗中，\n從瑪奧那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_939	在茉莉的考驗中，\n從馬瑪內那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_940	在茉莉的考驗中，\n從默丹那裡得到的壓花花瓣。\n目標是集滿７種花瓣。
ITEMINFO_941	以從隊長們那裡得到的花瓣\n構成的一朵花。這朵花\n證明了他們認同你的成長。
ITEMINFO_942	可在關都之道館獲得的徽章贈品。\n聽說這好像是在模仿\n某個地方的道館徽章。
ITEMINFO_943	用來讓需要光的奈克洛茲瑪和\n索爾迦雷歐合體的機器。
ITEMINFO_944	用來讓需要光的奈克洛茲瑪和\n露奈雅拉合體的機器。
ITEMINFO_945	用來讓需要光的奈克洛茲瑪和\n索爾迦雷歐分離的機器。
ITEMINFO_946	用來讓需要光的奈克洛茲瑪和\n露奈雅拉分離的機器。
ITEMINFO_947	伊利馬交給你的一般Ｚ。\n有人拜託你把它放到\n蔥鬱洞窟深處的台座上。
ITEMINFO_948	這個精靈球裡面裝了\n失去訓練家的寶可夢。\n訓練家似乎來自烏拉烏拉島。
ITEMINFO_949	洛托姆之力的一種。\n使用後，蛋就會變得\n非常容易孵化。
ITEMINFO_950	洛托姆之力的一種。\n使用後，友好商店的\n商品就會變成半價。
ITEMINFO_951	洛托姆之力的一種。\n對戰後可獲得的\n零用錢將會變成３倍。
ITEMINFO_952	洛托姆之力的一種。\n對戰後可獲得的\n經驗值將會稍微增加。
ITEMINFO_953	洛托姆之力的一種。\n帶在身邊的寶可夢\n會非常容易和訓練家變得友好。
ITEMINFO_954	洛托姆之力的一種。\n在一定時間內可以變得\n容易遇見等級高的野生寶可夢。
ITEMINFO_955	洛托姆之力的一種。\n在一定時間內會變得\n完全無法遇見野生寶可夢。
ITEMINFO_956	洛托姆之力的一種。\n可以回復戰鬥中的\n我方寶可夢所有的ＨＰ。
ITEMINFO_957	洛托姆之力的一種。\n可以回復戰鬥中的\n我方寶可夢所有的ＰＰ。
ITEMINFO_958	洛托姆之力的一種。\n可以提升戰鬥中的\n我方寶可夢的所有能力。
ITEMINFO_959	洛托姆之力的一種。\n使用後，可以讓眼前的\n野生寶可夢變得非常容易捕捉。
ITEMINFO_960	充滿能量的糖果。\n能提高寶可夢的體力。
ITEMINFO_961	充滿能量的糖果。\n能提高寶可夢的攻擊。
ITEMINFO_962	充滿能量的糖果。\n能提高寶可夢的防禦。
ITEMINFO_963	充滿能量的糖果。\n能提高寶可夢的特攻。
ITEMINFO_964	充滿能量的糖果。\n能提高寶可夢的特防。
ITEMINFO_965	充滿能量的糖果。\n能提高寶可夢的速度。
ITEMINFO_966	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的體力。
ITEMINFO_967	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的攻擊。
ITEMINFO_968	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的防禦。
ITEMINFO_969	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的特攻。
ITEMINFO_970	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的特防。
ITEMINFO_971	充滿能量的大糖果。\n能提高等級在３０以上的\n寶可夢的速度。
ITEMINFO_972	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的體力。
ITEMINFO_973	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的攻擊。
ITEMINFO_974	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的防禦。
ITEMINFO_975	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的特攻。
ITEMINFO_976	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的特防。
ITEMINFO_977	充滿能量的特大糖果。\n能提高等級在６０以上的\n寶可夢的速度。
ITEMINFO_978	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_979	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_980	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_981	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_982	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_983	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_984	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_985	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_986	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_987	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_988	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_989	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_990	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_991	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_992	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_993	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_994	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_995	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_996	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_997	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_998	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_999	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1000	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1001	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1002	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1003	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1004	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1005	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1006	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1007	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1008	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1009	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1010	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1011	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1012	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1013	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1014	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1015	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1016	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1017	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1018	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1019	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1020	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1021	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1022	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1023	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1024	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1025	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1026	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1027	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1028	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1029	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1030	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1031	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1032	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1033	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1034	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1035	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1036	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1037	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1038	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1039	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1040	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1041	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1042	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1043	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1044	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1045	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1046	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1047	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1048	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1049	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1050	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1051	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1052	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1053	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1054	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1055	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1056	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1057	充滿能量的糖果。\n能提高特定寶可夢的\n所有能力。
ITEMINFO_1058	ー\nー\nー
ITEMINFO_1059	ー\nー\nー
ITEMINFO_1060	ー\nー\nー
ITEMINFO_1061	ー\nー\nー
ITEMINFO_1062	ー\nー\nー
ITEMINFO_1063	ー\nー\nー
ITEMINFO_1064	ー\nー\nー
ITEMINFO_1065	ー\nー\nー
ITEMINFO_1066	ー\nー\nー
ITEMINFO_1067	ー\nー\nー
ITEMINFO_1068	ー\nー\nー
ITEMINFO_1069	ー\nー\nー
ITEMINFO_1070	ー\nー\nー
ITEMINFO_1071	ー\nー\nー
ITEMINFO_1072	ー\nー\nー
ITEMINFO_1073	ー\nー\nー
ITEMINFO_1074	參加名為道館挑戰的大賽時\n所需的推薦函。
ITEMINFO_1075	能隨時連線到\n寶可夢中心電腦裡的盒子，\n寄放或領出寶可夢。
ITEMINFO_1076	在伽勒爾地區發現的\n蘊藏著神秘力量的石頭。\n據說撿到它就能讓願望成真。
ITEMINFO_1077	嵌入了許願星，\n當位處能量點時會發光，\n讓寶可夢極巨化。
ITEMINFO_1078	ー\nー\nー
ITEMINFO_1079	ー\nー\nー
ITEMINFO_1080	在有水的地方使用，\n就能釣到各式各樣的寶可夢。
ITEMINFO_1081	由於寶可夢洛托姆\n進入了這輛自行車的馬達中，\n使得它變得可以進行渦輪加速。
ITEMINFO_1082	ー\nー\nー
ITEMINFO_1083	ー\nー\nー
ITEMINFO_1084	製作露營料理時使用的食材之一。\n是香腸的一種，\n水煮後方可食用。
ITEMINFO_1085	製作露營料理時使用的食材之一。\n飽伯賣的罐頭不知為何\n在伽勒爾很受歡迎。
ITEMINFO_1086	製作露營料理時使用的食材之一。\n巴哈賣的罐頭不知為何\n在伽勒爾很受歡迎。
ITEMINFO_1087	製作露營料理時使用的食材之一。\n和其他材料一起燉煮，\n豆子的甜味就會散發出來。
ITEMINFO_1088	製作露營料理時使用的食材之一。\n也很適合用來把留在盤子上\n的咖哩全部抹乾淨。
ITEMINFO_1089	製作露營料理時使用的食材之一。\n用麵粉揉成的麵條，\n意外地和咖哩很配。
ITEMINFO_1090	製作露營料理時使用的食材之一。\n各種菇類的嚼勁\n會改變料理的口感。
ITEMINFO_1091	製作露營料理時使用的食材之一。\n寶可夢呆呆獸的尾巴，\n就算掉了也會馬上長回來。
