01_Opening.wmbt
Movie_Opening_01_Announcer	Long ago...
Exercise	As Tipp, help celebrate a new record! Scatter the confetti until the whole message is revealed. {color[#C313FF29]}2019: Nintendo Switch{/color}
Paper	Mario's looong arms are called the 1,000-Fold Arms. Use them to solve the puzzles before you! {color[#C313FF29]}2020: Nintendo Switch{/color}
Odd	Get the falling ring onto the finger! Move your free hand toward or away from the Form Stone to move the silhouette. Don't be fooled by the falling coins! {color[#C313FF29]}2023: Nintendo Switch{/color}
BossRace	Tilt your upper body left and right, and slide to the goal! If you fall off the track, it's over. Let the coins guide you in the right direction, and keep an eye out for an old friend near the goal. {color[#C313FF29]}2004: Nintendo DS{/color}
BossRace_Duo	Tilt your upper body left and right, and slide to the goal! If you fall off the track, it's over. Let the coins guide you in the right direction, and keep an eye out for an old friend near the goal. {color[#C313FF29]}2004: Nintendo DS{/color}
Ninevolt_Lock	You haven't found this microgame yet. Play the {color[#49FFFFAF]}9-Volt {/color}stage in {color[#C313FF29]}Story {/color}Mode, and you'll find it eventually.
Smelt	Hole fishing, huh? I'll show you how it's done! First, dangle the Form Stone into the hole, then wait for a bite. When you feel a tug, give the line a good YANK! Sucker!
Judo	Nothing beats my shoulder-throw move! As soon as I get my hands on someone, one pull and it's over! But I gotta stay quick. Some of these guys got moves of their own.
Lever	Throw the lever forward and back to switch the tracks, or whatever. Trains are expensive! Don't let 'em crash!
Lever_Duo	Throw the lever forward and back to switch the tracks, or whatever. Trains are expensive! Don't let 'em crash!
Muscle	Pose just like the picture! Now STAY LIKE THAT! Then you get to see how cool and ripped you look.
Deal	Deal the cards so everyone has the same number. Face the player you're dealin' to, and let 'er rip!
Egg	Grrr! Is this egg coming out or not?! Maybe if I shake my arms a bunch I can squeeze it through.
Bite	Huh! I dunno who left this yummy garlic here, but it's mine now! Just gotta frog jump up to it...
Shoot	Hey! Get that empty can into the garbage! What if it's on the floor? Then kick it in! And someone throws it at you, use your head! Do I hafta explain everything?!
Balloon	I'm the factory boss! The only machine you need to bust those balloons is your butt. Bend your knees and drop your hips! Don't bust anything else up though. And don't let those Form Stones leave your thighs!
Balloon_Duo	I'm the factory boss! The only machine you need to bust those balloons is your butt. Bend your knees and drop your hips! Don't bust anything else up though. And don't let those Form Stones leave your thighs!
Chopstick	These cheapo chopsticks are tough to break without making a mess. Gotta pull both sides just as hard, huh? The thin ones are even more annoying. How come I'm the one breaking this chump's chopsticks, anyway?! I better be getting paid for this.
Parachute	I like parachuting. But not in the dark! Tilt left and right to land me without jabbing me with those thorns, OK?
Parachute_Duo	I like parachuting. But not in the dark! Oh, good, you got a light. Shine it over here so I can see! That way I can tilt left and right to land without getting jabbed by those thorns.
Quiz	Gimme a cool pair of shoes! Huh?! The left and right shoes come in separate boxes? How do I know which one goes with which?!
Eye	Mecha Wario, GO! Look left! Look right! DESTROY!
Barber	Welcome to Cuts by Wario! Ehhh? You want the left and right sides to look the same? Then tilt your head so I cut it that way! Moving my hand is too much work.
Barber_Duo	Welcome to Cuts by Wario! Ehhh? You want the left and right sides to look the same? Then tilt your head so I cut it that way! Get ready, 'cause I'm about to make like scissors with my arms!
Stamp	Stamp these postcards! Don't go too fast and stamp the desk. And don't get ink on my bacon!
Stamp_Duo	Stamp these postcards! Don't go too fast and stamp the desk. Hey, you! Keep those postcards comin'! And if you see bacon, put it over there. That's my special bacon tray.
Model	"Excuse me! Cameraman over here!" When you see someone taking pictures, turn toward that guy. Don't move until he gets the shot. You know what they say—"All publicity is good publicity!"
Janken	Let's have a Rock Paper Scissors-off! What should I go with? Maybe rock... Nah, scissors all the way... What's this about a mirror behind me?
Puppet	Line up for the Wario Theater Puppet Show! Use your right hand to work my mouth! You weren't really expecting me to learn my lines, were ya?
Welcome	"Welcome, sir. How many in your party?" Uhhh, good question... Let's start with the most important person here—ME!
Flip	Shake your hips to make the gymnast do flips. Move the same way the gymnast is swaying to give 'em some momentum!
Flip_Duo	Shake your hips to make the gymnast do flips. Move the same way the gymnast is swaying to give 'em some momentum! But you gotta both do it at once, or it's no go.
BossDance	The Wario Dance Troupe is back! But if you're gonna dance with us, dance like you mean it! Move when you gotta move, and stop when we stop. And don't mess up!
BossDance_Duo	The Wario Dance Troupe is back! But if you're gonna dance with us, dance like you mean it! Move when you gotta move, and stop when we stop. And don't mess up!
WarioDx_Lock	You haven't found this microgame yet. Play the {color[#49FFFFAF]}Volcano Wario {/color}stage in {color[#C313FF29]}Story {/color}Mode, and you'll find it eventually.
PetitCommentaryNintendo.wmbt
Quiet	2003: Game Boy Advance: WarioWare, Inc.: Mega Microgame$! / 2004: Nintendo DS: WarioWare: Touched! / 2003: Nintendo GameCube: WarioWare, Inc.: Mega Party Game$!
Dash	1995: Super Nintendo Entertainment System
Pinball	2004: Game Boy Advance
Dog	2011: Nintendo 3DS
Charge	2021: Nintendo Switch
Upper	1987: Nintendo Entertainment System
Rooster	2011: Nintendo 3DS
Tail	1990: Nintendo Entertainment System
Rocket	1991: Super Nintendo Entertainment System
Gang	1985: Nintendo Entertainment System
Shovel	2020: Nintendo Switch
Wall	2011: Wii
Scope	1971: A toy that let users see around them with an extending mirror.
Ivy	1986: Nintendo Entertainment System
Harvest	2004: Nintendo GameCube
Virus	1990: Nintendo Entertainment System
Turtle	1986: Nintendo Entertainment System
Exercise	2019: Nintendo Switch
Paper	2020: Nintendo Switch
Odd	2023: Nintendo Switch
BossRace	2004: Nintendo DS
PetitInstruction.wmbt
Dummy	？？？？？
Coffee	Pour!
Cage	Escape!
Barcode	Scan!
Bell	Ring the bells!
Toast	Clink!
Skate	Outrace!
Wardrobe_Lv1	Open!
Wardrobe_Lv2	Open and close!
Wardrobe_Lv3	Open them all!
Dharma	Creep forward!
Watch	Check your watch!
Watch_Lv3	Show your watch!
Dinner	Chop!
Train_1	Go!
Train_2	Stop at the station!
Bucket	Extinguish!
Wiper	Clean!
Star	Twist to shine!
Seaweed	Wave around!
Pass	Pass!
Winding	Crawl out!
Snowball	Throw!
Block	Block!
Swing	Take both hands!
Synchro	Copy!
Nose	Clog!
Bagworm	Fan off!
Bagworm_Duo_1	Fan!
Bagworm_Duo_2	Spin!
Rubber	Unclog!
Pepper	Grind!
Rain	Stay dry!
Nunchaku	Match!
Assassin	Defend!
Stocking	Reel in!
Telescope_1	Hold!
Telescope_2	Follow!
Telescope_2_Lv2	Search!
Batting_Lv1	Hit!
Batting_Lv2	Hit two!
Batting_Lv3	Hit both!
Batting_Duo	Throw!
Grill	Roast!
Scales	Lower what's heavier!
Clock	Match the time!
Washtub_1	Catch gently!
Fitting	Choose wisely!
Radish	Grab and pull!
Wicket	Humans only!
Satellite	Soak up light!
Hero	Deliver!
Hero_Duo	Steer!
Wrestler	Wrestle!
Painting	Decorate!
Painting_Lv2	Line up!
Hatchet	Cut down!
Spear	Poke!
Witch	Fly!
Ring_Lv1	Pierce!
Ring_Lv2	Pierce it all!
Oil	Pull when full!
Road	Make it safe!
Meteorite	Catch!
Cracker	Celebrate the star!
Brush	Scrub!
Watering	Water!
Pancake	Flip!
Tissue	Empty!
Dustcloth	Twist!
Crawl	Swim!
Barbell	Lift!
Capsule_Lv1	Get!
Capsule_Lv2	Get them all!
Capsule_Lv3_1	{[0201|CD01]}Get two {color[#76CBFF03]}gold{/color}!
Capsule_Lv3_2	{[0201|CD01]}Get two {color[#00FFFF00]}red{/color}!
Capsule_Lv3_Duo_1	{[0201|CD01]}Get four {color[#76CBFF03]}gold{/color}!
Capsule_Lv3_Duo_2	{[0201|CD01]}Get four {color[#00FFFF00]}red{/color}!
Feed	Feed!
Still	Light the face!
Fryer_1	Drop!
Fryer_2	Pull when cooked!
Wrinkle	Shake!
Truck	Pump!
Snowman	Bump!
Gift	Hand out!
Baggage	Jump!
Limbo	Dodge!
Limbo_Lv3	Dodge and wear!
Curtsey	Return curtsies!
Penguin	March!
Mouse	Help the monkeys!
Alpaca	Make it fluffy!
Alpaca_Lv3	Make them fluffy!
Cactus	Catch everything!
Chain	Break the chains!
Hair	Flip your hair!
Shield	Block!
Hanging_Lv1	Pull-up!
Hanging_Lv2	Two pull-ups!
Hanging_Lv3	Three pull-ups!
Armpit_Lv1	Drop!
Armpit_Lv2	Save them!
Punch	Punch!
Hungry	Eat the food!
Fall	Finish the brew!
Fall_Duo	Finish the brew!
Get	Get candy!
Receive	Sort!
Sugar	Measure out!
Glass_Lv1	Melt!
Glass_Lv2	Melt it all!
Tray	Steady!
Tears	Don't cry!
Tears_Lv3	Keep your hat!
Beak	Peck!
Bull	Shoo!
Change	Swap sneakily!
Wind	Face the wind!
Boat	Catch the fish!
Boat_Lv3	Catch the crabs!
Boat_Duo_1	Catch the fish!
Boat_Duo_2	Row!
Boat_Duo_Lv3	Catch the crab!
Mountain	Hike!
Bubble	Scrub!
Bubble_Lv3	Scrub and rinse!
Beam	Block!
Propose_1	Remember!
Propose_2	Propose!
Roll	Unroll!
Gardener	Trim!
Inequality	Evaluate!
Shake_1	Shake!
Shake_2	What's inside?
Press	Press the flower!
Maze	Don't touch!
Hippo	Eat two!
Hippo_Lv3	Eat three!
Hippo_Duo	Feed!
Cloche	Serve!
Grounder	Catch!
Undress	Get dressed!
Undress_Lv2	Get dressed!
Sign	Draw!
Lotus	Climb!
Sumo	Copy!
Tap_1	Watch!
Tap_2	Copy!
Quake	Stomp!
Ride	Squeeze!
Ride_Duo	Squeeze together!
Ski	Avoid!
Lobster	Roll!
Curling	Slide straight!
Curling_Lv2_1	Curve right!
Curling_Lv2_2	Curve left!
Curling_Lv3	Curve and hit!
Taxi	Hail!
Cart	Steer!
Inseam	Pass!
Discipline	Shake!
Discipline_Lv3	Shake both paws!
Rope	Wiggle!
Cowboy	Spin and toss!
Mole_Lv1	Hit two!
Mole_Lv2	Hit two!
Mole_Lv3	Hit three!
Mole_Duo_Lv1	Hit three!
Mole_Duo_Lv2	Hit four!
Mole_Duo_Lv3	Hit five!
Magical_1	Watch!
Magical_2	Copy!
Towel	Wipe!
Noise	Find the cat!
Sword	Slay!
Focus	Focus!
Catch	Catch!
Trapeze	Swing!
Doorway_1	Leave one!
Doorway_2	Leave two!
Doorway_3	Leave three!
Doorway_4	Leave four!
Screw	Screw!
Screw_Lv2	Screw all!
Screw_Lv3	Unscrew all!
Scan	Gesture!
Look	Examine the cake!
Look_Lv1_1	How many strawberries?
Look_Lv1_2	How many candles?
Look_Lv1_3	How many flowers?
Look_Duo	Turn!
Tennis	Serve!
Ballroom	Copy!
Camera	Group photo!
Finish	Punch!
Fishing	Fish!
Billiards	Sink!
Hawker	Catch the bird!
Fan	Cool off!
Kiss	Kiss the frog!
Wink	Gaze!
Ghost	Face the ghost!
Spot	Fit your face!
Chew	Eat!
Earphone	Hear greetings!
Mimicry	Blend in!
Turn_1	Look closely!
Turn_2	Flip this card!
Drop_1	Look closely!
Drop_2	Which one?
Dial	Match!
Rabbit	Help escape!
Tilt	Sort!
Pistol	Spray clean!
Count	Count them!
Window	Clean!
Tube	Trap!
Pencil	Click out!
Pipette	Suck it up!
Bicycle	Stop in the zone!
Typing	Type!
Hand	Grab and sort!
Phone	Answer!
Seize_1	Take your child's hand!
Seize_2	Take your dog's paw!
Blast	Detonate!
Call	Lure!
Apple	{[0201|CD01]}Shoot the {color[#00FFFF00]}{/color}!
Guitar_1	Learn it!
Guitar_2	Play it!
Dentist	Fix cavities!
Crane	Grab!
Whip	Squeeze!
Spray	Swat!
Leak	Plug leaks!
Virus	Match colors!
Rocket	Pass the ring!
Rocket_Lv3	Land it!
Rooster	Don't get caught!
Gang	Turn the gangsters!
Scope	Find the {[0103|CD010014004E005F00530063006F00700065005F00300030]}!
Turtle	Bump it!
Turtle_Lv2	Flip it!
Exercise	Scatter!
Upper	Uppercut!
Ivy	Climb!
Odd	Wear the ring!
Flip	Flip!
Dash	Escape!
Shovel_Lv1	Dig!
Shovel_Lv2	Hit it twice!
Shovel_Lv3	Catch it!
Pinball	Hit three times!
Tail_Lv1	Shake your tail!
Tail_Lv2	Land safely!
Tail_Lv3	Don't get hit!
Paper_Lv1	Hit it!
Paper_Lv2	Turn it!
Paper_Lv3	Peel it!
Wall	Pass through!
Wall_Lv2	Pass twice!
Harvest	Pluck!
Dog	Pet!
Charge	Crouch in the zone!
Chopstick	Split evenly!
Lever	Switch!
Judo	Throw!
Quiet	Don't move!
Egg	Lay!
Deal	Deal evenly!
Deal_Lv3	Deal evenly!
Bite	Chomp!
Shoot	Get it in!
Muscle	Pose!
Balloon	Pop!
Model	Face the camera!
Janken	Win!
Puppet	Flap your jaws!
Welcome	How many guests?
Quiz	Pick the pair!
Smelt_1	Dangle!
Smelt_2	Catch!
Eye	Destroy!
Parachute	Dodge!
Parachute_Duo	Shine a light!
Barber	Match the length!
Barber_Duo	Cut it!
Stamp	Stamp postcards!
Stamp_Duo_1	Stamp!
Stamp_Duo_2_Lv1	Pass!
Stamp_Duo_2_Lv2	Sort!
WarioDx_Instruction	Dance to deflect!
BossDummy	???
BossHammer_1	Whack!
BossHammer_2	Smack!
BossHammer_3	Knock back!
BossIgnition_1	Keep the flame lit!
BossIgnition_2	Fire the cannon!
BossIkaros	Fly!
BossIntestines	Pass it out!
BossCard_1	Play a card!
BossCard_2	Play the pose!
BossSaw_1	Cut out the gold!
BossSaw_2	Clear a path!
BossSpy	Dress them!
BossPlate_1	Flip it!
BossPlate_2	Cook them all!
BossPlate_3	Lift!
BossPlate_4	Plate it!
BossPlate_5	Not done yet!
BossRobot	Shoot!
BossRace	Reach the goal!
BossDance	Dance!
Hippo_LongGame	Keep eating!
Tissue_LongGame	Keep pulling!
Batting_LongGame	Keep hitting!
Skate_LongGame	Keep skating!
Pepper_LongGame	Keep grinding!
Balloon_LongGame	Keep popping!
Crawl_LongGame	Keep swimming!
Dog_LongGame	Keep petting!
Hanging_LongGame	Keep doing pull-ups!
Punch_LongGame	Keep punching!
Seaweed_LongGame	Keep waving!
Train_LongGame	Keep going!
Mole_LongGame	Keep hitting!
Truck_LongGame	Keep pumping!
Radish_LongGame	Keep pulling!
Stamp_LongGame	Keep stamping!
PartyPetitCommon_Form	Assume the Form!
PartyPetitSpear	Thrust!
PartyPetitReflex	On your mark...
PartyPetitReflex_1	Get set...
PartyPetitSlide_0	Eat 20!
PartyPetitSlide	Eat 30!
PartyPetitDance	Dance!
PartyPetitSoda	Shake your body!
PartyPetitStamp	Stamp with your rear!
PartyPetitLottery	Pluck the long hair!
PartyPetitLottery_1	Choose and pluck!
PartyPetitReel	Reel it in!
PartyPetitRace	Reach the goal!
PartyPetitFlip_1	Get 30 spins!
GodPose_Continue_Instruction	Do the Sacred Pose!
Statues_Start	Defeat Medusa!
Statues_Stop	Freeze!
Bird_Start	Guard the flowers!
PetitTitle.wmbt
Cage	Jailbreak
Wardrobe	Loose Drawers
Dinner	Cutting Board
Barcode	Code Dependency
Bucket	Bucket Brigade
Dharma	Stony Look
Skate	Speed Skate
Toast	Cheers!
Watch	About-Face
Coffee	The Way I Like It
Bell	Bell Chorus
Train	Locomotion
BossHammer	Octoblocker
Assassin	Who Goes There!
Grill	Well-Done
Nunchaku	Nunchaku Practice
Rubber	Take the Plunger
Stocking	De-Stocking
Telescope	I Spyglass
Pepper	Pepper Mill
Rain	Rainy Day
Batting	Batter Up
Nose	Gold Digger
Wiper	Wiper Wave
Synchro	Synchronized Swim
Block	Denied!
Seaweed	Seaweedy
Snowball	Snowball Fight
Star	Star Light,\r\nStar Bright
Swing	Helping Hands
Winding	Badger Burrow
Pass	Throw-In
Bagworm	Biggest Fan
BossIgnition	Candle Bear
Witch	Broom Ride
Ring	Take a Stab
Oil	Gas Guzzler
Meteorite	Last Line of Defense
Cracker	Party Foul
Brush	Squeaky-Clean
Hatchet	Chop to It
Watering	Watering Can-Do
Spear	Spear Me
Road	Thorny Path
Fitting	Dress for Success
Scales	Tilt the Scale
Clock	Hour Hands
Washtub	Caught in the Act
Hero	Presents of Mine
Painting	This Side Up
Radish	Harvest Man
Satellite	Panel Expert
Wrestler	Lock Hands
Wicket	Crossing Guard
BossIkaros	Flight of Icarus
Baggage	Security Risk
Limbo	Limbo!
Mouse	Monkeypult
Snowman	Get the Ball Rolling
Cactus	Needy Needles
Gift	Tools of the Trade
Curtsey	Comedy of Manners
Penguin	Pure Waddle
Alpaca	True Fluff
Pancake	Pancake Flip
Tissue	You've Got Tissues
Dustcloth	Wrung Out
Feed	Feeding Time
Barbell	Hunky-Dory
Capsule	Gacha Now
Crawl	Going Swimmingly
Still	Light 'Em Up
Wrinkle	Shake Out the Kinks
Truck	Handcar Escape
Fryer	Deep Fryer
BossIntestines	Poison Apple
Punch	Speed Bag
Armpit	Catch and Release
Chain	Unchained
Hair	Bangs for Nothing
Hanging	Pull-Up
Hungry	Hungry Boy
Shield	The Stalwart Shield
Beak	Feeling Peckish
Change	Sleight of Hand
Mountain	Mountain Man
Bull	Shoo, Fly
Tears	Hold It Together
Wind	Fair-Weather Friend
Boat	Cormorant Catch
Fall	Witch's Brew
Get	Trick or Treat
Receive	Toy Handout
Sugar	Handful of Sugar
Glass	Lowball Glass
Tray	Teeter Trays
BossCard	Muscle Road
Bubble	Lather Round
Inequality	More or Less
Beam	Power Struggle
Roll	Scroll with It
Press	Press the Advantage
Hippo	Open Wide
Cloche	Dinner Is Served
Propose	The Big Moment
Gardener	Shear Madness
Maze	Shock Jockey
Shake	Having a Ball
Lotus	Hop for Home
Quake	Stamp Rally
Grounder	Catching Hands
Undress	Suit Up
Sign	Buttograph
Ride	Thigh Fishing
Ski	Water Hazards
Tap	Tap Routine
Sumo	Sumo Says
BossSaw	Cut of the Profit
Lobster	Feeling Crumby
Curling	Curling Champ
Taxi	Taxi! Taxi!
Cart	Rocky Road
Inseam	Bomb Disposal
Discipline	Obedience School
Rope	Wriggle Out
Cowboy	Cowboy Up
Mole	Snake Smack
Towel	Shell Shine
Noise	The Cat's Meow
Sword	Great Cleave
Magical	Magical Form, Go!
Focus	Deep Focus
Catch	Glove Bite
Trapeze	A Swing at Love
Doorway	Put a Lid on It
Screw	Screwed Tight
Scan	Safe Snacker
Look	Cake Flower
BossSpy	Uniform Distribution
Tennis	Service with a Smile
Ballroom	Ballroom Dancing
Camera	Selfie Slick
Finish	Finishing Blow
Fishing	Reel It In
Billiards	Sink the Shot
Hawker	Falconer
Mimicry	Don't Get Spotted
Dial	Oscilloscope
Rabbit	Escape Artist
Tilt	Bed or Breakfast
Drop	You Dropped This?
Turn	Memory Match
Fan	Easy Breezy
Wink	When Our Eyes Meet
Kiss	Blowing Kisses
Ghost	Spirit Sense
Spot	Cutout Cutups
Chew	Chow Down
Earphone	Sound Decision
BossPlate	Griddlebot
Apple	Apple Blaster
Guitar	Air Guitarist
Bicycle	Hit the Brake
Typing	Just My Type
Hand	Pincer Attack
Dentist	Cavity Grinder
Window	Window Washer
Tube	Gotcha!
Pencil	The Write Way
Spray	Insecticide
Count	Keeping Count
Leak	Plugging the Leaks
Pistol	Shower Defense
Pipette	Slime Science
Crane	Crane Catcher
Whip	Squeeze Play
Phone	Phone for You
Seize	Take My Hand
Blast	Blow It Up
Call	Call of the Wild
BossRobot	Rocket Punch
Quiet	WarioWare Series
Dash	Super Mario World 2:\r\nYoshi's Island
Pinball	Mario Pinball Land
Dog	nintendogs + cats
Charge	Metroid Dread
Upper	Punch-Out!!
Rooster	The Legend of Zelda:\r\nOcarina of Time 3D
Tail	Super Mario Bros. 3
Rocket	Pilotwings
Gang	Hogan's Alley
Shovel	Animal Crossing:\r\nNew Horizons
Wall	Wii Play: Motion\r\nPose Mii Plus
Scope	Ultra Scope
Ivy	Donkey Kong Jr.
Harvest	Pikmin 2
Virus	Dr. Mario
Turtle	Mario Bros.
Exercise	Ring Fit Adventure
Paper	Paper Mario:\r\nThe Origami King
Odd	Fire Emblem Engage
BossRace	Super Mario 64 DS
Smelt	Fishin' Hole
Judo	Throw Down
Lever	Junction Jumble
Muscle	Dial-a-Flex
Deal	Plain Dealer
Egg	Fresh Squeezed
Bite	Garlic Grab
Shoot	Waste Disposal
Balloon	Balloon Buster
Chopstick	Chopsticks Champ
Parachute	Pin Drop
Quiz	Pair Pointer
Eye	Laser Gazer
Barber	Match Cut
Stamp	Rubber Stamp
Model	Camera Ready
Janken	Rock Paper Scissors
Puppet	Puppet Patter
Welcome	Party of ?
Flip	Giant Swing
BossDance	Super Wario\r\nDance Company
PetitTitleSort.wmbt
Cage	0_Jailbreak
Wardrobe	0_Loose Drawers
Dinner	0_Cutting Board
Barcode	0_Code Dependency
Bucket	0_Bucket Brigade
Dharma	0_Stony Look
Skate	0_Speed Skate
Toast	0_Cheers!
Watch	0_About-Face
Coffee	0_The Way I Like It
Bell	0_Bell Chorus
Train	0_Locomotion
BossHammer	1_Octoblocker
Assassin	0_Who Goes There!
Grill	0_Well-Done
Nunchaku	0_Nunchaku Practice
Rubber	0_Take the Plunger
Stocking	0_De-Stocking
Telescope	0_I Spyglass
Pepper	0_Pepper Mill
Rain	0_Rainy Day
Batting	0_Batter Up
Nose	0_Gold Digger
Wiper	0_Wiper Wave
Synchro	0_Synchronized Swim
Block	0_Denied!
Seaweed	0_Seaweedy
Snowball	0_Snowball Fight
Star	0_Star Light, Star Bright
Swing	0_Helping Hands
Winding	0_Badger Burrow
Pass	0_Throw-In
Bagworm	0_Biggest Fan
BossIgnition	1_Candle Bear
Witch	0_Broom Ride
Ring	0_Take a Stab
Oil	0_Gas Guzzler
Meteorite	0_Last Line of Defense
Cracker	0_Party Foul
Brush	0_Squeaky-Clean
Hatchet	0_Chop to It
Watering	0_Watering Can-Do
Spear	0_Spear Me
Road	0_Thorny Path
Fitting	0_Dress for Success
Scales	0_Tilt the Scale
Clock	0_Hour Hands
Washtub	0_Caught in the Act
Hero	0_Presents of Mine
Painting	0_This Side Up
Radish	0_Harvest Man
Satellite	0_Panel Expert
Wrestler	0_Lock Hands
Wicket	0_Crossing Guard
BossIkaros	1_Flight of Icarus
Baggage	0_Security Risk
Limbo	0_Limbo!
Mouse	0_Monkeypult
Snowman	0_Get the Ball Rolling
Cactus	0_Needy Needles
Gift	0_Tools of the Trade
Curtsey	0_Comedy of Manners
Penguin	0_Pure Waddle
Alpaca	0_True Fluff
Pancake	0_Pancake Flip
Tissue	0_You've Got Tissues
Dustcloth	0_Wrung Out
Feed	0_Feeding Time
Barbell	0_Hunky-Dory
Capsule	0_Gacha Now
Crawl	0_Going Swimmingly
Still	0_Light 'Em Up
Wrinkle	0_Shake Out the Kinks
Truck	0_Handcar Escape
Fryer	0_Deep Fryer
BossIntestines	1_Poison Apple
Punch	0_Punching Bag
Armpit	0_Catch and Release
Chain	0_Unchained
Hair	0_Bangs for Nothing
Hanging	0_Pull-Up
Hungry	0_Hungry Boy
Shield	0_The Stalwart Shield
Beak	0_Feeling Peckish
Change	0_Sleight of Hand
Mountain	0_Mountain Man
Bull	0_Shoo, Fly
Tears	0_Hold It Together
Wind	0_Fair-Weather Friend
Boat	0_Cormorant Catch
Fall	0_Witch's Brew
Get	0_Trick or Treat
Receive	0_Toy Handout
Sugar	0_Handful of Sugar
Glass	0_Lowball Glass
Tray	0_Teeter Trays
BossCard	1_Muscle Road
Bubble	0_Lather Round
Inequality	0_More or Less
Beam	0_Power Struggle
Roll	0_Scroll with It
Press	0_Press the Advantage
Hippo	0_Open Wide
Cloche	0_Dinner Is Served
Propose	0_The Big Moment
Gardener	0_Shear Madness
Maze	0_Shock Jockey
Shake	0_Having a Ball
Lotus	0_Hop for Home
Quake	0_Stamp Rally
Grounder	0_Catching Hands
Undress	0_Suit Up
Sign	0_Buttograph
Ride	0_Thigh Fishing
Ski	0_Water Hazards
Tap	0_Tap Routine
Sumo	0_Sumo Says
BossSaw	1_Cut of the Profit
Lobster	0_Feeling Crumby
Curling	0_Curling Champ
Taxi	0_Taxi! Taxi!
Cart	0_Rocky Road
Inseam	0_Bomb Disposal
Discipline	0_Obedience School
Rope	0_Wriggle Out
Cowboy	0_Cowboy Up
Mole	0_Snake Smack
Towel	0_Shell Shine
Noise	0_The Cat's Meow
Sword	0_Great Cleave
Magical	0_Magical Form, Go!
Focus	0_Deep Focus
Catch	0_Glove Bite
Trapeze	0_A Swing at Love
Doorway	0_Put a Lid on It
Screw	0_Screwed Tight
Scan	0_Safe Snacker
Look	0_Cake Flower
BossSpy	1_Uniform Distribution
Tennis	0_Service with a Smile
Ballroom	0_Ballroom Dancing
Camera	0_Selfie Slick
Finish	0_Finishing Blow
Fishing	0_Reel It In
Billiards	0_Sink the Shot
Hawker	0_Falconer
Mimicry	0_Don't Get Spotted
Dial	0_Oscilloscope
Rabbit	0_Escape Artist
Tilt	0_Bed or Breakfast
Drop	0_You Dropped This?
Turn	0_Memory Match
Fan	0_Easy Breezy
Wink	0_When Our Eyes Meet
Kiss	0_Blowing Kisses
Ghost	0_Spirit Sense
Spot	0_Cutout Cutups
Chew	0_Chow Down
Earphone	0_Sound Decision
BossPlate	1_Griddlebot
Apple	0_Apple Blaster
Guitar	0_Air Guitarist
Bicycle	0_Hit the Brake
Typing	0_Just My Type
Hand	0_Pincer Attack
Dentist	0_Cavity Grinder
Window	0_Window Washer
Tube	0_Gotcha!
Pencil	0_The Write Way
Spray	0_Insecticide
Count	0_Keeping Count
Leak	0_Plugging the Leaks
Pistol	0_Shower Defense
Pipette	0_Slime Science
Crane	0_Crane Catcher
Whip	0_Squeeze Play
Phone	0_Phone for You
Seize	0_Take My Hand
Blast	0_Blow It Up
Call	0_Call of the Wild
BossRobot	1_Rocket Punch
Quiet	0_WarioWare Series
Dash	0_Super Mario World 2: Yoshi's Island
Pinball	0_Mario Pinball Land
Dog	0_Nintendogs + cats
Charge	0_Metroid Dread
Upper	0_Punch-Out!!
Rooster	0_The Legend of Zelda: Ocarina of Time 3D
Tail	0_Super Mario Bros. 3
Rocket	0_Pilotwings
Gang	0_Hogan's Alley
Shovel	0_Animal Crossing: New Horizons
Wall	0_Wii Play: Motion Pose Mii Plus
Scope	0_Ultra Scope
Ivy	0_Donkey Kong Jr.
Harvest	0_Pikmin 2
Virus	0_Dr. Mario
Turtle	0_Mario Bros.
Exercise	0_Ring Fit Adventure
Paper	0_Paper Mario: The Origami King
Odd	0_Fire Emblem Engage
BossRace	1_Super Mario 64 DS
Smelt	0_Fishin' Hole
Judo	0_Throw Down
Lever	0_Junction Jumble
Muscle	0_Dial-a-Flex
Deal	0_Plain Dealer
Egg	0_Fresh Squeezed
Bite	0_Garlic Grab
Shoot	0_Waste Disposal
Balloon	0_Balloon Buster
Chopstick	0_Chopsticks Champ
Parachute	0_Pin Drop
Quiz	0_Pair Pointer
Eye	0_Laser Gazer
Barber	0_Match Cut
Stamp	0_Rubber Stamp
Model	0_Camera Ready
Janken	0_Rock Paper Scissors
Puppet	0_Puppet Patter
Welcome	0_Party of ?
Flip	0_Giant Swing
BossDance	1_Super Wario Dance Company
ScrollText.wmbt
Main_Story	{[0200|2828FC00]}Welcome to {color[#C313FF29]}Story {/color}Mode on Caresaway Island! It looks like everyone from WarioWare, Inc. has arrived, which means disaster is bound to strike. Play all sorts of stages to move the story along! Oh, and if you didn't know, you can {color[#60FFFF06]}fast-forward{/color} messages like this one with {[0103|CD00000400590059]}.
Main_Party	You're about to play {color[#C313FF29]}Party {/color}Mode. This is one of the island's hottest spots, where you can find a collection of minigames for two to four players. Get together and play your cares away!
