LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
GroupChatForMultiChatAtHouseTable00_000032_1_V001	{[0606|aa00]}{[12c00|02cd]}沒關係。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000033_0	{[0606|6e00]}{[c804|0000]}想道歉{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}打破了{[c800|0201000d]}的碗。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000033_1	{[0606|aa00]}{[12c00|02cd]}別在意。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000033_1_V000	{[0606|aa00]}{[12c01|1ccd]}真的假的？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000033_1_V001	{[0606|aa00]}{[12c00|02cd]}沒關係。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000034_0	{[0606|6e00]}{[c804|0000]}不是要懷疑人，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}是不是有人穿到{[c804|0000]}其中一腳的襪子了？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000034_1	{[0606|aa00]}{[12c00|02cd]}是{[c804|0000]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000034_1_V000	{[0606|aa00]}{[12c00|02cd]}很可能是{[c800|0202000d]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000035_0	{[0606|6e00]}{[c804|0000]}發現{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}這個家真是太棒了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000035_1	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}早就知道了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000035_1_V000	{[0606|aa00]}{[12c00|02cd]}那當然。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000035_1_V001	{[0606|aa00]}{[12c00|02cd]}你誤會了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000036_0	{[0606|6e00]}這個家{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}是為了{[c804|0000]}而存在的吧？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000036_1	{[0606|aa00]}{[12c00|02cd]}沒錯。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000036_1_V000	{[0606|aa00]}{[12c00|02cd]}你誤會了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000036_1_V001	{[0606|aa00]}{[12c01|12cd]}啥？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000037_0	{[0606|6e00]}老實告訴{[c804|0000]}吧{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}是不是很有魅力啊？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000037_1	{[0606|aa00]}{[12c00|02cd]}自戀狂。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000037_1_V000	{[0606|aa00]}{[12c00|02cd]}沒有吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000038_0	{[0606|6e00]}這有點難以啟齒，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}想要朋友。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000038_1	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}很樂意。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000039_0	{[0606|6e00]}{[c804|0000]}原本不想說的，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}是這群人當中長得最好看的。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000039_1	{[0606|aa00]}{[12c00|02cd]}照照鏡子吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000039_1_V000	{[0606|aa00]}{[12c00|03cd]}是你的錯覺。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000039_1_V001	{[0606|aa00]}{[12c00|02cd]}你誤會了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000040_0	{[0606|6e00]}{[c804|0000]}一定要說{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}這個家裡最好吃的東西\n就是{[020d|00000100]}了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000040_1	{[0606|aa00]}{[12c00|02cd]}沒錯，就是{[020d|00000100]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000040_1_V000	{[0606|aa00]}{[12c00|03cd]}不對，是{[020d|01000100]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000041_0	{[0606|6e00]}{[c804|0000]}一直沒有說，其實{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}是{[0200|00000401]}的超級粉絲喔。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000041_1	{[0606|aa00]}{[12c00|02cd]}{[0200|00000401]}最棒了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000042_0	{[0606|6e00]}{[c804|0000]}一定要說{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}很喜歡最近的{[c800|0201000d]}。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000042_1	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}也喜歡。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000042_1_V000	{[0606|aa00]}{[12c01|12cd]}啥？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000043_0	{[0606|6e00]}趁{[c804|0000]}還記得的時候先說{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}今天在洗澡水裡加了\n{[020d|00000100]}的入浴劑。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000043_1	{[0606|aa00]}{[12c00|02cd]}以後別再這樣了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000043_1_V000	{[0606|aa00]}{[12c00|03cd]}不可原諒。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000043_1_V001	{[0606|aa00]}{[12c01|03cd]}{[12c00|03cd]}竟然做出這種事……{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000044_0	{[0606|6e00]}確認一下{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}大家應該都喜歡{[c804|0000]}吧？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000044_1	{[0606|aa00]}{[12c00|02cd]}最喜歡了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000045_0	{[0606|6e00]}之前猶豫了很久{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}決定要成為音樂家。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000045_1	{[0606|aa00]}{[12c00|02cd]}算了吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000045_1_V000	{[0606|aa00]}{[12c01|00cd]}{[12c00|0bcd]}{[c804|0000]}會幫忙加油的。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000045_1_V001	{[0606|aa00]}{[12c01|1ccd]}真的假的？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000046_0	{[0606|6e00]}聽了不要笑喔{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}想要去旅行一段時間。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000046_1	{[0606|aa00]}{[12c00|02cd]}算了吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000046_1_V000	{[0606|aa00]}{[12c01|00cd]}{[12c00|0bcd]}{[c804|0000]}會幫忙加油的。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000046_1_V001	{[0606|aa00]}{[12c01|1ccd]}真的假的？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000047_0	{[0606|6e00]}{[c804|0000]}無法再隱藏了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}最喜歡{[0500|00cd]}了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000047_1	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}也喜歡。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000047_1_V000	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}才是最最最喜歡。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000048_0	{[0606|6e00]}{[c804|0000]}一直在想{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}希望能搬到更大的房子裡。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000048_1	{[0606|aa00]}{[12c00|02cd]}太奢侈了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000049_0	{[0606|6e00]}大家或許已經知道了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[0500|00cd]}最喜歡的人就是{[c804|0000]}。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000049_1	{[0606|aa00]}{[12c00|03cd]}不，是{[c804|0000]}才對。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000049_1_V000	{[0606|aa00]}{[12c00|02cd]}你誤會了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000050_0	{[0606|6e00]}這應該用不著說，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}才是這個家的老大。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000050_1	{[0606|aa00]}{[12c00|02cd]}是，老大。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000050_1_V000	{[0606|aa00]}{[12c01|12cd]}啥？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000051_0	{[0606|6e00]}或許只有{[c804|0000]}這麼覺得，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[0202|00010dcd]}看起來真好吃。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000051_1	{[0606|aa00]}{[12c00|02cd]}真的。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000052_0	{[0606|6e00]}冷靜下來聽{[c804|0000]}說{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}用{[0202|00010dcd]}害馬桶塞住了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000052_1	{[0606|aa00]}{[12c00|02cd]}別在意。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000052_1_V000	{[0606|aa00]}{[12c00|02cd]}沒關係。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000052_1_V001	{[0606|aa00]}{[12c01|1ccd]}真的假的？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000053_0	{[0606|6e00]}{[c804|0000]}想商量一件事{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}的房間出現蟑螂了，\n有人願意交換房間嗎？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000053_1	{[0606|aa00]}{[12c00|02cd]}忍忍吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000053_1_V000	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}拒絕。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000054_0	{[0606|6e00]}{[c804|0000]}有個衷心的請求{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，不要在廁所看報紙。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000054_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000054_1_V000	{[0606|aa00]}{[12c00|02cd]}說得好。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000055_0	{[0606|6e00]}{[c804|0000]}有個衷心的請求{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，不要在浴室唱歌。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000055_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000055_1_V000	{[0606|aa00]}{[12c00|02cd]}說得好。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000056_0	{[0606|6e00]}{[c804|0000]}就直說了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，不要在半夜大叫。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000056_1	{[0606|aa00]}{[12c00|02cd]}原諒人家吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000056_1_V000	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000057_0	{[0606|6e00]}{[c804|0000]}就直說了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，不要在泡澡時刷牙。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000057_1	{[0606|aa00]}{[12c00|02cd]}原諒人家吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000057_1_V000	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000058_0	{[0606|6e00]}聽了不要生氣喔{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}偶爾可以換件衣服嗎？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000058_1	{[0606|aa00]}{[12c00|02cd]}不要管啦。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000058_1_V000	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000059_0	{[0606|6e00]}{[c804|0000]}想趁這個機會坦白說出口{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，一直以來真是謝謝你。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000059_1	{[0606|aa00]}{[12c01|14cd]}{[12c00|02cd]}真是感人。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000060_0	{[0606|6e00]}{[c804|0000]}就直說了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}，\n你的房間有{[020d|00000100]}的味道。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000060_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000060_1_V000	{[0606|aa00]}{[12c00|02cd]}真的。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000061_0	{[0606|6e00]}{[c804|0000]}想趁這個機會坦白說出口{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}之前擅自拿了{[c800|0201000d]}的衣服。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000061_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000061_1_V000	{[0606|aa00]}{[12c00|03cd]}不可原諒。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000062_0	{[0606|6e00]}聽了請別生氣喔{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}之前{[c800|0201000d]}借給{[c804|0000]}的衣服，\n被{[c804|0000]}給弄破了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000062_1	{[0606|aa00]}{[12c00|02cd]}別在意。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000062_1_V000	{[0606|aa00]}{[12c00|02cd]}太過分了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000062_1_V001	{[0606|aa00]}{[12c00|02cd]}這是命運的安排。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000063_0	{[0606|6e00]}說起來有點丟人{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}之前借給{[c804|0000]}的那片DVD，\n{[c804|0000]}竟然看到哭出來。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000063_1	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}看的時候也有哭。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000064_0	{[0606|6e00]}聽了請別生氣喔{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}之前和{[c800|0201000d]}借的那本書，\n因為{[c804|0000]}邊泡澡邊看，結果變得皺巴巴的。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000064_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000064_1_V000	{[0606|aa00]}{[12c00|02cd]}這沒什麼。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000065_0	{[0606|6e00]}{[c804|0000]}原本不想說的，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}冰箱裡的{[020d|00000100]}壞掉了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000065_1	{[0606|aa00]}{[12c00|02cd]}這沒什麼。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000065_1_V000	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000066_0	{[0606|6e00]}還記得吧{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}明天是丟紙類回收的日子喔。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000066_1	{[0606|aa00]}{[12c00|02cd]}該倒垃圾了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000067_0	{[0606|6e00]}這是{[c804|0000]}的真心話{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}很慶幸能夠遇見{[c800|0201000d]}。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000067_1	{[0606|aa00]}{[12c01|14cd]}{[12c00|02cd]}真是感人。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000068_0	{[0606|6e00]}想必大家都知道{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}是這個家裡最聰明的人了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000068_1	{[0606|aa00]}{[12c00|03cd]}不對，{[c804|0000]}才是。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000068_1_V000	{[0606|aa00]}{[12c01|12cd]}啥？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000068_1_V001	{[0606|aa00]}{[12c00|02cd]}好了啦，炫耀鬼。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000069_0	{[0606|6e00]}還記得吧{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}紙類是星期一回收。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000069_1	{[0606|aa00]}{[12c00|02cd]}對，星期一。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000070_0	{[0606|6e00]}不要裝傻了{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}剛才是誰放屁？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000070_1	{[0606|aa00]}{[12c00|02cd]}是{[c804|0000]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000070_1_V000	{[0606|aa00]}{[12c01|12cd]}啥？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000071_0	{[0606|6e00]}雖然這不適合現在說{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}不過比起麵包，\n{[c804|0000]}早餐更喜歡吃白飯。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000071_1	{[0606|aa00]}{[12c00|02cd]}白飯比較好。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000071_1_V000	{[0606|aa00]}{[12c00|02cd]}麵包比較好。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000071_1_V001	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}都喜歡。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000072_0	{[0606|6e00]}現在說或許有點晚，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}昨天{[c800|0201000d]}的房間一直傳出噪音，\n害{[c804|0000]}睡不著覺。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000072_1	{[0606|aa00]}{[12c00|02cd]}我也覺得。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000072_1_V000	{[0606|aa00]}{[12c00|02cd]}這是命運的安排。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000073_0	{[0606|6e00]}{[c804|0000]}很猶豫該不該說，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}的打呼聲\n連{[c804|0000]}房間都聽得到。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000073_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000073_1_V000	{[0606|aa00]}{[12c00|02cd]}{[c804|0000]}房間也聽得到。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000074_0	{[0606|6e00]}{[c804|0000]}之前就隱約覺得{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}很會講笑話。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000074_1	{[0606|aa00]}{[12c00|02cd]}沒有錯。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000074_1_V000	{[0606|aa00]}{[12c00|03cd]}沒有吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000075_0	{[0606|6e00]}{[c804|0000]}之前就隱約覺得{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c800|0201000d]}的笑容真迷人。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000075_1	{[0606|aa00]}{[12c00|02cd]}的確很迷人。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000075_1_V000	{[0606|aa00]}{[12c00|03cd]}沒有這回事。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000076_0	{[0606|6e00]}雖然不曉得是誰{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}但可以不要再貼貼紙到冰箱上了嗎？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000076_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000076_1_V000	{[0606|aa00]}{[12c00|02cd]}不用管啦。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000077_0	{[0606|6e00]}不曉得是誰，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}別把{[0210|0002010d00cd]}帶到廁所。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000077_1	{[0606|aa00]}{[12c00|0acd]}帶進廁所要做什麼？{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000077_1_V000	{[0606|aa00]}{[12c00|02cd]}不用管啦。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000078_0	{[0606|6e00]}老實告訴{[c804|0000]}{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}是誰把{[0210|0002010d00cd]}放到冰箱裡的？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000078_1	{[0606|aa00]}{[12c00|03cd]}不是{[c804|0000]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000079_0	{[0606|6e00]}請{[c800|0201000d]}好好反省一下{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}在外面都能聽到{[c800|0201000d]}唱歌的聲音。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000079_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000079_1_V000	{[0606|aa00]}{[12c00|02cd]}說得好。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000079_1_V001	{[0606|aa00]}{[12c00|02cd]}原諒人家吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000080_0	{[0606|6e00]}{[c804|0000]}沒有生氣，不過{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}是誰訂購了一堆{[0210|0002010d00cd]}？{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000080_1	{[0606|aa00]}{[12c00|02cd]}是{[c804|0000]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000080_1_V000	{[0606|aa00]}{[12c00|03cd]}不是{[c804|0000]}。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000081_0	{[0606|6e00]}說個恐怖的事{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}房間窗戶上有密密麻麻的蟲。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000081_1	{[0606|aa00]}{[12c00|09cd]}咿——{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000081_1_V000	{[0606|aa00]}{[12c00|07cd]}別說了——{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000082_0	{[0606|6e00]}說個恐怖的事{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}最近遇上鬼壓床。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000082_1	{[0606|aa00]}{[12c00|02cd]}是你的錯覺。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000082_1_V000	{[0606|aa00]}{[12c00|02cd]}放棄掙扎吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000083_0	{[0606|6e00]}說個恐怖的事{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}昨天半夜門鈴竟然響了。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000083_1	{[0606|aa00]}{[12c00|02cd]}別放在心上。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000083_1_V000	{[0606|aa00]}{[12c00|02cd]}有鬼。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000084_0	{[0606|6e00]}說個恐怖的事{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}{[c804|0000]}常常覺得有人在盯著自己。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000084_1	{[0606|aa00]}{[12c00|02cd]}是{[0500|00cd]}的視線。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000084_1_V000	{[0606|aa00]}{[12c00|07cd]}咿～～～～～～～{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000084_1_V001	{[0606|aa00]}{[12c00|02cd]}太在意別人的目光了。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000085_0	{[0606|6e00]}{[c804|0000]}本來就沒打算隱瞞的{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}其實{[c804|0000]}想來趟遠行。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000085_1	{[0606|aa00]}{[12c00|02cd]}算了吧。{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000086_0	{[0606|6e00]}說起來有點不好意思{[0605|bc0201cd]}……{[0004]}{[0606|6e00]}之前和{[c800|0201000d]}借的那本漫畫，{[0604|01cd]}\n{[c804|0000]}看完後感動到不行。{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000086_1	{[0606|aa00]}{[12c01|14cd]}{[12c00|02cd]}真是太好了。{[0605|f40101cd]}
