LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
AccidentLockThanks_V008	{[c808|0000]}When I imagined a world in which the only pastime was {[0200|00020001]}, I panicked so much I couldn't move a muscle{[c809|00cd]}.
AccidentLockThanks_V009	{[c808|0000]}Someone once called me "{[c902]}{[0200|00030401]}." I suddenly remembered this, and I froze in place{[c809|00cd]}!
AccidentLockThanks_V010	{[c808|0000]}My head is so full of {[0200|00040001]} I forgot how to move{[c809|00cd]}.
AccidentLockThanks_V011	{[c808|0000]}Someone once told me, "{[0200|00050401]}." I was pondering those words so deeply I totally froze in place{[c809|00cd]}!
AccidentLockTickle	That tickles!
AccidentLockTickle_V000	{[060a|100061002000680061006800610068006100]}Ahahaha!\x0f\x06\n
AccidentLockTickle_V001	Eeek!
AccidentLockTickle_V002	Ha! Ha! Haha!
AccidentLockTickle_V003	{[060a|0600650065006500]}Eeeee!\x0f\x06\n
AccidentLockTickle_V004	{[060a|0c00790061006500650070007300]}Yipes!\x0f\x06\n
AccidentLockTickle_V005	Heeheehee!
ProgramMsg\MiiTouch\MiiTouchAware.msbt
Aware	{[0606|8200]}{[060a|08004800750068003f00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V000	{[0606|8200]}{[060a|060055006d003f00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V001	{[0606|8200]}{[060a|0600480075006d00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V002	{[0606|8200]}{[060a|060055006d003f00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V003	{[0606|8200]}{[060a|0600480075006d00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V004	{[0606|8200]}{[060a|040055006700]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V005	{[0601]}{[0606|8200]}{[060a|0600470075007200]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V006	{[0606|8200]}{[060a|0600480075006800]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V007	{[0600]}{[0606|8200]}{[060a|08004800750068003f00]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V008	{[0602]}{[0606|8200]}{[060a|060057006f002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V009	{[0602]}{[0606|8200]}{[060a|08004700610068002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V010	{[0602]}{[0606|8200]}{[060a|040041006100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Aware_V011	{[0602]}{[0606|8200]}{[060a|0600450065002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Notice	{[0606|8200]}{[060a|08004800750068003f00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V000	{[0606|8200]}{[060a|060055006d003f00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V001	{[0606|8200]}{[060a|0600480075006d00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V002	{[0606|8200]}{[060a|060055006d003f00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V003	{[0606|8200]}{[060a|0600480075006d00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V004	{[0606|8200]}{[060a|040055006700]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V005	{[0601]}{[0606|8200]}{[060a|0600470075007200]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V006	{[0606|8200]}{[060a|0600480075006800]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V007	{[0600]}{[0606|8200]}{[060a|08004800750068003f00]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V008	{[0602]}{[0606|8200]}{[060a|060057006f002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V009	{[0602]}{[0606|8200]}{[060a|08004700610068002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V010	{[0602]}{[0606|8200]}{[060a|040041006100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Notice_V011	{[0602]}{[0606|8200]}{[060a|0600450065002100]}{[0800|00cd]}\x0f\x06\n{[0605|2c0101cd]}
Awake	{[0801]}{[0606|8200]}{[060a|0600410061002100]}\x0f\x06\n{[0605|2c0101cd]}
AwakeDream	Oh... It was just a dream...
AwakeDream_V000	Huh. Guess it was just a dream...
AwakeDream_V001	What was that about?
AwakeDream_V002	What a weird dream...
AwakeDream_V003	Oh. I had that dream again...
AwakeDream_V004	Such a strange dream...
AwakeDream_V005	Thank goodness... Just a dream...
AwakeDream_V006	Whoa... It was a dream...
AwakeDream_V007	Same dream every night...
AwakeDream_V008	Glad that was only a dream{[c809|00cd]}...
AwakeDream_V009	Maybe I'm worn out...
AwakeSleep	{[0606|5000]}{[060a|08005700610061003f00]}\x0f\x06\n{[0605|2c0101cd]}
ProgramMsg\MiiTouch\MiiTouchCommon.msbt
FoodGive	Yum!
FoodGive_V000	{[c903]}{[c805|0007]}.
FoodGive_V001	{[0601]}Hmm...
FoodGive_V002	{[0601]}{[c903]}{[c805|0007]}.
FoodGive_V003	{[0600]}Sigh.
FoodGive_V004	{[0600]}{[c903]}{[c805|0007]}...
FoodFull	I couldn't... I'm already stuffed{[c809|00cd]}.{[12c02|02cd]}
FoodFull_V000	{[0601]}Bah! I already ate{[c809|00cd]}!{[12c02|02cd]}
FoodFull_V001	{[0600]}Aww, I'm so full already{[c809|00cd]}...{[12c02|02cd]}
FoodMany	That's too much for me right now{[c809|00cd]}.{[12c02|02cd]}
FoodMany_V000	{[0601]}Now? When I'm already full{[c809|00cd]}?!{[12c02|02cd]}
FoodMany_V001	{[0600]}Aww...wish I could eat all of this{[c809|00cd]}...{[12c02|02cd]}
FoodSame	Again? Nah, not right now{[c809|00cd]}.{[12c02|02cd]}
FoodSame_V000	{[0601]}Again? C'mon{[c809|00cd]}!{[12c02|02cd]}
FoodSame_V001	{[0600]}Ugh. Everything looks the same to me right now. {[0605|c80001cd]}Oh. It IS the same{[c809|00cd]}.{[12c02|02cd]}
FoodTelopUltraBest	{[c903]}{[c812|05000d0d]} loved it more than anything else in the world!
FoodTelopBest	{[c903]}{[c812|05000d0d]} absolutely loved it!
FoodTelopVeryGood	{[c903]}{[c812|05000d0d]} really liked it!
FoodTelopGood	{[c903]}{[c812|05000d0d]} liked it!
FoodTelopNormal	{[c903]}{[c812|05000d0d]} liked it.
FoodTelopBad	{[c903]}{[c812|05000d0d]} didn't like it.
FoodTelopVeryBad	{[c903]}{[c812|05000d0d]} didn't like it at all...
FoodTelopWorst	{[c903]}{[c812|05000d0d]} thought it was the worst!
FoodTelopUltraWorst	{[c903]}{[c812|05000d0d]} thought it was the worst ever!
FoodTelopVeryGood_TroubleFood	It's not what {[c812|05000d0d]} wanted, but {[c812|05000d0d]} really liked it!
FoodTelopGood_TroubleFood	It's not what {[c812|05000d0d]} wanted, but {[c812|05000d0d]} liked it!
ClothHave	Huh. Seems a bit familiar{[c809|00cd]}...{[12c02|03cd]}
ClothHave_V000	{[0601]}You've SEEN me wearing this{[c809|00cd]}!{[12c02|03cd]}
ClothHave_V001	{[0600]}Aww, I already have something like this{[c809|00cd]}...{[12c02|03cd]}
ClothTelopVeryGood	{[c903]}{[c812|05000d0d]} love{[c813|050d0dcd0200730002007300000000000000]} it!
ClothTelopGood	That was a hit!
ClothTelopNormal	{[c903]}{[c812|05000d0d]} like{[c813|050d0dcd0200730002007300000000000000]} it.
ClothTelopBad	Hmm. Not sure that went over well...
ClothTelopVeryBad	It doesn't look like {[c812|05000d0d]} {[c813|050d0dcd0a006c0069006b00650073000a006c0069006b006500730008006c0069006b00650000000000]} it at all...
ClothTelopVeryGood_TroubleCloth	That's not what {[c812|05000d0d]} wanted, but it's exactly {[c812|05010d0d]} style!
ClothTelopGood_TroubleCloth	That's not what {[c812|05000d0d]} wanted, but {[c812|05000d0d]} like{[c813|050d0dcd0200730002007300000000000000]} it all the same!
GoodsPutUp	You gave {[c812|05020d0d]} {[c902]}{color[0000]}{[020c|0000]}{color[ffff]}.
GoodsHave	Oops! I have that already{[c809|00cd]}...{[12c02|03cd]}
GoodsHave_V000	{[0601]}Aww, c'mon! I already have that{[c809|00cd]}.{[12c02|03cd]}
GoodsHave_V001	{[0600]}Oh...that matches what I already have{[c809|00cd]}...{[12c02|03cd]}
GoodsUntransferable	I think you should hold on to this, {[0500|00cd]}.
GoodsUntransferable_V000	{[0601]}I think you should hold on to this, {[0500|00cd]}!
GoodsUntransferable_V001	{[0600]}I think you should hold on to this, {[0500|00cd]}...
GoodsFull_00	Thank you so much! But {[0604|00cd]}I'm already carrying too many things{[c809|00cd]}...{[12c02|02cd]}
GoodsFull_00_V000	{[0601]}Well, that WOULD be nice...{[0604|00cd]}if I weren't already carrying so much stuff{[c809|00cd]}!{[12c02|02cd]}
GoodsFull_00_V001	{[0600]}Oh no! {[0604|00cd]}I can't hold anything else. Thanks anyway...I guess{[c809|00cd]}...{[12c02|02cd]}
GoodsFull_01	Should I drop something to take this?
GoodsFull_01_V000	{[0601]}Should I drop something to take this?
GoodsFull_01_V001	{[0600]}Should I drop something to take this?
GoodsFull_02	Drop something!{[0004]}Never mind.
GoodsFull_03	What should\nI drop?
GoodsFull_03_V000	{[0601]}What should\nI drop?
GoodsFull_03_V001	{[0600]}What should\nI drop?
GoodsFull_Dialog	OK—this Mii is going to drop\ntheir {color[0000]}{[020c|0000]}{color[ffff]}.\n\nThe item they're dropping will\ndisappear. Sure you want to do it?
GoodsFull_Dialog_BtnLeft	No!
GoodsFull_Dialog_BtnRight	I'm sure.
GoodsTelopVeryGood	{[c903]}{[c812|05000d0d]} love{[c813|050d0dcd0200730002007300000000000000]} it!
GoodsTelopGood	{[c903]}{[c812|05000d0d]} really like{[c813|050d0dcd0200730002007300000000000000]} it!
GoodsTelopNormal	{[c903]}{[c812|05000d0d]} like{[c813|050d0dcd0200730002007300000000000000]} it.
GoodsTelopBad	{[c903]}{[c812|05000d0d]} {[c813|050d0dcd040069007300040069007300060061007200650000000000]} unsure if this is a good match for {[c812|05020d0d]}.
GoodsTelopVeryGood_TroubleGoods	Even though that's not what {[c812|05000d0d]} had in mind, {[c812|05000d0d]} love{[c813|050d0dcd0200730002007300000000000000]} it!
GoodsTelopGood_TroubleGoods	Although that's not what {[c812|05000d0d]} wanted, {[c812|05000d0d]} really like{[c813|050d0dcd0200730002007300000000000000]} it!
LevelupGoods_Confirm	Do you want to give this Mii \n{[c902]}{color[0000]}{[0210|0001000d00cd]}{color[ffff]}?
LevelupGoods	You gave {[c812|05020d0d]} {[c902]}{color[0000]}{[0210|0001000d00cd]}{color[ffff]}.
LevelupGoodsTalk_01	Thank you{[c809|00cd]}.{[12c02|01cd]}
LevelupGoodsTalk_01_V000	Thanks. I'll check it out later{[c809|00cd]}.{[12c02|01cd]}
LevelupGoodsTalk_01_V001	Thank you! I really wanted this{[c809|00cd]}.{[12c02|01cd]}
LevelupGoodsTalk_01_V002	{[0601]}Thank you! I really wanted this{[c809|00cd]}.
LevelupGoodsTalk_01_V003	{[0600]}Thank you... I really wanted this{[c809|00cd]}...
RoomHouseTelopVeryGood	{[c903]}{[c812|05000d0d]} love{[c813|050d0dcd0200730002007300000000000000]} it!
RoomHouseTelopPluralVeryGood	They love it!
RoomHouseTelopGood	That was a hit!
RoomHouseTelopPluralGood	They really like it!
RoomHouseTelopNormal	{[c903]}{[c812|05000d0d]} like{[c813|050d0dcd0200730002007300000000000000]} it.
RoomHouseTelopPluralNormal	They like it.
RoomTalkVeryGood	This is exactly the kind of room I wanted to live in! Thank you{[c809|00cd]}!{[12c02|01cd]}
RoomTalkPluralVeryGood	This is exactly the kind of room we wanted to live in! Thank you{[c809|00cd]}!{[12c02|01cd]}
RoomTalkGood	It looks great now! Thank you{[c809|00cd]}.{[12c02|01cd]}
RoomTalkPluralGood	It looks great now! Thank you{[c809|00cd]}.{[12c02|01cd]}
RoomTalkNormal	Yeah, this is different.{[0605|c80001cd]} Thank you{[c809|00cd]}.
RoomTalkPluralNormal	Yeah, this is different.{[0605|c80001cd]} Thank you{[c809|00cd]}.
HouseTalkVeryGood	Yeah! This is the kind of house I wanted to live in. Thanks{[c809|00cd]}!{[12c02|01cd]}
HouseTalkPluralVeryGood	Yeah! This is the kind of house we wanted to live in. Thanks{[c809|00cd]}!{[12c02|01cd]}
HouseTalkGood	The house is looking great! Thank you{[c809|00cd]}.{[12c02|01cd]}
HouseTalkPluralGood	The house is looking great! Thank you{[c809|00cd]}.{[12c02|01cd]}
HouseTalkNormal	Yeah, it's definitely got a different feel now.{[0605|c80001cd]} Thank you{[c809|00cd]}.
HouseTalkPluralNormal	Yeah, it's definitely got a different feel now.{[0605|c80001cd]} Thank you{[c809|00cd]}.
LevelupHabit_Confirm	Give this Mii the \n"{color[0000]}{[0211|00090dcd]}{color[ffff]}" \nlittle quirk?
HabitPutUp	The Mii now has the "{color[0000]}{[0211|00090dcd]}{color[ffff]}" little quirk.
Habit_OnChanged	{[c808|0001]}I feel like I'm becoming my true self more and more{[c809|00cd]}.{[12c02|01cd]}
Habit_OnChanged_V000	{[c808|0001]}I feel a bit more like myself{[c809|00cd]}.{[12c02|01cd]}
Habit_OnChanged_V001	Oh! I feel a little different{[c809|00cd]}.{[12c02|01cd]}
Habit_OnChanged_V002	{[c808|0001]}I feel like I'm getting closer to who I truly am{[c809|00cd]}.{[12c02|01cd]}
Habit_OnChanged_V003	{[c808|0001]}I feel like I got one step closer to my true self{[c809|00cd]}.{[12c02|01cd]}
Habit_OnChanged_V004	{[0601]}{[c808|0001]}I feel even more like my true self now{[c809|00cd]}!
Habit_OnChanged_V005	{[0600]}{[c808|0001]}I feel like I'm even more myself{[c809|00cd]}.
LevelupPhrase	You gave {[c812|05020d0d]} an {color[0000]}expression{color[ffff]}.
LevelupPhraseTalk_None	Thanks. Can you teach me an {color[0000]}expression {color[ffff]}next time though{[c809|00cd]}?
LevelupPhraseTalk_None_V000	{[0601]}Next time, how about an {color[0000]}expression{color[ffff]}{[c809|00cd]}?
LevelupPhraseTalk_None_V001	{[0600]}Oh, thanks... But next time, can I have an {color[0000]}expression{color[ffff]}{[c809|00cd]}?
LevelupPhraseTalk_TalkStart	"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}," huh? Thank you!{[0605|2c0101cd]} Saying that really makes me feel more like myself!{[12c02|01cd]}
LevelupPhraseTalk_TalkStart_V000	"{color[0000]}{[0601]}{[c903]}{[0208|00cd]}{color[ffff]}," what! Thank you. Saying that somehow makes me feel more like myself.
LevelupPhraseTalk_TalkStart_V001	{[0600]}"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}," huh? Somehow, saying that makes me feel more like myself. Thanks.
LevelupPhraseTalk_TalkEnd	Thank you! Now I feel more like myself, {color[0000]}{[0208|00cd]}{color[ffff]}.{[12c02|01cd]}
LevelupPhraseTalk_TalkEnd_V000	{[0601]}Thanks! I feel more like myself now, {color[0000]}{[0208|00cd]}{color[ffff]}.
LevelupPhraseTalk_TalkEnd_V001	{[0600]}Oh, thanks. I guess I feel more like myself now, {color[0000]}{[0208|00cd]}{color[ffff]}.
LevelupPhraseTalk_Common	"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." That is such a ME thing to say!{[12c02|01cd]}
LevelupPhraseTalk_Common_V000	"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." It's as if that expression was made just for me!{[12c02|01cd]}
LevelupPhraseTalk_Common_V001	"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." I love it! That expression pretty much sums up who I am as a person.{[12c02|01cd]}
LevelupPhraseTalk_Common_V002	"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." I always wanted to say that!{[12c02|01cd]}
LevelupPhraseTalk_Common_V003	{[0601]}"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." Yes, yes, YES! Saying that lets me vent SO MUCH ANGER!
LevelupPhraseTalk_Common_V004	{[0600]}"{color[0000]}{[c903]}{[0208|00cd]}{color[ffff]}." That has a nice ring to it.
LevelupMoney	You gave {[c812|05020d0d]} {color[0000]}pocket money{color[ffff]}.
LevelupMoney_Shortage	Thanks! If I save up {color[0000]}{[640e|000100cd]}{color[ffff]} more, I can go on that {[c900|00000b00]}Antarctica Tour I've been dreaming of{[c809|00cd]}.{[12c02|01cd]}
LevelupMoney_Shortage_V002	Thank you so much!{[0004]}If I save up some more, I can go on that {[c900|00000b00]}Antarctica Tour I've been dreaming of{[c809|00cd]}. {[12c02|01cd]}{[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_V000	{[0601]}If I can save up {color[0000]}{[640e|000100cd]} {color[ffff]}more, I can go on that {[c900|00000b00]}Antarctica Tour like I've always wanted! Thanks{[c809|00cd]}!
LevelupMoney_Shortage_V003	{[0601]}Thanks.{[0004]}{[0601]}If I can save up some{color[0000]} {color[ffff]}more, I can go on that {[c900|00000b00]}Antarctica Tour like I've always wanted{[c809|00cd]}! {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_V001	{[0600]}Thanks. If I can save up {color[0000]}{[640e|000100cd]} {color[ffff]}more, I can afford that {[c900|00000b00]}Antarctica Tour I've always wanted to go on{[c809|00cd]}.
LevelupMoney_Shortage_V004	{[0600]}Thanks.{[0004]}{[0600]}If I can save up some{color[0000]} {color[ffff]}more, I can afford that {[c900|00000b00]}Antarctica Tour I've always wanted to go on{[c809|00cd]}. {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv2	Thanks so much!{[0004]}Just {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} Guess I should start packing for it{[c809|00cd]}!{[12c02|01cd]}
LevelupMoney_Shortage_Lv2_V002	Thanks so much!{[0004]}Just a bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} Guess I should start packing for it{[c809|00cd]}!{[12c02|01cd]} {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv2_V000	{[0601]}Thanks a bunch!{[0004]}{[0601]}Just {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always wanted.{[0605|2c0101cd]} Guess I should start packing for it{[c809|00cd]}!
LevelupMoney_Shortage_Lv2_V003	{[0601]}Thanks a bunch!{[0004]}{[0601]}Just a bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always wanted.{[0605|2c0101cd]} Guess I should start packing for it{[c809|00cd]}! {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv2_V001	{[0600]}Thanks a lot...{[0004]}{[0600]}Just {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour that I think I've always wanted.{[0605|2c0101cd]} I should probably start packing for it{[c809|00cd]}.
LevelupMoney_Shortage_Lv2_V004	{[0600]}Thanks a lot...{[0004]}{[0600]}Just a bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour that I think I've always wanted.{[0605|2c0101cd]} I should probably start packing for it{[c809|00cd]}. {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv3	Thanks so much!{[0004]}Just a tiny {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}!{[12c02|01cd]}
LevelupMoney_Shortage_Lv3_V002	Thanks so much!{[0004]}Just a tiny bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}!{[12c02|01cd]} {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv3_V000	{[0601]}Thanks!{[0004]}{[0601]}Just a tiny {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}!
LevelupMoney_Shortage_Lv3_V003	{[0601]}Thanks!{[0004]}{[0601]}Just a tiny bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}! {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_Shortage_Lv3_V001	{[0600]}Thanks a lot...{[0004]}{[0600]}Just a tiny {color[0000]}{[640e|000100cd]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}...
LevelupMoney_Shortage_Lv3_V004	{[0600]}Thanks a lot...{[0004]}{[0600]}Just a tiny bit{color[0000]} {color[ffff]}more, and I can go on that {[c900|00000b00]}Antarctica Tour like I've always dreamed.{[0605|2c0101cd]} It's so close I can almost smell the penguins{[c809|00cd]}... {[060a|0000]}(Needs {color[0000]}{[640e|000100cd]}{color[ffff]})\x0f\x06\n
LevelupMoney_TravelBefore	Awesome! Thanks to you, I finally have the {color[0000]}{[640e|000100cd]}{color[ffff]} I need for my {[c900|00000b00]}Antarctica Tour{[c809|00cd]}!{[12c02|01cd]}
LevelupMoney_TravelBefore_V002	Awesome! Thanks to you, I finally have the amount I need for my {[c900|00000b00]}Antarctica Tour{[c809|00cd]}!{[12c02|01cd]}
LevelupMoney_TravelBefore_V000	{[0601]}YESSS! I finally reached my goal of {color[0000]}{[640e|000100cd]}{color[ffff]}, so I'll be headed out on my {[c900|00000b00]}Antarctica Tour ASAP{[c809|00cd]}!
LevelupMoney_TravelBefore_V003	{[0601]}YESSS! I finally reached my savings goal, so I'll be headed out on that {[c900|00000b00]}Antarctica Tour ASAP{[c809|00cd]}!
LevelupMoney_TravelBefore_V001	{[0600]}Thank you... I've reached my goal of {color[0000]}{[640e|000100cd]}{color[ffff]}, so now I can head out on the {[c900|00000b00]}Antarctica Tour I've been dreaming of{[c809|00cd]}...
LevelupMoney_TravelBefore_V004	{[0600]}Thank you... I've reached my savings goal, so now I can head out on the {[c900|00000b00]}Antarctica Tour I've been dreaming of{[c809|00cd]}...
LevelupAdultSpray_Confirm_00	By using this spray, this Mii will\nbecome a grown-up. {color[0000]}Please note\nthat grown-up Miis can only have\ncrushes on other grown-up Miis.{color[ffff]}\nDo you want to use the Age-o-matic?
LevelupAdultSpray_Confirm_02	{[c903]}{[c800|0502000d]} has a crush\non someone.\n\nSo let's leave {[c812|05020d0d]} alone for now.
LevelupAdultSpray_Confirm_03	You can't change {[c812|05020d0d]}\ninto a grown-up right now.\n\nTry again after you've\nsolved the Mii's problems.
LevelupAdultSprayMetaTalk_00	Use that spray to turn me into a grown-up{[c809|00cd]}.
LevelupAdultSprayMetaTalk_01	Look at me! I'm all grown-up{[c809|00cd]}!
LevelupAdultSprayMetaTalk_02	Should I stay grown-up or go back to being a kid?
LevelupAdultSprayMetaTalk_02_Choice	Be grown-up.{[0004]}Be a kid.
LevelupAdultSprayMetaTalk_Dialog	There's a kid Mii that has a crush on {[c800|0502000d]}. If {[c813|050d0dcd1400680065002000720065006d00610069006e00730016007300680065002000720065006d00610069006e007300160074006800650079002000720065006d00610069006e0000000000]} a grown-up, those feelings will end. What should {[c812|05000d0d]} do?
LevelupAdultSprayMetaTalk_Dialog_L	Be a kid.
LevelupAdultSprayMetaTalk_Dialog_R	Be grown-up.
LevelupAdultSprayMetaTalk_Telop	The effects of the Age-o-matic are gone.
LevelupAdultSprayMetaTalk_03	Thank you! I had a lot of fun{[c809|00cd]}.
LevelupAdultSprayMetaTalk_04	I'll try to have a lot of fun as a grown-up{[c809|00cd]}.
LevelupAdultSpray_Confirm_00_Revert	By using this spray, this Mii will\nbecome a grown-up. {color[0000]}Please note\nthat grown-up Miis can only have\ncrushes on other grown-up Miis.{color[ffff]}\nDo you want to use the Age-o-matic?
LevelupAdultSprayRevertTalk_00	Please use the spray to turn me into a grown-up again{[c809|00cd]}.
LevelupAdultSprayRevertTalk_01	I'm grown-up again. Nice!
LevelupAdultSprayRevertTalk_02	Should I go back to being a grown-up?\nOr keep reliving my childhood?
LevelupAdultSprayRevertTalk_02_Choice	Grow up again.{[0004]}Keep being a kid.
LevelupAdultSprayRevertTalk_Dialog	There's a kid Mii that has a crush on {[c800|0502000d]}. If {[c813|050d0dcd1400680065002000720065006d00610069006e00730016007300680065002000720065006d00610069006e007300160074006800650079002000720065006d00610069006e0000000000]} a grown-up, those feelings will end. What should {[c812|05000d0d]} do?
LevelupAdultSprayRevertTalk_Dialog_L	Be a kid.
LevelupAdultSprayRevertTalk_Dialog_R	Be grown-up.
LevelupAdultSprayRevertTalk_Telop	The effects of the Age-o-matic are gone.
LevelupAdultSprayRevertTalk_03	{[c808|0001]}I'll stay a kid for a bit longer{[c809|00cd]}.
LevelupAdultSprayRevertTalk_04	{[c808|0001]}I have a great perspective on my childhood now{[c809|00cd]}.
LevelupChildSpray_Confirm_00	By using this spray, this Mii will\nbecome a kid. {color[0000]}Please note that\nMiis who are kids can only have\ncrushes on other Miis who are kids.\n{color[ffff]}Do you want to use the Kid-o-matic?
LevelupChildSpray_Confirm_02	{[c903]}{[c800|0502000d]} has a crush\non someone.\n\nSo let's leave {[c812|05020d0d]} alone for now.
LevelupChildSpray_Confirm_03	You can't change {[c812|05020d0d]}\ninto a kid right now.\n\nTry again after you've\nsolved {[c812|05010d0d]} problems.
LevelupChildSprayMetaTalk_00	Use the spray to turn me into a kid again{[c809|00cd]}.
LevelupChildSprayMetaTalk_01	I'm a kid again! I can't believe it{[c809|00cd]}!
LevelupChildSprayMetaTalk_02	Should I stay a kid or become a grown-up again?
LevelupChildSprayMetaTalk_02_Choice	Stay a kid.{[0004]}Grow up.
LevelupChildSprayMetaTalk_Dialog	One of your Miis has a crush on {[c800|0502000d]}. If {[c813|050d0dcd1000680065002000730074006100790073001200730068006500200073007400610079007300120074006800650079002000730074006100790000000000]} a kid, the crush will go away.\n\nIs that OK?
LevelupChildSprayMetaTalk_Dialog_L	Grow up.
LevelupChildSprayMetaTalk_Dialog_R	Stay a kid.
LevelupChildSprayMetaTalk_Telop	The effects of the Kid-o-matic are gone.
LevelupChildSprayMetaTalk_03	Thank you! I had a lot of fun{[c809|00cd]}.
LevelupChildSprayMetaTalk_04	{[c808|0001]}I'll try to have a lot of fun as a kid{[c809|00cd]}.
LevelupChildSpray_Confirm_00_Revert	By using this spray, this Mii will\nbecome a kid. {color[0000]}Please note that\nMiis who are kids can only have\ncrushes on other Miis who are kids.\n{color[ffff]}Do you want to use the Kid-o-matic?
LevelupChildSprayRevertTalk_00	Please use the spray to make me a kid.
LevelupChildSprayRevertTalk_01	I'm back to being a kid. Nice{[c809|00cd]}!
LevelupChildSprayRevertTalk_02	Should I stay a kid? Or would it be better if I were a grown-up?
LevelupChildSprayRevertTalk_02_Choice	Stay a kid.{[0004]}Grow up.
