LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
MiiNewsBreaking013_03_Title	{r2[しゅく]}祝{/r2}！ アイテム{r2[こうぼう]}工房{/r2}で50{r2[こさくせい]}個作成{/r2}！
MiiNewsBreaking013_03_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking013_03_Main	{[0501]}が「アイテム{r2[こうぼう]}工房{/r2}」で{r2[つく]}作{/r2}ったものが、\nついに50{r2[こ]}個{/r2}となりました{[0004]}{[0501]}のもの{r2[づく]}作{/r2}りへの{r2[じょうねつ]}情熱{/r2}は\nとどまることを{r2[し]}知{/r2}りません{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{[060a|04004d309330]}{r2[きん]}金{/r2}\x0f\x06\nの{r2[ふで]}筆{/r2}」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking013_04_Title	{r2[しゅく]}祝{/r2}！ アイテム{r2[こうぼう]}工房{/r2}で100{r2[こさくせい]}個作成{/r2}！
MiiNewsBreaking013_04_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking013_04_Main	{[0501]}が「アイテム{r2[こうぼう]}工房{/r2}」で{r2[つく]}作{/r2}ったものが、\nついに100{r2[こ]}個{/r2}となりました{[0004]}{[0501]}がものを{r2[つく]}作{/r2}り{r2[つづ]}続{/r2}ける{r2[すがた]}姿{/r2}は\nまるで{r2[こうじょう]}工場{/r2}のようです{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「プラチナの{r2[ふで]}筆{/r2}」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking014_UgcText	{[0200|00000000]}
MiiNewsBreaking014_UgcText_V000	{[0200|00010000]}
MiiNewsBreaking014_UgcText_V001	{[0200|00020000]}
MiiNewsBreaking014_UgcText_V002	{[0200|00030000]}
MiiNewsBreaking014_UgcText_V003	{[0200|00040000]}
MiiNewsBreaking014_UgcText_V004	{[0200|00040000]}
MiiNewsBreaking014_UgcText_V005	{[0200|00050000]}
MiiNewsBreaking014_01_Title	{r2[しゅく]}祝{/r2}！ {r2[しま]}島{/r2}のことば10{r2[こあつ]}個集{/r2}まる！
MiiNewsBreaking014_01_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking014_01_Main	{[021b|01cd]}で{r2[つか]}使{/r2}われている{[0605|960001cd]}\n「{r2[しま]}島{/r2}のことば」が{[0604|00cd]}10{r2[こ]}個{/r2}になりました！{[0004]}{r2[じゅうにん]}住人{/r2}たちは「ことばを{r2[おそ]}教{/r2}わったおかげで、\n{r2[わだい]}話題{/r2}に{r2[こま]}困{/r2}らなくなった！」と{r2[よろこ]}喜{/r2}びを{r2[かく]}隠{/r2}せない{r2[ようす]}様子{/r2}です{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{r2[どう]}銅{/r2}のフキダシ」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking014_02_Title	{r2[しゅく]}祝{/r2}！ {r2[しま]}島{/r2}のことば20{r2[こあつ]}個集{/r2}まる！
MiiNewsBreaking014_02_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking014_02_Main	{[021b|01cd]}で{r2[つか]}使{/r2}われている{[0605|960001cd]}\n「{r2[しま]}島{/r2}のことば」が{[0604|00cd]}20{r2[こ]}個{/r2}になりました！{[0004]}{r2[じゅうにん]}住人{/r2}たちは\n「{r2[わだい]}話題{/r2}が{r2[ふ]}増{/r2}えて、{r2[はな]}話{/r2}すのが{[0604|00cd]}{r2[たの]}楽{/r2}しい」と{r2[えがお]}笑顔{/r2}で{r2[かた]}語{/r2}りました{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{r2[ぎん]}銀{/r2}のフキダシ」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking014_03_Title	{r2[しゅく]}祝{/r2}！ {r2[しま]}島{/r2}のことば50{r2[こあつ]}個集{/r2}まる！
MiiNewsBreaking014_03_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking014_03_Main	{[021b|01cd]}で{r2[つか]}使{/r2}われている{[0605|960001cd]}\n「{r2[しま]}島{/r2}のことば」が{[0604|00cd]}50{r2[こ]}個{/r2}になりました！{[0004]}この50{r2[こ]}個{/r2}のことばの{r2[なか]}中{/r2}から、\n{r2[つぎ]}次{/r2}の{r2[りゅうこうご]}流行語{/r2}が{r2[う]}生{/r2}まれるかもしれません{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{[060a|04004d309330]}{r2[きん]}金{/r2}\x0f\x06\nのフキダシ」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking014_04_Title	{r2[しゅく]}祝{/r2}！ {r2[しま]}島{/r2}のことば100{r2[こあつ]}個集{/r2}まる！
MiiNewsBreaking014_04_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking014_04_Main	{[021b|01cd]}で{r2[つか]}使{/r2}われている{[0605|960001cd]}\n「{r2[しま]}島{/r2}のことば」が{[0604|00cd]}100{r2[こ]}個{/r2}になりました！{[0004]}{r2[しま]}島{/r2}のことばをまとめた{r2[ほん]}本{/r2}は、\nもはや{r2[じしょ]}辞書{/r2}のような{r2[あつ]}厚{/r2}さだそうです{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「プラチナのフキダシ」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking015_01_Title	{r2[しゅく]}祝{/r2}！ 10{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}、{r2[う]}生{/r2}まれる！
MiiNewsBreaking015_01_Caster	うれしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking015_01_Main	{[021b|01cd]}に、10{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}が{r2[う]}生{/r2}まれました{[0004]}{r2[かぞく]}家族{/r2}が{r2[ふ]}増{/r2}えて、\nますますにぎやかな{[0604|00cd]}{[021b|01cd]}になりそうです
MiiNewsBreaking015_02_Title	{r2[しゅく]}祝{/r2}！ 20{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}、{r2[う]}生{/r2}まれる！
MiiNewsBreaking015_02_Caster	うれしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking015_02_Main	{[021b|01cd]}に、20{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}が{r2[う]}生{/r2}まれました{[0004]}{r2[しま]}島{/r2}では「{r2[に]}似{/r2}ている{r2[ひと]}人{/r2}がいると{r2[おも]}思{/r2}ったら、{r2[しんせき]}親戚{/r2}だった…」\nという{r2[はなし]}話{/r2}が{[0604|00cd]}よく{r2[き]}聞{/r2}かれます{[0004]}いずれにしても、{r2[ほんとう]}本当{/r2}におめでたいニュースです
MiiNewsBreaking015_03_Title	{r2[しゅく]}祝{/r2}！ 30{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}、{r2[う]}生{/r2}まれる！
MiiNewsBreaking015_03_Caster	うれしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking015_03_Main	{[021b|01cd]}に、30{r2[にんめ]}人目{/r2}の{r2[こども]}子供{/r2}が{r2[う]}生{/r2}まれました{[0004]}{r2[じせだい]}次世代{/r2}を{r2[にな]}担{/r2}う{r2[こども]}子供{/r2}たちが{r2[ふ]}増{/r2}えて、\n{[021b|01cd]}も、ますます{r2[はってん]}発展{/r2}しそうです
MiiNewsBreaking016_01_Title	{r2[しゅく]}祝{/r2}！ {r2[た]}食{/r2}べ{r2[もの]}物{/r2}コンプリート！
MiiNewsBreaking016_01_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_01_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべての{r2[た]}食{/r2}べ{r2[もの]}物{/r2}を{r2[あつ]}集{/r2}めきったとのことです{[0004]}{r2[じゅうにん]}住人{/r2}の{r2[みな]}皆{/r2}さんは、{r2[なん]}何{/r2}100{r2[しゅるい]}種類{/r2}もの{r2[りょうり]}料理{/r2}を\n{[0501]}から{[0604|00cd]}もらえるようになりました{[0004]}{r2[そうぞう]}想像{/r2}するだけで、{r2[しあわ]}幸{/r2}せでおなか{[0604|00cd]}いっぱいになりますね
MiiNewsBreaking016_02_Title	{r2[しゅく]}祝{/r2}！ {r2[ふく]}服{/r2}コンプリート！
MiiNewsBreaking016_02_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_02_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべての{r2[ふく]}服{/r2}を{r2[あつ]}集{/r2}めきったとのことです{[0004]}{r2[じゅうにん]}住人{/r2}の{r2[みな]}皆{/r2}さんは{r2[なん]}何{/r2}100{r2[しゅるい]}種類{/r2}とある、\nあらゆる{r2[ふく]}服{/r2}をもらうことができるので、{[0004]}{[021b|01cd]}はこれまで{r2[いじょう]}以上{/r2}に\nオシャレ{r2[さいせんたん]}最先端{/r2}の{r2[しま]}島{/r2}になりそうです{[0004]}この{r2[さき]}先{/r2}さらに、{r2[ふく]}服{/r2}の{[060a|0a005c309330573087304f30]}{r2[ぜんしょく]}全色{/r2}\x0f\x06\n{[0604|00cd]}コンプリートの{r2[いぎょう]}偉業{/r2}を{r2[たっせい]}達成{/r2}できるか、\n{[0501]}の{r2[どうこう]}動向{/r2}に{r2[ちゅうもく]}注目{/r2}が{r2[あつ]}集{/r2}まっています
MiiNewsBreaking016_03_Title	{r2[しゅく]}祝{/r2}！ すべての{r2[ふく]}服{/r2}、{r2[ぜんしょく]}全色{/r2}コンプリート！
MiiNewsBreaking016_03_Caster	ありえないニュースです！
MiiNewsBreaking016_03_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべての{r2[ふく]}服{/r2}を{[0604|01cd]}{[060a|10005c309330573087304f30423064308130]}{r2[ぜんしょくあつ]}全色集{/r2}め\x0f\x06\n{[0604|00cd]}きったとのことです{[0004]}{r2[いろちが]}色違{/r2}いも{r2[ふく]}含{/r2}めて、{r2[なん]}何{/r2}1000{r2[しゅるい]}種類{/r2}もある{r2[ふく]}服{/r2}を{r2[あつ]}集{/r2}めるのに\nどれだけの{[0604|00cd]}{r2[くろう]}苦労{/r2}があったか{r2[はか]}計{/r2}り{r2[し]}知{/r2}れませんが、{[0004]}とにかく、とてつもなく{r2[たいへん]}大変{/r2}だったことでしょう{[0004]}ぜひ、この{r2[いぎょう]}偉業{/r2}をみんなに{r2[じまん]}自慢{/r2}してください！
MiiNewsBreaking016_04_Title	{r2[しゅく]}祝{/r2}！ インテリアセットコンプリート！
MiiNewsBreaking016_04_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_04_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべてのインテリアセットを{r2[あつ]}集{/r2}めきったとのことです{[0004]}100{r2[しゅるい]}種類{/r2}を{r2[こ]}超{/r2}えるインテリアセットを{r2[あつ]}集{/r2}めるには\n{r2[かぞ]}数{/r2}えきれないほどの{r2[ねが]}願{/r2}いを{r2[かな]}叶{/r2}える{r2[ひつよう]}必要{/r2}がありました{[0004]}{[060a|0600b330f330b430]}{r2[こんご]}今後{/r2}\x0f\x06\n、{[021b|01cd]}には\nインテリア{r2[ざっし]}雑誌{/r2}の{r2[しゅざい]}取材{/r2}が{[0604|01cd]}ひっきりなしに{r2[ま]}舞{/r2}い{r2[こ]}込{/r2}むことでしょう{[0004]}この{r2[さき]}先{/r2}さらに、インテリアセットの{[060a|0a005c309330573087304f30]}{r2[ぜんしょく]}全色{/r2}\x0f\x06\n{[0604|00cd]}コンプリートの{r2[いぎょう]}偉業{/r2}を{r2[たっせい]}達成{/r2}できるか、\n{[0501]}の{r2[どうこう]}動向{/r2}に{r2[ちゅうもく]}注目{/r2}が{r2[あつ]}集{/r2}まっています
MiiNewsBreaking016_05_Title	{r2[しゅく]}祝{/r2}！ すべてのインテリアセット{r2[ぜんしょく]}全色{/r2}コンプリート！
MiiNewsBreaking016_05_Caster	ありえないニュースです！
MiiNewsBreaking016_05_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべてのインテリアセットを{[0604|01cd]}{[060a|10005c309330573087304f30423064308130]}{r2[ぜんしょくあつ]}全色集{/r2}め\x0f\x06\n{[0604|00cd]}きったとのことです{[0004]}インテリアセットには{r2[ひじょう]}非常{/r2}に{r2[こうか]}高価{/r2}なものもあるため、\n{[0501]}はかなりのお{r2[かね]}金{/r2}を{r2[つい]}費{/r2}やしたと{r2[おも]}思{/r2}われます{[0004]}そこまで{r2[つ]}尽{/r2}くしてもらえるなんて、\n{[021b|01cd]}の{r2[じゅうにん]}住人{/r2}は{r2[しあわ]}幸{/r2}せ{r2[もの]}者{/r2}ですね！
MiiNewsBreaking016_06_Title	{r2[しゅく]}祝{/r2}！ お{r2[たから]}宝{/r2}コンプリート！
MiiNewsBreaking016_06_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_06_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべてのお{r2[たから]}宝{/r2}を{r2[あつ]}集{/r2}めきったとのことです{[0004]}{r2[なん]}何{/r2}100{r2[しゅるい]}種類{/r2}もあるお{r2[たから]}宝{/r2}の{r2[なか]}中{/r2}には{r2[にゅうしゅこんなん]}入手困難{/r2}なものもあるため、\n{[0501]}は{r2[そうとうくろう]}相当苦労{/r2}したものと{r2[おも]}思{/r2}われます{[0004]}{[021b|01cd]}の{r2[みな]}皆{/r2}さんは{[0604|01cd]}ぜひとも\n{[0501]}を{r2[しゅくふく]}祝福{/r2}してあげましょう
MiiNewsBreaking016_07_Title	{r2[しゅく]}祝{/r2}！ {r2[じめん]}地面{/r2}コンプリート！
MiiNewsBreaking016_07_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_07_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべての{r2[じめん]}地面{/r2}を{r2[あつ]}集{/r2}めきったとのことです{[0004]}すべての{r2[じめん]}地面{/r2}を{r2[あつ]}集{/r2}めてくれた\n{[0501]}に{r2[かんしゃ]}感謝{/r2}を{r2[こ]}込{/r2}めて、{[0004]}{r2[きょう]}今日{/r2}は{r2[あしもと]}足元{/r2}を{r2[み]}見{/r2}ながら、\n{[0501]}に{r2[おも]}思{/r2}いをはせるのは{[0604|00cd]}いかがでしょうか
MiiNewsBreaking016_08_Title	{r2[しゅく]}祝{/r2}！ オブジェコンプリート！
MiiNewsBreaking016_08_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking016_08_Main	{[0501]}が{[0604|00cd]}{r2[ほんじつ]}本日{/r2}、ついに{[0605|960001cd]}\nすべてのオブジェを{r2[あつ]}集{/r2}めきったとのことです{[0004]}{[021b|01cd]}を{r2[いろど]}彩{/r2}るオブジェたちも\n{[0501]}の{r2[ひび]}日々{/r2}の{r2[どりょく]}努力{/r2}のおかげです{[0004]}{r2[みな]}皆{/r2}さん！\n{r2[ざつ]}雑{/r2}に{r2[あつか]}扱{/r2}うことなく、{r2[やさ]}優{/r2}しく{r2[め]}愛{/r2}でるようにしましょう
MiiNewsBreaking017_01_Title	{r2[しゅく]}祝{/r2}！ すべてのオブジェが{r2[しま]}島{/r2}に{r2[はいち]}配置{/r2}！
MiiNewsBreaking017_01_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking017_01_Main	{[060a|0800db30f330b830c430]}{r2[ほんじつ]}本日{/r2}\x0f\x06\n、{[021b|01cd]}に{[0605|960001cd]}\nすべての{r2[しゅるい]}種類{/r2}のオブジェが{r2[はいち]}配置{/r2}されたとのことです{[0004]}あらゆるものがそろったこの{r2[しま]}島{/r2}で\n{r2[じゅうにん]}住人{/r2}たちは、これからも{r2[しあわ]}幸{/r2}せな{r2[ひび]}日々{/r2}を{r2[おく]}送{/r2}ることでしょう{[0004]}{[021b|01cd]}をここまで{r2[はってん]}発展{/r2}させた\n{[0501]}に{r2[かんしゃ]}感謝{/r2}しましょう
MiiNewsBreaking018_01_Title	{r2[しゅく]}祝{/r2}！ 30{r2[しゅるい]}種類{/r2}のオブジェが{r2[しま]}島{/r2}に{r2[はいち]}配置{/r2}！
MiiNewsBreaking018_01_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking018_01_Main	{r2[しま]}島{/r2}に{r2[お]}置{/r2}かれたオブジェが30{r2[しゅるい]}種類{/r2}になりました{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{r2[ぎょくざ]}玉座{/r2}」のオブジェが{r2[おく]}贈{/r2}られるとのことです{[0004]}{r2[だれ]}誰{/r2}でも{r2[おうさま]}王様{/r2}の{r2[きぶん]}気分{/r2}が{r2[あじ]}味{/r2}わえる、{r2[すば]}素晴{/r2}らしい{r2[おく]}贈{/r2}り{r2[もの]}物{/r2}です
MiiNewsBreaking018_02_Title	{r2[しゅく]}祝{/r2}！ 40{r2[しゅるい]}種類{/r2}のオブジェが{r2[しま]}島{/r2}に{r2[はいち]}配置{/r2}！
MiiNewsBreaking018_02_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking018_02_Main	{r2[しま]}島{/r2}に{r2[お]}置{/r2}かれたオブジェが40{r2[しゅるい]}種類{/r2}になりました{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{r2[おうごん]}黄金{/r2}」と{[0604|00cd]}「{r2[おうごん]}黄金{/r2}の{r2[みち]}道{/r2}」の{r2[じめん]}地面{/r2}が{r2[おく]}贈{/r2}られるとのことです{[0004]}どちらも、{[0501]}にふさわしい、\nとてもキラキラした{r2[おく]}贈{/r2}り{r2[もの]}物{/r2}です
MiiNewsBreaking018_03_Title	{r2[しゅく]}祝{/r2}！ 50{r2[しゅるい]}種類{/r2}のオブジェが{r2[しま]}島{/r2}に{r2[はいち]}配置{/r2}！
MiiNewsBreaking018_03_Caster	{r2[すば]}素晴{/r2}らしいニュースが{r2[はい]}入{/r2}ってきました！
MiiNewsBreaking018_03_Main	{r2[しま]}島{/r2}に{r2[お]}置{/r2}かれたオブジェが、なんと50{r2[しゅるい]}種類{/r2}になりました{[0004]}これほどのオブジェを{r2[はいち]}配置{/r2}するのは、\n{r2[はか]}計{/r2}り{r2[し]}知{/r2}れない{r2[くろう]}苦労{/r2}があったと{r2[おも]}思{/r2}われます{[0004]}ぜひ、{[0501]}に\n{r2[お]}惜{/r2}しみない{r2[はくしゅ]}拍手{/r2}を{[0604|00cd]}お{r2[ねが]}願{/r2}いします{[0004]}この{r2[こうせき]}功績{/r2}をたたえ、{[0501]}には\n「{r2[おうさま]}王様{/r2}コーデ」が{r2[おく]}贈{/r2}られるとのことです
MiiNewsBreaking019_01_Title	{r2[しま]}島{/r2}タイプが{r2[あき]}明{/r2}らかに！
MiiNewsBreaking019_01_Caster	{r2[きょうみぶか]}興味深{/r2}いニュースが{r2[はい]}入{/r2}ってきました
MiiNewsBreaking019_01_Main	{r2[しま]}島{/r2}の{r2[じゅうにん]}住人{/r2}が10{r2[にん]}人{/r2}になったことを{r2[きねん]}記念{/r2}して、\nこの{r2[しま]}島{/r2}がどんな{r2[しま]}島{/r2}なのかを{r2[あらわ]}表{/r2}す、「{r2[しま]}島{/r2}タイプ」が{r2[はっぴょう]}発表{/r2}されました{[0004]}{r2[はっぴょう]}発表{/r2}によると、{[021b|01cd]}の{[0604|00cd]}{[060a|0000]}「\x0f\x06\n{[0604|00cd]}{r2[しま]}島{/r2}タイプ」は\n「{[021c]}」{[0604|01cd]}とのことです
MiiNewsBreaking019_02_Title	{r2[しま]}島{/r2}タイプが{r2[あき]}明{/r2}らかに！
MiiNewsBreaking019_02_Caster	{r2[きょうみぶか]}興味深{/r2}いニュースが{r2[はい]}入{/r2}ってきました
MiiNewsBreaking019_02_Main	{r2[しま]}島{/r2}の{r2[じゅうにん]}住人{/r2}が10{r2[にん]}人{/r2}になったことを{r2[きねん]}記念{/r2}して、\nこの{r2[しま]}島{/r2}がどんな{r2[しま]}島{/r2}なのかを{r2[あらわ]}表{/r2}す、「{r2[しま]}島{/r2}タイプ」が{r2[はっぴょう]}発表{/r2}されました{[0004]}{r2[はっぴょう]}発表{/r2}によると、{[021b|01cd]}の{[0604|00cd]}{[060a|0000]}「\x0f\x06\n{[0604|00cd]}{r2[しま]}島{/r2}タイプ」は\n「{[021c]}」{[0604|01cd]}とのことです
MiiNewsBreaking019_03_Title	{r2[しま]}島{/r2}タイプが{r2[あき]}明{/r2}らかに！
MiiNewsBreaking019_03_Caster	{r2[きょうみぶか]}興味深{/r2}いニュースが{r2[はい]}入{/r2}ってきました
MiiNewsBreaking019_03_Main	{r2[しま]}島{/r2}の{r2[じゅうにん]}住人{/r2}が10{r2[にん]}人{/r2}になったことを{r2[きねん]}記念{/r2}して、\nこの{r2[しま]}島{/r2}がどんな{r2[しま]}島{/r2}なのかを{r2[あらわ]}表{/r2}す、「{r2[しま]}島{/r2}タイプ」が{r2[はっぴょう]}発表{/r2}されました{[0004]}{r2[はっぴょう]}発表{/r2}によると、{[021b|01cd]}の{[0604|00cd]}{[060a|0000]}「\x0f\x06\n{[0604|00cd]}{r2[しま]}島{/r2}タイプ」は\n「{[021c]}」{[0604|01cd]}とのことです
MiiNewsBreaking019_04_Title	{r2[しま]}島{/r2}タイプが{r2[あき]}明{/r2}らかに！
MiiNewsBreaking019_04_Caster	{r2[きょうみぶか]}興味深{/r2}いニュースが{r2[はい]}入{/r2}ってきました
MiiNewsBreaking019_04_Main	{r2[しま]}島{/r2}の{r2[じゅうにん]}住人{/r2}が10{r2[にん]}人{/r2}になったことを{r2[きねん]}記念{/r2}して、\nこの{r2[しま]}島{/r2}がどんな{r2[しま]}島{/r2}なのかを{r2[あらわ]}表{/r2}す、「{r2[しま]}島{/r2}タイプ」が{r2[はっぴょう]}発表{/r2}されました{[0004]}{r2[はっぴょう]}発表{/r2}によると、{[021b|01cd]}の{[0604|00cd]}{[060a|0000]}「\x0f\x06\n{[0604|00cd]}{r2[しま]}島{/r2}タイプ」は\n「{[021c]}」{[0604|01cd]}とのことです
MiiNewsBreaking019_05_Title	{r2[しま]}島{/r2}タイプが{r2[あき]}明{/r2}らかに！
MiiNewsBreaking019_05_Caster	{r2[きょうみぶか]}興味深{/r2}いニュースが{r2[はい]}入{/r2}ってきました
MiiNewsBreaking019_05_Main	{r2[しま]}島{/r2}の{r2[じゅうにん]}住人{/r2}が10{r2[にん]}人{/r2}になったことを{r2[きねん]}記念{/r2}して、\nこの{r2[しま]}島{/r2}がどんな{r2[しま]}島{/r2}なのかを{r2[あらわ]}表{/r2}す、「{r2[しま]}島{/r2}タイプ」が{r2[はっぴょう]}発表{/r2}されました{[0004]}{r2[はっぴょう]}発表{/r2}によると、{[021b|01cd]}の{[0604|00cd]}{[060a|0000]}「\x0f\x06\n{[0604|00cd]}{r2[しま]}島{/r2}タイプ」は\n「{[021c]}」{[0604|01cd]}とのことです
MiiNews200_Title	{[c800|0902010d]}{[0604|00cd]}さんの{r2[たんじょうび]}誕生日{/r2}
MiiNews200_Title_Age	{[c800|0902010d]}{[0604|00cd]}さん{[6404|010300cd]}{r2[さい]}歳{/r2}に
MiiNews200_Caster	おめでたいニュースです{[0004]}{[060a|0800db30f330b830c430]}{r2[ほんじつ]}本日{/r2}\x0f\x06\n、{[c800|0902010d]}{[0604|00cd]}さんが\n{r2[たんじょうび]}誕生日{/r2}を{r2[むか]}迎{/r2}えました{[0004]}お{r2[たんじょうびかい]}誕生日会{/r2}の{r2[もよう]}模様{/r2}を{[0604|00cd]}お{r2[おく]}送{/r2}りします
MiiNews200_Caster_Age	おめでたいニュースです{[0004]}{[060a|0800db30f330b830c430]}{r2[ほんじつ]}本日{/r2}\x0f\x06\n、{[c800|0902010d]}{[0604|00cd]}さんが\n{[6404|010300cd]}{r2[さい]}歳{/r2}の{r2[たんじょうび]}誕生日{/r2}を{r2[むか]}迎{/r2}えました{[0004]}お{r2[たんじょうびかい]}誕生日会{/r2}の{r2[もよう]}模様{/r2}を{[0604|00cd]}お{r2[おく]}送{/r2}りします
ProgramMsg\MiiNews\MiiNews_Cmn.msbt
Caster_First_00	おはようございます{[0605|2c0101cd]}\n{[6402|0000]}{r2[じ]}時{/r2}のMiiニュースをお{r2[つた]}伝{/r2}えします
Caster_First_00_V000	{[6402|0000]}{r2[じ]}時{/r2}になりました{[0605|2c0101cd]}\n{[640b|00cd]}{[640c|00cd]}{[0604|01cd]}{[640d|00cd]}のMiiニュースをお{r2[つた]}伝{/r2}えします
Caster_First_00_V001	こんばんは{[0605|2c0101cd]}\n{[6402|0000]}{r2[じ]}時{/r2}のMiiニュースをお{r2[つた]}伝{/r2}えします
Caster_First_00_V002	{r2[ひづけ]}日付{/r2}が{r2[か]}変{/r2}わりました{[0605|2c0101cd]}\n{[640b|00cd]}{[640c|00cd]}{[0604|01cd]}{[640d|00cd]}のMiiニュースをお{r2[つた]}伝{/r2}えします
Caster_First_00_V003	{[640a|00cd]}{[0604|01cd]}{[640b|00cd]}{[640c|00cd]}のMiiニュースをお{r2[つた]}伝{/r2}えします
Caster_BreakingFirst_00	{r2[とつぜん]}突然{/r2}ですが、ここでニュース{r2[そくほう]}速報{/r2}を{[0604|00cd]}お{r2[つた]}伝{/r2}えします
Caster_Time_00	{[6401|000000cd]}
Caster_Interview_00	{r2[まち]}街{/r2}で{r2[き]}聞{/r2}きました
Caster_Ending_00	はい{[0605|840301cd]}
Caster_Ending_01	{[6402|0000]}{r2[じ]}時{/r2}のニュース{[0605|2c0101cd]}\n{[c800|0902010d]}がお{r2[つた]}伝{/r2}えしました
Caster_BreakingEnding_01	ニュース{[060a|0800bd30af30db30a630]}{r2[そくほう]}速報{/r2}\x0f\x06\n、{[c800|0902010d]}がお{r2[つた]}伝{/r2}えしました
Caster_Ending_02	{[0501]}への{r2[かんしゃ]}感謝{/r2}の{r2[きも]}気持{/r2}ちが{r2[つた]}伝{/r2}わる、\n{r2[すば]}素晴{/r2}らしい{[0604|00cd]}{r2[えんそう]}演奏{/r2}でしたね{[0605|2c0101cd]}{[0004]}はい{[0605|840301cd]}
Caster_Ending_03	{[0501]}への{r2[あい]}愛{/r2}にあふれる、\n{r2[すば]}素晴{/r2}らしい{r2[えんそう]}演奏{/r2}でしたね{[0605|2c0101cd]}{[0004]}はい{[0605|840301cd]}
Caster_Ending_04	{[640a|00cd]}{[0604|01cd]}{[640b|00cd]}{[640c|00cd]}のMiiニュース{[0605|2c0101cd]}\n{[c800|0902010d]}がお{r2[つた]}伝{/r2}えしました
Content_SubTelop_00	きょう{r2[みめい]}未明{/r2}
