MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
[855DC35E]_002	生命体萨姆斯·亚兰\n已破坏多处系统。\n萨姆斯可自由连接系统，\n避开大多数的保安程序。\n请切换至手动上锁系统，\n阻止萨姆斯入侵。
[4E0110FB]_000	泰隆密特罗德攻击等级提升。
[4E0110FB]_001	 
[4E0110FB]_002	密特罗德的能量吸收能力\n无法破坏我们的屏障。\n\n但注入费原子后变异的\n泰隆密特罗德，\n潜力仍是未知数。\n请谨防那些试图从隔离区域\n逃脱的泰隆密特罗德。
[9DA85A96]_000	猎人行动分析：
[9DA85A96]_001	 
[9DA85A96]_002	已证实猎人会使用变形球技术\n入侵我方设施。\n\n请再次调节探测器数值，\n侦测变形球的能量反应。
[56F48933]_000	标准型孵化槽盖\n替换工作进行中。
[56F48933]_001	 
[56F48933]_002	钢铁制槽盖预计于20周内\n替换为柯鲁达合金制\n或斑迪兹姆制。
[D060FB9D]_000	请将菁英海盗用维生食品内的\n费原子含量提高18%。
[1B3C2838]_000	若菁英拒绝摄取维生食品\n请立即报告。
[06391880]_000	注入费原子的菌类\n仍在持续培养。
[06391880]_001	 
[06391880]_002	已授权将费原子菌类\n混入菁英用维生食品。
[CD65CB25]_000	已授权再次部署保安无人机。
[CD65CB25]_001	 
[CD65CB25]_002	请在特别任务所需区域\n紧急部署无人机。
[4BF1B98B]_000	行星隐蔽技术已修复，\n因此我们成功躲过了\n埃蒙斯巡洋战舰的搜索。
[4BF1B98B]_001	 
[4BF1B98B]_002	如此一来巡防舰坠落引发的\n紧急危机也解除了。\n全体单位集中精神对抗萨姆斯。
[554DD50F]_000	费原子化合物培养舱。\n正在促进菁英海盗用\n维生食品的化合反应。
[D3D9A7A1]_000	费原子化合物培养舱。\n正在促进菁英海盗用\n维生食品的化合反应。
[F9459224]_000	已解读宇宙海盗的加密数据。
[F9459224]_001	欧米伽海盗
[F9459224]_002	日志 11.232.8\n“欧米伽海盗”\n\n菁英海盗·宇普西龙的\n费原子倾向，\n孕生了突破性的结果。\n大幅增加费原子注入量后，\n实验体的质量\n也跟着显著提升，\n不但保有心智能力，\n还能精确操控\n菁英用兵器。\n菁英海盗·宇普西龙\n最厉害的地方在于\n能发动自我恢复能力，\n借由吸收附近的费原子，\n修补受损的费原子装甲。\n\n此实验体很有机会\n成为我军的新主力，\n代号为“欧米伽海盗”。
[7FD1E08A]_000	模拟对战报告：\n可对抗萨姆斯·亚兰
[7FD1E08A]_001	 
[7FD1E08A]_002	菁英单位获胜率74%，\n获得最高司令部的肯定。\n但重要的是在实战打倒萨姆斯。
[778E8314]_000	屏障解除，\n已授权进入。
[D303C580]_000	屏障解除，\n已授权进入。
[B48D332F]_000	单元认证码：\nEPG-8701 实验群体 01\n名称“菁英海盗”
[A9880397]_000	单元认证码：\nEPG-8702 实验群体 01\n名称“菁英海盗”
[62D4D032]_000	低温冬眠舱发生异常，\n温度持续上升。
[E440A29C]_000	观察结果显示\n最新型菁英海盗更具有攻击性。
[E440A29C]_001	 
[E440A29C]_002	推测原因为\n科学组指定增加\n0.07%的费原子注入率。
[2F1C7139]_000	未经授权严禁向\n泰隆密特罗德供给能量。
[DE4AC3EC]_000	初期实验体密特罗德，\n已经成长至猎人级。
[DE4AC3EC]_001	 
[DE4AC3EC]_002	猎人密特罗德可通过触手\n远距离吸收能量。
[15161049]_000	报告显示密特罗德\n于低温地带不活跃。
[B89C9F36]_000	密特罗德对合成营养物质\n无任何反应。
[B89C9F36]_001	 
[B89C9F36]_002	它们会直接从活体生物\n吸收生物能量，\n当成营养摄入。
[73C04C93]_000	磁轨系统须所有保安系统\n授权后才能使用。
[F5543E3D]_000	科学组正在招募\n新武器实验的志愿者。
[3E08ED98]_000	侦查组正在搜索\n萨姆斯的宇宙舰艇。
[3E08ED98]_001	 
[3E08ED98]_002	该舰艇可能设置了一种\n不可探测的高性能屏障，\n导致被发现概率极低。\n但阻止并歼灭萨姆斯是必须的，\n绝不允许失败。
[230DDD20]_000	得出详细结果前，\n禁止进入鸟人遗迹。
[E8510E85]_000	收到资源不当使用的报告，\n推测是被萨姆斯夺走了。
[E8510E85]_001	 
[E8510E85]_002	必须尽快增设\n费原子矿场的监控设备。
[6EC57C2B]_000	可出动的士兵，\n请在主保安站集结。
[A599AF8E]_000	所有飞行单位，立刻出发。\n单位编队：席格玛4
[54CF1D5B]_000	请增加可行动区域的巡逻人员。
[9F93CEFE]_000	务必歼灭所有\n与我们作对的敌人，\n包括萨姆斯。
[897485AB]_000	菁英们压倒性的攻击力\n是不可战胜的。
[8B762ABF]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n部分墙壁已崩塌，\n可用强力的爆炸去除。
[D5CAB5DB]_000	Access to complete map system for Mining Complex.
[9078348F]_000	泰隆密特罗德隔离中，\n无司令部许可不得入内。
[16EC4621]_000	严禁不当使用费原子。
[16EC4621]_001	 
[16EC4621]_002	违规者须在密特罗德隔离区域\n值勤90周。
[68A292A0]_000	与发电机维修组的通讯\n突然中断了，\n正在向中央司令部确认。
[074CD458]_000	侦测到安全系统异常，\n须关闭电源。
[C49E7859]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n部分天花板崩塌，\n堵住了门。
[85C96F4A]_000	费原子处理以及\n保安系统的所需电量，\n已超过发电机的负荷范围。
[85C96F4A]_001	 
[85C96F4A]_002	改为地热发电\n虽可稍微缓解能源危机，\n但不足以完全解决问题。\n维持现状持续使用能量，\n有导致系统故障之虞。
[035D1DE4]_000	因费原子会造成精神伤害，\n已大规模替换掉\n负责发电的作业员。
[035D1DE4]_001	 
[035D1DE4]_002	作业员们被召集至科学组\n协助研究实验和\n新菁英海盗计划。\n他们可充当\n菁英实验体的训练对手。
[C801CE41]_000	在费原子的相关分析\n完全结束前，\n禁止饲养宠物。
[C801CE41]_001	 
[C801CE41]_002	饲育型野兽有受费原子影响\n而狂暴化的风险。\n\n必须处理掉区域内的\n固隆卡特和欧尔巴普。\n抗命者将断粮1周。
[6391AED0]_000	现状报告：菁英海盗和\n注入费原子的密特罗德的\n打斗迹象大幅缓和。
[6391AED0]_001	 
[6391AED0]_002	科学组认为\n极可能是注入费原子\n让它们之间产生了协调性。\n关于这点，\n之后将做更详细的研究。
[E505DC7E]_000	作业员须谨防\n让密特罗德进入亢奋状态。
[E505DC7E]_001	 
[E505DC7E]_002	抗命者将给予严厉惩罚。
[2E590FDB]_000	Metroid batch 7702A, Unit 321. Phazon feed level at maximum.
[335C3F63]_000	该菌比平常菌类大上4倍。
[F800ECC6]_000	若屏障有任何异常，\n请立即报告司令部。
[F800ECC6]_001	 
[F800ECC6]_002	须经过司令部同意\n才能解除屏障。
[7E949E68]_000	菌类活化液的加工等级\n数值正常。
[B5C84DCD]_000	已暂停供应密特罗德人造食品。
[B5C84DCD]_001	 
[B5C84DCD]_002	预计将密特罗德用的人造食品\n更换为生化能源12.025.1。
[449EFF18]_000	志愿兵已陆续加入\n对抗猎人的战斗部队。
[449EFF18]_001	 
[449EFF18]_002	现在的目标为\n生命体萨姆斯·亚兰。
[8FC22CBD]_000	正在对原生菌类注入费原子。
[8FC22CBD]_001	 
[8FC22CBD]_002	通过质量增幅计划，\n已成功生产出足够的粮食，\n可配发给各大费原子强化单位。
[0905768B]_000	Synthetic Metroid ration mix.
[1EDD8A0F]_000	正在促进密特罗德\n维生食品的化合反应。
[95C90385]_000	已连接司令部电脑，\n屏障解除。
[33606305]_000	屏障运作中。
[33606305]_001	 
[33606305]_002	须连接司令部电脑\n才能解除屏障。
[8A2563C0]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n墙面严重腐朽。
[FA8537C2]_000	平台运作中。
[186AF5AB]_000	Force Field engaged. Secure this area to deactivate it.
[5BD11634]_000	Security bioscan locks in place. Locks keyed to Space Pirate life signs only. Access denied.
[A460B300]_000	屏障运作中，\n无法进入。
[6F315968]_000	已连接保安控制装置，\n屏障解除。
[0F5C3FB8]_000	Automated Servo Grapple control engaged. Please clear path of any obstructions.
[DFC50A64]_000	Space Pirate encrypted data decoded.\n
[DFC50A64]_001	Special Forces
[DFC50A64]_002	Log 11.369.4\n\nAs we continue to observe the development of Project Helix's Elite Pirates, it becomes increasingly obvious that these warriors will usher in a new era of Space Pirate dominance. They are incredibly resistant to damage, and their ability to transport and wield so many weapons at once makes them the ideal mainstays of our ground forces. Though they are not as quick as typical Pirates, it makes little difference. With a platoon of Elite Pirates in the vanguard of an army of normal and Flying Pirates, we will have a near-indestructible backbone that should turn the tide in any engagement.
[6FDF7845]_000	能量吸收系统\n运作测试结果报告：
[6FDF7845]_001	 
[6FDF7845]_002	实地测试结果显示，\n该系统对光束武器效果显著，\n但对导弹武器无效，\n须尽快请科学组改良。
[A483ABE0]_000	欧米伽海盗\n延命措施检查报告：
[A483ABE0]_001	 
[A483ABE0]_002	全实验体细胞因注入\n高浓度费原子而迅速退化。\n\n目前无任何实验体\n可存活20周以上。\n\n为提高成本效率，\n须尽快改良以延长寿命。
[E79F1E09]_000	Scan for Biotanks in area past Force Field.
[D7A42B28]_000	费原子加工效率已达最高等级，\n产出率187%，\n可继续提升。
[FCCC93AF]_000	费原子辐射警戒持续中。
[FCCC93AF]_001	 
[FCCC93AF]_002	处于高浓度费原子地区时，\n请穿着等级8以上的\n费原子防护服。\n毫无防备的情况下，\n长期接触费原子非常危险。
[3A366B79]_000	材质：{color[ff0a0aff]}柯鲁达合金{color[000000ff]}\n排气口有部分破损。
[22CC46A7]_000	Missile Expansion
[F75B4A9C]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n门有构造缺陷，\n但硬度为最高级。
[3D138D92]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n格状盖子下面有狭窄的通道。
[0C7FE0BB]_000	换气系统启动，\n已供应电能，\n风扇开始转动。
[D7936B7B]_000	换气扇停止运作，\n须供应电能。
[D7936B7B]_001	 
[D7936B7B]_002	附近应该有控制面板。
[D61ED1ED]_000	换气扇低速运转中。
[D61ED1ED]_001	 
[D61ED1ED]_002	启动通风系统后\n就会高速运转。
[BECFAA7C]_000	低温冬眠舱。\n单位 CS-4468R。
[BECFAA7C]_001	 
[BECFAA7C]_002	改良舱，\n用于保存菁英海盗。
[853949CE]_000	人为变异形态：菁英海盗\n性能强化的海盗。
[853949CE]_001	菁英海盗
[853949CE]_002	配备能量吸收系统，\n可吸收光束攻击，\n是非常强大的海盗。\n能够通过内置的波形震动发生器\n发出冲击波并传导至地面，\n进行大范围攻击。\n该个体因形态不同，\n没有配备加农炮。
[9D431B68]_000	因能量流动\n导致面板功能受损。
[ED55F1F8]_000	低温舱已停止运作。\n无生命迹象。
[AA71416B]_000	Phazon-infused mutant fungus. Indigenous to Tallon IV.
[AA692E30]_000	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n侦测到岩石内部有费原子反应。
[ADBC8186]_000	侦测到冰柱内部有保安门电缆。\n因电缆局部冻结，\n保安门停止运作。
[ADBC8186]_001	 
[ADBC8186]_002	须溶解冰柱让电缆通电。
[3E85A492]_000	保安门封锁中。\n因电缆局部故障，\n控制装置无法运作。
[850DEA49]_000	保安门封锁中。\n控制装置位于另一侧。
[0B382B91]_000	保安门已解除。
[3C7DB7A8]_000	污染物净化装置投入口。\n小型污染物会自动被吸入\n净化装置里。
[CBCC7C33]_000	已授权进入{color[ff0a0aff]}费原子矿场 B1{color[000000ff]}，\n请站在全息影像处。
[072487BC]_000	全息影像已启动。
[8ED8A436]_000	已授权进入{color[ff0a0aff]}费原子矿场 B2{color[000000ff]}，\n请站在全息影像处。
[F25B6C0B]_000	全息影像已启动。
[A00EF446]_000	已授权进入{color[ff0a0aff]}泰隆世外桃源南部{color[000000ff]}，\n请站在全息影像处。
[B60F6ADF]_000	移动点：\n{color[ff0a0aff]}泰隆世外桃源南部{color[000000ff]}\n电梯启动。
[1D8BB16C]_000	已授权进入{color[ff0a0aff]}火山洞穴南部{color[000000ff]}，\n请站在全息影像处。
[DFD2AE6D]_000	移动点：\n{color[ff0a0aff]}火山洞穴南部{color[000000ff]}\n电梯启动。
[D56C2A41]_000	发现抓钩光束！
[A766B9EA]_000	未确认的费原子。
[A766B9EA]_001	 
[A766B9EA]_002	基本和费原子性质相同，\n但突变诱发性比费原子高86%。\n\n现在穿着的服装防御力\n无法抵御其伤害。
[E382F03E]_000	人为变异形态：菁英海盗\n性能强化的海盗。
[E382F03E]_001	菁英海盗
[E382F03E]_002	配备能量吸收系统，\n可吸收光束攻击，\n是非常强大的海盗。\n能通过内置的波形震动发生器\n发出冲击波并传导至地面，\n进行大范围攻击。\n远攻近战两者皆可，\n缺点是体型笨重，\n行动速度缓慢。
[F2F152F4]_000	机器：光束炮台RT-1831\n强化型周边防御用炮台。
[F2F152F4]_001	光束炮台\nRT-1831
[F2F152F4]_002	此光束炮台设有能量屏障，\n强化了炮台的防御能力。\n\n经此改良后，\n可当做强大的固定式防御兵器\n来使用。
[CF683337]_000	昆虫形态：挖土虫\n栖息在地底的肉食性昆虫。
[CF683337]_001	挖土虫
[CF683337]_002	平常栖息在地底，\n和甲虫一样通过震动\n感知地表状况，\n再钻出地面攻击敌人，\n并同时发射有毒粘液。\n智力不高。
[A26A9809]_000	形态：费原子挖土虫\n爱挖地道的昆虫，\n因高浓度沉积矿物而充满毒素。
[A26A9809]_001	费原子挖土虫
[A26A9809]_002	一种产生了突变的挖土虫。\n因在费原子污染土中挖掘，\n剧毒累积于体内而产生变异。\n甲壳碎裂时会喷出致命毒雾。
[EEB20113]_000	形态：虚无邦布\n具遁形能力的邦布，\n能躲避视觉辨识及追踪。
[EEB20113]_001	虚无邦布
[EEB20113]_002	虚无邦布具有特殊的遁形能力，\n要追踪它非常困难，\n以目前的面罩技术\n均无法持续捕捉其形貌。\n虚无邦布与其他邦布一样\n会释放、发射电能，\n不同之处在于\n它不受带电能源的吸引。
[B6FDD1CC]_000	人为变异形态：加强士兵\n一种性能强化的海盗。
[B6FDD1CC]_001	加强士兵
[B6FDD1CC]_002	通过注入费原子\n并逆向分析加强光束\n所生成的强化海盗。\n\n虽有一般能量光束抗性，\n但丧失了加强光束抗性。
[ABF8BD55]_000	人为变异形态：冰冻士兵\n一种性能强化的海盗。
[ABF8BD55]_001	冰冻士兵
[ABF8BD55]_002	通过注入费原子\n获得高温抗性的强化海盗。\n\n强化过程中丧失低温抗性，\n用冰冻光束可有效攻击。
[3ABB8192]_000	人为变异形态：波动士兵\n一种性能强化的海盗。
[3ABB8192]_001	波动士兵
[3ABB8192]_002	通过注入费原子\n获得温度变化抗性的强化海盗。\n\n强化过程中丧失电磁波抗性，\n用波动光束可有效攻击。
[D1AC6904]_000	人为变异形态：等离子士兵\n一种性能强化的海盗。
[D1AC6904]_001	等离子士兵
[D1AC6904]_002	通过注入费原子\n获得低温抗性的强化海盗。\n\n强化过程中丧失高温抗性，\n用等离子光束可有效攻击。
[D23B52AE]_000	软体形态：水生收割者\n某种水生生物的触手。
[D23B52AE]_001	水生收割者
[D23B52AE]_002	适应了水中环境的一种生物，\n但性质与陆生的击打藤蔓类似。\n视力和击打藤蔓一样微弱，\n靠发达的声呐搜索猎物。\n身体构造不易受水流阻力影响，\n因此动作敏捷且破坏力强。
[6A4DE1B9]_000	外星人形态：水生海盗\n海盗的水中战斗员。
[6A4DE1B9]_001	水生海盗
[6A4DE1B9]_002	身上的装甲服搭载改良过的\n小型火箭引擎和重力服技术，\n让海盗能在水中行动自如。\n引擎散发高温，\n用热成像面罩可轻松定位。
[E636ED7B]_000	实验形态：费原子菁英\n菁英海盗的实验体。
[E636ED7B]_001	费原子菁英
[E636ED7B]_002	注入高浓度费原子的\n菁英海盗实验体。\n\n可利用内置的波形震动发生器，\n以自身为中心\n产生大范围冲击波。\n和菁英海盗不同，\n没有配备等离子加农炮。\n本质为实验体，故寿命极短。
[BF14D821]_000	Mechanoid: Beta Drone\nSecurity mecha equipped with phased cloaking grid. 
[BF14D821]_001	Beta Drone
[BF14D821]_002	The next generation of Drones operate fully cloaked from normal sight. A defense shield and extra Beam Cannon increases their combat effectiveness as well. Still, they are machines, and can be nullified with electromagnetic pulses.
[E0596433]_000	人为变异形态：欧米伽海盗\n最强的海盗。
[E0596433]_001	欧米伽海盗
[E0596433]_002	拥有费原子装甲，\n即使被破坏也能吸收费原子\n使装甲重生。\n吸收能量时会隐身，\n唯有此时可以对它造成伤害。\n\n为菁英海盗计划中的\n最终形态。
[20452CF9]_000	爬虫形态：露米壁虎\n在体内储存费原子的爬虫类。
[20452CF9]_001	露米壁虎
[20452CF9]_002	能吸收并释放费原子能量，\n当其群体行动时要留意。
[F6842A26]_000	形态：费原子蛆虫\n因费原子而突变的虫。
[F6842A26]_001	费原子蛆虫
[F6842A26]_002	Exposure to Phazon has had a dramatic impact on the Tallon IV ecosystem. The flora and fauna that manage to survive Phazon exposure often mutate in the process. Even the lowly maggot is no exception.
[AD0ACEAB]_000	突变形态：\n密特罗德究极（蜘蛛）\n产生费原子的研究生物。
[AD0ACEAB]_001	密特罗德究极
[AD0ACEAB]_002	一种突变生命体，\n推测为费原子的起源。\n\n甲壳坚若磐石，\n可以抵御所有攻击。\n\n只有瞄准头部\n为观察外界而张开的细小缝隙，\n才能对其造成伤害。\n拥有光束、冷冻、导弹等\n多种攻击能力。\n可依据能力改变身体特征。\n随机应变全力以赴\n是唯一的获胜手段。
[D2504666]_000	能量生命形态：\n密特罗德究极（头部）\n褪下甲壳后的本体。
[D2504666]_001	密特罗德究极\n（头部）
[D2504666]_002	费原子能量生命体，\n一般武器对其无效，\n\n只有用和费原子结合的\n手臂加农炮攻击，\n才能对其造成伤害。\n可将头部遭到攻击时\n产生的费原子\n转换为光束发射。\n头部会在生成\n其他密特罗德时隐身，\n以欺敌耳目。
[7BCFFAE1]_000	人为变异形态：机器利德雷\n通过基因工程和机械技术复活的\n机械型利德雷。
[7BCFFAE1]_001	机器利德雷
[7BCFFAE1]_002	通过海盗技术进化的利德雷。\n轻薄的胸部装甲\n受高反射性能的表皮保护，\n配备多重导弹、\n追尾攻击和炸弹等多种武器。\n\n冰系攻击对其有效，\n但其动作敏捷，\n不易被命中。
[DC935FCD]_000	突变形态：分裂密特罗德\n能分裂的亚种密特罗德。
[DC935FCD]_001	分裂密特罗德
[DC935FCD]_002	具分裂能力的密特罗德突变体，\n分裂前几乎所有武器\n都无法对其造成伤害。\n分裂后能力不稳定，\n会特别惧怕某个类型的武器。\n\n因费原子突变体性质不稳定，\n故弱点也会因分裂结果而异。
[A84E9954]_000	Morphology: Power Metroid\nMutated Fission Metroid. 
[A84E9954]_001	Power Metroid
[A84E9954]_002	Once split, Fission Metroids gain invulnerability to most weaponry. A genetic flaw leaves them susceptible to certain weapons; in the case of the Power Metroid, shots from the Power Beam will harm them.
[1E93642B]_000	Morphology: Ice Metroid\nMutated Fission Metroid.
[1E93642B]_001	Ice Metroid
[1E93642B]_002	Once split, Fission Metroids gain invulnerability to most weaponry. A genetic flaw leaves them susceptible to certain weapons; in the case of the Ice Metroid, shots from the Ice Beam will harm them.
[0496D5D8]_000	Morphology: Wave Metroid\nMutated Fission Metroid.
[0496D5D8]_001	Wave Metroid
[0496D5D8]_002	Once split, Fission Metroids gain invulnerability to most weaponry. A genetic flaw leaves them susceptible to certain weapons; in the case of the Wave Metroid, shots from the Wave Beam will harm them.
[30B56A20]_000	Morphology: Plasma Metroid\nMutated Fission Metroid.
[30B56A20]_001	Plasma Metroid
[30B56A20]_002	Once split, Fission Metroids gain invulnerability to most weaponry. A genetic flaw leaves them susceptible to certain weapons; in the case of the Plasma Metroid, shots from the Plasma Beam will harm them.
Preload\MPR1\GuiSysMP1.pak\TEXT_ScansOverWorld.msbt
[553D72C9]_000	植物形态：泰隆蕨\n无毒的泰隆植物，\n生长在水源附近。
[F6C728A3]_000	植物形态：鲜红星掌花\n备受喜爱的食用花，\n非常美味。
[C0C46535]_000	植物形态：发光蜘蛛藤蔓\n会利用发光部位\n来吸引昆虫。
[FB28AED3]_000	散发低浓度辐射的苔藓群。\n查无此生物数据。
[669A0BB8]_000	发现小隧道。
[E05C6664]_000	Return to your ship to save and recharge.
[1F652949]_000	门锁运作中。\n该武器无法解除门锁。
[DAA51C9A]_000	岩石阻挡了通道，\n无法破坏。\n底部有些微空隙。
[FC883F7C]_000	发现连跳！
[41B6A1AE]_000	在泰隆Ⅳ上空爆炸的巡防舰。\n侦测到内部有微弱的生命迹象。
[52A49C15]_000	植物形态：琼浆莎库\n受到冲击时，\n袋中会产生化学反应引起爆炸。
[01B1CFF4]_000	外星人形态：宇宙海盗\n负有内伤，生命迹象微弱。
[8725BD5A]_000	外星人形态：宇宙海盗\n头部破裂，生命迹象微弱。
[DB6E2768]_000	散发低浓度辐射的苔藓群。\n查无此生物数据。
[F655F1E0]_000	发现小隧道。
[2FB80DC4]_000	运送用容器，\n堆积在海盗的巡防舰内。
[2FB80DC4]_001	 
[2FB80DC4]_002	侦测到流出液体含高浓度毒素，\n是活体实验用的费原子化合物。
[A4987450]_000	可化为变形球通过。
[457D4250]_000	{color[ff0a0aff]}Alert: Phazon Radiation Level High{color[000000ff]}
[D148289E]_000	通道被树枝挡住。
[D148289E]_001	 
[D148289E]_002	发现地板附近有空间。
[51DCA8D9]_000	已授权进入{color[ff0a0aff]}鸟人遗迹东部{color[000000ff]}，\n请站在全息影像处。
[55A27CA9]_000	移动点：\n{color[ff0a0aff]}鸟人遗迹东部{color[000000ff]}\n电梯启动。
[0ABF9020]_000	未知光源，\n查无相关数据。
[226FAE3F]_000	植物形态：阴暗蘑菇\n散发蓝白幽光的蘑菇，\n生长在阴暗潮湿的地方。
[455078FD]_000	植物形态：引路树干\n一种发光性植物，\n生长范围广泛。
[44DA4338]_000	Morphology: Sap Sac\nChemical reaction within sac produces violent explosion when agitated.
[7A627568]_000	覆盖着青苔的斜坡。\n表面平滑，\n应为人工建造物。
[9860AC2F]_000	年轮分析结果显示\n树龄已超过两百年。\n生命状态正常。
[11803002]_000	植物形态：石头爬墙虎\n藤本植物，\n大多生长在岩石上。
[BF1D2149]_000	粗大的枝干盘根错节，\n形成桥状。\n可充当踏板。
[E14EB239]_000	材质：{color[ff0a0aff]}沙质石头{color[000000ff]}\n表面有破损。
[73A833EB]_000	已授权进入{color[ff0a0aff]}鸟人遗迹西部{color[000000ff]}，\n请站在全息影像处。
[04685AE9]_000	移动点：\n{color[ff0a0aff]}鸟人遗迹西部{color[000000ff]}\n电梯启动。
[DB56546C]_000	This water may be too deep to get out of without further Suit augmentations.
[9FD3DE37]_ 	Force Field detected. It cannot be affected by Beam weapons.
[849588F5]_000	侦测到地底有生命体。
[AE798F4E]_000	Analysis indicates a viable attach point for Grapple Beam.
[513DD9D3]_000	水滴在空中反弹。
[5400AD36]_000	Unknown Item
[8EA61E34]_000	已授权进入{color[ff0a0aff]}火山洞穴东部{color[000000ff]}，\n请站在全息影像处。
[D658ADBD]_000	移动点：\n{color[ff0a0aff]}火山洞穴东部{color[000000ff]}\n电梯启动。
[508C111F]_000	门锁运作中。\n控制装置设于另一侧。
[A5C1E05D]_000	门锁运作中。\n请启动控制装置以解锁。
[02AE3381]_000	饱和的水压\n使墙面硬度日渐下降。
[02AE3381]_001	 
[02AE3381]_002	材质：{color[ff0a0aff]}斑迪兹姆{color[000000ff]}\n硬度为最高级。
[25FD1796]_000	This patch of ground appears unstable.
[93E9FEC7]_000	发现X光面罩！
[B389B6D6]_000	已解读宇宙海盗的加密数据。
[B389B6D6]_001	文物站
[B389B6D6]_002	日志 10.308.0\n“文物站”\n\n实地组调查了\n悬浮在撞击坑洞上方的\n古老鸟人建筑物。\n发现那是一种妨碍系统，\n用来阻止外人进入\n费原子核心所在的坑洞。\n科学组判断\n该系统的能量来源\n正是鸟人文物。\n为了生产费原子能量，\n我们必须尽快铲除这个\n庞大的阻碍。\n即使必须破坏鸟人文物\n也在所不惜。
[B54C5C4A]_000	{color[ff0a0aff]}鸟人文物{color[000000ff]}
[B54C5C4A]_001	 
[B54C5C4A]_002	正在解读鸟人族全息影像……\n\n\n唯有诚心盼望者，\n才能获得{color[15f873ff]}“真实”{color[000000ff]}。\n\n当12文物到齐之时，\n鸟人会打开大门，\n引领被托付者前进。
[FAE3D58E]_000	正在解读鸟人族全息影像……
[FAE3D58E]_001	真实
[FAE3D58E]_002	唯有诚心盼望者，\n才能获得{color[15f873ff]}“真实”{color[000000ff]}。
[7C77A720]_000	正在解读鸟人族全息影像……
[7C77A720]_001	力量
[7C77A720]_002	灼热火焰阻挡了汝之去路，\n恶人立起了{color[15f873ff]}巨大铁塔{color[000000ff]}。\n\n攀登而上，前往岩石祭坛。\n那里寄宿着神秘的{color[15f873ff]}“力量”{color[000000ff]}。
[B72B7485]_000	正在解读鸟人族全息影像……
[B72B7485]_001	长老
[B72B7485]_002	蓝黑暗影吞噬了洁白大地。\n在{color[15f873ff]}耸立的双塔{color[000000ff]}之一下，\n高洁{color[15f873ff]}“长老”{color[000000ff]}长眠于此。\n我族之怒将化为闪电，\n经天选者之手，\n贯穿高塔、制裁黑暗。
[AA2E443D]_000	正在解读鸟人族全息影像……
[AA2E443D]_001	野性
[AA2E443D]_002	巨大怪物从天而降，\n将城顶的{color[15f873ff]}太阳之间{color[000000ff]}\n化为孕育腐败的温床。\n渴望{color[15f873ff]}“野性”{color[000000ff]}之人啊……\n从诅咒中\n解放鸟人的灵魂吧。\n如此一来，\n汝的愿望将会实现。
[61729798]_000	正在解读鸟人族全息影像……
[61729798]_001	守卫
[61729798]_002	光芒永远照耀吾城。\n唯有受水神允诺之人\n才能来到{color[15f873ff]}“守卫”{color[000000ff]}之下。\n{color[15f873ff]}吾城光之塔{color[000000ff]}将永存于此。
[E7E6E536]_000	正在解读鸟人族全息影像……
[E7E6E536]_001	战士
[E7E6E536]_002	异种亵渎神明，\n孕育出邪恶魔物。\n\n魔物潜藏于\n{color[15f873ff]}矿山深处的第一炼金术之间{color[000000ff]}，\n张牙舞爪地等待猎物现身。\n将其首级敬献给神，\n{color[15f873ff]}“战士”{color[000000ff]}将于汝面前现身。
[2CBA3693]_000	正在解读鸟人族全息影像……
[2CBA3693]_001	鸟人
[2CBA3693]_002	{color[15f873ff]}生命之泉{color[000000ff]}一日不竭\n万物便生生不息。\n\n汝若拥有贤者之智，\n隐于丰沛泉水下混淆恶人耳目，\n{color[15f873ff]}“鸟人”{color[000000ff]}将再次现身。
[DDEC8446]_000	正在解读鸟人族全息影像……
[DDEC8446]_001	自然
[DDEC8446]_002	{color[15f873ff]}熔岩池{color[000000ff]}将一切燃烧殆尽。\n{color[15f873ff]}“自然”{color[000000ff]}化为支撑天空的石柱，\n等候着天选者到来。
[16B057E3]_000	正在解读鸟人族全息影像……
[16B057E3]_001	太阳
[16B057E3]_002	一望无际的冰霜湖畔，\n{color[15f873ff]}萨满{color[000000ff]}长老冻结了时间。\n\n若有人以热情融化冰冻的灵魂，\n{color[15f873ff]}“太阳”{color[000000ff]}将再次升起。
[8E9C7387]_000	正在解读鸟人族全息影像……
[8E9C7387]_001	世界
[8E9C7387]_002	高洁长老供奉于{color[15f873ff]}吾城大圣堂{color[000000ff]}。\n坐镇在此的圣灵\n双目依旧雪亮。\n唯有经长老首肯之人，\n才能获得{color[15f873ff]}“世界”{color[000000ff]}的力量。
[45C0A022]_000	正在解读鸟人族全息影像……
[45C0A022]_001	灵魂
[45C0A022]_002	冰天雪地的世界尽头，\n{color[15f873ff]}贯天洞窟{color[000000ff]}之下。\n\n{color[15f873ff]}“灵魂”{color[000000ff]}之力长眠于\n巨岩阻挡的门扉深处。
[C354D28C]_000	正在解读鸟人族全息影像……
[C354D28C]_001	新生
