Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Mission_057	{[0201|CD00]}Play {color[#5000FF06]}Culture {/color}in {color[#5000FF06]}Story\n{/color}with a {color[#14EDFF80]}crew of 4{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_057|Half]}{/color} or higher.
Mission_058	{[0201|CD00]}Play {color[#5000FF06]}Culture {/color}in {color[#5000FF06]}Story{/color}\nwith a {color[#14EDFF80]}crew of 4{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_058|Half]}{/color} or higher.
Mission_059	{[0201|CD00]}Play {color[#5000FF06]}Culture {/color}in {color[#5000FF06]}Story{/color}\nwith {color[#14EDFF80]}all crew members\n{/color}on your team. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_059|Half]}{/color} or higher.
Mission_060	{[0201|CD00]}Play {color[#5000FF06]}Remix 2.0 {/color}in {color[#5000FF06]}Story\n{/color}with a {color[#14EDFF80]}crew of 4{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_060|Half]}{/color} or higher.
Mission_061	{[0201|CD00]}Play {color[#5000FF06]}Remix 2.0 {/color}in {color[#5000FF06]}Story{/color}\nwith a {color[#14EDFF80]}crew of 4{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_061|Half]}{/color} or higher.
Mission_062	{[0201|CD00]}Play {color[#5000FF06]}Remix 2.0 {/color}in {color[#5000FF06]}Story{/color}\nwith {color[#14EDFF80]}all crew members\n{/color}on your team. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_062|Half]}{/color} or higher.
Mission_063	{[0201|CD00]}Play {color[#5000FF06]}Anything Goes {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_063|Half]}{/color} or\nhigher.
Mission_064	{[0201|CD00]}Play {color[#5000FF06]}Anything Goes {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_064|Half]}{/color} or\nhigher.
Mission_065	{[0201|CD00]}Play {color[#5000FF06]}Anything Goes {/color}in\n{color[#5000FF06]}Story {/color}with {color[#14EDFF80]}all crew\nmembers {/color}on your team.\nEarn a score of {color[#1DFFFF00]}{key[Mission_065|Half]}{/color} or\nhigher.
Mission_066	{[0201|CD00]}Play {color[#5000FF06]}All Mixed Up {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_066|Half]}{/color} or\nhigher.
Mission_067	{[0201|CD00]}Play {color[#5000FF06]}All Mixed Up {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_067|Half]}{/color} or\nhigher.
Mission_068	{[0201|CD00]}Play {color[#5000FF06]}All Mixed Up {/color}in\n{color[#5000FF06]}Story {/color}with {color[#14EDFF80]}all crew\nmembers {/color}on your team.\nEarn a score of {color[#1DFFFF00]}{key[Mission_068|Half]}{/color} or\nhigher.
Mission_069	{[0201|CD00]}Play {color[#5000FF06]}Super Hard {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_069|Half]}{/color} or\nhigher.
Mission_070	{[0201|CD00]}Play {color[#5000FF06]}Super Hard{/color} in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_070|Half]}{/color} or\nhigher.
Mission_071	{[0201|CD00]}Play {color[#5000FF06]}Super Hard {/color}in\n{color[#5000FF06]}Story {/color}with {color[#14EDFF80]}all crew\nmembers {/color}on your team.\nEarn a score of {color[#1DFFFF00]}{key[Mission_071|Half]}{/color} or\nhigher.
Mission_072	{[0201|CD00]}Play {color[#5000FF06]}Thrill Ride {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_072|Half]}{/color} or\nhigher.
Mission_073	{[0201|CD00]}Play {color[#5000FF06]}Thrill Ride {/color}in\n{color[#5000FF06]}Story {/color}with a {color[#14EDFF80]}crew of 5{/color}.\nEarn a score of {color[#1DFFFF00]}{key[Mission_073|Half]}{/color} or\nhigher.
Mission_074	{[0201|CD00]}Play {color[#5000FF06]}Thrill Ride {/color}in\n{color[#5000FF06]}Story {/color}with {color[#14EDFF80]}all crew\nmembers {/color}on your team.\nEarn a score of {color[#1DFFFF00]}{key[Mission_074|Half]}{/color} or\nhigher.
Mission_075	{[0201|CD00]}Play {color[#5000FF06]}Penny's Mix {/color}in\n{color[#5000FF06]}Story{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_075|Half]}{/color} or higher.
Mission_076	{[0201|CD00]}Play {color[#5000FF06]}Penny's Mix {/color}in\n{color[#5000FF06]}Story{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_076|Half]} {/color}or higher.
Mission_077	{[0201|CD00]}Play {color[#5000FF06]}Showdown {/color}in\n{color[#5000FF06]}Story{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_077|Half]}{/color} or higher.
Mission_078	{[0201|CD00]}Play {color[#5000FF06]}Showdown{/color} in\n{color[#5000FF06]}Story{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_078|Half]}{/color} or higher.
Mission_079	{[0201|CD00]}Complete all {color[#5000FF06]}Scored\nMissions {/color}in {color[#5000FF06]}Story{/color}.
Mission_080	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Intro Games {/color}in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_081	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}That's Life {/color}games in\nthe {color[#5000FF06]}Play-o-pedia{/color}.
Mission_082	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Fantasy {/color}games in\nthe {color[#5000FF06]}Play-o-pedia{/color}.
Mission_083	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}High Tech {/color}games\nin the {color[#5000FF06]}Play-o-pedia{/color}.
Mission_084	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Nintendo Classics\n{/color}games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_085	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Nature {/color}games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_086	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Sports {/color}games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_087	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Food {/color}games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_088	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Culture {/color}games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_089	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score {/color}on\nall {color[#5000FF06]}Anything Goes {/color}games\nin the {color[#5000FF06]}Play-o-pedia{/color}.
Mission_090	{[0201|CD00]}Get a {color[#1DFFFF00]}passing score\n{/color}on all games in the\n{color[#5000FF06]}Play-o-pedia{/color}.
Mission_091	{[0201|CD00]}Play {color[#5000FF06]}Sleep Clinic {/color}from\n{color[#5000FF06]}Intro Games {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with {color[#14EDFF80]}all\ncrew members{/color} on your\nteam. Make {color[#1DFFFF00]}0 mistakes{/color},{color[#1DFFFF00]}\n{/color}and earn a score of {color[#1DFFFF00]}{key[Mission_091|Half]}{/color}.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_092	{[0201|CD00]}Play {color[#5000FF06]}Nail the Nail {/color}from\n{color[#5000FF06]}That's Life {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with {color[#14EDFF80]}all\ncrew members{/color} on your\nteam. Make {color[#1DFFFF00]}0 mistakes{/color},{color[#1DFFFF00]}\n{/color}and earn a score of {color[#1DFFFF00]}{key[Mission_092|Half]}{/color}.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_093	{[0201|CD00]}Play {color[#5000FF06]}Laser Labyrinth\n{/color}from {color[#5000FF06]}High Tech {/color}in\nthe {color[#5000FF06]}Play-o-pedia {/color}using\nonly {color[#14EDFF80]}18-Volt{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_093|Half]} {/color}or higher.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_094	{[0201|CD00]}Play {color[#5000FF06]}Boxing Cowards\n{/color}from {color[#5000FF06]}Sports {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}Penny{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_094|Half]} {/color}or higher.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_095	{[0201|CD00]}Play {color[#5000FF06]}Corn Cleaner {/color}from\n{color[#5000FF06]}Food {/color}in the {color[#5000FF06]}Play-o-pedia\n{/color}using only {color[#14EDFF80]}Pyoro{/color}. Earn a\nscore of {color[#1DFFFF00]}{key[Mission_095|Half]} {/color}or higher.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_096	{[0201|CD00]}Play {color[#5000FF06]}Matching Masks\n{/color}from {color[#5000FF06]}Culture {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}Kat{/color}. Earn a score of {color[#1DFFFF00]}{key[Mission_096|Half]}\n{/color}or higher. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_097	{[0201|CD00]}Play {color[#5000FF06]}Hot Hoops {/color}from\n{color[#5000FF06]}Culture {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}Kat{/color}. Earn a score of {color[#1DFFFF00]}{key[Mission_097|Half]}\n{/color}or higher. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_098	{[0201|CD00]}Play {color[#5000FF06]}Mystifying Mirror\n{/color}from {color[#5000FF06]}Anything Goes {/color}in\nthe {color[#5000FF06]}Play-o-pedia {/color}using\nonly {color[#14EDFF80]}Pyoro{/color}. Earn a score\nof {color[#1DFFFF00]}{key[Mission_098|Half]} {/color}or higher.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_099	{[0201|CD00]}Play {color[#5000FF06]}Inside the Storm\n{/color}from {color[#5000FF06]}Anything Goes\n{/color}in the {color[#5000FF06]}Play-o-pedia {/color}with\n{color[#14EDFF80]}all crew members {/color}on\nyour team. {color[#1DFFFF00]}Make 0\nmistakes{/color},{color[#1DFFFF00]} {/color}and earn a\nscore of {color[#1DFFFF00]}{key[Mission_099|Half]}{/color}. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_100	{[0201|CD00]}Play {color[#5000FF06]}Get Away, Ghost!\n{/color}from {color[#5000FF06]}Anything Goes\n{/color}in the {color[#5000FF06]}Play-o-pedia {/color}with\n{color[#14EDFF80]}all crew members {/color}on\nyour team. {color[#1DFFFF00]}Make 0\nmistakes{/color}, and earn a\nscore of {color[#1DFFFF00]}{key[Mission_100|Half]}{/color}. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_101	{[0201|CD00]}Complete all {color[#5000FF06]}Scored\nMissions {/color}in games from\nthe {color[#5000FF06]}Play-o-pedia{/color}.
Mission_102	{[0201|CD00]}Juggle the ball at\nleast {color[#1DFFFF00]}{key[Mission_102|Half]} times{/color} in\n{color[#5000FF06]}Gotta Bounce\n{/color}from {color[#5000FF06]}Variety Pack{/color}.
Mission_103	{[0201|CD00]}Juggle the ball at\nleast {color[#1DFFFF00]}{key[Mission_103|Half]} times{/color} in\n{color[#5000FF06]}Gotta Bounce{/color}\nfrom {color[#5000FF06]}Variety Pack{/color}.
Mission_104	{[0201|CD00]}Play {color[#5000FF06]}Gotta Bounce {/color}from\n{color[#5000FF06]}Variety Pack {/color}using only\n{color[#14EDFF80]}9-Volt{/color}. Juggle the ball at\nleast {color[#1DFFFF00]}{key[Mission_104|Half]} times{/color}.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_105	{[0201|CD00]}Play {color[#5000FF06]}Gotta Bounce {/color}from\n{color[#5000FF06]}Variety Pack {/color}with 2-4\nplayers. All players must\nuse the same crew\nmember. Juggle the ball\nat least {color[#1DFFFF00]}{key[Mission_105|Half]} times{/color}.
Mission_106	{[0201|CD00]}Defeat at least {color[#1DFFFF00]}{key[Mission_106|Half]}\nenemies{/color} in {color[#5000FF06]}Friendless\nBattle {/color}from {color[#5000FF06]}Variety Pack{/color}.
Mission_107	{[0201|CD00]}Defeat at least {color[#1DFFFF00]}{key[Mission_107|Half]}\nenemies{/color} in {color[#5000FF06]}Friendless\nBattle {/color}from {color[#5000FF06]}Variety Pack{/color}.
Mission_108	{[0201|CD00]}Play {color[#5000FF06]}Friendless Battle{/color}\nfrom {color[#5000FF06]}Variety Pack{/color}. Take\n{color[#1DFFFF00]}no damage {/color}until you\ndefeat {color[#1DFFFF00]}{key[Mission_108|Half]} enemies{/color}.
Mission_109	{[0201|CD00]}Make at least {color[#1DFFFF00]}{key[Mission_109|Half]} {/color}in\nTotal Sales in {color[#5000FF06]}Daily\nGrind {/color}from {color[#5000FF06]}Variety Pack{/color}.
Mission_110	{[0201|CD00]}Make at least {color[#1DFFFF00]}{key[Mission_110|Half]} {/color}in\nTotal Sales in {color[#5000FF06]}Daily\nGrind {/color}from {color[#5000FF06]}Variety Pack{/color}.
Mission_111	{[0201|CD00]}Complete all {color[#5000FF06]}Scored\nMissions {/color}in {color[#5000FF06]}Variety Pack{/color}.
Mission_112	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_112|Half]} {/color}Bronze Cup in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_113	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_113|Half]} {/color}Bronze Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_114	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_114|Half]} {/color}Bronze Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_115	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_115|Half]} {/color}Bronze Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_116	{[0201|CD00]}Earn all{color[#1DFFFF00]} {/color}Bronze Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_117	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_117|Half]} {/color}Silver Cup in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_118	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_118|Half]} {/color}Silver Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_119	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_119|Half]} {/color}Silver Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_120	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_120|Half]} {/color}Silver Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_121	{[0201|CD00]}Earn all{color[#1DFFFF00]} {/color}Silver Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_122	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_122|Half]} {/color}Gold Cup in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_123	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_123|Half]} {/color}Gold Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_124	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_124|Half]} {/color}Gold Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_125	{[0201|CD00]}Earn {color[#1DFFFF00]}{key[Mission_125|Half]}{/color} Gold Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_126	{[0201|CD00]}Earn all{color[#1DFFFF00]} {/color}Gold Cups in\nthe {color[#5000FF06]}Wario Cup{/color}.
Mission_127	{[0201|CD00]}Earn all cups in the\n{color[#5000FF06]}Wario Cup{/color}.
Mission_128	{[0201|CD00]}Throw all job titles and\nnames off-screen during\nthe {color[#5000FF06]}Staff Credits{/color}.
Mission_129	{[0201|CD00]}Play {color[#5000FF06]}Tummy Trouble\n{/color}from {color[#5000FF06]}Intro Games {/color}as\n{color[#14EDFF80]}Mona{/color}. Clear it without\ntouching the intestine\nwalls. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_130	{[0201|CD00]}Play {color[#5000FF06]}Strike Gold {/color}from\n{color[#5000FF06]}Intro Games{/color}. Clear it\nwithout dropping\nany moolah.
Mission_131	{[0201|CD00]}Play {color[#5000FF06]}Seeing Stars {/color}from\n{color[#5000FF06]}Intro Games {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}Penny{/color}. {color[#14EDFF80]}Penny {/color}must\nphysically touch at least\n{color[#1DFFFF00]}{key[Mission_131|Half]} {/color}faded stars.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_132	{[0201|CD00]}Play {color[#5000FF06]}Defend the Flowers\n{/color}from {color[#5000FF06]}Intro Games {/color}as\n{color[#14EDFF80]}Dribble{/color}. He must{color[#14EDFF80]} {/color}touch a\nmeteor at least {color[#1DFFFF00]}{key[Mission_132|Half]} times{/color}\nbefore clearing the\ngame. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_133	{[0201|CD00]}Play through Level 3 of\n{color[#5000FF06]}Spiky Wario {/color}from\n{color[#5000FF06]}Intro Games {/color}as {color[#14EDFF80]}Ashley{/color}.\nClear it without ever\nletting the magma\ntouch the ground.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_134	{[0201|CD00]}Play {color[#5000FF06]}Gold Digger {/color}from\n{color[#5000FF06]}That's Life {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with {color[#14EDFF80]}all\ncrew members {/color}on your\nteam. Plug the left and\nright nostrils {color[#1DFFFF00]}{key[Mission_134|Half]} times\neach{/color}, and {color[#1DFFFF00]}make 0\nmistakes{/color}. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_135	{[0201|CD00]}Play {color[#5000FF06]}Appealing Mask\n{/color}from {color[#5000FF06]}That's Life{/color} as\n{color[#14EDFF80]}18-Volt{/color}. Dangle from\nall rings before clearing\nthe game. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_136	{[0201|CD00]}Play through Level 3 of\n{color[#5000FF06]}Foggy Glasses {/color}from\n{color[#5000FF06]}That's Life{/color}. Clear it by\ncooling down the food.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_137	{[0201|CD00]}Play {color[#5000FF06]}Sanitation Station{/color}\nfrom {color[#5000FF06]}That's Life{/color}. When\ninstructed to stop the\nwater's flow, find a way\nto do it without turning\nthe faucet's handle.
Mission_138	{[0201|CD00]}Play Level 2 of\n{color[#5000FF06]}Hit the Switch {/color}from\n{color[#5000FF06]}That's Life{/color}. Make\neverything in the dark\nroom shiver before\nturning on the light.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_139	{[0201|CD00]}Play Level 3 of\n{color[#5000FF06]}Music Mischief {/color}from\n{color[#5000FF06]}That's Life {/color}as {color[#14EDFF80]}Lulu{/color}.\nClear it by removing the\nheadphones using only\nher ground pound.
Mission_140	{[0201|CD00]}Play Level 3 of\n{color[#5000FF06]}Break the Bank {/color}from\n{color[#5000FF06]}That's Life{/color}. Push\neverything off the\nstool until nothing\nis touching it.
Mission_141	{[0201|CD00]}Play {color[#5000FF06]}Wayward Water\n{/color}from {color[#5000FF06]}That's Life {/color}as\n{color[#14EDFF80]}Master Mantis{/color}.\nGo upside down with\nyour first jump, and clear\nit without returning to\nthe ground. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_142	{[0201|CD00]}Play Level 3 of {color[#5000FF06]}Face\nWash {/color}from {color[#5000FF06]}That's Life\n{/color}as {color[#14EDFF80]}Jimmy T{/color}. Clear it\nusing only 1 attack.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_143	{[0201|CD00]}Play {color[#5000FF06]}Is Anyone Home?\n{/color}from {color[#5000FF06]}That's Life{/color}.\nClear it by ringing\nthe doorbells at least\n{color[#1DFFFF00]}{key[Mission_143|Half]} times{/color}. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_144	{[0201|CD00]}Play {color[#5000FF06]}Stop the Stopper{/color}\nfrom {color[#5000FF06]}That's Life{/color}. Clear it\nwith the stopper fully\nat rest on the right side\nof the drain. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_145	{[0201|CD00]}Play {color[#5000FF06]}Delivery Center\n{/color}from {color[#5000FF06]}That's Life {/color}as\n{color[#14EDFF80]}Kat{/color}. Clear it without\ndropping any items.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_146	{[0201|CD00]}Play {color[#5000FF06]}Dragon's Reign{/color}\nfrom {color[#5000FF06]}Fantasy {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with {color[#14EDFF80]}all\ncrew members {/color}on your\nteam. Keep clearing it\nuntil you earn a score of\n{color[#1DFFFF00]}{key[Mission_146|Half]} {/color}without ever dropping\nthe crown. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_147	{[0201|CD00]}Play {color[#5000FF06]}Bubble Count\n{/color}from {color[#5000FF06]}Fantasy {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with\n{color[#14EDFF80]}all crew members {/color}on\nyour team. Pop as few\nbubbles as possible.\nLeave at least {color[#1DFFFF00]}{key[Mission_147|Half]}\nbubbles {/color}unpopped\nby Game Over.
Mission_148	{[0201|CD00]}Play {color[#5000FF06]}There's a Monster\nBehind You!{/color} from\n{color[#5000FF06]}Fantasy {/color}using {color[#14EDFF80]}Penny{/color}.\nClear it without letting\nher get caught in the\nairstream. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_149	{[0201|CD00]}Play {color[#5000FF06]}Fishy Felines {/color}from\n{color[#5000FF06]}Fantasy{/color}. Clear it using\nall of the fish from the\nmiddle row. No other\nfish allowed! {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_150	{[0201|CD00]}Play {color[#5000FF06]}A Big Fan {/color}from\n{color[#5000FF06]}Fantasy{/color}. Clear it by\nmoving the elf\ntoward the fan.
Mission_151	{[0201|CD00]}Play {color[#5000FF06]}Mean Magic {/color}from\n{color[#5000FF06]}Fantasy {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}5-Volt{/color}. Clear {color[#1DFFFF00]}{key[Mission_151|Half]} rounds\n{/color}without letting the balls\nof magic energy touch\nthe ground. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_152	{[0201|CD00]}Play Level 1 of\n{color[#5000FF06]}Sort It Out {/color}from {color[#5000FF06]}Fantasy{/color}.\nClear it without letting\nfalling objects touch\nthe clouds.
Mission_153	{[0201|CD00]}Play {color[#5000FF06]}UFBs {/color}from {color[#5000FF06]}Fantasy{/color}.\nClear it by flicking 1\ninvader into at least\n{color[#1DFFFF00]}{key[Mission_153|Half]} {/color}other invaders to\ndefeat them.
Mission_154	{[0201|CD00]}Play {color[#5000FF06]}The Vampire Arose{/color}\nfrom {color[#5000FF06]}Fantasy {/color}as {color[#14EDFF80]}Penny{/color}.\nClear it by closing the\ncurtain without moving.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_155	{[0201|CD00]}Play Level 3 of {color[#5000FF06]}Pit Stop{/color}\nfrom {color[#5000FF06]}Fantasy{/color} as {color[#14EDFF80]}Dribble{/color}.\nClear it by tweezing\nevery last armpit hair\nat once. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_156	{[0201|CD00]}Play {color[#5000FF06]}Witch! Which? {/color}from\n{color[#5000FF06]}Fantasy {/color}as {color[#14EDFF80]}Pyoro{/color}. Step\non the witch and clear\nthe game.
Mission_157	{[0201|CD00]}Play Level 3 of\n{color[#5000FF06]}Slime Time {/color}from {color[#5000FF06]}Fantasy\n{/color}as {color[#14EDFF80]}18-Volt{/color}. Clear it by\nsticking all of the slime\ntogether in one shot.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_158	{[0201|CD00]}Play {color[#5000FF06]}Mermaid Tears\n{/color}from {color[#5000FF06]}Fantasy {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}with {color[#14EDFF80]}all\ncrew members {/color}on your\nteam. Collect {color[#1DFFFF00]}{key[Mission_158|Half]} pearls{/color}\nfrom her {color[#1DFFFF00]}nose{/color} before\nyou Game Over.
Mission_159	{[0201|CD00]}Play {color[#5000FF06]}Poseidon {/color}from\n{color[#5000FF06]}Fantasy{/color}. Clear it without\nletting any fairies get\ncaught by a tentacle.
Mission_160	{[0201|CD00]}Play Level 3 of\n{color[#5000FF06]}Great Escape {/color}from\n{color[#5000FF06]}High Tech {/color}as {color[#14EDFF80]}Penny{/color}.\nClear it without ever\nmoving left. {[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_161	{[0201|CD00]}Play {color[#5000FF06]}Ready to Launch\n{/color}from {color[#5000FF06]}High Tech {/color}in the\n{color[#5000FF06]}Play-o-pedia {/color}using only\n{color[#14EDFF80]}9-Volt{/color}. Clear {color[#1DFFFF00]}{key[Mission_161|Half]} games{/color}\nin a row without ever\nmissing with the yo-yo.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_162	{[0201|CD00]}Play {color[#5000FF06]}Virus Buster {/color}from\n{color[#5000FF06]}High Tech{/color}. Clear it\nwithout ever letting the\nbugs block the emails.
Mission_163	{[0201|CD00]}Play {color[#5000FF06]}Hot Spot {/color}from\n{color[#5000FF06]}High Tech{/color} in the\n{color[#5000FF06]}Play-o-pedia {/color}using\nonly {color[#14EDFF80]}5-Volt{/color}. Clear {color[#1DFFFF00]}{key[Mission_163|Half]}\ngames {/color}in a row while\nonly warping once.\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}(Players: 1){/0207}
Mission_164	{[0201|CD00]}Play {color[#5000FF06]}Block Puzzle {/color}from\n{color[#5000FF06]}High Tech{/color}. Clear it after\nbreaking at least {color[#1DFFFF00]}2\nblocks {/color}at once.
