Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Chara_Gallery	這裡可以欣賞{color[#C313FF29]}角色插畫{/color}。只要提升{color[#C313FF29]}職稱{/color}，就有機會獲得{color[#C313FF29]}角色插畫{/color}喔。
Shop_Sale	這裡可以使用金幣來購買{color[#C313FF29]}禮物{/color}。上架商品會隨時間經過而更新，所以如果有想買的東西可要把握機會……沒有的話也可以先等等喔。
Shop_Gacha	每轉動{color[#60FFFF06]}１次{/color}{color[#C313FF29]}扭扭轉蛋{/color}就會出現１個{color[#C313FF29]}禮物{/color}，敬請期待會出現什麼禮物！想要一次抽多個禮物時就選擇{color[#60FFFF06]}１０次{/color}吧。如果轉的是{color[#60FFFF06]}稀有{/color}，就一定會出現{color[#60FFFF06]}★３{/color}～{color[#60FFFF06]}★５{/color}的{color[#C313FF29]}禮物{/color}喔。
Shop_Item	這裡可以確認曾獲得的{color[#C313FF29]}禮物{/color}資訊。只要將{color[#C313FF29]}禮物{/color}贈送給角色，圖鑑上就會登錄那個角色對禮物是喜歡還是討厭喔。
Menu_WarioCup_ThisWeek	這是目前正在舉辦的{color[#C313FF29]}瓦利歐盃{/color}，來挑戰看看現在熱門的{color[#C313FF29]}題目{/color}吧。
Menu_WarioCup_LastWeek	這裡是上週{color[#C313FF29]}排行榜{/color}的最終結果，來確認自己的{color[#C313FF29]}階級{/color}吧。
Menu_WarioCup_LastWeek_Remind	喔？上週{color[#C313FF29]}排行榜{/color}的結果已經出來了呢。趁還沒忘記的時候確認自己的{color[#C313FF29]}階級{/color}，並且領取獎勵吧。
Menu_WarioCup_Past_Ranking_On	這裡可以挑戰目前為止舉辦過的{color[#C313FF29]}瓦利歐盃{/color}的{color[#C313FF29]}題目{/color}或確認{color[#C313FF29]}排行榜{/color}的{color[#C313FF29]}結果{/color}。還可以遊玩之前在挑戰期間內沒玩到的{color[#C313FF29]}題目{/color}喔。
Menu_WarioCup_Past_Ranking_Off	這裡可以挑戰目前為止舉辦過的{color[#C313FF29]}瓦利歐盃{/color}的{color[#C313FF29]}題目{/color}，還可以遊玩之前在挑戰期間內沒玩到的{color[#C313FF29]}題目{/color}喔。
Menu_WarioCup_PastMenu_Ranking_On	選擇想遊玩的{color[#C313FF29]}題目{/color}吧。雖然不能登錄到{color[#C313FF29]}排行榜{/color}上，但是只要達成目標就可以獲得獎勵喔。
Menu_WarioCup_PastMenu_Ranking_Off	選擇想遊玩的{color[#C313FF29]}題目{/color}吧。只要達成目標就可以獲得獎勵喔。
Menu_WarioCup_PastMenu_AllOpen_Ranking_On	選擇想遊玩的{color[#C313FF29]}題目{/color}吧。至於在{color[#60FFFF06]}挑戰期間{/color}內的{color[#C313FF29]}題目{/color}可以從{color[#C313FF29]}本週的瓦利歐盃{/color}來遊玩。還可以將至今為止的最佳記錄登錄到新的{color[#C313FF29]}排行榜{/color}上喔。
Menu_WarioCup_PastMenu_AllOpen_Ranking_Off	選擇想遊玩的{color[#C313FF29]}題目{/color}吧。至於在{color[#60FFFF06]}挑戰期間{/color}內的{color[#C313FF29]}題目{/color}可以從{color[#C313FF29]}本週的瓦利歐盃{/color}來遊玩。
Menu_WarioCup_WarioCup_Ranking_Off	{color[#C313FF29]}排行榜模式{/color}目前為{color[#60FFFF06]}關閉{/color}。如果{color[#60FFFF06]}開啟{/color}就能和全世界的玩家較量分數和時間，或是和朋友比較排名。使用此功能需要加入{color[#60FFFF06]}Nintendo Switch Online{/color}。
Menu_WarioCup_WarioCup_Ranking_On	{color[#C313FF29]}排行榜模式{/color}目前為{color[#60FFFF06]}開啟{/color}。如果{color[#60FFFF06]}關閉{/color}則無法參加{color[#C313FF29]}排行榜{/color}。
WarioCup_ThisWeek_Ranking	這裡可以確認您在{color[#C313FF29]}排行榜{/color}上登錄的記錄。只要將新的記錄登錄上去，{color[#C313FF29]}排行榜{/color}也會跟著更新喔。
WarioCup_ThisWeek_Score	記得在能連接網路的環境下登錄您的記錄。未經登錄的記錄將不會出現在{color[#C313FF29]}排行榜{/color}上喔。
WarioCup_Play	確認過{color[#C313FF29]}題目{/color}就會開始遊戲。首次達成目標就可以獲得獎勵喔。快來挑戰最佳記錄吧。
WarioCup_ThisWeek_Ranking_World	在全世界的玩家當中，您的記錄落在這附近。不過{color[#C313FF29]}排行榜{/color}還會持續更新，繼續挑戰更前面的名次吧。
WarioCup_LastWeek_Ranking_World	在全世界的玩家當中，您的記錄落在這個{color[#C313FF29]}階級{/color}。下次也請繼續加油喔。
WarioCup_Ranking_Friend	將自己的記錄跟朋友比較看看吧，朋友可是距離自己最近的勁敵喔。
WarioCup_Past_Ranking	這裡可以確認曾經參加過的{color[#C313FF29]}排行榜{/color}結果。
Menu_CharaSelect	選擇要參加遊戲的角色吧。選齊人數後按下{color[#60FFFF06]}開始遊玩{/color}來開始遊戲。如果選擇{color[#60FFFF06]}隨機{/color}，系統就會自動決定角色喔，不知道該選哪些角色時就用用看吧。
Menu_CharaSelect_Collection	選擇要參加遊戲的角色吧。選齊人數後按下{color[#60FFFF06]}開始遊玩{/color}來開始遊戲。角色旁的圖示代表該角色是否擅長這個遊戲，請以此作為選擇角色的依據吧。
Menu_CharaSelect_ScoreAttack	{color[#60FFFF06]}角色倍率{/color}越高的角色，表示越不擅長這個題目。看是要為了取得高分，使用{color[#60FFFF06]}角色倍率{/color}高的角色挑戰較難完成的遊戲；或是不在乎分數變少，使用{color[#60FFFF06]}角色倍率{/color}低的角色確實地完成遊戲。仔細考慮過後再選擇吧。
CombatVirsus_0	這是桌子上的關卡。障礙物不多且空間寬敞，推薦給想要認真一決勝負的人！
CombatVirsus_1	這是水族箱內的關卡。水位會時高時低，角色在水中的動作會變得緩慢，因此適時進退可是關鍵！
CombatVirsus_2	有巨大扭蛋機的關卡，裡面會跑出扭蛋。金幣投入扭蛋機後就轉動旋鈕吧！真期待扭蛋裡面會是什麼！不過期待也可能會落空，要注意喔！
CombatVirsus_3	這是彈珠台風格的關卡。若是碰到會動的板子或圓形的彈力柱，就會被彈得很遠喔。碰到刺針的話則會受傷，千萬要小心！
MissionCommentary.wmbt
Mission_001	{[0201|CD00]}在{color[#5000FF06]}故事{/color}中\n回到遊戲外面的世界。
Mission_002	{[0201|CD00]}在{color[#5000FF06]}故事{/color}中\n通過所有關卡。
Mission_003	{[0201|CD00]}將{color[#5000FF06]}牛刀小試{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_004	{[0201|CD00]}將{color[#5000FF06]}生活{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_005	{[0201|CD00]}將{color[#5000FF06]}奇幻{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑。{/color}
Mission_006	{[0201|CD00]}將{color[#5000FF06]}科技{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_007	{[0201|CD00]}將{color[#5000FF06]}任天堂{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_008	{[0201|CD00]}將{color[#5000FF06]}生物{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_009	{[0201|CD00]}將{color[#5000FF06]}運動{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_010	{[0201|CD00]}將{color[#5000FF06]}食物{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_011	{[0201|CD00]}將{color[#5000FF06]}文化{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_012	{[0201|CD00]}將{color[#5000FF06]}天馬行空{/color}的\n所有遊戲都列入{color[#5000FF06]}圖鑑{/color}。
Mission_013	把所有遊戲\n{[0201|CD00]}都列入{color[#5000FF06]}圖鑑{/color}。
Mission_014	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「挑球人生」{/color}\n直到遊戲結束。
Mission_015	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「超級瓦利歐公司」{/color}\n直到遊戲結束。
Mission_016	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「永無止境之戰！」{/color}\n直到遊戲結束。
Mission_017	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「５秒倒數排球」{/color}\n直到最後。
Mission_018	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「生存戰鬥」{/color}\n直到最後。
Mission_019	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「奮力戰鬥」{/color}\n直到最後。
Mission_020	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「氣球破裂」{/color}\n直到最後。
Mission_021	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「三角領土」{/color}\n直到最後。
Mission_022	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「驚險遊戲大雜燴」{/color}\n直到最後。
Mission_023	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n{color[#5000FF06]}「角色轉換之戰！」{/color}\n直到最後。
Mission_024	{[0201|CD00]}遊玩{color[#5000FF06]}特色遊戲{/color}中的\n所有遊戲\n直到最後。
Mission_025	{[0201|CD00]}在{color[#5000FF06]}瓦利歐盃{/color}中\n挑戰{key[Mission_025|Half]}種{color[#5000FF06]}題目{/color}。
Mission_026	{[0201|CD00]}在{color[#5000FF06]}瓦利歐盃{/color}中\n挑戰{key[Mission_026|Half]}種{color[#5000FF06]}題目{/color}。
Mission_027	{[0201|CD00]}在{color[#5000FF06]}瓦利歐盃{/color}中\n挑戰{key[Mission_027|Half]}種{color[#5000FF06]}題目{/color}。
Mission_028	{[0201|CD00]}在{color[#5000FF06]}瓦利歐盃{/color}中\n挑戰{key[Mission_028|Half]}種{color[#5000FF06]}題目{/color}。
Mission_029	{[0201|CD00]}在{color[#5000FF06]}瓦利歐盃{/color}中\n挑戰所有{color[#5000FF06]}題目{/color}。
Mission_030	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「牛刀小試」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_030|Half]}{/color}分以上的分數。
Mission_031	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「牛刀小試」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_031|Half]}{/color}分以上的分數。
Mission_032	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「牛刀小試」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_032|Half]}{/color}分以上的分數。
Mission_033	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生活」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_033|Half]}{/color}分以上的分數。
Mission_034	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生活」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_034|Half]}{/color}分以上的分數。
Mission_035	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生活」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_035|Half]}{/color}分以上的分數。
Mission_036	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「奇幻」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_036|Half]}{/color}分以上的分數。
Mission_037	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「奇幻」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_037|Half]}{/color}分以上的分數。
Mission_038	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「奇幻」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_038|Half]}{/color}分以上的分數。
Mission_039	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「科技」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_039|Half]}{/color}分以上的分數。
Mission_040	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「科技」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_040|Half]}{/color}分以上的分數。
Mission_041	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「科技」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_041|Half]}{/color}分以上的分數。
Mission_042	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「任天堂」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_042|Half]}{/color}分以上的分數。
Mission_043	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「任天堂」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_043|Half]}{/color}分以上的分數。
Mission_044	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「任天堂」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_044|Half]}{/color}分以上的分數。
Mission_045	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編１」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_045|Half]}{/color}分以上的分數。
Mission_046	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編１」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}３名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_046|Half]}{/color}分以上的分數。
Mission_047	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編１」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_047|Half]}{/color}分以上的分數。
Mission_048	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_048|Half]}{/color}分以上的分數。
Mission_049	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_049|Half]}{/color}分以上的分數。
Mission_050	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「生物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_050|Half]}{/color}分以上的分數。
Mission_051	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「運動」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_051|Half]}{/color}分以上的分數。
Mission_052	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「運動」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_052|Half]}{/color}分以上的分數。
Mission_053	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「運動」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_053|Half]}{/color}分以上的分數。
Mission_054	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「食物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_054|Half]}{/color}分以上的分數。
Mission_055	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「食物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_055|Half]}{/color}分以上的分數。
Mission_056	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「食物」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_056|Half]}{/color}分以上的分數。
Mission_057	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「文化」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_057|Half]}{/color}分以上的分數。
Mission_058	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「文化」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_058|Half]}{/color}分以上的分數。
Mission_059	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「文化」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_059|Half]}{/color}分以上的分數。
Mission_060	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編２」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_060|Half]}{/color}分以上的分數。
Mission_061	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編２」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}４名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_061|Half]}{/color}分以上的分數。
Mission_062	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「改編２」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_062|Half]}{/color}分以上的分數。
Mission_063	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「天馬行空」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_063|Half]}{/color}分以上的分數。
Mission_064	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「天馬行空」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_064|Half]}{/color}分以上的分數。
Mission_065	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「天馬行空」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_065|Half]}{/color}分以上的分數。
Mission_066	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「混合」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_066|Half]}{/color}分以上的分數。
Mission_067	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「混合」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_067|Half]}{/color}分以上的分數。
Mission_068	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「混合」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_068|Half]}{/color}分以上的分數。
Mission_069	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「超難」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_069|Half]}{/color}分以上的分數。
Mission_070	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「超難」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_070|Half]}{/color}分以上的分數。
Mission_071	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「超難」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_071|Half]}{/color}分以上的分數。
Mission_072	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「緊張」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_072|Half]}{/color}分以上的分數。
Mission_073	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「緊張」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}５名角色{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_073|Half]}{/color}分以上的分數。
Mission_074	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「緊張」{/color}關卡中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_074|Half]}{/color}分以上的分數。
Mission_075	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「佩尼改編版」{/color}關卡中\n贏得{color[#1DFFFF00]}{key[Mission_075|Half]}{/color}分以上的分數。
Mission_076	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「佩尼改編版」{/color}關卡中\n贏得{color[#1DFFFF00]}{key[Mission_076|Half]}{/color}分以上的分數。
Mission_077	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「VS P戰鬥」{/color}關卡中\n贏得{color[#1DFFFF00]}{key[Mission_077|Half]}{/color}分以上的分數。
Mission_078	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}「VS P戰鬥」{/color}關卡中\n贏得{color[#1DFFFF00]}{key[Mission_078|Half]}{/color}分以上的分數。
Mission_079	{[0201|CD00]}達成{color[#5000FF06]}故事{/color}的\n所有{color[#5000FF06]}分數任務{/color}。
Mission_080	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}牛刀小試{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_081	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}生活{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_082	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}奇幻{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_083	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}科技{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_084	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}任天堂{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_085	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}生物{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_086	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}運動{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_087	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}食物{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_088	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}文化{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_089	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有{color[#5000FF06]}天馬行空{/color}的遊戲\n全都{color[#1DFFFF00]}合格{/color}。
Mission_090	{[0201|CD00]}讓{color[#5000FF06]}圖鑑{/color}中\n所有遊戲全都{color[#1DFFFF00]}合格{/color}。
Mission_091	{[0201|CD00]}在{color[#5000FF06]}圖鑑{/color}內{color[#5000FF06]}牛刀小試{/color}的\n{color[#5000FF06]}「催眠術」{/color}中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並在{color[#1DFFFF00]}零失誤{/color}的情況下\n贏得{color[#1DFFFF00]}{key[Mission_091|Half]}{/color}分以上的分數。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～遊玩人數１～{/0207}
Mission_092	{[0201|CD00]}在{color[#5000FF06]}圖鑑{/color}內{color[#5000FF06]}生活{/color}的\n{color[#5000FF06]}「敲釘子」{/color}中\n將隊伍人數設定為\n{color[#14EDFF80]}全員{/color}來遊玩，\n並在{color[#1DFFFF00]}零失誤{/color}的情況下\n贏得{color[#1DFFFF00]}{key[Mission_092|Half]}{/color}分以上的分數。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～遊玩人數１～{/0207}
Mission_093	{[0201|CD00]}在{color[#5000FF06]}圖鑑{/color}內{color[#5000FF06]}科技{/color}的\n{color[#5000FF06]}「光線陷阱」{/color}中\n只使用{color[#14EDFF80]}十八伏特{/color}來遊玩，\n並贏得{color[#1DFFFF00]}{key[Mission_093|Half]}{/color}分以上的分數。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～遊玩人數１～{/0207}
