Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Shop_Sale	可以使用金币购买{color[#C313FF29]}礼物{/color}。上架物品会随着时间而替换，所以要是看中了什么就赶快下手……如果没有想要的东西，也可以等等看哦。
Shop_Gacha	转动{color[#60FFFF06]}1次{/color}{color[#C313FF29]}扭扭转蛋{/color}，就会出现1个{color[#C313FF29]}礼物{/color}。会出现什么呢，好期待啊。想要一下子转很多的话，就选择{color[#60FFFF06]}10次{/color}吧。必定会出现{color[#60FFFF06]}稀有度{/color}为{color[#60FFFF06]}★3{/color}～{color[#60FFFF06]}★5{/color}的{color[#C313FF29]}礼物{/color}哦。
Shop_Item	可以观看已获得{color[#C313FF29]}礼物{/color}的信息。把{color[#C313FF29]}礼物{/color}送给角色的话，那名角色对礼物的喜爱度也会登录上去哦。
Menu_WarioCup_ThisWeek	这是目前正举行的{color[#C313FF29]}瓦力欧杯{/color}。试着挑战现在最热门的{color[#C313FF29]}题目{/color}吧。
Menu_WarioCup_LastWeek	这是上周{color[#C313FF29]}排行榜{/color}的最终结果。确认下自己的{color[#C313FF29]}排名{/color}吧。
Menu_WarioCup_LastWeek_Remind	哎呀？上周{color[#C313FF29]}排行榜{/color}的结果已经出来了呢。趁着还没忘记，确认自己的{color[#C313FF29]}等级{/color}，领取奖励吧。
Menu_WarioCup_Past_Ranking_On	可以挑战目前为止举行过的{color[#C313FF29]}瓦力欧杯{/color}的{color[#C313FF29]}题目{/color}，确认{color[#C313FF29]}排行榜结果{/color}。也可以玩之前的挑战期间内没玩过的{color[#C313FF29]}题目{/color}。
Menu_WarioCup_Past_Ranking_Off	可以挑战目前为止举行过的{color[#C313FF29]}瓦力欧杯{/color}的{color[#C313FF29]}题目{/color}。也可以玩之前的挑战期间内没玩过的{color[#C313FF29]}题目{/color}。
Menu_WarioCup_PastMenu_Ranking_On	选择想玩的{color[#C313FF29]}题目{/color}吧。虽然不能登录到{color[#C313FF29]}排行榜{/color}，但只要达成目标，就能收到奖励哦。
Menu_WarioCup_PastMenu_Ranking_Off	选择想玩的{color[#C313FF29]}题目{/color}吧。只要达成目标，就能收到奖励哦。
Menu_WarioCup_PastMenu_AllOpen_Ranking_On	选择想玩的{color[#C313FF29]}题目{/color}吧。{color[#60FFFF06]}挑战期间{/color}内的{color[#C313FF29]}题目{/color}，可以从{color[#C313FF29]}本周的瓦力欧杯{/color}选择游玩。在新的{color[#C313FF29]}排行榜{/color}中可以登录目前为止的最佳记录哦。
Menu_WarioCup_PastMenu_AllOpen_Ranking_Off	选择想玩的{color[#C313FF29]}题目{/color}吧。{color[#60FFFF06]}挑战期间{/color}内的{color[#C313FF29]}题目{/color}，可以从{color[#C313FF29]}本周的瓦力欧杯{/color}选择游玩。
Menu_WarioCup_WarioCup_Ranking_Off	{color[#C313FF29]}排行榜模式{/color}目前为{color[#60FFFF06]}关闭{/color}。如果{color[#60FFFF06]}开启{/color}，就能与全世界的玩家比拼分数和时间，或者与好友比较名次。使用此功能需要加入{color[#60FFFF06]}Nintendo Switch Online{/color}。
Menu_WarioCup_WarioCup_Ranking_On	{color[#C313FF29]}排行榜模式{/color}目前为{color[#60FFFF06]}开启{/color}。如果{color[#60FFFF06]}关闭{/color}，就无法参加{color[#C313FF29]}排行榜{/color}了。
WarioCup_ThisWeek_Ranking	可以在{color[#C313FF29]}排行榜{/color}上确认你已登录的记录。登录新的记录后，{color[#C313FF29]}排行榜{/color}也会更新哦。
WarioCup_ThisWeek_Score	不要忘记在可以连接互联网的环境下登录你的记录。没有登录的记录是不会反映在{color[#C313FF29]}排行榜{/color}上的哦。
WarioCup_Play	确认{color[#C313FF29]}题目{/color}后，游戏就会开始。初次达成目标后，能获得奖励哦。以最佳记录为目标吧。
WarioCup_ThisWeek_Ranking_World	在全世界的玩家中，你的记录大概就在这个位置。但是{color[#C313FF29]}排行榜{/color}会不断更新，挑战更高的名次吧。
WarioCup_LastWeek_Ranking_World	在全世界的玩家中，你的记录就是这个{color[#C313FF29]}等级{/color}。下次也请努力吧。
WarioCup_Ranking_Friend	试着和好友比较你的记录吧。朋友是最接近自己的竞争对手。
WarioCup_Past_Ranking	可以确认参加过的{color[#C313FF29]}排行榜{/color}结果。
Menu_CharaSelect	选择参加游戏的角色吧。人数到齐后，按下{color[#60FFFF06]}玩{/color}开始游戏。选择{color[#60FFFF06]}随机{/color}的话，会自动决定角色哦。不知道该选谁时，就用用看吧。
Menu_CharaSelect_Collection	选择参加游戏的角色吧。人数到齐后，按下{color[#60FFFF06]}玩{/color}开始游戏。角色旁边的图标，会显示该角色是否擅长这个游戏。请以此作为选择角色的依据吧。
Menu_CharaSelect_ScoreAttack	{color[#60FFFF06]}角色倍率{/color}越高的角色，越是不擅长这个题目。是要为了获得高分而使用角色倍率高的角色来挑战棘手的游戏呢，还是不在乎分数变少，使用{color[#60FFFF06]}角色倍率{/color}低的角色来切实地通过游戏呢，请仔细思考后选择吧。
CombatVirsus_0	桌上的关卡。障碍物不多又宽敞，推荐给要认真决一胜负的人！
CombatVirsus_1	水族箱内的关卡。水会增加或减少。在水中动作会变迟缓，所以进退很重要！
CombatVirsus_2	巨大扭蛋机关卡。将金币投入扭蛋机中，转动手柄吧！扭蛋里有什么呢，打开看看吧，好期待。因为也可能会落空，要小心！
CombatVirsus_3	弹珠台关卡。如果碰到会动的板子或弹力柱的话，就会被弹得很远。如果碰到尖刺就会受伤，要小心！
MissionCommentary.wmbt
Mission_001	{[0201|CD00]}在{color[#5000FF06]}故事{/color}中\n回到游戏外面的世界。
Mission_002	{[0201|CD00]}在{color[#5000FF06]}故事{/color}中\n通过所有的关卡。
Mission_003	{[0201|CD00]}把{color[#5000FF06]}牛刀小试{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_004	{[0201|CD00]}把{color[#5000FF06]}生活{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_005	{[0201|CD00]}把{color[#5000FF06]}奇幻{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_006	{[0201|CD00]}把{color[#5000FF06]}科技{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_007	{[0201|CD00]}把{color[#5000FF06]}任天堂{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_008	{[0201|CD00]}把{color[#5000FF06]}生物{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_009	{[0201|CD00]}把{color[#5000FF06]}运动{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_010	{[0201|CD00]}把{color[#5000FF06]}食物{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_011	{[0201|CD00]}把{color[#5000FF06]}文化{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_012	{[0201|CD00]}把{color[#5000FF06]}天马行空{/color}的\n所有游戏都列入{color[#5000FF06]}图鉴{/color}。
Mission_013	把所有游戏\n{[0201|CD00]}都列入{color[#5000FF06]}图鉴{/color}。
Mission_014	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《挑球人生》{/color}\n直到游戏结束。
Mission_015	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《超级瓦力欧公司》{/color}\n直到游戏结束。
Mission_016	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《永无止境之战！》{/color}\n直到游戏结束。
Mission_017	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《5秒倒数排球》{/color}\n直到最后。
Mission_018	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《生存战斗》{/color}\n直到最后。
Mission_019	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《奋力战斗》{/color}\n直到最后。
Mission_020	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《气球破裂》{/color}\n直到最后。
Mission_021	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《三角领土》{/color}\n直到最后。
Mission_022	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《惊险游戏大杂烩》{/color}\n直到最后。
Mission_023	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n{color[#5000FF06]}《角色转换之战！》{/color}\n直到最后。
Mission_024	{[0201|CD00]}玩{color[#5000FF06]}特色游戏{/color}的\n所有游戏\n直到最后。
Mission_025	{[0201|CD00]}在{color[#5000FF06]}瓦力欧杯{/color}中\n挑战{key[Mission_025|Half]}种类的{color[#5000FF06]}题目{/color}。
Mission_026	{[0201|CD00]}在{color[#5000FF06]}瓦力欧杯{/color}中\n挑战{key[Mission_026|Half]}种类的{color[#5000FF06]}题目{/color}。
Mission_027	{[0201|CD00]}在{color[#5000FF06]}瓦力欧杯{/color}中\n挑战{key[Mission_027|Half]}种类的{color[#5000FF06]}题目{/color}。
Mission_028	{[0201|CD00]}在{color[#5000FF06]}瓦力欧杯{/color}中\n挑战{key[Mission_028|Half]}种类的{color[#5000FF06]}题目{/color}。
Mission_029	{[0201|CD00]}在{color[#5000FF06]}瓦力欧杯{/color}中\n挑战所有的{color[#5000FF06]}题目{/color}。
Mission_030	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《牛刀小试》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_030|Half]}{/color}以上的分数。
Mission_031	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《牛刀小试》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_031|Half]}{/color}以上的分数。
Mission_032	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《牛刀小试》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_032|Half]}{/color}以上的分数。
Mission_033	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生活》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_033|Half]}{/color}以上的分数。
Mission_034	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生活》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_034|Half]}{/color}以上的分数。
Mission_035	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生活》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_035|Half]}{/color}以上的分数。
Mission_036	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《奇幻》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_036|Half]}{/color}以上的分数。
Mission_037	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《奇幻》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_037|Half]}{/color}以上的分数。
Mission_038	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《奇幻》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_038|Half]}{/color}以上的分数。
Mission_039	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《科技》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_039|Half]}{/color}以上的分数。
Mission_040	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《科技》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_040|Half]}{/color}以上的分数。
Mission_041	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《科技》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_041|Half]}{/color}以上的分数。
Mission_042	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《任天堂》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_042|Half]}{/color}以上的分数。
Mission_043	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《任天堂》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_043|Half]}{/color}以上的分数。
Mission_044	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《任天堂》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_044|Half]}{/color}以上的分数。
Mission_045	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编1》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_045|Half]}{/color}以上的分数。
Mission_046	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编1》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}3个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_046|Half]}{/color}以上的分数。
Mission_047	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编1》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_047|Half]}{/color}以上的分数。
Mission_048	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_048|Half]}{/color}以上的分数。
Mission_049	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_049|Half]}{/color}以上的分数。
Mission_050	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《生物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_050|Half]}{/color}以上的分数。
Mission_051	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《运动》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_051|Half]}{/color}以上的分数。
Mission_052	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《运动》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_052|Half]}{/color}以上的分数。
Mission_053	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《运动》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_053|Half]}{/color}以上的分数。
Mission_054	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《食物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_054|Half]}{/color}以上的分数。
Mission_055	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《食物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_055|Half]}{/color}以上的分数。
Mission_056	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《食物》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_056|Half]}{/color}以上的分数。
Mission_057	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《文化》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_057|Half]}{/color}以上的分数。
Mission_058	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《文化》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_058|Half]}{/color}以上的分数。
Mission_059	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《文化》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_059|Half]}{/color}以上的分数。
Mission_060	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编2》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_060|Half]}{/color}以上的分数。
Mission_061	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编2》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}4个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_061|Half]}{/color}以上的分数。
Mission_062	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《改编2》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_062|Half]}{/color}以上的分数。
Mission_063	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《天马行空》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_063|Half]}{/color}以上的分数。
Mission_064	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《天马行空》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_064|Half]}{/color}以上的分数。
Mission_065	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《天马行空》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_065|Half]}{/color}以上的分数。
Mission_066	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《混合》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_066|Half]}{/color}以上的分数。
Mission_067	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《混合》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_067|Half]}{/color}以上的分数。
Mission_068	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《混合》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_068|Half]}{/color}以上的分数。
Mission_069	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《超难》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_069|Half]}{/color}以上的分数。
Mission_070	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《超难》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_070|Half]}{/color}以上的分数。
Mission_071	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《超难》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_071|Half]}{/color}以上的分数。
Mission_072	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《紧张》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_072|Half]}{/color}以上的分数。
Mission_073	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《紧张》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}5个角色{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_073|Half]}{/color}以上的分数。
Mission_074	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《紧张》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏，\n并赢得{color[#1DFFFF00]}{key[Mission_074|Half]}{/color}以上的分数。
Mission_075	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《佩尼改编版》{/color}中\n赢得{color[#1DFFFF00]}{key[Mission_075|Half]}{/color}以上的分数。
Mission_076	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《佩尼改编版》{/color}中\n赢得{color[#1DFFFF00]}{key[Mission_076|Half]}{/color}以上的分数。
Mission_077	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《VS P战斗》{/color}中\n赢得{color[#1DFFFF00]}{key[Mission_077|Half]}{/color}以上的分数。
Mission_078	{[0201|CD00]}在{color[#5000FF06]}故事{/color}的\n{color[#5000FF06]}《VS P战斗》{/color}中\n赢得{color[#1DFFFF00]}{key[Mission_078|Half]}{/color}以上的分数。
Mission_079	{[0201|CD00]}达成{color[#5000FF06]}故事{/color}中的\n所有{color[#5000FF06]}分数任务{/color}。
Mission_080	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}牛刀小试{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_081	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}生活{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_082	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}奇幻{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_083	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}科技{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_084	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}任天堂{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_085	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}生物{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_086	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}运动{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_087	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}食物{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_088	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}文化{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_089	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}中\n让{color[#5000FF06]}天马行空{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_090	{[0201|CD00]}让{color[#5000FF06]}图鉴{/color}的游戏\n全部{color[#1DFFFF00]}合格{/color}。 
Mission_091	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}牛刀小试{/color}的\n{color[#5000FF06]}《催眠术》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏。\n在{color[#1DFFFF00]}无失误{/color}的情况下\n赢得{color[#1DFFFF00]}{key[Mission_091|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_092	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}生活{/color}的\n{color[#5000FF06]}《敲钉子》{/color}中\n将队伍人数设置为\n{color[#14EDFF80]}全员{/color}后进行游戏。\n在{color[#1DFFFF00]}无失误{/color}的情况下\n赢得{color[#1DFFFF00]}{key[Mission_092|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_093	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}科技{/color}的\n{color[#5000FF06]}《光线陷阱》{/color}中\n只使用{color[#14EDFF80]}十八伏特\n{/color}进行游戏。\n赢得{color[#1DFFFF00]}{key[Mission_093|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_094	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}运动{/color}的\n{color[#5000FF06]}《拳击手的一拳》{/color}中\n只使用{color[#14EDFF80]}佩尼\n{/color}进行游戏。\n赢得{color[#1DFFFF00]}{key[Mission_094|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_095	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}食物{/color}的\n{color[#5000FF06]}《玉米》{/color}中\n只使用{color[#14EDFF80]}蹦罗\n{/color}进行游戏。\n赢得{color[#1DFFFF00]}{key[Mission_095|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_096	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}文化{/color}的\n{color[#5000FF06]}《面具》{/color}中\n只使用{color[#14EDFF80]}卡特\n{/color}进行游戏。\n赢得{color[#1DFFFF00]}{key[Mission_096|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
Mission_097	{[0201|CD00]}在{color[#5000FF06]}图鉴{/color}内{color[#5000FF06]}文化{/color}的\n{color[#5000FF06]}《跳火圈》{/color}中\n只使用{color[#14EDFF80]}卡特\n{/color}进行游戏。\n赢得{color[#1DFFFF00]}{key[Mission_097|Half]}{/color}以上的分数。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～游戏人数1～{/0207}
