Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Mission_072	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『スリリング』{/color}を\nチームにんずうを\n{color[#14EDFF80]}５キャラ {/color}にして プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_072|Full]}{/color} いじょうを\nだす。\n
Mission_073	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『スリリング』{/color}を\nチームにんずうを\n{color[#14EDFF80]}５キャラ {/color}にして プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_073|Full]}{/color} いじょうを\nだす。\n
Mission_074	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『スリリング』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん {/color}にして プレイ。\nスコア{color[#1DFFFF00]} {key[Mission_074|Full]} {/color}いじょうを\nだす。\n
Mission_075	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『ペニーミックス』{/color}で\nスコア{color[#1DFFFF00]} {key[Mission_075|Full]}{/color} いじょうを\nだす。\n
Mission_076	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『ペニーミックス』{/color}で\nスコア {color[#1DFFFF00]}{key[Mission_076|Full]} {/color}いじょうを\nだす。\n
Mission_077	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『VS Pバトル』{/color}で\nスコア{color[#1DFFFF00]} {key[Mission_077|Full]}{/color} いじょうを\nだす。\n
Mission_078	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} の\n{color[#5000FF06]}『VS Pバトル』{/color}で\nスコア {color[#1DFFFF00]}{key[Mission_078|Full]}{/color} いじょうを\nだす。\n
Mission_079	{[0201|CD00]}{color[#5000FF06]}ストーリー{/color} のすべての\n{color[#5000FF06]}スコアミッション{/color} を\nたっせいする。
Mission_080	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}テハジメ {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_081	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}せいかつ {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_082	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}ファンタジー {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_083	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}テクノロジー {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_084	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}ニンテンドー {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_085	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}いきもの {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_086	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}スポーツ {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_087	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}たべもの {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_088	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}カルチャー {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_089	{[0201|CD00]}{color[#5000FF06]}ずかん{/color}で\n{color[#5000FF06]}ナンデモアリ {/color}の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_090	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} の ゲームを\nすべて {color[#1DFFFF00]}ごうかく{/color} に する。
Mission_091	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}テハジメ {/color}の\n{color[#5000FF06]}『さいみんじゅつ』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん {/color}にして プレイ。\n{color[#1DFFFF00]}ノーミス{/color}で\nスコア{color[#1DFFFF00]} {key[Mission_091|Full]} {/color}を だす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_092	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『くぎトントン』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん {/color}にして プレイ。\n{color[#1DFFFF00]}ノーミス{/color}で\nスコア {color[#1DFFFF00]}{key[Mission_092|Full]}{/color} を だす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_093	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『ビームトラップ』{/color}を\n{color[#14EDFF80]}エイティーンボルト{/color}だけを\nつかって プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_093|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_094	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}スポーツ {/color}の\n{color[#5000FF06]}『ボクサーパンチ』{/color}を\n{color[#14EDFF80]}ペニー{/color}だけを\nつかって プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_094|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_095	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}たべもの {/color}の \n{color[#5000FF06]}『とうもろこし』{/color}を\n{color[#14EDFF80]}ピョロ{/color}だけを\nつかって プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_095|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_096	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}カルチャー {/color}の\n{color[#5000FF06]}『おめん』{/color}を\n{color[#14EDFF80]}カット{/color}だけを\nつかって プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_096|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_097	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}カルチャー {/color}の\n{color[#5000FF06]}『ひのわくぐり』 {/color}を\n{color[#14EDFF80]}カット{/color}だけを\nつかって プレイ。\nスコア{color[#1DFFFF00]} {key[Mission_097|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_098	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ナンデモアリ {/color}の\n{color[#5000FF06]}『ミラーハウス』{/color}を\n{color[#14EDFF80]}ピョロ{/color}だけを\nつかって プレイ。\nスコア {color[#1DFFFF00]}{key[Mission_098|Full]}{/color} いじょうを\nだす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_099	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ナンデモアリ {/color}の\n{color[#5000FF06]}『あらしのなか』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん {/color}にして プレイ。\n{color[#1DFFFF00]}ノーミス{/color}で\nスコア {color[#1DFFFF00]}{key[Mission_099|Full]}{/color} を だす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_100	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ナンデモアリ {/color}の\n{color[#5000FF06]}『ワリオバケ』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん {/color}にして プレイ。\n{color[#1DFFFF00]}ノーミス{/color}で\nスコア{color[#1DFFFF00]} {key[Mission_100|Full]}{/color} を だす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_101	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} に\nならべられるゲームの\nすべての\n{color[#5000FF06]}スコアミッション{/color} を\nたっせいする。
Mission_102	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『リフティングじんせい』{/color}で\n{color[#1DFFFF00]}{key[Mission_102|Full]}かい{/color} いじょう\nリフティングを する。
Mission_103	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『リフティングじんせい』{/color}で\n{color[#1DFFFF00]}{key[Mission_103|Full]}かい{/color} いじょう\nリフティングを する。
Mission_104	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『リフティングじんせい』{/color}を\n{color[#14EDFF80]}ナインボルト{/color} ひとりで\nプレイ。\n{color[#1DFFFF00]}{key[Mission_104|Full]}かい{/color} いじょう\nリフティングを する。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_105	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『リフティングじんせい』{/color}を\nプレイにんずう ２～４にんで\nみんな おなじキャラクターを\nつかって プレイ。\n{color[#1DFFFF00]}{key[Mission_105|Full]}かい{/color} いじょう\nリフティングを する。
Mission_106	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『エンエンエンドレス\nファイト！』{/color} で\nテキを {color[#1DFFFF00]}{key[Mission_106|Full]}たい{/color} いじょう\nたおす。
Mission_107	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『エンエンエンドレス\nファイト！』{/color} で\nテキを {color[#1DFFFF00]}{key[Mission_107|Full]}たい{/color} いじょう\nたおす。
Mission_108	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『エンエンエンドレス\nファイト！』{/color}を プレイ。\nかいしから テキを {color[#1DFFFF00]}{key[Mission_108|Full]}たい{/color}\nたおすまでの あいだ、\n{color[#1DFFFF00]}ノーダメージ{/color}で いつづける。
Mission_109	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『スーパーワリオ\nカンパニー』{/color} で\nうりあげ {color[#1DFFFF00]}{key[Mission_109|Half]} {/color}いじょう\nを だす。
Mission_110	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の\n{color[#5000FF06]}『スーパーワリオ\nカンパニー』{/color} で\nうりあげ {color[#1DFFFF00]}{key[Mission_110|Half]} {/color}いじょう\nを だす。
Mission_111	{[0201|CD00]}{color[#5000FF06]}バラエティ{/color} の すべての\n{color[#5000FF06]}スコアミッション{/color} を\nたっせいする。
Mission_112	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nブロンズカップを\n{color[#1DFFFF00]}{key[Mission_112|Full]}コ{/color} てにいれる。
Mission_113	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nブロンズカップを\n{color[#1DFFFF00]}{key[Mission_113|Full]}コ{/color} てにいれる。
Mission_114	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nブロンズカップを\n{color[#1DFFFF00]}{key[Mission_114|Full]}コ{/color} てにいれる。
Mission_115	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nブロンズカップを\n{color[#1DFFFF00]}{key[Mission_115|Full]}コ{/color} てにいれる。
Mission_116	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nすべての ブロンズカップを\nてにいれる。
Mission_117	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nシルバーカップを\n{color[#1DFFFF00]}{key[Mission_117|Full]}コ {/color}てにいれる。
Mission_118	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nシルバーカップを\n{color[#1DFFFF00]}{key[Mission_118|Full]}コ{/color} てにいれる。
Mission_119	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nシルバーカップを\n{color[#1DFFFF00]}{key[Mission_119|Full]}コ{/color} てにいれる。
Mission_120	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nシルバーカップを\n{color[#1DFFFF00]}{key[Mission_120|Full]}コ{/color} てにいれる。
Mission_121	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nすべての シルバーカップを\nてにいれる。
Mission_122	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nゴールドカップを\n{color[#1DFFFF00]}{key[Mission_122|Full]}コ{/color} てにいれる。
Mission_123	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nゴールドカップを\n{color[#1DFFFF00]}{key[Mission_123|Full]}コ{/color} てにいれる。
Mission_124	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nゴールドカップを\n{color[#1DFFFF00]}{key[Mission_124|Full]}コ{/color} てにいれる。
Mission_125	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nゴールドカップを\n{color[#1DFFFF00]}{key[Mission_125|Full]}コ{/color} てにいれる。
Mission_126	{[0201|CD00]}{color[#5000FF06]}ワリオカップ {/color}で\nすべての ゴールドカップを\nてにいれる。
Mission_127	{[0201|CD00]}{color[#5000FF06]}ワリオカップ{/color} の\nすべての カップを\nあつめる。
Mission_128	{[0201|CD00]}{color[#5000FF06]}スタッフクレジット{/color} で、\nすべての\nかたがきと なまえを\nがめんの そとに だす。
Mission_129	{[0201|CD00]}{color[#5000FF06]}テハジメ {/color}の\n{color[#5000FF06]}『はらいた』{/color}を\n{color[#14EDFF80]}モナ{/color}で プレイ。\nいちょうの かべ に\nふれないで クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_130	{[0201|CD00]}{color[#5000FF06]}テハジメ {/color}の\n{color[#5000FF06]}『カネぶくろ』{/color}をプレイ。\nカネを ひとつも\nおとさないで クリアする。
Mission_131	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}テハジメ {/color}の\n{color[#5000FF06]}『ほしつなぎ』{/color}を\n{color[#14EDFF80]}ペニー{/color}だけを\nつかって プレイ。\nゲームオーバーまでに\n{color[#14EDFF80]}ペニー{/color}の からだで\n{color[#1DFFFF00]}{key[Mission_131|Full]}コ{/color} いじょうの\nくすんだ ほし に さわる。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_132	{[0201|CD00]}{color[#5000FF06]}テハジメ {/color}の\n{color[#5000FF06]}『スペースホッケー』{/color}を\n{color[#14EDFF80]}ドリブル{/color}で プレイ。\n{color[#14EDFF80]}ドリブル{/color}が\n{color[#1DFFFF00]}{key[Mission_132|Full]}かい{/color} いじょう\nいんせきを さわってから\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_133	{[0201|CD00]}{color[#5000FF06]}テハジメ {/color}の \n{color[#5000FF06]}『トゲトゲワリオ』{/color}\nレベル３ を\n{color[#14EDFF80]}アシュリー{/color}で プレイ。\nとんできた ようがんを\nじめんに １かいも\nおとさないで クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_134	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『はなのあな』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん{/color} にして プレイ。\n{color[#1DFFFF00]}ノーミス{/color}で、\nひだりの はなのあな と\nみぎの はなのあな を\n{color[#1DFFFF00]}{key[Mission_134|Full]}かいずつ{/color} ふさぐ。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_135	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『かおパック』{/color}を\n{color[#14EDFF80]}エイティーンボルト{/color}で\nプレイ。\nクリア しつつ、\nすべての リングに \nぶらさがる。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_136	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の \n{color[#5000FF06]}『くもりメガネ』{/color}\nレベル３ を プレイ。\nりょうりを さまして\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_137	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『おててあらい』{/color}を プレイ。\n「とめろ！」のとき、\nハンドルを まわさないで\nクリアする。
Mission_138	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『くらやみスイッチ』{/color}\nレベル２ を プレイ。\nくらやみの へやに\nおかれているもの すべてを\nブルッと させてから\nでんきを つける。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_139	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『おと、もれてますよ』{/color}\nレベル３ を\n{color[#14EDFF80]}ルールー{/color}で プレイ。\nヒップアタックだけで\nイヤホンを はずして\nクリアする。
Mission_140	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『ちょきんばこ』{/color}\nレベル３ を プレイ。\nだいの うえから\nすべてをおとし、\nだいに なにも\nふれていないように する。
Mission_141	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『すいどうかん』{/color}を\n{color[#14EDFF80]}マンティス{/color}で プレイ。\nさいしょの ジャンプで\nさかさまになり、\nじめんに もどらないで\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_142	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『フェイスウォッシュ』{/color}\nレベル３ を\n{color[#14EDFF80]}ジミー{/color}で プレイ。\n１かいの アタックだけで\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_143	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『ドアチャイム』{/color}を プレイ。\nチャイムを ごうけい\n{color[#1DFFFF00]}{key[Mission_143|Full]}{/color}かい いじょう ならして\n クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_144	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『ゴムせん』{/color}を プレイ。\nぬいた せん を、\nあなよりも みぎがわに\nせいしさせる。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_145	{[0201|CD00]}{color[#5000FF06]}せいかつ {/color}の\n{color[#5000FF06]}『はいそうセンター』{/color}を\n{color[#14EDFF80]}カット{/color}で プレイ。\nにもつを ひとつも\nおとさないで クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_146	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『いたずらなドラゴン』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん{/color} にして プレイ。\nかいしから\nスコア {color[#1DFFFF00]}{key[Mission_146|Full]}{/color} までのあいだ、\nおうかんを １かいも\nじめんに おとさないで\nクリアしつづける。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_147	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『シャボンだまカウント』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん{/color} にして プレイ。\nできるだけ シャボンを\nこわさないで クリアして、\nゲームオーバーまでに\nごうけい {color[#1DFFFF00]}{key[Mission_147|Full]}コ{/color} いじょう\nの シャボンを のこす。
Mission_148	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『せまりくるかいぶつ』{/color}を\n{color[#14EDFF80]}ペニー{/color}で プレイ。\n{color[#14EDFF80]}ペニー{/color}の からだが\nかぜに ふれないで\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_149	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『エンジェルキャッツ』{/color}を\nプレイ。\nよこ ３れつの うち\nまんなかの れつの\nさかなだけを すべて とって\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_150	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『フラワーせんぷうき』{/color}を\nプレイ。\nあえて かぜが ふいてくる\nほうこうに こびとを\nうごかして クリアする。
Mission_151	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『まほうボール』{/color}を\n{color[#14EDFF80]}ファイブワット{/color}だけを\nつかって プレイ。\nゲームオーバーまでに\n{color[#1DFFFF00]}{key[Mission_151|Full]}ゲーム{/color}、したの じめんに\nまほうボールを あてないで\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_152	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『しわけシスターズ』{/color}\nレベル１ を プレイ。\nおちてくる ものを\nくもに ふれさせないで\nクリアする。
Mission_153	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『スペースケツベーダー』{/color}を\nプレイ。\n１ぴきの ケツベーダーを\nはじきとばして\nほかの ケツベーダーにぶつけ\n{color[#1DFFFF00]}{key[Mission_153|Full]}ひき{/color} いじょうの\nケツベーダーを まきこんで\nたおしてから クリアする。
Mission_154	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『バラとバンパイア』{/color}を\n{color[#14EDFF80]}ペニー{/color}で プレイ。\nいどうしないで カーテンを\nしめて クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_155	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『わきげ』{/color}レベル３を\n{color[#14EDFF80]}ドリブル{/color}で プレイ。\n１かいの ショットで\nわきげを すべて ぬいて\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_156	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『まじょ』{/color}を\n{color[#14EDFF80]}ピョロ{/color}で プレイ。\nまじょを ふんで\nクリアする。
Mission_157	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『くっつきスライム』{/color}\nレベル３を\n{color[#14EDFF80]}エイティーンボルト{/color}で\nプレイ。\n１かいの ショットで\nスライムを ひとつに\nまとめて クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_158	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『にんぎょのなみだ』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん{/color} にして プレイ。\nゲームオーバーまでに\n{color[#1DFFFF00]}はな{/color} から おちた しんじゅを\n{color[#1DFFFF00]}{key[Mission_158|Full]}コ{/color} あつめる。
Mission_159	{[0201|CD00]}{color[#5000FF06]}ファンタジー {/color}の\n{color[#5000FF06]}『ポセイドン』{/color}を プレイ。\nせまりくる あしに\nようせいが\n１かいも つかまらないで\nクリアする。
Mission_160	{[0201|CD00]}{color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『ビルだっしゅつ』{/color}\nレベル３ を\n{color[#14EDFF80]}ペニー{/color}で プレイ。\nひだりほうこうには １かいも\nすすまないで クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_161	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『はっしゃスイッチ』{/color}を\n{color[#14EDFF80]}ナインボルト{/color}だけを\nつかって プレイ。\nれんぞく {color[#1DFFFF00]}{key[Mission_161|Full]}ゲーム{/color}、\nヨーヨーを １かいも\nはずさないで クリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_162	{[0201|CD00]}{color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『メールそうしん』{/color}を\nプレイ。\nでんしメールを バグに\n１かいも じゃまさせないで\nクリアする。
Mission_163	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『でんぱスポット』{/color}を\n{color[#14EDFF80]}ファイブワット{/color}だけを\nつかって プレイ。\nれんぞく {color[#1DFFFF00]}{key[Mission_163|Full]}ゲーム\n{/color}１かいの ワープで\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_164	{[0201|CD00]}{color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『あんごうブロック』{/color}を\nプレイ。\nいちどに {color[#1DFFFF00]}２コ{/color} いじょうの\nブロックを こわしてから\nクリアする。
Mission_165	{[0201|CD00]}{color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『{[0200|3232E300]}ガッタイガー{[0102|0001]}S{[0000|000430A830B9]}』{/color}を\nプレイ。\nそれぞれの パーツを\nはんぶんいじょう さゆうに\nずらしたじょうたいで\nクリアする。
Mission_166	{[0201|CD00]}{color[#5000FF06]}テクノロジー {/color}の\n{color[#5000FF06]}『くみたてアーム』{/color}\nレベル３ を\n{color[#14EDFF80]}クリケット{/color}で プレイ。\nとうじょうする すべての\nリンゴ と パイナップル を\nいちどは つかんでから\nクリアする。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_167	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ニンテンドー {/color}の\n{color[#5000FF06]}『バッジとれ～る\nセンター』{/color}を\n{color[#14EDFF80]}ジミー{/color}だけを\nつかって プレイ。\nゲームオーバーまでに\n{color[#1DFFFF00]}{key[Mission_167|Full]}しゅるい{/color}\nすべての バッジを おとす。\n{[0207|0404FF04810DFF5B587AFF00187EFF26]}～プレイにんずう１～{/0207}
Mission_168	{[0201|CD00]}{color[#5000FF06]}ずかん{/color} で {color[#5000FF06]}ニンテンドー {/color}の\n{color[#5000FF06]}『{[0200|3232E300]}やわらかあたま{[0102|0001]}塾{[0000|000630583085304F]}』{/color}を\nチームにんずうを\n{color[#14EDFF80]}ぜんいん{/color} にして プレイ。\nゲームオーバー までに\n{color[#1DFFFF00]}{key[Mission_168|Full]}ゲーム{/color}、\nせいげんじかんを\nはんぶんいじょう のこして\nクリアする。
