another_name.txt
msg_another_name_00	卡洛斯冠軍[VAR 0102(0000)]
msg_o_mystery_win_41	尚未接收禮物。
msg_o_mystery_win_10	正在結束……\n請稍候片刻。
msg_o_mystery_win_11	請選擇想要接收的禮物。
msg_o_mystery_win_12	要取消接收嗎？
msg_o_mystery_win_13	此禮物已經接收過了，\n因此無法再接收。
msg_o_mystery_win_14	寶可夢已滿，\n無法接收。\n\n請整理同行或是盒子裡的\n寶可夢後再試一次。
msg_o_mystery_win_15	正在接收禮物……\n請勿關閉電源。
msg_o_mystery_win_16	已找到禮物，\n但現正在玩的軟體無法接收。
msg_037e04996daaa0454824dfe402328fb5	[~ 20]
msg_395cddcef9b286d4b4f0566d6feeaab5	[~ 21]
msg_b4cb7907fa4fa9c91e263466b44b463b	[~ 22]
msg_1d4cacfd74ca7120e5bda3d9edc025e0	[~ 23]
msg_o_mystery_win_21	查看盒子吧！
msg_o_mystery_win_22	查看同行的寶可夢吧！
msg_3a9c3c4069e2da0919398239df10c060	[~ 26]
msg_c122f98df824f193cbeeb83c9c5789fa	[~ 27]
msg_08e3b237add6daf899de6a32c7a777c9	[~ 28]
msg_9533a0122aa2c06b5cd82744bee5a5c8	[~ 29]
msg_3edaff2653967dff6acc65fd323902b6	[~ 30]
msg_2e32a647e610f250897cd6bd93ffcfef	[~ 31]
msg_o_mystery_win_29	即將關閉網路連線。\n確定要繼續嗎？
msg_o_mystery_win_30	正在關閉連線……\n請稍候片刻。
msg_22fa745c9f38e6ac6c55a9208b2237df	[~ 34]
msg_15a86700840fa7c165b764a60bb9d36c	[~ 35]
msg_6c7f23c7e3ee35a12c64d8cddd584739	[~ 36]
msg_o_mystery_win_34	此禮物每天只能接收１次。\n\n接收過１次後，\n到第二天之前不能再接收此禮物。\n敬請注意。
msg_o_mystery_win_35	此禮物每天可接收１次。\n\n今天已經接收，\n因此不能再接收。\n\n明天可再來接收。
msg_o_mystery_win_36	每天可接收１次的禮物\n最多只能接收１０件。\n\n今天已經接收１０件，\n因此不能再接收。\n\n明天可再來接收。
msg_o_mystery_win_37	已連線到網路。
msg_o_mystery_win_38	序號或密語錯誤。\n\n請注意！\n因為序號或密語\n連續輸入錯誤，\n現在暫時無法輸入。\n請稍後再試。
msg_28e6efdc590619127fc6b2fff59a5d2c	[~ 42]
msg_o_mystery_win_39	已關閉網路連線。
msg_37cb9a5be546028b201480607598830d	[~ 44]
msg_o_mystery_serial_error_11	序號或密語錯誤。\n\n請確認手邊的序號或密語。\n\n若連續輸入錯誤，\n將暫時無法輸入。\n敬請注意。
msg_9bf624165c19f428d02478c1145bed40	[~ 46]
msg_o_mystery_serial_error_12	此序號正被其他儲存資料使用。
msg_53ca04b9cbba9119bce3f784cff091ae	[~ 48]
msg_o_mystery_serial_error_13	目前還無法接收\n此序號或密語的禮物。
msg_1a2a0c88292efd8cc17ebba959ac9572	[~ 50]
msg_o_mystery_serial_error_14	此序號或密語的\n有效期限已過。
msg_f0e81ddd8e73f78d1488e824dd3cf780	[~ 52]
msg_o_mystery_serial_error_15	在現有的軟體上無法接收\n此序號或密語的禮物。
msg_082d86ef8ac02177cf5d9c7d623d1e2c	[~ 54]
msg_o_mystery_serial_error_16	序號或密語的更新失敗。\n\n無法完成此禮物的接收。
msg_acfe27dbe1826fe4d699f3d0a4e6764f	[~ 56]
msg_o_mystery_serial_error_17	可以用此序號或密語\n接收的禮物\n已被接收過了。
msg_44782e0cfff81baac161c004174842f9	[~ 58]
msg_o_mystery_serial_error_18	已經使用過此序號了。\n使用過一次的序號，\n無法使用於其他儲存資料。
msg_180bdcd7d4bc27998c05a1e2778d740c	[~ 60]
msg_63556f34e11f054a6db01423001281ca	[~ 61]
msg_22da99a864be3e48de3abad993165613	[~ 62]
msg_o_mystery_sel_01	是
msg_o_mystery_sel_02	否
msg_o_mystery_sel_03	透過網路接收
msg_o_mystery_sel_04	透過序號／密語接收
msg_o_mystery_sel_05	確認禮物
msg_3c39e46b9bbed65922d3cb40378e86dc	[~ 68]
msg_o_mystery_sel_07	返回
msg_db468fb81cfad8198b0c5cab387f9a3d	[~ 70]
msg_0cccf1b9d8417771e080d0b3fd4c5956	[~ 71]
msg_debdbaf7ddbda910ec408a6aad44a042	[~ 72]
msg_17c86e6fd70503c1c9d418a50f6e39fc	[~ 73]
msg_d687b76b85add50fa72f7f3bafc5c049	[~ 74]
msg_58c7b9f23fc4664a0fde381359b8f090	[~ 75]
msg_6cc64274d9904604ee6aebc35cb046a7	[~ 76]
msg_347ca098368790f2ff115cd831ebc9cb	[~ 77]
msg_cb662bd2d2df53c0fec2e62e3db8881d	[~ 78]
msg_o_mystery_cap_01	[VAR 0200(0000)]
msg_o_mystery_cap_02	[VAR 012E(0000)]
msg_o_mystery_cap_03	[VAR 0201(0000)]
msg_o_mystery_cap_04	已接收[VAR 0101(0005)]！
msg_o_mystery_cap_05	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]！
msg_o_mystery_cap_05_s	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]！
msg_o_mystery_cap_06	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]！
msg_o_mystery_cap_07	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]\n[VAR 0109(0009)]×[VAR 0202(000A)]！
msg_o_mystery_cap_08	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]\n[VAR 0109(0009)]×[VAR 0202(000A)]\n[VAR 0109(000B)]×[VAR 0202(000C)]！
msg_o_mystery_cap_09	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]\n[VAR 0109(0009)]×[VAR 0202(000A)]\n[VAR 0109(000B)]×[VAR 0202(000C)]\n[VAR 0109(000D)]×[VAR 0202(000E)]！
msg_o_mystery_cap_10	已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]\n[VAR 0109(0009)]×[VAR 0202(000A)]\n[VAR 0109(000B)]×[VAR 0202(000C)]\n[VAR 0109(000D)]×[VAR 0202(000E)]\n[VAR 0109(000F)]×[VAR 0202(0010)]！
msg_o_mystery_cap_11	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]
msg_o_mystery_cap_12	[VAR 0202(0000)]％
msg_o_mystery_cap_13	/
msg_o_mystery_cap_14	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]（UTC+[VAR 0201(0005)]:[VAR 0201(0006)]）
msg_o_mystery_cap_15	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]（UTC-[VAR 0201(0005)]:[VAR 0201(0006)]）
msg_o_mystery_cap_16	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]（UTC±[VAR 0201(0005)]）
msg_o_mystery_cap_17	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]（UTC+[VAR 0201(0005)]）
msg_o_mystery_cap_18	20[VAR 0201(0000)].[VAR 0201(0001)].[VAR 0201(0002)] [VAR 0201(0003)]:[VAR 0201(0004)]（UTC-[VAR 0201(0005)]）
msg_o_mystery_cap_19	神秘禮物
msg_4e820bcff51e4ffe08674aa038b50130	[~ 99]
msg_73b213a694c381131f36165430446d4e	[~ 100]
msg_2b9458059a36f1b254f32c0beccda395	[~ 101]
msg_255e1c7f02e0f747ae89df1c1e7d4d20	[~ 102]
msg_dbff3b85fe6d493c4266fc8d6bd86f0d	[~ 103]
msg_90c6f071ad4514a8f5b4dadabd45da64	[~ 104]
msg_c68e60909f7d2007ff835516d634d2e0	[~ 105]
msg_8d5671f775cdccdd07fb5d5c8e16b0a2	[~ 106]
msg_ed938753098df70c7abe3e6f024ecb12	[~ 107]
msg_276998cb8c1d881545108549e6ca5b16	[~ 108]
msg_o_mystery_cap_29	已接收\n[VAR 01C1(0005)]！
msg_o_mystery_cap_30	已接收\n[VAR 01C1(0005)]\n[VAR 01C1(0006)]！
msg_o_mystery_cap_31	已接收\n[VAR 01C1(0005)]\n[VAR 01C1(0006)]\n[VAR 01C1(0007)]！
msg_o_mystery_cap_32	已接收\n[VAR 01C1(0005)]\n[VAR 01C1(0006)]\n[VAR 01C1(0007)]\n[VAR 01C1(0008)]！
msg_o_mystery_cap_33	已接收\n[VAR 01C1(0005)]\n[VAR 01C1(0006)]\n[VAR 01C1(0007)]\n[VAR 01C1(0008)]\n[VAR 01C1(0009)]！
msg_o_mystery_cap_34	已接收\n[VAR 01C1(0005)]\n[VAR 01C1(0006)]\n[VAR 01C1(0007)]\n[VAR 01C1(0008)]\n[VAR 01C1(0009)]\n[VAR 01C1(000A)]！
msg_00ff3958281ca126e9476408c078df2f	[~ 115]
msg_o_mystery_cap_36	已接收\n[VAR 0206(0005,0000)]的零用錢！
msg_3673ba0493189f4a65228c9327577f0d	[~ 117]
msg_983dbd3b7683d6cacae500d2ba3c221f	[~ 118]
msg_o_mystery_cap_39	現在ＥＸ副任務\n「[VAR 012F(0011)]」\n會在符合條件後出現了！
msg_o_mystery_cap_40	現在ＥＸ副任務\n「[VAR 012F(0011)]」\n會在符合條件後出現了！\n已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]！
msg_o_mystery_cap_41	現在ＥＸ副任務\n「[VAR 012F(0011)]」\n會在符合條件後出現了！\n已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]！
msg_o_mystery_cap_42	現在ＥＸ副任務\n「[VAR 012F(0011)]」\n會在符合條件後出現了！\n已接收\n[VAR 0109(0005)]×[VAR 0202(0006)]\n[VAR 0109(0007)]×[VAR 0202(0008)]\n[VAR 0109(0009)]×[VAR 0202(000A)]！
msg_92f86a072d9d76a55ccc83f90a103abd	[~ 123]
msg_2718252235a9ba1c3efd750265aee375	[~ 124]
msg_ff252bfc3d2bc56ca169df301974c24e	[~ 125]
msg_bc46d928539b85044063a67ac8739244	[~ 126]
msg_e5395f3e5265a8f647363da092efb7c8	[~ 127]
msg_858c9b237bbd82d1f33905717b11d909	[~ 128]
msg_ef468fce247ecf87d5c8fd15d00cdf52	[~ 129]
msg_97d21468b36228d9cc540b0e1b1002a1	[~ 130]
msg_6e436c27bd4126ba9ddff6a887bc70ca	[~ 131]
msg_fbc82a56bb9e9c8e79bb833345cb839e	[~ 132]
msg_ffd7cee787d0cb291ad271e39b770c45	[~ 133]
msg_5dc97018762d621eb950f1a7cf83a404	[~ 134]
msg_6b3a6d0324363d3bae77be39090c7c6a	[~ 135]
msg_70e2f07cad14aeb7605b37d68a39c65d	[~ 136]
msg_26a2a2ada0fbfc65eb7c02756f2956c2	[~ 137]
msg_451d9b1caaa634caa034cec97f7c67c3	[~ 138]
msg_745c3a3770ab2da5c83e71c44791fc95	[~ 139]
msg_ee9e70101247e045c7251efa3defab1e	[~ 140]
msg_f5ad2760e4f3a810e80d6c2c7f87f6a3	[~ 141]
msg_c31acc0051750d3a7e17c1ccdb0cf6a1	[~ 142]
msg_b07b92f0f5a0e562dd960ee7e19c9c58	[~ 143]
msg_cb21c077e1744f90bccd7c1bf2f33aa4	[~ 144]
msg_14e7b02324c4dba60d6f10b9806faf4c	[~ 145]
msg_4e6401d3e65017b13d892c6fc0b271ee	[~ 146]
msg_b4554de6464024011893552f8f95953a	[~ 147]
msg_210a373174ee990b17da51be87b0eb67	[~ 148]
msg_43eba3ad1ebd9735092487d14436187d	[~ 149]
msg_0a6558aa8ba454044149ab22a926f815	[~ 150]
msg_ca3acf0e128099c9ee65d70be00f81e6	[~ 151]
msg_32991d5b653f922c93fdac4d44f051e0	[~ 152]
msg_6e0a459139a034cf4603e6c026bba903	[~ 153]
msg_d20657669dbbbc53ff4de27232e7f7c1	[~ 154]
msg_6cbab2e4b3795ace4365fc7a87a022cb	[~ 155]
msg_11d74464ca0004ff0b90c090988547fd	[~ 156]
msg_837a23a1b47b2d1c5a7547143867c167	[~ 157]
msg_2619fbf971c6cf77aab67ff605d2d02f	[~ 158]
msg_bdb6121f3171ed934a998c7ae8c3e1f9	[~ 159]
msg_1b0e334b69529b563be18c776dde9da8	[~ 160]
msg_8edf27842f3327097b67097124a606b8	[~ 161]
msg_95519f19085313d72240d88954e46857	[~ 162]
msg_07a0edc04687ee9706796e7dd0edf255	[~ 163]
msg_caef0d5c29c9151b62e1b5dd7fd62851	[~ 164]
msg_4ff89faa0f7480288209431ce2a91d8c	[~ 165]
msg_8fc158c17800959fbbb395e60ca01694	[~ 166]
msg_c32cbf36f3860a0c76614f2613413671	[~ 167]
msg_236aaba3226a54799ddea43d1ea9e980	[~ 168]
msg_3c481373fbefc1d8cb7a901c2b466211	[~ 169]
msg_e40acf77bb3c91431e5b57aa0eab46da	[~ 170]
msg_f0736871b1f0afe6d0633390b9a0e3ba	[~ 171]
msg_4f463823b5a93a9801254469392a1de9	[~ 172]
msg_ec733ead18ffcd4606dfe825fe47cdb4	[~ 173]
msg_7b3b94733635f70f7b150d8bcf6e7b27	[~ 174]
msg_0376bc3aae1dffcfd52d4ba812d60794	[~ 175]
msg_3d77d074e9e4bfdbf3ab36717b37396b	[~ 176]
msg_72b1909a3a63dd92c3e4da2f424909b7	[~ 177]
msg_923e002426da4e96ff5ffe64833e6ef9	[~ 178]
msg_ade329851c6773bdd03c04de6508ea00	[~ 179]
msg_a01a42165843d3b39afe4d47d9b04626	[~ 180]
msg_ca145bc6a317c1876e257625c789b5ce	[~ 181]
msg_501100a623d44671745596444e7820e3	[~ 182]
msg_4377411d44d1b8e7810ef24d381a336e	[~ 183]
msg_ce99a6920adf789c5a040701dfb16e79	[~ 184]
msg_8331434aeeccd37fab47d6a7fa008afc	[~ 185]
msg_3e0493c800163eac6d6763b85decde8a	[~ 186]
msg_835f26f9d075ab5f958e8ea66af03a27	[~ 187]
msg_ca1a1f59bc801f1f4e7364f1e4d71915	[~ 188]
msg_8ba35cc8a5d6cce5c64167b305ea57cd	[~ 189]
msg_7e8d4053454df6b6cf1375169b06ab21	[~ 190]
msg_bfc99c99b0170ec231886dd3925ebb28	[~ 191]
msg_8ff92ddf1325b4e96ab830e5f3909c85	[~ 192]
msg_9c3f4d55b54ace261ac87cbb88b3915a	[~ 193]
msg_2ec91a12a590470bd175c1538b9c39dc	[~ 194]
msg_6eae614e1c64aef7f060aeae13b85b14	[~ 195]
msg_6e14792be467fe88bd8f3cd5e3019737	[~ 196]
msg_5778b1e8c453222697d4ce10626381aa	[~ 197]
msg_d5e791f37305690ec1af99ae29b19b82	[~ 198]
msg_8cbc8b9a01464a6699145a85e0561143	[~ 199]
msg_4dd6e6d91670051d8b1825264e7b3f19	[~ 200]
msg_ca87cf14b2a1254a6bf9039281511499	[~ 201]
msg_e0e0119aebaf742f427ac74807b86143	[~ 202]
msg_daeb6260ac221d8d729b6ca9baa92394	[~ 203]
msg_0997396fdd771e9c85b4874e7ff49b87	[~ 204]
msg_a90c8e7734929a27e08e7d9035ab1235	[~ 205]
msg_85276f4ab14c03a9b2abb19cf9af66ee	[~ 206]
msg_80dbdda0213a3ba717f45b4e85e83bfd	[~ 207]
msg_27263b17f219da98f20e863511af0505	[~ 208]
msg_f1259d4545284cf79007823dea540eb8	[~ 209]
msg_e4b48e957ca2c293b08c2b3e95d6182f	[~ 210]
msg_e7c75f2ce5e622073675705948ef3495	[~ 211]
msg_06452f5b72833781bc5bd978aac8c4f5	[~ 212]
msg_54728e17ed60b53ef03734ec23205bcb	[~ 213]
msg_5181ebd1e108938bef74d4a59b04f1cc	[~ 214]
msg_f8c877077b0c72dbe4e0c5cd9ffa0242	[~ 215]
msg_eacec7eb71e35fb47e26b0b3176f6904	[~ 216]
msg_921a4a0f16119dfba919fdeedfd9b53e	[~ 217]
msg_53696de0d8e317bddb9b63bf27f9eedc	[~ 218]
msg_a320537103bfa42a669e2dfe483c6c0b	[~ 219]
msg_990ba14f35121ec31a800bf8798b0ae6	[~ 220]
msg_0ad2e4bffe74bc84737dc6cc9ae26dc2	[~ 221]
msg_dc3479e7b5670e99f28cc27d5db61a55	[~ 222]
msg_4cad0573ca6571f471795ea6b7d18227	[~ 223]
msg_919bf5f757852313c315e9c680d5fbb0	[~ 224]
msg_8a39f72f7767ed225f5a03b0e3a6bb39	[~ 225]
msg_e8d86f8cc3540110aabb1659c50aff9d	[~ 226]
msg_92ebcdd23ee0961781cfb5b52f23c00e	[~ 227]
msg_13dc6fab8b508c66faaa2c825a23bf50	[~ 228]
msg_0b3de680cffa53fce81f89e6497691e1	[~ 229]
msg_95d4cfe36ffe0dc7757fa34650c4bf45	[~ 230]
msg_89e22a91f37524a411aec72318722f7c	[~ 231]
msg_d93abfcd35bd2aaab82dc52f7bcd81b1	[~ 232]
msg_deace8e58caada86a5a340edaf748f09	[~ 233]
msg_927b019268d77c33ada72a6ccd38702c	[~ 234]
msg_99fb549fbbe5b4e52ce1d7629a3724c2	[~ 235]
msg_9f33d1041f072d66e29e9572ea9035e2	[~ 236]
msg_f0c07b95a995733accbfcc44e966c249	[~ 237]
msg_0094f54cd8e43a1406463e84454816d9	[~ 238]
msg_ef93e2a16ea76eeca37fe3e67ccc1074	[~ 239]
msg_20728dbe1049e64639d02219190d2e4e	[~ 240]
msg_b38a5005ea846d931bce83269ef044ea	[~ 241]
msg_1e1410968ca70adc1804a030c1b69442	[~ 242]
msg_1bca47367afdb2b31ea8e45ae2506345	[~ 243]
msg_20ef62ab6b09b37137200afc4df700a8	[~ 244]
msg_46efc8c2db1444258841fdcae4f1d398	[~ 245]
msg_013fdeb415569ac0673135bae6b7e7ab	[~ 246]
msg_15c140028c4e8720e1c8a10ff3ef1fc5	[~ 247]
msg_5ae68f2aac5fbb72413936cfd7902618	[~ 248]
msg_744b2effa4190ea494ec6b4ffc77d633	[~ 249]
msg_98ceb348e3757c7f4f340f27fd79be56	[~ 250]
msg_2f7ac602c0a430c4a4662d7c6b7c1eb6	[~ 251]
msg_d27c54ee79c13ff6a9c8dd5b7288a3d9	[~ 252]
msg_34c4d43286a97fde12dbf34fe265a39e	[~ 253]
msg_b1247fe7941defde0c7b47f2aeb4b7d0	[~ 254]
msg_398b06af13b004b71845bbb6e65c1c3e	[~ 255]
msg_856a2b09a6f72eab4dd3cc38a5e61657	[~ 256]
msg_fed78b7d2a4ff844ec60313be2eceb32	[~ 257]
msg_a6762fcf9a55eae443eb4a241549f728	[~ 258]
msg_12ae0edd5dda53a918ebf253320b84f4	[~ 259]
msg_96aebbf50cd954d4a16033c66e63e28c	[~ 260]
msg_5c08b780aa7ffa3b6afbee7eb6dcfc74	[~ 261]
msg_5026c8c48296c137d1223594686c6add	[~ 262]
msg_e734ddab4ab379ffb60811cccd61aac4	[~ 263]
msg_d5c0300fe9b5b553f8283706f025e98e	[~ 264]
msg_17b75b7c8cecac32ddfed7c633d1cbe4	[~ 265]
msg_966c42eccebff2583b7732e975dbec66	[~ 266]
msg_5987a0da8f09d0ca7aa520c96ba42fc1	[~ 267]
msg_cebdf90d36fd5b5a5c5c7ca04497130e	[~ 268]
msg_77d4380902c5098646a5157b812d9cea	[~ 269]
msg_bbc199b3e7e3fd59a7f78438d84ff074	[~ 270]
msg_63a86f74bd1e1a14baaef33a0a53be15	[~ 271]
msg_96ced8c45adad178a8f263dfa1e6c660	[~ 272]
msg_1392d2b1d860ff08b4dd364770f38b19	[~ 273]
msg_31dd4a0aafb2847ced805a8e4fa2542d	[~ 274]
msg_de98ccfeaf4cd8d684a30ebd1ac32392	[~ 275]
msg_60be83a50775b455eb591e6667828a49	[~ 276]
msg_f345b94303cf102ae8c2c6a3a2eacadb	[~ 277]
msg_f8bf061bb32a4825703791e090807f24	[~ 278]
msg_e3420ab2b5fc2f51abf44e99a23e7169	[~ 279]
msg_5f0b24853a923a04b34563f70f46d4b2	[~ 280]
msg_3c137c0878caad24c027b7d18895641f	[~ 281]
msg_5adaa2548583b12e644b10d8ba6bbc11	[~ 282]
msg_e641f3b975204527777a9867dffa23b5	[~ 283]
msg_1095cc6fb378acafb24619b7b4cef74d	[~ 284]
msg_604c64d7b0072dd6046ae0002b506f36	[~ 285]
msg_ac9319fb49de9c156846dbe6fac5a94c	[~ 286]
msg_df0c6f9c23227bba545673c50ebae2c4	[~ 287]
msg_5a534bad3883572c237e4c18d274f651	[~ 288]
msg_64faf579f64b6be058003912ae9a8cd1	[~ 289]
msg_2fe7410479cd471657a52dcac81cfe87	[~ 290]
msg_3b0dfc89f761c76b8b09830d90c5cc28	[~ 291]
msg_c3f7861566c313b86f170632d35278ec	[~ 292]
msg_406b030ecd59649f7269c915d6235874	[~ 293]
msg_8428d44eae935fe45e2e30fc8769a54c	[~ 294]
msg_dd57a6aefd5ec5c549c4311a5074699b	[~ 295]
msg_4b19c41115468c26642a62a804ebd11b	[~ 296]
msg_7c29f0ef747106751fab2132c76f982c	[~ 297]
msg_ba289fbe946012bc60734019f8077b52	[~ 298]
msg_46e6ec8e1cb1938a8a75fdc5a31cb750	[~ 299]
msg_fc7e2a5b2fb3dd3e41a3e7e70de7cef7	[~ 300]
msg_47b341eee58c00191854237b3914e02e	[~ 301]
msg_540493e94f4288e1e947e74f287966d8	[~ 302]
msg_5d8be2332a4207a845ef91268f28e8d6	[~ 303]
msg_c89c09bdd4dcbe0220483131e9d652b7	[~ 304]
msg_97f7b8e06df57fb177d137a8e45803db	[~ 305]
msg_84b016e389a25ad2b530b31e13f6be9e	[~ 306]
msg_73b5e93f1bdd744a627e019fabdab829	[~ 307]
msg_fc0292622639b5af8eb56f630f1982e2	[~ 308]
msg_c24aed5664945ea076b09a39ffe4e606	[~ 309]
msg_99c13e253300484954d513dbfb79e796	[~ 310]
msg_fb7a5c5449a350539851d0ca620824e2	[~ 311]
msg_o_mystery_title_01	履歷
msg_o_mystery_title_02	已接收的禮物
mystery_02_01	正在確認序號或密語……
mystery_02_02	已找到禮物！
mystery_card.txt
mystery_card_t_01	[VAR 0101(0000)]　禮物
msg_9c2674b338028629c986a867e1681bfb	[~ 1]
mystery_card_t_49	寶可夢　禮物
mystery_card_t_02	[VAR 0109(0008)]　禮物
mystery_card_t_03	道具組合　禮物
mystery_card_t_50	道具　禮物
mystery_card_t_56	[VAR 0109(0008)]等　禮物
msg_1eebe710898d6db0be15dd51744bb52c	[~ 7]
msg_3ec49f6637ff3d18f809843e6febea16	[~ 8]
mystery_card_t_04	[VAR 0104(0001)]　[VAR 0101(0000)]
mystery_card_t_26	傳說的寶可夢　[VAR 0101(0000)]
mystery_card_t_05	幻之寶可夢　[VAR 0101(0000)]
mystery_card_t_06	[VAR 0100(0003)]的[VAR 0101(0000)]
mystery_card_t_07	異色的[VAR 0101(0000)]
mystery_card_t_08	[VAR 01D4(0002)]的[VAR 0101(0000)]
mystery_card_t_09	[VAR 01D4(0002)]　禮物
msg_093babd02593bf349f908667e1a11d00	[~ 16]
mystery_card_t_11	學會了[VAR 0107(0004)]的[VAR 0101(0000)]
mystery_card_t_12	學會了[VAR 0107(0005)]的[VAR 0101(0000)]
mystery_card_t_13	學會了[VAR 0107(0006)]的[VAR 0101(0000)]
mystery_card_t_14	學會了[VAR 0107(0007)]的[VAR 0101(0000)]
mystery_card_t_15	擁有[VAR 0109(0009)]的[VAR 0101(0000)]
msg_eafb81d930a071b49b16f3cf054927cb	[~ 22]
msg_441b94d79f8a067033c7aa1672660abb	[~ 23]
mystery_card_t_59	大個子的[VAR 0101(0000)]
mystery_card_t_60	小不點的[VAR 0101(0000)]
mystery_card_t_16	下載版特典
msg_6f433caf2c79f895c1ecd6e9bd0d9b06	[~ 27]
mystery_card_t_18	店鋪購買特典
mystery_card_t_19	攻略本購買特典
mystery_card_t_20	購買特典
mystery_card_t_21	生日快樂！
msg_5a06da9573596ecbed556b4f05b2bc54	[~ 32]
mystery_card_t_23	寶可夢訓練家俱樂部
msg_0258f7d8a7676436da76f3d5a7b36c0b	[~ 34]
msg_6d07cfa8e92d4832b3e82d083439d1eb	[~ 35]
mystery_card_t_29	Pokémon HOME
mystery_card_t_30	零用錢　禮物
mystery_card_t_31	[VAR 0206(000C,0000)]現金回饋
mystery_card_t_32	換裝道具　禮物
msg_24f55183cc891cb47070bb8748dd61fa	[~ 40]
msg_10daeaa3563644038869a3c928a5005f	[~ 41]
msg_5bd176e857b76adb192dea02a35fc017	[~ 42]
msg_a6165a02429f931eba426548e937fd30	[~ 43]
msg_6b784233ca8260ae941cfb2e463e2655	[~ 44]
msg_016b9dc8101e3160a07e06342594055a	[~ 45]
msg_5f5ccd32a9ec638857a453d4747cc838	[~ 46]
msg_4288a456ec6c95ba0cab73235bf579fb	[~ 47]
msg_138662e7e3272c0e91274bd11c637228	[~ 48]
msg_3701e870b9149b748d1bbd69b31de883	[~ 49]
msg_dd302a372095e397fc06a694141d2702	[~ 50]
msg_82b111b630acead89e589dda39aed19c	[~ 51]
msg_b8b8eafa0d3349b3922a51a3a2a18b59	[~ 52]
msg_10fde125dc339e2af8b2cdf7f81b513e	[~ 53]
msg_40a863537e32574d42cb7e4dca68eef0	[~ 54]
msg_f7c0241195ea85d504bf0a81b0a7ff73	[~ 55]
msg_9cb9724fc09f425c402624e239f0d10f	[~ 56]
msg_3e042177f8c0df14cad010038e106d6a	[~ 57]
msg_9b7db764f9bcf629c57113c8d2ca2f8b	[~ 58]
msg_cd760fabbf190f6b023963344a9aa09c	[~ 59]
msg_3b75f0bae5bcf7ccf51afe1898251e36	[~ 60]
msg_9fd75c7778876cbb2e345d68ff1aafe2	[~ 61]
mystery_card_t_63	「[VAR 012F(000E)]」
namelist.txt
hero_01	[VAR 0100(0000)]
hero_02	共熙
heroine_01	[VAR 0100(0000)]
heroine_02	生彩
enigma	？？？
rival_01	塔霓
rival_02	蓋伊
scan	茉蜜姬
detective	瑪琪艾兒
espurr	喵茸
owner	ＡＺ
friend_01	琵魯
friend_02	玳蘿
president	捷朵
secretary	馬斯卡托
boss01	卡娜莉
executive01	塔拉剛
boss02	皙白
executive02	沐淨
boss03	烏羽
executive03	吉普索
boss04	由紫
executive04	春紫
boss05	古歷
executive05	古麗茲
oldboss	Ｆ
mama_01	媽媽
skull1	手下Ａ
skull2	手下Ｂ
skull	手下
granddad	老爺爺
daddy	大叔
young	大哥哥
boy	男孩
girl	女孩
lady	大姐姐
lady1	阿姨
grandmother	老奶奶
salaryman	上班族
skull3	手下Ｃ
twins	兩人
client	委託人
trainer	訓練家
police	警察
alias01	安黎
alias02	安德烈
poke	寶可夢
rank_z	札克
rank_y	伊馮
rank_x	夏比
rank_w	凜太郎
battleg	小種
workerm	種羅
mania	瑪迷
celebritym01	軒堯
celebrityw01	美美
celebrityw02	可可特
celebritym02	西諾瓦
kimono	亞莎美
null	ーーー
alias03	布妮吉特
za_rank_z_01	匠恩
za_rank_z_02	莉卡
za_rank_z_03	丹尼爾
za_rank_z_strong_01	艾蜜莉
za_rank_y_01	克勤
za_rank_y_02	悠作
za_rank_y_03	敦子
za_rank_y_04	千早
za_rank_y_05	雄二
za_rank_y_06	久美
za_rank_y_07	愛實
za_rank_y_08	千美
za_rank_y_09	正崇
za_rank_y_10	娟香
za_rank_x_01	衛太郎
za_rank_x_02	琉美
za_rank_x_03	捷朗
za_rank_x_04	席夢妮
za_rank_x_05	小翊
za_rank_x_06	阿驅
za_rank_x_07	卡麗妮
za_rank_x_08	史蒂芬
za_rank_x_09	慎二
za_rank_x_10	尚恩
