another_name.txt
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
ITEMNAME_2562	快龙进化石
ITEMNAME_2563	大竺葵进化石
ITEMNAME_2564	大力鳄进化石
ITEMNAME_2565	盔甲鸟进化石
ITEMNAME_2566	雪妖女进化石
msg_c1115911131f2e6d4f64f08fb9c7e446	
msg_27f2c5d9510f67e65e6ebe2159244d50	
ITEMNAME_2569	炎武王进化石
ITEMNAME_2570	龙头地鼠进化石
ITEMNAME_2571	蜈蚣王进化石
ITEMNAME_2572	头巾混混进化石
ITEMNAME_2573	麻麻鳗鱼王进化石
ITEMNAME_2574	水晶灯火灵进化石
ITEMNAME_2575	布里卡隆进化石
ITEMNAME_2576	妖火红狐进化石
ITEMNAME_2577	甲贺忍蛙进化石
ITEMNAME_2578	火炎狮进化石
ITEMNAME_2579	花叶蒂进化石
ITEMNAME_2580	乌贼王进化石
ITEMNAME_2581	龟足巨铠进化石
ITEMNAME_2582	毒藻龙进化石
ITEMNAME_2583	摔角鹰人进化石
ITEMNAME_2584	基格尔德进化石
ITEMNAME_2585	老翁龙进化石
msg_bf1c6a00e466960861718947056dd51f	
ITEMNAME_2587	列阵兵进化石
ITEMNAME_2588	２０２号客房的钥匙
ITEMNAME_2589	厉害密阿雷格雷派饼
ITEMNAME_2590	研究所的钥匙卡Ａ
ITEMNAME_2591	研究所的钥匙卡Ｂ
ITEMNAME_2592	研究所的钥匙卡Ｃ
ITEMNAME_2593	
ITEMNAME_2594	
ITEMNAME_2595	小石头
ITEMNAME_2596	纪念戒指
ITEMNAME_2597	签名玩偶
ITEMNAME_2598	美味垃圾
ITEMNAME_2599	活力小树枝
ITEMNAME_2600	玳萝的遗忘物
msg_0d74df401fc4fa5269b441c9e7a2dea6	
msg_8bdaa6cf6dbc7d95e565f4023cadde62	
msg_4815747eedadb75492a5b9bd90bc91e3	
msg_43e5a7f2ca4f66303716e4ae3789bf40	
msg_699817948fd7a0ae25db0fa1ce22ea33	
msg_a77c25507f02b8c87172ab9098bab779	
msg_39dacb5494903ae482e5dff610bbbbba	
msg_25a609ee938fcccb0089e77e8d98c07e	
msg_3bc28ab99925a62dbf3905ad531178f5	
msg_40975f2811e14a7c0a95c45cfdf2c06a	
msg_d5145e8a94de263f87ca2baa99786bdf	
ITEMNAME_2612	
ITEMNAME_2613	
ITEMNAME_2614	
ITEMNAME_2615	
ITEMNAME_2616	
ITEMNAME_2617	
ITEMNAME_2618	超级碎片
ITEMNAME_2619	彩色螺丝
ITEMNAME_2620	红色卡娜莉玩偶
ITEMNAME_2621	红色卡娜莉玩偶
ITEMNAME_2622	红色卡娜莉玩偶
ITEMNAME_2623	金色卡娜莉玩偶
ITEMNAME_2624	金色卡娜莉玩偶
ITEMNAME_2625	金色卡娜莉玩偶
ITEMNAME_2626	粉红色卡娜莉玩偶
ITEMNAME_2627	粉红色卡娜莉玩偶
ITEMNAME_2628	粉红色卡娜莉玩偶
ITEMNAME_2629	绿色卡娜莉玩偶
ITEMNAME_2630	绿色卡娜莉玩偶
ITEMNAME_2631	绿色卡娜莉玩偶
ITEMNAME_2632	蓝色卡娜莉玩偶
ITEMNAME_2633	蓝色卡娜莉玩偶
ITEMNAME_2634	蓝色卡娜莉玩偶
msg_afdd67574d08259b6ee31ad229d29bf1	
msg_cb35876b5524e5ad2eea470f6ce8d53b	
msg_a6af4367acccabdc134d50e23cae2d0e	
msg_70b269913fe47d17a8e80d1bbb67a76b	
msg_1d3549eadc61ad97233c9f6001233b2c	
msg_738b811a922f7199b1ddea3d2807c97e	
msg_6c9ab4a9067205ebaa5ab95566bf2317	
msg_c2398d2ad7d21f3ec4a2effbe44fba93	
msg_13e0fdd8869fb44e76736a5307727714	
msg_c6aa8dda86ad7227f69f507b3279b0ca	
msg_5929bf328514e665c6a7f7320004363c	
msg_f44b3849899f045a776ab0a360bc3ab9	
msg_446021ea04092d41f0f5ad252129845d	
msg_799210f732d837ecc716fcdf91fb4437	
msg_c5b6cd389f0cb9a746e5353ce7dc3153	
msg_10502ecca6a5e93217708effcce30ae9	
msg_8363b16029195d1a9effbc16a1fceff6	
msg_3c4891fecd84f1f4201709c3c41a904c	
msg_4621b3e580e44e84072a92963c4d0b67	
msg_79a8e525dc6863d62508d03f322bd4a8	
msg_81cf180312063557f76e118bc0b0f428	
msg_d7d746b1c2991315ad3346568c790c48	
msg_58fe949ee766c248d39549f76225e59e	
msg_42cd21953844d10ceaff48c9ae5de3f1	
msg_a39f2c0ac7564b2508dca01f956997a1	
msg_f63a3a462a8ccbb65c2a4be9a9b2d23c	
msg_6415c5a892ad773db24ea2e70eb8a793	
msg_7a1d61399b21379c2b5c7cb38a07d4ed	
msg_a1efd0aae35004bfdb742d6353dacb9b	
msg_702e089b0f2297bbb461ac928751460d	
msg_cf4baf7adbc60e2601ecdcd65da9bbe3	
msg_f4a28dc96228d2ad80e788b0afffb699	
msg_fb7536b1869a369e5ba6534fb2a2f837	
msg_2311581f2b579d3b3964604242635678	
msg_04d97856264dd3be27f41fdf6ebc4f32	
msg_2529f2142754ecfba2a1113799619660	
msg_8b74566206943e0d5efa273ec8e9c3b3	
msg_277d18f4011f35451af02a299212d53a	
msg_ff3e326cee5ce4e8786c2c02cb3cf308	
msg_c74d1ef8d26af5cf17386740a0c80725	
msg_40c24eaa43cc3b2104e2748f967149f6	
msg_20d36e0771833ae97e6374406bfb47d5	
msg_3257f8b92cd6196ac4b19aa60331cb77	
msg_a03175ddcd0ae0a1b3e3eb37a3156241	
msg_f7fe92d5f319890acdca94fa141bc182	
msg_6cbdec736fd9e13ddea73fd1ef53f438	
msg_d80bd54f561a0f31d1210f7bbfab701d	
msg_98027480f0da1e3c9b927dd6b38f81ae	
msg_95ddb2070a35fd4917875868b7661cb3	
msg_92a33a62dd774afd8c06158d4dc3329a	
itemname_acc.txt
ITEMNAME_000	无
ITEMNAME_001	大师球
ITEMNAME_002	高级球
ITEMNAME_003	超级球
ITEMNAME_004	精灵球
ITEMNAME_005	狩猎球
ITEMNAME_006	捕网球
ITEMNAME_007	潜水球
ITEMNAME_008	巢穴球
ITEMNAME_009	重复球
ITEMNAME_010	计时球
ITEMNAME_011	豪华球
ITEMNAME_012	纪念球
ITEMNAME_013	黑暗球
ITEMNAME_014	治愈球
ITEMNAME_015	先机球
ITEMNAME_016	贵重球
ITEMNAME_017	伤药
ITEMNAME_018	解毒药
ITEMNAME_019	灼伤药
ITEMNAME_020	解冻药
ITEMNAME_021	解眠药
ITEMNAME_022	解麻药
ITEMNAME_023	全复药
ITEMNAME_024	全满药
ITEMNAME_025	厉害伤药
ITEMNAME_026	好伤药
ITEMNAME_027	万灵药
ITEMNAME_028	活力碎片
ITEMNAME_029	活力块
ITEMNAME_030	美味之水
ITEMNAME_031	劲爽汽水
ITEMNAME_032	果汁牛奶
ITEMNAME_033	哞哞鲜奶
ITEMNAME_034	元气粉
ITEMNAME_035	元气根
ITEMNAME_036	万能粉
ITEMNAME_037	复活草
ITEMNAME_038	ＰＰ单项小补剂
ITEMNAME_039	ＰＰ单项全补剂
ITEMNAME_040	ＰＰ多项小补剂
ITEMNAME_041	ＰＰ多项全补剂
ITEMNAME_042	釜炎仙贝
ITEMNAME_043	树果汁
ITEMNAME_044	圣灰
ITEMNAME_045	ＨＰ增强剂
ITEMNAME_046	攻击增强剂
ITEMNAME_047	防御增强剂
ITEMNAME_048	速度增强剂
ITEMNAME_049	特攻增强剂
ITEMNAME_050	神奇糖果
ITEMNAME_051	ＰＰ提升剂
ITEMNAME_052	特防增强剂
ITEMNAME_053	ＰＰ极限提升剂
ITEMNAME_054	森之羊羹
ITEMNAME_055	能力防守
ITEMNAME_056	要害攻击
ITEMNAME_057	力量强化
ITEMNAME_058	防御强化
ITEMNAME_059	速度强化
ITEMNAME_060	命中强化
ITEMNAME_061	特攻强化
ITEMNAME_062	特防强化
ITEMNAME_063	皮皮玩偶
ITEMNAME_064	向尾喵的尾巴
ITEMNAME_065	蓝色玻璃哨
ITEMNAME_066	黄色玻璃哨
ITEMNAME_067	红色玻璃哨
ITEMNAME_068	黑色玻璃哨
ITEMNAME_069	白色玻璃哨
ITEMNAME_070	浅滩海盐
ITEMNAME_071	浅滩贝壳
ITEMNAME_072	红色碎片
ITEMNAME_073	蓝色碎片
ITEMNAME_074	黄色碎片
ITEMNAME_075	绿色碎片
ITEMNAME_076	白银喷雾
ITEMNAME_077	黄金喷雾
ITEMNAME_078	离洞绳
ITEMNAME_079	除虫喷雾
ITEMNAME_080	日之石
ITEMNAME_081	月之石
ITEMNAME_082	火之石
ITEMNAME_083	雷之石
ITEMNAME_084	水之石
ITEMNAME_085	叶之石
ITEMNAME_086	小蘑菇
ITEMNAME_087	大蘑菇
ITEMNAME_088	珍珠
ITEMNAME_089	大珍珠
ITEMNAME_090	星星沙子
ITEMNAME_091	星星碎片
ITEMNAME_092	金珠
ITEMNAME_093	心之鳞片
ITEMNAME_094	甜甜蜜
ITEMNAME_095	速速肥
ITEMNAME_096	湿湿肥
ITEMNAME_097	久久肥
ITEMNAME_098	粘粘肥
ITEMNAME_099	根状化石
ITEMNAME_100	爪子化石
ITEMNAME_101	贝壳化石
ITEMNAME_102	甲壳化石
ITEMNAME_103	秘密琥珀
ITEMNAME_104	盾甲化石
ITEMNAME_105	头盖化石
ITEMNAME_106	贵重骨头
ITEMNAME_107	光之石
ITEMNAME_108	暗之石
ITEMNAME_109	觉醒之石
ITEMNAME_110	浑圆之石
ITEMNAME_111	楔石
ITEMNAME_112	白金宝珠
ITEMNAME_113	茶
ITEMNAME_114	？？？
ITEMNAME_115	马志士的签名
ITEMNAME_116	水流卡带
ITEMNAME_117	闪电卡带
ITEMNAME_118	火焰卡带
ITEMNAME_119	冰冻卡带
ITEMNAME_120	？？？
ITEMNAME_121	宝可梦盒
ITEMNAME_122	回复口袋
ITEMNAME_123	招式学习器盒
ITEMNAME_124	糖果罐
ITEMNAME_125	强化口袋
ITEMNAME_126	换装箱
ITEMNAME_127	捕捉口袋
ITEMNAME_128	对战口袋
ITEMNAME_129	？？？
ITEMNAME_130	？？？
ITEMNAME_131	？？？
ITEMNAME_132	？？？
ITEMNAME_133	？？？
ITEMNAME_134	心形甜点
ITEMNAME_135	金刚宝珠
ITEMNAME_136	白玉宝珠
ITEMNAME_137	初次邮件
ITEMNAME_138	喜爱邮件
ITEMNAME_139	邀请邮件
ITEMNAME_140	感谢邮件
ITEMNAME_141	询问邮件
ITEMNAME_142	推荐邮件
ITEMNAME_143	回复邮件
ITEMNAME_144	桥梁邮件Ｓ
ITEMNAME_145	桥梁邮件Ｈ
ITEMNAME_146	桥梁邮件Ｃ
ITEMNAME_147	桥梁邮件Ｖ
ITEMNAME_148	桥梁邮件Ｗ
ITEMNAME_149	樱子果
ITEMNAME_150	零余果
ITEMNAME_151	桃桃果
ITEMNAME_152	莓莓果
ITEMNAME_153	利木果
ITEMNAME_154	苹野果
ITEMNAME_155	橙橙果
ITEMNAME_156	柿仔果
ITEMNAME_157	木子果
ITEMNAME_158	文柚果
ITEMNAME_159	勿花果
ITEMNAME_160	异奇果
ITEMNAME_161	芒芒果
ITEMNAME_162	乐芭果
ITEMNAME_163	芭亚果
ITEMNAME_164	蔓莓果
ITEMNAME_165	墨莓果
ITEMNAME_166	蕉香果
ITEMNAME_167	西梨果
ITEMNAME_168	凰梨果
ITEMNAME_169	榴石果
ITEMNAME_170	藻根果
ITEMNAME_171	比巴果
ITEMNAME_172	哈密果
ITEMNAME_173	萄葡果
ITEMNAME_174	茄番果
ITEMNAME_175	玉黍果
ITEMNAME_176	岳竹果
ITEMNAME_177	茸丹果
ITEMNAME_178	檬柠果
ITEMNAME_179	刺角果
ITEMNAME_180	椰木果
ITEMNAME_181	瓜西果
ITEMNAME_182	金枕果
ITEMNAME_183	靛莓果
ITEMNAME_184	巧可果
ITEMNAME_185	千香果
ITEMNAME_186	烛木果
ITEMNAME_187	罗子果
ITEMNAME_188	番荔果
ITEMNAME_189	莲蒲果
ITEMNAME_190	通通果
ITEMNAME_191	腰木果
ITEMNAME_192	棱瓜果
ITEMNAME_193	福禄果
ITEMNAME_194	扁樱果
ITEMNAME_195	草蚕果
ITEMNAME_196	佛柑果
ITEMNAME_197	莓榴果
ITEMNAME_198	刺耳果
ITEMNAME_199	霹霹果
ITEMNAME_200	灯浆果
ITEMNAME_201	枝荔果
ITEMNAME_202	龙睛果
ITEMNAME_203	沙鳞果
ITEMNAME_204	龙火果
ITEMNAME_205	杏仔果
ITEMNAME_206	兰萨果
ITEMNAME_207	星桃果
ITEMNAME_208	谜芝果
ITEMNAME_209	奇秘果
ITEMNAME_210	释陀果
ITEMNAME_211	嘉珍果
ITEMNAME_212	雾莲果
ITEMNAME_213	光粉
ITEMNAME_214	白色香草
ITEMNAME_215	强制锻炼器
ITEMNAME_216	学习装置
ITEMNAME_217	先制之爪
ITEMNAME_218	安抚之铃
ITEMNAME_219	心灵香草
ITEMNAME_220	讲究头带
ITEMNAME_221	王者之证
ITEMNAME_222	银粉
ITEMNAME_223	护符金币
ITEMNAME_224	洁净之符
ITEMNAME_225	心之水滴
ITEMNAME_226	深海之牙
ITEMNAME_227	深海鳞片
ITEMNAME_228	烟雾球
ITEMNAME_229	不变之石
ITEMNAME_230	气势头带
ITEMNAME_231	幸运蛋
ITEMNAME_232	焦点镜
ITEMNAME_233	金属膜
ITEMNAME_234	吃剩的东西
ITEMNAME_235	龙之鳞片
ITEMNAME_236	电气球
ITEMNAME_237	柔软沙子
ITEMNAME_238	硬石头
ITEMNAME_239	奇迹种子
ITEMNAME_240	黑色眼镜
ITEMNAME_241	黑带
ITEMNAME_242	磁铁
ITEMNAME_243	神秘水滴
ITEMNAME_244	锐利鸟嘴
ITEMNAME_245	毒针
ITEMNAME_246	不融冰
ITEMNAME_247	咒术之符
ITEMNAME_248	弯曲的汤匙
ITEMNAME_249	木炭
ITEMNAME_250	龙之牙
ITEMNAME_251	丝绸围巾
ITEMNAME_252	升级数据
ITEMNAME_253	贝壳之铃
ITEMNAME_254	海潮薰香
ITEMNAME_255	悠闲薰香
ITEMNAME_256	吉利拳
ITEMNAME_257	金属粉
ITEMNAME_258	粗骨头
ITEMNAME_259	大葱
ITEMNAME_260	红色头巾
ITEMNAME_261	蓝色头巾
ITEMNAME_262	粉红头巾
ITEMNAME_263	绿色头巾
ITEMNAME_264	黄色头巾
ITEMNAME_265	广角镜
ITEMNAME_266	力量头带
ITEMNAME_267	博识眼镜
ITEMNAME_268	达人带
ITEMNAME_269	光之黏土
ITEMNAME_270	生命宝珠
ITEMNAME_271	强力香草
ITEMNAME_272	剧毒宝珠
ITEMNAME_273	火焰宝珠
ITEMNAME_274	速度粉
ITEMNAME_275	气势披带
ITEMNAME_276	对焦镜
ITEMNAME_277	节拍器
ITEMNAME_278	黑色铁球
ITEMNAME_279	后攻之尾
ITEMNAME_280	红线
ITEMNAME_281	黑色污泥
ITEMNAME_282	冰冷岩石
ITEMNAME_283	沙沙岩石
ITEMNAME_284	炽热岩石
ITEMNAME_285	潮湿岩石
ITEMNAME_286	紧缠钩爪
ITEMNAME_287	讲究围巾
ITEMNAME_288	附着针
ITEMNAME_289	力量护腕
ITEMNAME_290	力量腰带
ITEMNAME_291	力量镜
ITEMNAME_292	力量束带
ITEMNAME_293	力量护踝
ITEMNAME_294	力量负重
ITEMNAME_295	美丽空壳
ITEMNAME_296	大根茎
ITEMNAME_297	讲究眼镜
ITEMNAME_298	火球石板
ITEMNAME_299	水滴石板
ITEMNAME_300	雷电石板
ITEMNAME_301	碧绿石板
ITEMNAME_302	冰柱石板
ITEMNAME_303	拳头石板
ITEMNAME_304	剧毒石板
ITEMNAME_305	大地石板
ITEMNAME_306	蓝天石板
ITEMNAME_307	神奇石板
ITEMNAME_308	玉虫石板
ITEMNAME_309	岩石石板
ITEMNAME_310	妖怪石板
ITEMNAME_311	龙之石板
ITEMNAME_312	恶颜石板
ITEMNAME_313	钢铁石板
ITEMNAME_314	奇异薰香
ITEMNAME_315	岩石薰香
ITEMNAME_316	饱腹薰香
ITEMNAME_317	涟漪薰香
ITEMNAME_318	花朵薰香
ITEMNAME_319	幸运薰香
ITEMNAME_320	洁净薰香
ITEMNAME_321	护具
ITEMNAME_322	电力增幅器
ITEMNAME_323	熔岩增幅器
ITEMNAME_324	可疑补丁
ITEMNAME_325	灵界之布
ITEMNAME_326	锐利之爪
ITEMNAME_327	锐利之牙
ITEMNAME_328	招式学习器００１
ITEMNAME_329	招式学习器００２
ITEMNAME_330	招式学习器００３
ITEMNAME_331	招式学习器００４
ITEMNAME_332	招式学习器００５
ITEMNAME_333	招式学习器００６
ITEMNAME_334	招式学习器００７
ITEMNAME_335	招式学习器００８
ITEMNAME_336	招式学习器００９
ITEMNAME_337	招式学习器０１０
ITEMNAME_338	招式学习器０１１
ITEMNAME_339	招式学习器０１２
ITEMNAME_340	招式学习器０１３
ITEMNAME_341	招式学习器０１４
ITEMNAME_342	招式学习器０１５
ITEMNAME_343	招式学习器０１６
ITEMNAME_344	招式学习器０１７
ITEMNAME_345	招式学习器０１８
ITEMNAME_346	招式学习器０１９
ITEMNAME_347	招式学习器０２０
ITEMNAME_348	招式学习器０２１
ITEMNAME_349	招式学习器０２２
ITEMNAME_350	招式学习器０２３
ITEMNAME_351	招式学习器０２４
ITEMNAME_352	招式学习器０２５
ITEMNAME_353	招式学习器０２６
ITEMNAME_354	招式学习器０２７
ITEMNAME_355	招式学习器０２８
ITEMNAME_356	招式学习器０２９
ITEMNAME_357	招式学习器０３０
ITEMNAME_358	招式学习器０３１
ITEMNAME_359	招式学习器０３２
ITEMNAME_360	招式学习器０３３
ITEMNAME_361	招式学习器０３４
ITEMNAME_362	招式学习器０３５
ITEMNAME_363	招式学习器０３６
ITEMNAME_364	招式学习器０３７
ITEMNAME_365	招式学习器０３８
ITEMNAME_366	招式学习器０３９
ITEMNAME_367	招式学习器０４０
ITEMNAME_368	招式学习器０４１
ITEMNAME_369	招式学习器０４２
ITEMNAME_370	招式学习器０４３
ITEMNAME_371	招式学习器０４４
ITEMNAME_372	招式学习器０４５
ITEMNAME_373	招式学习器０４６
ITEMNAME_374	招式学习器０４７
ITEMNAME_375	招式学习器０４８
ITEMNAME_376	招式学习器０４９
ITEMNAME_377	招式学习器０５０
ITEMNAME_378	招式学习器０５１
ITEMNAME_379	招式学习器０５２
ITEMNAME_380	招式学习器０５３
ITEMNAME_381	招式学习器０５４
ITEMNAME_382	招式学习器０５５
ITEMNAME_383	招式学习器０５６
ITEMNAME_384	招式学习器０５７
ITEMNAME_385	招式学习器０５８
ITEMNAME_386	招式学习器０５９
ITEMNAME_387	招式学习器０６０
ITEMNAME_388	招式学习器０６１
ITEMNAME_389	招式学习器０６２
ITEMNAME_390	招式学习器０６３
ITEMNAME_391	招式学习器０６４
ITEMNAME_392	招式学习器０６５
ITEMNAME_393	招式学习器０６６
ITEMNAME_394	招式学习器０６７
ITEMNAME_395	招式学习器０６８
ITEMNAME_396	招式学习器０６９
ITEMNAME_397	招式学习器０７０
ITEMNAME_398	招式学习器０７１
ITEMNAME_399	招式学习器０７２
ITEMNAME_400	招式学习器０７３
ITEMNAME_401	招式学习器０７４
ITEMNAME_402	招式学习器０７５
ITEMNAME_403	招式学习器０７６
ITEMNAME_404	招式学习器０７７
ITEMNAME_405	招式学习器０７８
ITEMNAME_406	招式学习器０７９
ITEMNAME_407	招式学习器０８０
ITEMNAME_408	招式学习器０８１
ITEMNAME_409	招式学习器０８２
ITEMNAME_410	招式学习器０８３
ITEMNAME_411	招式学习器０８４
ITEMNAME_412	招式学习器０８５
ITEMNAME_413	招式学习器０８６
ITEMNAME_414	招式学习器０８７
ITEMNAME_415	招式学习器０８８
ITEMNAME_416	招式学习器０８９
ITEMNAME_417	招式学习器０９０
ITEMNAME_418	招式学习器０９１
ITEMNAME_419	招式学习器０９２
ITEMNAME_420	秘传学习器０１
ITEMNAME_421	秘传学习器０２
ITEMNAME_422	秘传学习器０３
ITEMNAME_423	秘传学习器０４
ITEMNAME_424	秘传学习器０５
ITEMNAME_425	秘传学习器０６
ITEMNAME_426	？？？
ITEMNAME_427	？？？
ITEMNAME_428	探险套装
ITEMNAME_429	宝物袋
ITEMNAME_430	规则书
ITEMNAME_431	宝可追踪
ITEMNAME_432	点数卡
ITEMNAME_433	冒险笔记
ITEMNAME_434	贴纸盒
ITEMNAME_435	饰品盒
ITEMNAME_436	贴纸袋
ITEMNAME_437	朋友手册
ITEMNAME_438	发电厂钥匙
ITEMNAME_439	古代护符
ITEMNAME_440	银河队钥匙
ITEMNAME_441	红色锁链
ITEMNAME_442	城镇地图
ITEMNAME_443	对战搜寻器
ITEMNAME_444	代币盒
ITEMNAME_445	破旧钓竿
ITEMNAME_446	好钓竿
ITEMNAME_447	厉害钓竿
ITEMNAME_448	可达鸭喷壶
ITEMNAME_449	宝芬盒
ITEMNAME_450	自行车
ITEMNAME_451	房间钥匙
ITEMNAME_452	大木的信
ITEMNAME_453	新月之羽
ITEMNAME_454	会员卡
ITEMNAME_455	天界之笛
ITEMNAME_456	船票
ITEMNAME_457	华丽大赛参加证
ITEMNAME_458	火山镇石
ITEMNAME_459	包裹
ITEMNAME_460	兑换券１
ITEMNAME_461	兑换券２
ITEMNAME_462	兑换券３
ITEMNAME_463	仓库钥匙
ITEMNAME_464	秘传之药
ITEMNAME_465	对战记录器
ITEMNAME_466	葛拉西蒂亚花
ITEMNAME_467	秘密钥匙
ITEMNAME_468	球果盒
ITEMNAME_469	未知图腾笔记
ITEMNAME_470	树果种植盆
ITEMNAME_471	探宝器
ITEMNAME_472	蓝卡
ITEMNAME_473	美味尾巴
ITEMNAME_474	透明铃铛
ITEMNAME_475	钥匙卡
ITEMNAME_476	地下钥匙
ITEMNAME_477	杰尼龟喷壶
ITEMNAME_478	红色鳞片
ITEMNAME_479	遗失物
ITEMNAME_480	磁浮列车自由票
ITEMNAME_481	机械零件
ITEMNAME_482	银色之羽
ITEMNAME_483	虹色之羽
ITEMNAME_484	神奇蛋
ITEMNAME_485	红球果
ITEMNAME_486	蓝球果
ITEMNAME_487	黄球果
ITEMNAME_488	绿球果
ITEMNAME_489	粉球果
ITEMNAME_490	白球果
ITEMNAME_491	黑球果
ITEMNAME_492	速度球
ITEMNAME_493	等级球
ITEMNAME_494	诱饵球
ITEMNAME_495	沉重球
ITEMNAME_496	甜蜜球
ITEMNAME_497	友友球
ITEMNAME_498	月亮球
ITEMNAME_499	竞赛球
ITEMNAME_500	公园球
ITEMNAME_501	相册
ITEMNAME_502	ＧＢ播放器
ITEMNAME_503	海声铃铛
ITEMNAME_504	愤怒馒头
ITEMNAME_505	数据卡０１
ITEMNAME_506	数据卡０２
ITEMNAME_507	数据卡０３
ITEMNAME_508	数据卡０４
ITEMNAME_509	数据卡０５
ITEMNAME_510	数据卡０６
ITEMNAME_511	数据卡０７
ITEMNAME_512	数据卡０８
ITEMNAME_513	数据卡０９
ITEMNAME_514	数据卡１０
ITEMNAME_515	数据卡１１
ITEMNAME_516	数据卡１２
ITEMNAME_517	数据卡１３
ITEMNAME_518	数据卡１４
ITEMNAME_519	数据卡１５
ITEMNAME_520	数据卡１６
ITEMNAME_521	数据卡１７
ITEMNAME_522	数据卡１８
ITEMNAME_523	数据卡１９
ITEMNAME_524	数据卡２０
ITEMNAME_525	数据卡２１
ITEMNAME_526	数据卡２２
ITEMNAME_527	数据卡２３
ITEMNAME_528	数据卡２４
ITEMNAME_529	数据卡２５
ITEMNAME_530	数据卡２６
ITEMNAME_531	数据卡２７
ITEMNAME_532	草绿色宝珠
ITEMNAME_533	上锁的容器
ITEMNAME_534	朱红色宝珠
ITEMNAME_535	靛蓝色宝珠
ITEMNAME_536	谜之水晶
ITEMNAME_537	美丽鳞片
ITEMNAME_538	进化奇石
ITEMNAME_539	轻石
ITEMNAME_540	凸凸头盔
ITEMNAME_541	气球
ITEMNAME_542	红牌
ITEMNAME_543	标靶
ITEMNAME_544	紧绑束带
ITEMNAME_545	球根
ITEMNAME_546	充电电池
ITEMNAME_547	逃脱按键
ITEMNAME_548	火之宝石
ITEMNAME_549	水之宝石
ITEMNAME_550	电之宝石
ITEMNAME_551	草之宝石
ITEMNAME_552	冰之宝石
ITEMNAME_553	格斗宝石
ITEMNAME_554	毒之宝石
ITEMNAME_555	地面宝石
ITEMNAME_556	飞行宝石
ITEMNAME_557	超能力宝石
ITEMNAME_558	虫之宝石
ITEMNAME_559	岩石宝石
ITEMNAME_560	幽灵宝石
ITEMNAME_561	龙之宝石
ITEMNAME_562	恶之宝石
ITEMNAME_563	钢之宝石
ITEMNAME_564	一般宝石
ITEMNAME_565	体力之羽
ITEMNAME_566	肌力之羽
ITEMNAME_567	抵抗之羽
ITEMNAME_568	智力之羽
ITEMNAME_569	精神之羽
ITEMNAME_570	瞬发之羽
ITEMNAME_571	美丽之羽
ITEMNAME_572	背盖化石
ITEMNAME_573	羽毛化石
ITEMNAME_574	自由船票
ITEMNAME_575	释出之玉
ITEMNAME_576	梦境球
ITEMNAME_577	宝可尾草
ITEMNAME_578	物品箱
ITEMNAME_579	龙之骨
ITEMNAME_580	芳香蘑菇
ITEMNAME_581	巨大金珠
ITEMNAME_582	丸子珍珠
ITEMNAME_583	彗星碎片
ITEMNAME_584	古代铜币
ITEMNAME_585	古代银币
ITEMNAME_586	古代金币
ITEMNAME_587	古代之壶
ITEMNAME_588	古代手镯
ITEMNAME_589	古代石像
ITEMNAME_590	古代王冠
ITEMNAME_591	飞云冰淇淋
ITEMNAME_592	要害攻击２
ITEMNAME_593	速度强化２
ITEMNAME_594	特攻强化２
ITEMNAME_595	特防强化２
ITEMNAME_596	防御强化２
ITEMNAME_597	力量强化２
ITEMNAME_598	命中强化２
ITEMNAME_599	速度强化３
ITEMNAME_600	特攻强化３
ITEMNAME_601	特防强化３
ITEMNAME_602	防御强化３
ITEMNAME_603	力量强化３
ITEMNAME_604	命中强化３
ITEMNAME_605	速度强化６
ITEMNAME_606	特攻强化６
ITEMNAME_607	特防强化６
ITEMNAME_608	防御强化６
ITEMNAME_609	力量强化６
ITEMNAME_610	命中强化６
ITEMNAME_611	？？？
ITEMNAME_612	？？？
ITEMNAME_613	？？？
ITEMNAME_614	？？？
ITEMNAME_615	要害攻击３
ITEMNAME_616	光明石
ITEMNAME_617	黑暗石
ITEMNAME_618	招式学习器０９３
ITEMNAME_619	招式学习器０９４
ITEMNAME_620	招式学习器０９５
ITEMNAME_621	即时通讯器
ITEMNAME_622	神石
ITEMNAME_623	配送物品１
ITEMNAME_624	配送物品２
ITEMNAME_625	配送物品３
ITEMNAME_626	即时通讯器
ITEMNAME_627	奖牌盒
ITEMNAME_628	基因之楔
ITEMNAME_629	基因之楔
ITEMNAME_630	许可证
ITEMNAME_631	圆形护符
ITEMNAME_632	闪耀护符
ITEMNAME_633	等离子卡
ITEMNAME_634	脏手帕
ITEMNAME_635	阿克罗玛机器
ITEMNAME_636	遗忘物
ITEMNAME_637	遗忘物
ITEMNAME_638	现形镜
ITEMNAME_639	弱点保险
ITEMNAME_640	突击背心
ITEMNAME_641	全息影像通讯器
ITEMNAME_642	博士的信
ITEMNAME_643	轮滑鞋
ITEMNAME_644	妖精石板
ITEMNAME_645	特性胶囊
ITEMNAME_646	泡沫奶油
ITEMNAME_647	香袋
ITEMNAME_648	光苔
ITEMNAME_649	雪球
ITEMNAME_650	防尘护目镜
ITEMNAME_651	宝可梦之笛
ITEMNAME_652	硕果肥
ITEMNAME_653	吃惊肥
ITEMNAME_654	劲劲肥
ITEMNAME_655	超效肥
ITEMNAME_656	耿鬼进化石
ITEMNAME_657	沙奈朵进化石
ITEMNAME_658	电龙进化石
ITEMNAME_659	妙蛙花进化石
