langid:95F1D726
14    {ts:0.9}５Ｆ{/ts}
8E9EC2E5    {vs:-12}{ts:0.84}{p}{rb}制御室{/rb}{rt}せいぎょしつ{/rt}{/ts}{/vs}
8ECEFAFF    {vs:-12}{ts:0.84}{p}{rb}貨物室{/rb}{rt}かもつしつ{/rt}{/ts}{/vs}
8EF4E1D0    {tp:0.04}{ts:0.95}ヤッホー！{p}{p}ボク、{clr:D8BCE6}テレワン{clr:pop}！{p}{p}{rb}逃{/rb}{rt}に{/rt}げるの{rb}一番{/rb}{rt}いちばん{/rt}！{/ts}{/tp}
8EF4E611    {tp:0.04}{ts:0.95}イジー！{p}オレは{clr:D8BCE6}テレイジー{clr:pop}！{p}クレイジーでいこうぜ！{p}{clr:51E949}ルイージー{clr:pop}！！！{/ts}{/tp}
8EF4EA52    {tp:0.04}{ts:0.95}ボク、{clr:D8BCE6}テレブー{clr:pop}！{p}{p}うーん、{rb}動{/rb}{rt}うご{/rt}くのにがて！{/ts}{/tp}
8EF4F2D4    {tp:0.04}{ts:0.95}ガオー！{p}{p}オレ{rb}様{/rb}{rt}さま{/rt}は{clr:D8BCE6}テレオニ{clr:pop}だ！{p}{p}オマエを{rb}食{/rb}{rt}た{/rt}べちゃうぞー！{/ts}{/tp}
8F13E37A    {ts:0.95}インターネットプレイ{/ts}
8F738D15    {ts:0.85}　クライマータワー！{/ts}
90075949    {vs:-10}{ts:0.8}{p} ３Ｄボリューム{/ts}{/vs}
902C8CD3    {tp:0.04}{rb}監視{/rb}{rt}かんし{/rt}カメラの{rb}写真{/rb}{rt}しゃしん{/rt}データを{p}{rb}解析{/rb}{rt}かいせき{/rt}しておいたぞ！{p}さっそく{rb}見{/rb}{rt}み{/rt}てみるとしよう{/tp}
902C8CD4    {tp:0.04}{rb}監視{/rb}{rt}かんし{/rt}カメラの{rb}写真{/rb}{rt}しゃしん{/rt}じゃが・・・{p}{p}なんともヤバイ{rb}予感{/rb}{rt}よかん{/rt}がするのう{/tp}
902C8CD5    {tp:0.01}{clr:D8BCE6}テレサ{clr:pop}たちは　なんのためにオバケを{p}クリスタルに{rb}閉{/rb}{rt}と{/rt}じ{rb}込{/rb}{rt}こ{/rt}めておるんじゃ？{/tp}
902C8CD6    {tp:0.12}う～む・・・{p}まったくわからんわい{/tp}
902C8CD7    {tp:0.04}とにかくじゃ{p}{p}{rb}写真{/rb}{rt}しゃしん{/rt}に{rb}写{/rb}{rt}うつ{/rt}っていたことが{p}{rb}今{/rb}{rt}いま{/rt}もあそこで{p}{rb}繰{/rb}{rt}く{/rt}り{rb}広{/rb}{rt}ひろ{/rt}げられているのかもしれん{/tp}
902C8CD8    {tp:0.04}いったいあの{rb}場所{/rb}{rt}ばしょ{/rt}で{p}{rb}何{/rb}{rt}なに{/rt}が{rb}行{/rb}{rt}おこな{/rt}われているのか{p}すぐに{rb}調{/rb}{rt}しら{/rt}べに{rb}行{/rb}{rt}い{/rt}くんじゃ！{/tp}
902C8CD9    {tp:0.04}{rb}写真{/rb}{rt}しゃしん{/rt}に{rb}写{/rb}{rt}うつ{/rt}っていた{rb}場所{/rb}{rt}ばしょ{/rt}は{p}{rb}採掘場{/rb}{rt}さいくつじょう{/rt}の{rb}最下層{/rb}{rt}さいかそう{/rt}にある{p}{clr:FF9754}{rb}水晶{/rb}{rt}すいしょう{/rt}の{rb}間{/rb}{rt}ま{/rt}　{clr:pop}のようじゃ{/tp}
902C8CDA    {tp:0.04}{rb}今{/rb}{rt}いま{/rt}すぐ　そこへ{rb}向{/rb}{rt}む{/rt}かってくれ！{/tp}
902C8CDB    {tp:0.04}それからな、{clr:51E949}ルイージ{clr:pop}くん{p}{p}そこに{rb}行{/rb}{rt}い{/rt}く{rb}途中{/rb}{rt}とちゅう{/rt}　わしがつくった{p}{clr:71D2FF}「テレポ～タル」{clr:pop}を{rb}見{/rb}{rt}み{/rt}かけるじゃろう{p}{clr:71D2FF}テレポ～タル{clr:pop}は　わしの{p}{rb}最高傑作{/rb}{rt}さいこうけっさく{/rt}の１つでな{p}{rb}空間{/rb}{rt}くうかん{/rt}を{rb}飛{/rb}{rt}と{/rt}び{rb}越{/rb}{rt}こ{/rt}えて　ある{rb}場所{/rb}{rt}ばしょ{/rt}と{p}ある{rb}場所{/rb}{rt}ばしょ{/rt}を　{rb}直接{/rb}{rt}ちょくせつ{/rt}つなぐ{p}アンビリ～バボ～な{rb}装置{/rb}{rt}そうち{/rt}じゃ！{p}{p}{rb}動作{/rb}{rt}どうさ{/rt}は{clr:51E949}キノピオ{clr:pop}くんで{p}{rb}確認{/rb}{rt}かくにん{/rt}{rb}済{/rb}{rt}ず{/rt}みじゃからの！{p}{rb}安心{/rb}{rt}あんしん{/rt}して{rb}使{/rb}{rt}つか{/rt}うがよい！{/tp}
9065DC2C    {tp:0.12}{ts:0.95}・・{clr:51E949}ルイ{clr:pop}・・{clr:51E949}ジ{clr:pop}？{p}{clr:51E949}ルイージ{clr:pop}くん・・・{rb}無事{/rb}{rt}ぶじ{/rt}・・！？{/ts}{/tp}
9065DC2D    {tp:0.12}{ts:0.95}さがして・・{clr:71D2FF}{rb}時{/rb}{rt}と{/rt}{clr:pop}・・{clr:71D2FF}の{rb}針{/rb}{rt}はり{/rt}{clr:pop}を{p}{rb}取{/rb}{rt}と{/rt}りも・・なか・・たの・・{p}・・・しかた・・いの・・{p}{p}あのオ・・ケ・・をつかま・・ば・・・{/ts}{/tp}
9065DC2E    {tp:0.12}{ts:0.95}{rb}一度{/rb}{rt}いちど{/rt}・・・もどっ・・くれ{/ts}{/tp}
90BD6726    {vs:-12}ジーティ{/vs}
90D42FE7    {tp:0.01}{ts:0.95}エクセレントじゃ、{clr:51E949}ルイージ{clr:pop}くん！{p}{p}さすがの{clr:71D2FF}オバキューム{clr:pop}さばきじゃ！{p}{p}こんなにすばやく　きゃつらを{p}しとめるとは　わしもびっくりじゃ！{p}ご{rb}苦労{/rb}{rt}くろう{/rt}じゃったな{p}{p}すぐに{clr:FF9754}ベースラボ{clr:pop}に{rb}帰{/rb}{rt}かえ{/rt}ってこい！{/ts}{/tp}
90D8439A    {ts:0.95}{clr:00CACB}B-2{clr:pop}　{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}調査{/rb}{rt}ちょうさ{/rt}じゃ～！{/ts}
90EACA9E    {p}クライマータワーのフロア{rb}数{/rb}{rt}すう{/rt}で{p}エンドレスが{rb}選{/rb}{rt}えら{/rt}べるようになったぞ！
90F37E79    {ts:0.8}{p}{p}{rb}手{/rb}{rt}て{/rt}をたたくことで{rb}発生{/rb}{rt}はっせい{/rt}する{p}{rb}衝撃波{/rb}{rt}しょうげきは{/rt}は{rb}非常{/rb}{rt}ひじょう{/rt}に{rb}危険{/rb}{rt}きけん{/rt}である{p}{rb}冷酷{/rb}{rt}れいこく{/rt}で{rb}恐{/rb}{rt}おそ{/rt}ろしそうな{rb}見{/rb}{rt}み{/rt}た{rb}目{/rb}{rt}め{/rt}だが{p}{rb}実際{/rb}{rt}じっさい{/rt}はとても{rb}友好的{/rb}{rt}ゆうこうてき{/rt}なオバケだ{p}----------------------------{/ts}
910B09FF    {ts:0.85}ダークムーンのかけらの{p}{rb}場所{/rb}{rt}ばしょ{/rt}を{rb}特定{/rb}{rt}とくてい{/rt}した{p}それは{rb}深{/rb}{rt}ふか{/rt}い{rb}谷{/rb}{rt}たに{/rt}を{rb}渡{/rb}{rt}わた{/rt}った{p}{rb}先{/rb}{rt}さき{/rt}にある{rb}建物{/rb}{rt}たてもの{/rt}じゃ{p}そこにたどりついてくれ！{/ts}
91712BBA    {vs:-12}{ts:0.84}{p}{rb}墓地{/rb}{rt}ぼち{/rt}{/ts}{/vs}
91B39694    {tp:0.04}この{rb}採掘場{/rb}{rt}さいくつじょう{/rt}をレーダーで{p}スキャンしてみたのじゃが・・・{p}{clr:A554D0}ダークムーンのかけら{clr:pop}のかすかな{p}{rb}反応{/rb}{rt}はんのう{/rt}はキャッチできたものの{p}{rb}反応{/rb}{rt}はんのう{/rt}が{rb}弱{/rb}{rt}よわ{/rt}すぎて　{rb}正確{/rb}{rt}せいかく{/rt}な{p}{rb}位置{/rb}{rt}いち{/rt}まではつかめなかったんじゃ{p}・・・ん？{p}{p}{clr:A554D0}かけら{clr:pop}の{rb}反応{/rb}{rt}はんのう{/rt}が{rb}弱{/rb}{rt}よわ{/rt}い{rb}理由{/rb}{rt}りゆう{/rt}か？{p}{p}それはわしにもわからん{/tp}
91B39695    {tp:0.12}このエリアの{rb}吹雪{/rb}{rt}ふぶき{/rt}のせいなのか{p}{p}それともオバケのせいなのか・・・{/tp}
91B396F7    {tp:0.04}・・・ん？{p}{p}{clr:51E949}キノピオ{clr:pop}くんか？{p}{p}そういえば　まるで{p}{rb}音沙汰{/rb}{rt}おとさた{/rt}がないのう{/tp}
91B396F8    {tp:0.12}まったく{p}どこで{rb}油{/rb}{rt}あぶら{/rt}を　うっとるんじゃ・・・{/tp}
91B39718    {tp:0.04}どうせ　どこかでのんびり{p}{rb}居眠{/rb}{rt}いねむ{/rt}りでもしておるのじゃろう{/tp}
91B39719    {tp:0.04}{clr:51E949}ルイージ{clr:pop}くん{p}{p}すまんが　まずは{clr:51E949}キノピオ{clr:pop}くんを{p}さがしてくれるかのう{p}{rb}暖{/rb}{rt}あたた{/rt}かい{clr:FF9754}ロッジ{clr:pop}が{p}{rb}一番{/rb}{rt}いちばん{/rt}あやしいからの{p}まずは　{clr:FF9754}ロッジ{clr:pop}に{rb}向{/rb}{rt}む{/rt}かうんじゃ！{/tp}
91D38847    {ts:0.95}  グループをさがしています・・・{p}{p}{p}{p}{p}{/ts}
91FECCD7    {vs:-6}{hs:-2}{ts:0.84}{p}オバ{rb}犬{/rb}{rt}けん{/rt}をすべてつかまえろ！{/ts}{/hs}{/vs}
9219413B    {ts:0.85}{p}{p}テラータワーにしかいない{p}{rb}風変{/rb}{rt}ふうが{/rt}わりなオバケたちは{p}こっちのケージに{rb}入{/rb}{rt}い{/rt}れるとしよう{p}ぜんぶ{rb}見{/rb}{rt}み{/rt}つけられるかのう？{/ts}
924646F1    {ts:0.9}エンドレス{/ts}
927F1149    {ts:0.8}{p}{p}４０００{rb}年以上前{/rb}{rt}ねんいじょうまえ{/rt}から{rb}存在{/rb}{rt}そんざい{/rt}すると{p}{rb}言{/rb}{rt}い{/rt}われているルポルタ{p}{rb}空気{/rb}{rt}くうき{/rt}や{rb}砂{/rb}{rt}すな{/rt}を{rb}自在{/rb}{rt}じざい{/rt}にあやつれるらしい{p}{rb}人間{/rb}{rt}にんげん{/rt}が{rb}大好{/rb}{rt}だいす{/rt}きなようだ{p}----------------------------{/ts}
92D6559A    {vs:-12}{ts:0.84}{p}{rb}地下牢{/rb}{rt}ちかろう{/rt}{/ts}{/vs}
92F44ABB    {vs:-12}{ts:0.84}ガレージ{/ts}{/vs}
92FFFF52    {tp:0.04}{ts:0.95}ボク、{clr:D8BCE6}テレッツ{clr:pop}！{p}{p}ひさびさ{rb}登場{/rb}{rt}とうじょう{/rt}！{p}{p}ゲームキューブで{rb}会{/rb}{rt}あ{/rt}っただろ？{/ts}{/tp}
93000393    {tp:0.04}{ts:0.95}あ～ん{p}{rb}見{/rb}{rt}み{/rt}つかっちゃったのね～{p}{rb}私{/rb}{rt}わたし{/rt}は{clr:D8BCE6}テレリア{clr:pop}！{p}あなたには、つかまらないわよ～{/ts}{/tp}
930007D4    {tp:0.04}{ts:0.95}オレ　{clr:D8BCE6}テレジ{clr:pop}！！{p}{p}オマエの{rb}掃除機{/rb}{rt}そうじき{/rt}{p}{p}{rb}大嫌{/rb}{rt}だいきら{/rt}い！！！！{/ts}{/tp}
93000C15    {tp:0.04}{ts:0.95}あんたが　{clr:51E949}ルイージ{clr:pop}？{p}{p}オレ、{clr:D8BCE6}テレキチ{clr:pop}{p}{p}コインを{rb}置{/rb}{rt}お{/rt}いてけば{p}{p}{rb}見逃{/rb}{rt}みのが{/rt}してやるぜーっ！{/ts}{/tp}
93001056    {tp:0.04}{ts:0.95}オレ、{clr:D8BCE6}テレビ{clr:pop}{p}{p}あんまり　じろじろ{rb}見{/rb}{rt}み{/rt}てんじゃねーぜ！{/ts}{/tp}
9303D97C    {tp:0.04}フェッ　フェッ　フェッ{p}{p}なんとも{rb}不思議{/rb}{rt}ふしぎ{/rt}なオバケじゃのう{p}{p}これからの{rb}研究{/rb}{rt}けんきゅう{/rt}が{rb}楽{/rb}{rt}たの{/rt}しみじゃわい{/tp}
9303D97D    {tp:0.04}おお　そうじゃ・・・{p}{p}ようやく{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}{rb}取{/rb}{rt}と{/rt}りもどしたのう、{clr:51E949}ルイージ{clr:pop}くん！{p}{rb}大{/rb}{rt}おお{/rt}いなる{rb}第一歩{/rb}{rt}だいいっぽ{/rt}じゃ{p}{p}・・・ん？{p}{p}これで{rb}終{/rb}{rt}お{/rt}わりじゃないのかじゃと？{/tp}
9303D97E    {tp:0.01}フェッ　フェッ　フェッ{p}{p}{clr:A554D0}ダークムーン{clr:pop}は　ぜ～んぜん{p}{p}もとどおりになっておらん{p}ではないか{p}{clr:A554D0}ダークムーンのかけら{clr:pop}あつめは{p}まだまだ　はじまったばかりじゃぞ！{/tp}
9303D97F    {tp:0.04}どれ　{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}{rb}見{/rb}{rt}み{/rt}せるんじゃ{/tp}
9303D99D    {tp:0.04}う～む　なんとも{p}{rb}嫌{/rb}{rt}いや{/rt}なエネルギーじゃわい{p}まずはこれを{p}なんとかせんとな・・・{p}{clr:71D2FF}ゴシゴシビ{clr:pop}・・・{p}{p}ゴホン{p}{p}{clr:71D2FF}ＧＢ{clr:pop}の{rb}出番{/rb}{rt}でばん{/rt}じゃな{/tp}
9303D99E    {tp:0.04}むむ　なんじゃこの{rb}音{/rb}{rt}おと{/rt}は？{p}{p}{rb}外{/rb}{rt}そと{/rt}で{rb}何{/rb}{rt}なに{/rt}かが{rb}起{/rb}{rt}お{/rt}きているようじゃぞ！{/tp}
934E224A    {tp:0.04}{ts:0.95}それが{rb}最後{/rb}{rt}さいご{/rt}じゃ、{clr:51E949}ルイージ{clr:pop}くん{p}{p}なんとかオバケをくい{rb}止{/rb}{rt}と{/rt}めたな{p}{p}よし　{clr:FF9754}ベースラボ{clr:pop}に{rb}帰{/rb}{rt}かえ{/rt}ってこい！{/ts}{/tp}
93F2D9C9    B1
94824951    {vs:-12}{ts:0.95}{p}{p}ウラメ～シ{rb}屋敷{/rb}{rt}やしき{/rt}の{rb}宝石{/rb}{rt}ほうせき{/rt}{/ts}{/vs}
94884EEA    {vs:-12}{ts:0.84}ダイニング{/ts}{/vs}
94EEC89E    {ts:0.9}{p}セーブデータはありません{/ts}
9591E664    {tp:0.01}{ts:0.95}わわわ・・・{p}{p}またオバケどもが{p}{rb}悪{/rb}{rt}わる{/rt}さをしおったな！{/ts}{/tp}
9591E665    {tp:0.04}{ts:0.95}{clr:71D2FF}プロペラ{rb}錠{/rb}{rt}じょう{/rt}{clr:pop}をバラバラにして{p}もっていってしまったじゃと！？{p}{rb}困{/rb}{rt}こま{/rt}ったのう{p}{p}{clr:71D2FF}プロペラ{rb}錠{/rb}{rt}じょう{/rt}{clr:pop}なしでは　ゲートを{p}{rb}開{/rb}{rt}ひら{/rt}くことはできんぞい・・・{/ts}{/tp}
9591E666    {tp:0.04}{ts:0.95}{rb}急{/rb}{rt}いそ{/rt}いで{rb}追{/rb}{rt}お{/rt}いかけるんじゃ！{p}{p}・・・なんじゃと！？{p}{p}オバケの{rb}行方{/rb}{rt}ゆくえ{/rt}を{rb}教{/rb}{rt}おし{/rt}えてほしいじゃと？{/ts}{/tp}
9591E667    {tp:0.04}{ts:0.95}{rb}自分{/rb}{rt}じぶん{/rt}でさがせ！{p}{p}と{rb}言{/rb}{rt}い{/rt}いたいところじゃが{p}{p}まったく{p}しかたがないのう{p}{rb}今回{/rb}{rt}こんかい{/rt}はサービスしてやろう{p}{p}・・・・・・・・・・・・・・{p}{p}お、{rb}反応{/rb}{rt}はんのう{/rt}があったぞい{p}{p}{clr:71D2FF}ＤＳ{clr:pop}に{rb}情報{/rb}{rt}じょうほう{/rt}を{rb}転送{/rb}{rt}てんそう{/rt}したぞ{p}{clr:71D2FF}マップ{clr:pop}をよく{rb}見{/rb}{rt}み{/rt}るようにな{/ts}{/tp}
959D4ECC    ＯＫ！
95AC2C70    {ts:0.9}やめる{/ts}
95D135ED    {ts:0.8}{p}{p}{rb}姿{/rb}{rt}すがた{/rt}を{rb}見{/rb}{rt}み{/rt}せないように{rb}動{/rb}{rt}うご{/rt}き{rb}回{/rb}{rt}まわ{/rt}る{p}ルスニクの{rb}性質{/rb}{rt}せいしつ{/rt}をもつが{p}クールな{rb}着{/rb}{rt}き{/rt}こなしを{rb}見{/rb}{rt}み{/rt}せたくて{p}しかたがないようだ{p}----------------------------{/ts}
9676BB10    {vs:-12}ワニ{/vs}
96A27783    {vs:-2}{p}{rb}目標金額{/rb}{rt}もくひょうきんがく{/rt}：{0}{/vs}
96BE849A    {ts:0.85}あつめた{rb}宝石{/rb}{rt}ほうせき{/rt}{/ts}
970B1CD4    {tp:0.04}{ts:0.95}バァー！{p}{p}ボク、{clr:D8BCE6}テレスリー{clr:pop}！{p}{p}ボクをつかまえられるかい？{/ts}{/tp}
970B2115    {tp:0.04}{ts:0.95}わたくしが　{clr:D8BCE6}テレニーナ{clr:pop}ですわ{p}{p}はっ{p}{p}あなたの{rb}背中{/rb}{rt}せなか{/rt}の{rb}掃除機{/rb}{rt}そうじき{/rt}・・・{p}{p}いやー　こないでちょうだい{/ts}{/tp}
970B2556    {tp:0.01}{ts:0.95}せっしゃは　{clr:D8BCE6}テレノシン{clr:pop}でござる！{p}{p}いざ　{rb}勝負{/rb}{rt}しょうぶ{/rt}でござる！{/ts}{/tp}
970B2997    {tp:0.04}{ts:0.95}ああっ　あなたを{rb}待{/rb}{rt}ま{/rt}っていたわ{p}{p}{rb}私{/rb}{rt}わたし{/rt}は{clr:D8BCE6}テレミラ{p}{clr:pop}{p}{clr:71D2FF}オバキューム{clr:pop}に{rb}吸{/rb}{rt}す{/rt}われるって{p}どんなかしら？{p}ふふふっ{/ts}{/tp}
970B2DD8    {tp:0.04}{ts:0.95}ああ、{rb}見{/rb}{rt}み{/rt}られてしまった！{p}{p}ああ、{clr:D8BCE6}テレヤン{clr:pop}はずかしい{p}{p}ああ、そんなに{rb}見{/rb}{rt}み{/rt}ないで{/ts}{/tp}
9777256A    {vs:-12}{ts:0.84}{p}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}大階段{/rb}{rt}だいかいだん{/rt}{/ts}{/vs}
97D6E54E    {vs:-12}ドンスニク{/vs}
97F778A4    {vs:-12}{ts:0.84}オルガンルーム{/ts}{/vs}
98790979    {ts:1.1}{rb}通信{/rb}{rt}つうしん{/rt}エラーが{rb}発生{/rb}{rt}はっせい{/rt}しました{/ts}
98BF2A4A    {tp:0.04}{ts:0.95}{clr:71D2FF}ＤＳ{clr:pop}にオバケの{rb}場所{/rb}{rt}ばしょ{/rt}を{rb}送信{/rb}{rt}そうしん{/rt}したぞ　　{p}{p}{clr:71D2FF}マップ{clr:pop}を{rb}確認{/rb}{rt}かくにん{/rt}してくれ！　　　　　　　　　{/ts}{/tp}
98BF2A4B    {tp:0.06}{ts:0.95}{rb}聞{/rb}{rt}き{/rt}こえるか、{clr:51E949}ルイージ{clr:pop}くん！{p}{rb}休{/rb}{rt}やす{/rt}んでいるひまはないぞい！{p}{rb}次{/rb}{rt}つぎ{/rt}のやつらをつかまえるんじゃ！　　　{/ts}{/tp}
98BF2A4C    {tp:0.06}{ts:0.95}あとひと{rb}息{/rb}{rt}いき{/rt}じゃ、{clr:51E949}ルイージ{clr:pop}くん！{p}オバケたちも{rb}必死{/rb}{rt}ひっし{/rt}と{rb}見{/rb}{rt}み{/rt}える{p}キミも{rb}負{/rb}{rt}ま{/rt}けるでないぞい！　　　{/ts}{/tp}
98F2D11C    {ts:0.85}ⱷ{0}  ♡{1}  ₢{2}  Ԇ{/ts}
99454084    {tp:0.01}なんたることじゃ！{p}{p}あれは{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}扉{/rb}{rt}とびら{/rt}を{rb}開{/rb}{rt}ひら{/rt}く{clr:71D2FF}カギ{clr:pop}じゃ{p}{p}やはり　{clr:D8BCE6}テレサ{clr:pop}の{p}しわざじゃったか！{p}やつめ　あんなところに{p}もっていきおって！{/tp}
99454085    {tp:0.04}{clr:D8BCE6}テレサ{clr:pop}がもってるものは{p}なんじゃ？{p}きゃつらはあそこで{rb}何{/rb}{rt}なに{/rt}をしとるのじゃ？{/tp}
99454086    {tp:0.01}どうせ　ろくでもないことを{p}たくらんでいるに{rb}違{/rb}{rt}ちが{/rt}いないわい！{/tp}
99454087    {tp:0.04}ほほう{p}{p}この{rb}中{/rb}{rt}なか{/rt}には　{rb}新種{/rb}{rt}しんしゅ{/rt}のオバケらしき{p}やつもおるな・・・{p}ワクワクするのう！{/tp}
99454088    {tp:0.04}どうやら　この{rb}場所{/rb}{rt}ばしょ{/rt}は{p}{rb}西館{/rb}{rt}にしかん{/rt}の{clr:FF9754}{rb}展望{/rb}{rt}てんぼう{/rt}プール{clr:pop}のようじゃ{p}きゃつらを　このまま{p}{rb}放{/rb}{rt}ほう{/rt}っておくわけにはいかんぞい！{/tp}
99CF9140    {ts:0.85}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}扉{/rb}{rt}とびら{/rt}のカギは{p}わしが{rb}修理{/rb}{rt}しゅうり{/rt}しておいた！{p}ダークムーンのかけらを{p}{rb}回収{/rb}{rt}かいしゅう{/rt}するんじゃ！{/ts}
99D23B05    {tp:0.04}{ts:0.95}ふむ　{rb}無事{/rb}{rt}ぶじ{/rt}に{clr:FF9754}{rb}発着場{/rb}{rt}はっちゃくじょう{/rt}{clr:pop}に{p}{rb}着{/rb}{rt}つ{/rt}いたようじゃな{p}じゃが　{clr:FF9754}ベースラボ{clr:pop}のレーダーは{p}さらに{rb}北側{/rb}{rt}きたがわ{/rt}を{rb}示{/rb}{rt}しめ{/rt}しておる{/ts}{/tp}
99D23B06    {tp:0.04}{ts:0.95}なんとか{rb}向{/rb}{rt}む{/rt}こう{rb}側{/rb}{rt}がわ{/rt}に{p}{rb}渡{/rb}{rt}わた{/rt}れないものかの～{p}・・・２{rb}階{/rb}{rt}かい{/rt}から？{p}{p}ちょっと　もどって{rb}調{/rb}{rt}しら{/rt}べてみてくれ{/ts}{/tp}
99E726B7    {ts:0.85}{p}ダイヤモンドは{rb}至高{/rb}{rt}しこう{/rt}の{rb}宝石{/rb}{rt}ほうせき{/rt}じゃ！{/ts}
99EB2031    {vs:-15}{ts:1.1}ɓ ゲームをやめる{p}{/ts}{/vs}
99FED57C    {tp:0.04}{ts:0.95}どうじゃ、{clr:51E949}ルイージ{clr:pop}くん？{p}{p}・・・ふむ{p}{p}そうか{p}{rb}行{/rb}{rt}い{/rt}きづまっておるのか・・・{p}そんなときは　{rb}気分{/rb}{rt}きぶん{/rt}を{rb}変{/rb}{rt}か{/rt}えて{p}{rb}他{/rb}{rt}ほか{/rt}の{rb}場所{/rb}{rt}ばしょ{/rt}を{rb}調{/rb}{rt}しら{/rt}べてみたらどうじゃ？{p}まだ{rb}行{/rb}{rt}い{/rt}ったことがない{p}{rb}場所{/rb}{rt}ばしょ{/rt}なんか　どうかのう・・・{p}しっかり{rb}頼{/rb}{rt}たの{/rt}むぞい　フェーッ！{/ts}{/tp}
9A3CCC98    {tp:0.04}きたな、{clr:51E949}ルイージ{clr:pop}くん！{p}{p}{clr:FF9754}ベースラボ{clr:pop}のレーダーが{p}{p}このエリアからも　オバケの{rb}信号{/rb}{rt}しんごう{/rt}を{p}キャッチしたのじゃ{/tp}
9A3CCC99    {tp:0.04}そうじゃ　またじゃ{p}{p}２{rb}度{/rb}{rt}ど{/rt}あることは３{rb}度{/rb}{rt}ど{/rt}ある{p}みたいじゃな{p}{rb}今回{/rb}{rt}こんかい{/rt}も　できる{rb}限{/rb}{rt}かぎ{/rt}り{rb}急{/rb}{rt}いそ{/rt}いで{p}オバケをつかまえるんじゃぞ！{/tp}
9A3CCC9A    {tp:0.04}{rb}残念{/rb}{rt}ざんねん{/rt}なお{rb}知{/rb}{rt}し{/rt}らせは　オバケの{rb}信号{/rb}{rt}しんごう{/rt}が{p}{rb}前{/rb}{rt}まえ{/rt}より　{rb}強{/rb}{rt}つよ{/rt}くなったということじゃ！{p}くれぐれも{rb}気{/rb}{rt}き{/rt}をつけてな、{clr:51E949}ルイージ{clr:pop}くん{/tp}
9A3CCC9B    {tp:0.04}オバケのあつまる{rb}場所{/rb}{rt}ばしょ{/rt}が　わかったら{p}すぐに　{rb}教{/rb}{rt}おし{/rt}えてやるからの{/tp}
9A3CCC9C    {tp:0.04}では　「３」で{rb}転送{/rb}{rt}てんそう{/rt}をはじめるぞ！{p}{p}{rb}準備{/rb}{rt}じゅんび{/rt}はいいかね、{clr:51E949}ルイージ{clr:pop}くん？{p}{p}３！{/tp}
9A48171A    {ts:0.85}{rb}屋敷{/rb}{rt}やしき{/rt}にあるオバキュームを{p}さがし{rb}出{/rb}{rt}だ{/rt}すんじゃ！{p}ついでに{rb}屋敷{/rb}{rt}やしき{/rt}にいるオバケを{p}{rb}何匹{/rb}{rt}なんびき{/rt}かつかまえてきてくれ！{/ts}
9A5A90AC    {ts:0.8}{p}{p}{rb}緑色{/rb}{rt}みどりいろ{/rt}の{rb}花{/rb}{rt}はな{/rt}をさがしていたが{p}{rb}見{/rb}{rt}み{/rt}つからなかった{p}{rb}自分{/rb}{rt}じぶん{/rt}の{rb}体{/rb}{rt}からだ{/rt}の{rb}色{/rb}{rt}いろ{/rt}に{p}{rb}合{/rb}{rt}あ{/rt}わせたかったのだろう{p}----------------------------{/ts}
9AA5C59A    Debug Menu
9ADBD791    {ts:0.9}いいえ{/ts}
9AF8970D    {vs:-12}レザージャケット{/vs}
9B163A56    {tp:0.04}{ts:0.95}じゃじゃーん{p}{p}ボク、{clr:D8BCE6}テレフォー{clr:pop}！{p}{p}{clr:FF9754}オバ{rb}渓谷{/rb}{rt}けいこく{/rt}　{clr:pop}なかなか　いいとこじゃーん{/ts}{/tp}
9B163E97    {tp:0.04}{ts:0.95}ボクは{clr:D8BCE6}テレトリン{clr:pop}だよ～{p}{p}そう　キミが　{clr:51E949}ルイージ{clr:pop}さんですか・・・{p}{p}やっぱり{rb}吸{/rb}{rt}す{/rt}い{rb}込{/rb}{rt}こ{/rt}んじゃう～？{/ts}{/tp}
9B1642D8    {tp:0.04}{ts:0.95}オレは{clr:D8BCE6}テレレフ{clr:pop}{p}{p}{rb}掃除機{/rb}{rt}そうじき{/rt}を{rb}振{/rb}{rt}ふ{/rt}り{rb}回{/rb}{rt}まわ{/rt}して　{rb}調子{/rb}{rt}ちょうし{/rt}に{p}のってるってやつは　オマエか？{p}それがオレにィ～　{p}{rb}通用{/rb}{rt}つうよう{/rt}すると　{rb}思{/rb}{rt}おも{/rt}ってんのかよォ～！{/ts}{/tp}
9B2AAEF9    {vs:-12}{ts:0.84}{p}{rb}空中廊下{/rb}{rt}くうちゅうろうか{/rt}{/ts}{/vs}
9B458690    {vs:-12}{ts:0.84}{p}{rb}草花{/rb}{rt}くさばな{/rt}ラボ{/ts}{/vs}
9BECF330    {vs:-10}{ts:0.8}PAUSE{/ts}{/vs}
9C666B80    {ts:0.95}{clr:00CACB}E-5{clr:pop}　オバケの{rb}大洪水{/rb}{rt}だいこうずい{/rt}じゃ～！{/ts}
9D02C2CC    {vs:-12}イチゴ{/vs}
