langid:CD72A3F6
14    {ts:0.9}５Ｆ{/ts}
795EBE2E    {tp:0.01}{ts:0.95}太～棒了！{/ts}{/tp}
795EBE2F    {tp:0.04}{ts:0.95}……第２次呢，{clr:51E949}路易吉{clr:pop}。{/ts}{/tp}
795EBE30    {tp:0.01}{ts:0.95}与顶级饲养家比肩的{p}训狗技能喔！{p}这样就得到第２个{clr:71D2FF}零件{clr:pop}了！{p}{p}好，马上拿到{p}{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
795EC4C1    {tp:0.01}{ts:0.95}是老夫啊，{clr:51E949}路易吉{clr:pop}！{p}{p}有没有什么忘记的？{p}{p}是{clr:71D2FF}暗影光线灯{clr:pop}！{p}{p}首先使敌人现出原形！{/ts}{/tp}
798BDC33    {ts:0.84}聚会室{/ts}
79E3CD31    {ts:0.8}受到的伤害{/ts}
79FE2B8B    {ts:0.85}{p}创建小组{p}　等待其他玩家参加。{/ts}
7A24BD81    {tp:0.12}呜、呜……{p}{p}就算你回不来了，{p}{p}你也是老夫的骄傲，{p}引以为自豪的左膀右臂。{p}这一辈子都不会忘记你的喔。{p}{p}……啊！{/tp}
7A4D4DBA    {ts:0.84}里院{/ts}
7A5E20AD    {ts:0.9}无穷无尽{/ts}
7A97357C    :
7AE1900C    3F
7B1E2471    {ts:0.8}{p}{p}即使碎了也能恢复原貌的{p}　独一无二的蛋，{p}　……话说这是鬼怪吧。{p}{p}-------------------------------------------------{/ts}
7BC90C3B    {tp:0.04}辛苦你了，{clr:51E949}路易吉{clr:pop}！{p}{p}那么帮老夫把{clr:71D2FF}鬼怪吸尘器{clr:pop}里的东西{p}取出来吧。{/tp}
7BC90C3C    {tp:0.04}鬼怪比老夫想象中的还要多啊。{p}{p}但是你的实力明显占优，{p}似乎完全没问题啊！{/tp}
7BC90C3D    {tp:0.04}话虽如此，但{clr:FF9754}鬼怪溪谷{clr:pop}里{p}还是挤满了鬼怪。{p}千万不要大意喔，{clr:51E949}路易吉{clr:pop}！{/tp}
7BC90C3E    {tp:0.04}这个暂且不谈……{p}{p}鬼怪大量出现的原因是什么？{p}{p}完全不知道哇。{/tp}
7BC90C3F    {tp:0.04}毕竟关于鬼怪还有很多{p}不可思议的事情。{/tp}
7BC90C40    {tp:0.04}稍事休息怎么样，{clr:51E949}路易吉{clr:pop}？{/tp}
7BCA74F0    {ts:1.1}　最上层通过！{p}{/ts}
7C97B7A5    {ts:0.85}{p}{p}和全世界的鬼怪猎人一起{p}登上恐怖高塔～！{/ts}
7CBEB501    {ts:0.85}终结者{/ts}
7CC9B8B2    {ts:0.84}成品屋{/ts}
7CC9B8B3    {ts:0.84}集装箱放置场{/ts}
7CC9B8B4    {ts:0.84}窑炉屋{/ts}
7CFE272D    {ts:1.1}正在准备软件……{p}　请不要关闭电源。{/ts}
7CFF3C07    夸特
7D9D5A10    {tp:0.04}好！{p}下一个活儿来了，{clr:51E949}路易吉{clr:pop}！{p}准备好了吗？{/tp}
7D9D5A11    {tp:0.04}在这个宅邸的某个地方，{p}{p}一定有{clr:A554D0}暗月碎片{clr:pop}，{p}绝对没错……{/tp}
7D9D5A12    {tp:0.04}所以希望你能{p}{p}把宅邸里的{p}每个角落都调查一下啊。{/tp}
7D9D5A14    {tp:0.04}要去宅邸深处，{p}必须要操作{clr:FF9754}大厅{clr:pop}里的机关，{p}这就是那机关的相片。{/tp}
7D9D5A15    {tp:0.04}等你到{clr:FF9754}大厅{clr:pop}之后，{p}再教你机关的使用方法吧。{p}首先边看{clr:71D2FF}ＤＳ的地图{clr:pop}，{p}边向{clr:FF9754}大厅{clr:pop}前进吧！{/tp}
7D9D5A16    {tp:0.04}明白了吗，{clr:51E949}路易吉{clr:pop}？{p}{p}那么，出发吧～！{/tp}
7D9E37AD    {tp:0.04}{ts:0.95}捕捉到了吗，{clr:51E949}路易吉{clr:pop}！{p}{p}差不多知道{p}{clr:51E949}鬼怪犬{clr:pop}的习性了吧？{/ts}{/tp}
7D9E37AE    {tp:0.04}{ts:0.95}……唔，{p}{p}那个地方好像是{clr:FF9754}鬼怪溪谷{clr:pop}里{p}最阴森森的地方。{/ts}{/tp}
7D9E37AF    {tp:0.01}{ts:0.95}在那样的地方不宜久留！{p}{p}马上回{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
7E604169    {ts:0.8}{p}{p}　附体于巨大的冰柱中，{p}　为了逃跑，在地底挖掘洞穴，{p}好像拥有把大气中的水{p}　变成冰的能力。{p}-------------------------------------------------{/ts}
7EE887BE    {ts:0.84}冰冻隧道{/ts}
7F109AFC    {ts:0.8}{p}{p}身体的质感如同有弹性的{p}胶状物，会把接近的人{p}　吸入体内夺取生命力。{p}　有时也会吸附在天花板上。{p}-------------------------------------------------{/ts}
7F282682    {ts:0.85}暗月碎片就在主实验室里！{p}马上去收回吧！{/ts}
7F362C26    {ts:0.84}里院{/ts}
7F9044D8    {ts:0.84}衣帽间{/ts}
7FA0AC5C    {ts:0.85}已经知道{p}　暗月碎片的位置了哩，{p}就在钟塔的上面！{p}毫不犹豫地前进哟，路易吉！{/ts}
7FA411A8    恐怖高塔
7FA77F30    {ts:0.8}{p}{p}　虽然看起来很恐怖，{p}但传闻中似乎是个非常{p}　直爽的好人呢。{p}{p}-------------------------------------------------{/ts}
7FB354A6    {vs:-22}{ts:1.1}ɭ ɹ 缩放{p}{/ts}{/vs}
7FB3D2C8    {ts:0.9} 追逐者高塔{/ts}
7FBA4059    任务完成！
800783AE    {tp:0.04}{ts:0.95}哈喽～，{clr:51E949}路易吉{clr:pop}！{p}{p}到达{clr:FF9754}铁道展区{clr:pop}了吗？{/ts}{/tp}
800783AF    {tp:0.01}{ts:0.95}……你说什么？{p}{p}书被鬼怪抢走了？{/ts}{/tp}
800783B0    {tp:0.01}{ts:0.95}没有那本书的话，{p}就没法进入{clr:FF9754}铁道展区{clr:pop}哩！{p}赶紧去追啊！{/ts}{/tp}
8047B502    {tp:0.01}{ts:0.9} 调查东馆走廊。{/ts}{/tp}
8047B535    {tp:0.01}{ts:0.9} 调查园丁的房间。{/ts}{/tp}
8047B536    {tp:0.01}{ts:0.9} 调查秘密实验室。{/ts}{/tp}
809C2DCC    {ts:0.8}{p}{p}似乎认为自己的隐身技术{p}　变得更高明了，{p}　但是实际上好像也并非如此，{p}　请冷静地观察它的移动方向。{p}-------------------------------------------------{/ts}
80A34573    {ts:0.85}　玩家都到了的话，{p}请按ɐ{p}　将游戏上传。{p}{/ts}
81394C1F    {vs:3}{ts:0.9}{p}捕捉鬼怪犬！{/ts}{/vs}
819BBCC1    {ts:0.84}冰之回廊{/ts}
8238D6A9    B3
823DF077    {tp:0.04}{ts:0.95}闯过了鬼怪的猛攻！{p}{p}不愧是{clr:51E949}路易吉{clr:pop}，{p}老夫所赏识的男人呢。{/ts}{/tp}
823DF078    {tp:0.01}{ts:0.95}{clr:71D2FF}螺旋桨{clr:pop}{p}应该在隔壁房间，{p}快点收回来！{/ts}{/tp}
82F6A1B3    {vs:-10}{ts:1.1}{p}鬼怪吸尘器威力强化啦！{/ts}{/vs}
831376F8    {tp:0.04}老夫的{clr:71D2FF}鬼怪吸尘器{clr:pop}是很厉害的～！{p}{p}虽然那鬼怪很棘手，{p}{p}但在老夫的{clr:71D2FF}鬼怪吸尘器{clr:pop}面前{p}似乎也会无法伸展拳脚吧！{p}……嗯？{p}{p}鬼怪是没有脚的啊？{p}{p}呋、呋、呋。{/tp}
831376F9    {tp:0.04}那么……{p}{p}你好像又吸入了各种各样的东西啊。{p}{p}赶快送去{clr:FF9754}展览间{clr:pop}吧。{/tp}
831376FA    {tp:0.04}传送完成啦。{p}{p}好，{clr:71D2FF}时钟指针{clr:pop}也给老夫看看吧！{/tp}
831376FB    {tp:0.04}唔，{p}那是{clr:71D2FF}分针{clr:pop}啊……{p}暂时先由老夫保管吧。{/tp}
831376FC    {tp:0.04}要打开{clr:FF9754}钟塔{clr:pop}的大门，{p}还需要其他的{clr:71D2FF}零件{clr:pop}啊。{/tp}
831376FD    {tp:0.04}接下来调查哪里呢……{p}{p}必须要想一个{p}寻找剩余{clr:71D2FF}零件{clr:pop}的好方法啊。{/tp}
831376FE    {tp:0.04}总而言之呢，{clr:71D2FF}零件{clr:pop}的搜索{p}还得继续进行，{p}但不要气馁，好好努力啊，{p}{clr:51E949}路易吉{clr:pop}。{/tp}
839B9BB8    {tp:0.04}你的心情{p}老夫非～常了解哩，{p}老夫也失望啊。{p}{p}原本以为，这次终于可以{p}轻轻松松地找到{clr:A554D0}暗月{clr:pop}呢……{p}人生真是残酷啊。{/tp}
839B9BB9    {tp:0.04}不管怎样，{p}{p}首先，把{clr:71D2FF}鬼怪吸尘器{clr:pop}的内部{p}清空怎么样？{/tp}
83EE5270    {ts:0.8}{p}{p}　身上穿着和风睡袍的鬼怪，{p}似乎是为了寻找自己的木履{p}　而在世间徘徊。{p}{p}-------------------------------------------------{/ts}
83F1790F    蛋
83F1C9E9    {ts:0.84}书房{/ts}
83FC1FBE    {ts:0.95}{clr:00CACB}C-5{clr:pop}　寻找最后的零件！{/ts}
83FE8F7D    {tp:0.01}{ts:0.9} 寻找鬼怪吸尘器。{/ts}{/tp}
83FE8F7E    {tp:0.01}{ts:0.9} 找出闪光灯。{/ts}{/tp}
83FE8F7F    {tp:0.01}{ts:0.9} 捕捉鬼怪。{/ts}{/tp}
83FE93BE    {tp:0.01}{ts:0.9} 启动大厅里的机关。{/ts}{/tp}
83FE93BF    {tp:0.01}{ts:0.9} 夺回４个齿轮。{/ts}{/tp}
83FE97FF    {tp:0.01}{ts:0.9} 启动大厅里的机关。{/ts}{/tp}
83FE9800    {tp:0.01}{ts:0.9} 调查不可思议的现象。{/ts}{/tp}
83FE9C40    {tp:0.01}{ts:0.9} 去取暗影光线灯。{/ts}{/tp}
83FE9C41    {tp:0.01}{ts:0.9} 寻找可疑的家伙。{/ts}{/tp}
83FEA081    {tp:0.01}{ts:0.9} 扫除蜘蛛网。{/ts}{/tp}
83FEA4C2    {tp:0.01}{ts:0.9} 调查地下室。{/ts}{/tp}
83FEAD44    {tp:0.01}{ts:0.9} 捕捉所有的鬼怪。{/ts}{/tp}
83FF1BDE    {tp:0.01}{ts:0.9} 调查水力发电机。{/ts}{/tp}
83FF1BDF    {tp:0.01}{ts:0.9} 调查供水系统。{/ts}{/tp}
83FF201F    {tp:0.01}{ts:0.9} 进入大树里面。{/ts}{/tp}
83FF2020    {tp:0.01}{ts:0.9} 夺回所有的零件。{/ts}{/tp}
83FF2460    {tp:0.01}{ts:0.9} 拼装螺旋锁。{/ts}{/tp}
83FF2461    {tp:0.01}{ts:0.9} 调查大树的空洞。{/ts}{/tp}
83FF2462    {tp:0.01}{ts:0.9} 前往墓地，寻找钥匙。{/ts}{/tp}
83FF2463    {tp:0.01}{ts:0.9} 传送奇诺比奥。{/ts}{/tp}
83FF28A1    {tp:0.01}{ts:0.9} 前往西馆的观景泳池。{/ts}{/tp}
83FF28A2    {tp:0.01}{ts:0.9} 寻找大树的门的钥匙。{/ts}{/tp}
83FF2CE2    {tp:0.01}{ts:0.9} 捕捉鬼怪犬。{/ts}{/tp}
83FF2CE3    {tp:0.01}{ts:0.9} 从鬼怪犬那里夺回钥匙。{/ts}{/tp}
83FF3564    {tp:0.01}{ts:0.9} 夺回暗月碎片。{/ts}{/tp}
83FF3DE6    {tp:0.01}{ts:0.9} 捕捉所有的鬼怪。{/ts}{/tp}
83FFA83F    {tp:0.01}{ts:0.9} 前往钟塔的入口。{/ts}{/tp}
83FFA841    {tp:0.01}{ts:0.9} 调查制图室。{/ts}{/tp}
83FFAC80    {tp:0.01}{ts:0.9} 寻找通往地下的路。{/ts}{/tp}
83FFAC81    {tp:0.01}{ts:0.9} 寻找时钟指针。{/ts}{/tp}
83FFB0C1    {tp:0.01}{ts:0.9} 在车站找到鬼怪。{/ts}{/tp}
83FFB0C2    {tp:0.01}{ts:0.9} 夺回时钟指针。{/ts}{/tp}
83FFB503    {tp:0.01}{ts:0.9} 从鬼怪犬那里夺回零件。{/ts}{/tp}
83FFB943    {tp:0.01}{ts:0.9} 从鬼怪那里夺回螺旋桨。{/ts}{/tp}
83FFB944    {tp:0.01}{ts:0.9} 在控制室和奇诺比奥见面。{/ts}{/tp}
83FFB945    {tp:0.01}{ts:0.9} 和奇诺比奥前往运货电梯前厅。{/ts}{/tp}
83FFBD84    {tp:0.01}{ts:0.9} 夺回暗月碎片。{/ts}{/tp}
83FFC606    {tp:0.01}{ts:0.9} 捕捉所有的鬼怪。{/ts}{/tp}
840034A0    {tp:0.01}{ts:0.9} 和奇诺比奥见面。{/ts}{/tp}
840034A1    {tp:0.01}{ts:0.9} 寻找奇诺比奥。{/ts}{/tp}
840034A2    {tp:0.01}{ts:0.9} 从地下逃出。{/ts}{/tp}
840038E1    {tp:0.01}{ts:0.9} 前往矿山的最下层。{/ts}{/tp}
840038E2    {tp:0.01}{ts:0.9} 前往水晶房间。{/ts}{/tp}
84003D22    {tp:0.01}{ts:0.9} 寻找吊舱的入口。{/ts}{/tp}
84003D23    {tp:0.01}{ts:0.9} 解开３个鬼怪封印。{/ts}{/tp}
84003D24    {tp:0.01}{ts:0.9} 乘坐吊舱渡过峡谷。{/ts}{/tp}
840049E5    {tp:0.01}{ts:0.9} 寻找暗月碎片。{/ts}{/tp}
84005267    {tp:0.01}{ts:0.9} 捕捉所有的鬼怪。{/ts}{/tp}
8400C101    {tp:0.01}{ts:0.9} 打开玄关的锁。{/ts}{/tp}
8400C102    {tp:0.01}{ts:0.9} 夺回钥匙。{/ts}{/tp}
8400C543    {tp:0.01}{ts:0.9} 寻找奇诺比奥。{/ts}{/tp}
8400C544    {tp:0.01}{ts:0.9} 把奇诺比奥们送到实验室基地。{/ts}{/tp}
8400C545    {tp:0.01}{ts:0.9} 把奇诺比奥们送到实验室基地。{/ts}{/tp}
8400C983    {tp:0.01}{ts:0.9} 拼装螺旋桨。{/ts}{/tp}
8400C984    {tp:0.01}{ts:0.9} 前往铁道展区。{/ts}{/tp}
8400C985    {tp:0.01}{ts:0.9} 夺回书。{/ts}{/tp}
8400CDC4    {tp:0.01}{ts:0.9} 捕捉嘘嘘鬼王。{/ts}{/tp}
8400CDC5    {tp:0.01}{ts:0.9} 捕捉庞大嘘嘘鬼。{/ts}{/tp}
8400D205    {tp:0.01}{ts:0.9} 调查主阳台。{/ts}{/tp}
8400D206    {tp:0.01}{ts:0.9} 捕捉所有鬼怪。{/ts}{/tp}
8400DEC8    {tp:0.01}{ts:0.9} 找出暗月碎片。{/ts}{/tp}
84014D62    {tp:0.01}{ts:0.9} 捕捉嘘嘘鬼王。{/ts}{/tp}
8430D9EF    {ts:0.8}{p}{p}　手的部分看起来很像翅膀，{p}但似乎并不是靠那个{p}　才飞起来的。{p}{p}-------------------------------------------------{/ts}
84A31DB9    {ts:0.95}{clr:00CACB}A-2{clr:pop}　向宅邸深处前进！{/ts}
85464551    {vs:-22}ɐ 继续{p}{/vs}
85CE33EA    {tp:0.04}话说回来，还记得{p}查看相片的方法吗？{p}移动{clr:71D2FF}Nintendo 3DS主机{clr:pop}喔。{p}{p}再用ɭ和ɹ缩放。{p}{p}结束查看相片的时候，{p}就按ɓ！{p}可别忘记啦！{/tp}
85E35DE1    {vs:-10}{ts:1.1}{p}解除鬼怪吸尘器的限制啦！{/ts}{/vs}
85FBA4CE    瓢虫
86E9D599    {tp:0.04}{ts:0.95}堵住道路的杂物{p}好像已经收拾好了啊……{p}这样，从{clr:FF9754}工场{clr:pop}的入口{p}也可以前往地下哩！{/ts}{/tp}
86E9D59A    {tp:0.04}{ts:0.95}谢谢啦，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
86E9D59B    {tp:0.04}{ts:0.95}杂物已经收拾好，{p}清清爽爽了……{p}能再次开始{p}地下的调查吗？{p}稍微折返一下，{p}目标是最深处啊！{/ts}{/tp}
86ED0151     恐怖高塔
870E820F    {tp:0.04}{ts:0.95}啊～，成功了！！{p}{p}不愧是{clr:51E949}路易吉{clr:pop}先生呢！{p}{p}那么，快点从这里出去吧。{p}{p}诶？{p}能够传送我的地方吗？{p}这个区域的话……{p}{p}是{clr:FF9754}运货电梯前厅{clr:pop}呢。{p}{p}请把我带到{clr:FF9754}运货电梯前厅{clr:pop}{p}那里去。{/ts}{/tp}
8793FAA8    {ts:0.84}大树的根底{/ts}
87ECADC3    {ts:0.85}这个区域里{p}又出现鬼怪了！{p}而且是大量出现！{p}　只能请你走一趟了吧。{/ts}
881B3FAC    J
881B3FAD    K
885CA35A    噜粘粘
8865339D    {ts:0.85}宅邸内出现了{p}　家具消失的现象，{p}快去调查原因！{/ts}
886F7BE6    猎人楼层！
892471C8    {tp:0.04}{ts:0.95}完工了啊，{clr:51E949}路易吉{clr:pop}，{p}{p}那家伙就是最后的鬼怪了吧。{p}{p}唔，虽然想过要你再快一点{p}捕捉到它们，{p}但从这里看着{p}真有点为你提心吊胆的哩，{p}算啦，{p}马上回这里来吧！{/ts}{/tp}
8937FFDA    {ts:0.9}{p}{p}　通过Nintendo 3DS主机的连接，{p}可以和朋友一起玩呀！{p}目标是恐怖高塔的顶端～！{/ts}
895C4926    {ts:0.84}洗手间{/ts}
8973817F    {ts:0.95}返回实验室基地{/ts}
8A3330A4    {tp:0.04}{ts:0.95}是老夫啊，{clr:51E949}路易吉{clr:pop}！{p}{p}关于{clr:51E949}诅咒球{clr:pop}{p}有个事忘记说哩。{p}用{clr:71D2FF}暗影光线灯{clr:pop}使它现出原形{p}之后才是关键！{p}暴露了身影的它们，{p}{p}如果不赶紧捕捉，{p}马上就会回到原来的地方！{p}正是考验你敏捷的{clr:71D2FF}鬼怪吸尘器{p}{clr:pop}运用技术的时候哩。{/ts}{/tp}
8A66AD6C    找到鬼怪犬了！
8A82E94F    {ts:1.1}　无法删除保存数据。{/ts}
8AC75F78    {ts:0.8}{p}捕捉总数  {0}{/ts}
8AE08734    {ts:0.9}正在连接……{/ts}
8AE81C08    {ts:0.84}东侧门厅{/ts}
8AF7FEED    {tp:0.04}{ts:0.95}呋、呋——{p}{p}真是爱打扮的鬼怪们啊。{/ts}{/tp}
8AF7FEEE    {tp:0.04}{ts:0.95}从{clr:FF9754}墓地{clr:pop}里传来的强烈鬼怪{p}反应消失了……{p}一定是来自刚才捕捉到的{p}那些家伙们的反应吧。{/ts}{/tp}
8AF7FEEF    {tp:0.01}{ts:0.95}总之稍后详谈吧。{p}{p}赶紧前往{p}标有{clr:FF9754}“！”{clr:pop}的房间吧！{/ts}{/tp}
8B0220B0    {vs:-19}{ts:0.85}{p}捕捉到的鬼怪{/ts}{/vs}
8B7F6E86    {ts:0.84}动力传达室{/ts}
8B815CF5    {ts:1.1}　返回任务选择吗？{/ts}
8BDF1E3F    {ts:0.84}休息室{/ts}
8BE18756    {vs:-22}{ts:1.1}ɏ 高塔设置{p}{/ts}{/vs}
8BEC6F07    {tp:0.04}这里是{clr:FF9754}钟塔大门{clr:pop}的里面……{p}{clr:FF9754}时钟机械室{clr:pop}啊，{p}有很多鬼怪呢。{p}{p}它们正在这种地方做什么呢？{/tp}
8BEC6F08    {tp:0.01}那不祥的光是什么？{p}{p}让人忐忑不安哩。{/tp}
8BEC6F09    {tp:0.04}又是那个袋子！{p}{p}里面装的是……{p}{p}什么的画吗？{p}{p}{clr:D8BCE6}嘘嘘鬼{clr:pop}为什么总是{p}拿着那个走呢？{p}唔……{p}{p}看来有调查的必要呢。{/tp}
8BEC6F0A    {tp:0.04}呒！{p}{p}四处散播{clr:51E949}诅咒球{clr:pop}的{clr:D8BCE6}嘘嘘鬼{clr:pop}也{p}被拍到了！{p}那些家伙们是怎样让{clr:51E949}诅咒{clr:pop}{clr:51E949}球{clr:pop}{p}乖乖听话的呢！？{/tp}
8BEC6F0B    {tp:0.04}但是，{clr:51E949}附体鬼{clr:pop}为什么……{p}{p}各拿着１个{clr:A554D0}暗月碎片{clr:pop}呢？{p}{p}是自己拿到的呢……{p}{p}还是说，是谁给它们的？{p}{p}真是个谜啊……{/tp}
8BEC6F0C    {tp:0.12}{clr:D8BCE6}嘘嘘鬼{clr:pop}聚集着！{p}{p}那些家伙们的企图{p}到底是什么呢？{/tp}
8BEC6F0D    {tp:0.04}看那个恐怖的影子！{p}{p}……真有种让人讨厌的感觉啊。{/tp}
8BED1354    {tp:0.01}现在正是捕捉{p}那个喜欢恶作剧的{clr:51E949}鬼怪犬{clr:pop}，{p}夺回{clr:71D2FF}门的钥匙{clr:pop}的时候了。{/tp}
8BED1355    {tp:0.04}一直被{clr:51E949}鬼怪犬{clr:pop}舔，{p}你也没办法放轻松吧？{/tp}
8BED1356    {tp:0.04}用老夫为之自豪的雷达也{p}无法查出{clr:51E949}鬼怪犬{clr:pop}的正确位置……{/tp}
8BED1357    {tp:0.04}那个家伙依然在{p}这个区域内，绝对没错！{p}总归还在哪里{p}悠闲地玩耍着吧。{/tp}
8BED1358    {tp:0.04}是这样啊……{p}{p}首先从{clr:FF9754}入口{clr:pop}周围开始{p}调查看看怎么样？{/tp}
8BED1359    {tp:0.04}在哪里也许有{clr:51E949}鬼怪犬{clr:pop}留下的脚印哩。{/tp}
8BED135A    {tp:0.04}虽然光靠眼睛去看{p}什么都看不到，{p}但也不是一定要看到了{p}才是真正存在的……{p}如果用你拿着的{p}那个光线灯，{p}也许会找到线索。{p}{p}不管怎样，这次一定要把{clr:71D2FF}{p}门的钥匙{clr:pop}拿到手！{/tp}
8BED135B    {tp:0.01}空着手回来的话，{p}{p}晚饭就不要吃了！{/tp}
8BED135C    {tp:0.04}呋、呋、呋。{p}{p}开玩～笑哟，{clr:51E949}路易吉{clr:pop}，{p}{p}那么就拜托了喔！{/tp}
8C2662AD    {tp:0.04}{ts:0.95}完工了，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
8C2662AE    {tp:0.04}{ts:0.95}蜘蛛网的清扫{p}这样就足够了，{p}宅邸上上下下{p}全都变干净哩！{/ts}{/tp}
8C2662AF    {tp:0.04}{ts:0.95}幸苦啦，{clr:51E949}路易吉{clr:pop}！{p}{p}老夫也在你大扫除的时候，{p}{p}查清了丝蛛蛛{p}是从哪里来的哩！{/ts}{/tp}
8C2662B0    {tp:0.01}{ts:0.95}回一趟{p}{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
8C59B89E    最佳成绩
8C9B932C    5F
8CB35D65    {0} {p}正在更改高塔设置……
8D0107EE    {ts:0.8}{p}{p}　似乎经常泡牛奶浴，{p}也想着哪天去泡一泡{p}　巧克力浴。{p}{p}-------------------------------------------------{/ts}
8D08328F    　
8D17434F    {ts:0.85}收集的高塔钱币最多！{/ts}
8DCCE17A    {tp:0.04}辛苦了，{clr:51E949}路易吉{clr:pop}！{/tp}
8DCCE17C    {tp:0.12}那么……{/tp}
8DCCE17D    {tp:0.04}终于把{clr:FF9754}钟塔大门{clr:pop}的{clr:71D2FF}零件{clr:pop}{p}全部收集完毕。{p}这样终于能向{clr:FF9754}钟塔{clr:pop}的里面{p}前进了！{/tp}
8DCCE17E    {tp:0.12}……嗯？{/tp}
8DCCE17F    {tp:0.12}你问，{clr:51E949}奇诺比奥{clr:pop}{p}有没有拿着什么吗？{/tp}
8DCCE180    {tp:0.04}观察敏锐啊，{clr:51E949}路易吉{clr:pop}。{p}{p}就如你所说，{p}{p}{clr:51E949}奇诺比奥{clr:pop}这次也{p}拿着相片数据哩。{p}看上去好像很迟钝，{p}没想到是个很可靠的家伙啊，呋。{/tp}
8DCCE181    {tp:0.04}老夫正在忙着解析相片数据，{p}{p}如果稍微等一下，老夫会很高兴哩。{/tp}
8E4484AB    {ts:0.9}不要{/ts}
8E95E911    {ts:0.84}藏书室{/ts}
8E9EC2E5    {ts:0.84}控制室{/ts}
8ECEFAFF    {ts:0.84}货物室{/ts}
8EF4E1D0    {tp:0.04}{ts:0.95}呀嚯～！{p}{p}我，{clr:D8BCE6}一号嘘{clr:pop}！{p}{p}逃跑最厉害！{/ts}{/tp}
8EF4E611    {tp:0.04}{ts:0.95}疯疯！{p}俺是{clr:D8BCE6}疯疯嘘{clr:pop}！{p}疯狂行进吧！{p}{clr:51E949}路易吉～{clr:pop}！！！{/ts}{/tp}
8EF4EA52    {tp:0.04}{ts:0.95}我，{clr:D8BCE6}哼哼嘘{clr:pop}！{p}{p}嗯～，不擅长活动！{/ts}{/tp}
8EF4F2D4    {tp:0.04}{ts:0.95}嘎嗷——！{p}{p}本大爷是{clr:D8BCE6}小鬼嘘{clr:pop}！{p}{p}吃了你喔——！{/ts}{/tp}
8F13E37A    {ts:0.95}互联网游戏{/ts}
8F738D15    {ts:0.85}　攀登者高塔！{/ts}
90075949    {vs:-13}{ts:0.8}{p} ３Ｄ调节条{/ts}{/vs}
902C8CD3    {tp:0.04}监视照相机的相片数据{p}解析好了！{p}赶紧看看吧。{/tp}
902C8CD4    {tp:0.04}监视照相机的相片啊……{p}{p}总有种不祥的预感啊。{/tp}
902C8CD5    {tp:0.01}{clr:D8BCE6}嘘嘘鬼{clr:pop}们为什么要把{p}鬼怪封印在水晶里呢？{/tp}
902C8CD6    {tp:0.12}嗯～……{p}完全不明白。{/tp}
902C8CD7    {tp:0.04}总而言之，{p}{p}相片里显示的情况，{p}现在说不定也还在持续蔓延着呢。{/tp}
902C8CD8    {tp:0.04}到底在那里{p}发生着什么呢？{p}马上去调查吧！{/tp}
902C8CD9    {tp:0.04}相片所拍下的地方，{p}{p}好像是采掘场最下层的{p}{clr:FF9754}水晶房间{clr:pop}啊。{/tp}
902C8CDA    {tp:0.04}现在马上向那里前进吧！{/tp}
902C8CDB    {tp:0.04}还有呢，{clr:51E949}路易吉{clr:pop}，{p}{p}去那里的途中，就会看到老夫制造的{p}{clr:71D2FF}“传送门”{clr:pop}。{p}{clr:71D2FF}传送门{clr:pop}是老夫{p}顶尖杰作之一，{p}可以穿越空间，把一个地方和{p}另一个地方直接连起来，{p}不可～置信的装置啊！{p}{p}已经由{clr:51E949}奇诺比奥{clr:pop}{p}确认过运作情况了啊！{p}可以放心使用！{/tp}
9065DC2C    {tp:0.12}{ts:0.95}……{clr:51E949}路易{clr:pop}……{clr:51E949}吉{clr:pop}？{p}{clr:51E949}路易吉{clr:pop}……没事……！？{/ts}{/tp}
9065DC2D    {tp:0.12}{ts:0.95}没夺……寻找……{clr:71D2FF}时{clr:pop}……{clr:71D2FF}针{p}{clr:pop}{p}……那也没……法……{p}{p}先捕……那……鬼……{/ts}{/tp}
9065DC2E    {tp:0.12}{ts:0.95}回一趟…………来{/ts}{/tp}
90BD6726    吉蒂
90D42FE7    {tp:0.01}{ts:0.95}棒极了，{clr:51E949}路易吉{clr:pop}！{p}{p}你操作{clr:71D2FF}鬼怪吸尘器{clr:pop}的技巧{p}相当了得啊！{p}能如此快速地将那些家伙们{p}解决掉，老夫也吃了一惊！{p}辛苦你了。{p}{p}马上回{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
90D8439A    {ts:0.95}{clr:00CACB}B-2{clr:pop}　调查大树～！{/ts}
90EACA9E    {p}攀登者高塔的楼层数{p}可以选择无穷无尽了喔！
90F37E79    {ts:0.8}{p}{p}拍手所产生的{p}　冲击波非常危险。{p}　虽然看起来冷酷又可怕，{p}　但实际上是很友好的鬼怪。{p}-------------------------------------------------{/ts}
910B09FF    {ts:0.85}　暗月碎片的位置已经锁定了，{p}　就在跨过深谷后的那个建筑里，{p}去一趟那里！{/ts}
91712BBA    {ts:0.84}墓地{/ts}
