langid:CF8B6E4B
14    {ts:0.9}５Ｆ{/ts}
7D9E37AF    {tp:0.01}{ts:0.95}在那種地方不必多留！{p}{p}馬上回到{p}{clr:FF9754}實驗室基地{clr:pop}來吧！{/ts}{/tp}
7E604169    {ts:0.8}{p}{p}依附於巨大冰柱{p}在地底挖洞試圖脫逃{p}似乎擁有將大氣中的水{p}變換為冰的能力{p}----------------------------------------------------{/ts}
7EE887BE    {ts:0.84}冰凍隧道{/ts}
7F109AFC    {ts:0.8}{p}{p}有如果凍般彈性極佳的身體{p}會把接近的人吸入體內{p}然後奪取對方的生命力{p}有時候也會吸附在天花板上{p}----------------------------------------------------{/ts}
7F282682    {ts:0.85}暗月碎片就在{p}主實驗室裡面！{p}馬上去收回來吧！{/ts}
7F362C26    {ts:0.84}中庭{/ts}
7F9044D8    {ts:0.84}衣帽間{/ts}
7FA0AC5C    {ts:0.85}已經知道{p}暗月碎片的所在位置囉{p}就在時鐘塔上面！{p}毫不猶豫地前進吧，路易吉！{/ts}
7FA411A8    恐怖高塔
7FA77F30    {ts:0.8}{p}{p}有一副可怕的外表{p}但傳聞中他是個{p}不拘小節的好人{p}{p}----------------------------------------------------{/ts}
7FB354A6    {ts:1.1}ɭ　ɹ 縮放{/ts}
7FB3D2C8    {ts:0.9}追逐者高塔{/ts}
7FBA4059    任務完成！
800783AE    {tp:0.04}{ts:0.95}哈囉～，{clr:51E949}路易吉{clr:pop}！{p}{p}你到{clr:FF9754}鐵道區{clr:pop}了嗎？{/ts}{/tp}
800783AF    {tp:0.01}{ts:0.95}・・・你說什麼？{p}{p}書被鬼怪們奪走了？{/ts}{/tp}
800783B0    {tp:0.01}{ts:0.95}沒有那本書{p}可就進不了{clr:FF9754}鐵道區{clr:pop}哦！{p}趕快追上去！{/ts}{/tp}
8047B502    {tp:0.01}{ts:0.9} 調查東館走廊{/ts}{/tp}
8047B535    {tp:0.01}{ts:0.9} 調查園丁房{/ts}{/tp}
8047B536    {tp:0.01}{ts:0.9} 調查秘密實驗室{/ts}{/tp}
809C2DCC    {ts:0.8}{p}{p}他似乎自認為躲藏技術{p}變得更高明了{p}但好像也沒那回事{p}冷靜觀察他的移動去向{p}----------------------------------------------------{/ts}
80A34573    {ts:0.85}玩家到齊後{p}請按ɐ{p}上傳遊戲{p}{/ts}
81394C1F    {vs:-2}{ts:0.9}{p}捕捉鬼怪犬！{/ts}{/vs}
819BBCC1    {ts:0.84}冰之迴廊{/ts}
8238D6A9    B3
823DF077    {tp:0.04}{ts:0.95}躲過鬼怪的猛烈攻擊啦！{p}{p}{clr:51E949}路易吉{clr:pop}真有你的{p}不愧是我所看好的男人呀{/ts}{/tp}
823DF078    {tp:0.01}{ts:0.95}{clr:71D2FF}螺旋槳{clr:pop}應該就在{p}隔壁的房間裡頭{p}快點去收回來吧！{/ts}{/tp}
82F6A1B3    {ts:1.1}鬼怪吸塵器能力提升！{/ts}
831376F8    {tp:0.04}好厲害哦～　我的{clr:71D2FF}鬼怪吸塵器{clr:pop}！{p}{p}那隻鬼怪也很難纏{p}{p}但在我的{clr:71D2FF}鬼怪吸塵器{clr:pop}面前{p}看來就變得手足無措囉！{p}・・・嗯？{p}{p}鬼怪是沒有腳的嗎？{p}{p}呼嘿　嘿　嘿{/tp}
831376F9    {tp:0.04}好吧・・・{p}{p}看來這次的收穫也不少{p}{p}那就趕快送往{clr:FF9754}展示間{clr:pop}吧{/tp}
831376FA    {tp:0.04}傳送完成{p}{p}好　讓我看看{clr:71D2FF}時鐘指針{clr:pop}！{/tp}
831376FB    {tp:0.04}嗯{p}那是{clr:71D2FF}分針{clr:pop}・・・{p}就先放在我這兒好了{/tp}
831376FC    {tp:0.04}開啟{clr:FF9754}時鐘塔{clr:pop}的閘門{p}還需要其他{clr:71D2FF}零件{clr:pop}{/tp}
831376FD    {tp:0.04}接下來調查哪裡好呢・・・{p}{p}該想出個好辦法{p}尋找其餘{clr:71D2FF}零件{clr:pop}哪{/tp}
831376FE    {tp:0.04}總之哪{p}還得繼續搜索{clr:71D2FF}零件{clr:pop}{p}別氣餒　好好加油啊{p}{clr:51E949}路易吉{clr:pop}{/tp}
839B9BB8    {tp:0.04}我非～常非常{p}了解你的心情{p}我也很失望哪{p}{p}還以為這次{p}{p}肯定能輕輕鬆鬆{p}找到{clr:A554D0}暗月{clr:pop}・・・{p}人生無常哪{/tp}
839B9BB9    {tp:0.04}總之呀{p}{p}先清空{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}裡頭的東西如何呀？{/tp}
83EE5270    {ts:0.8}{p}{p}身著和風睡衣的鬼怪{p}似乎為了找出他的木屐{p}而在世間徘徊不去{p}{p}----------------------------------------------------{/ts}
83F1790F    蛋
83F1C9E9    {ts:0.84}書房{/ts}
83FC1FBE    {ts:0.95}{clr:00CACB}C-5{clr:pop}　找出最後的零件！{/ts}
83FE8F7D    {tp:0.01}{ts:0.9} 尋找鬼怪吸塵器{/ts}{/tp}
83FE8F7E    {tp:0.01}{ts:0.9} 找出閃光燈{/ts}{/tp}
83FE8F7F    {tp:0.01}{ts:0.9} 捕捉鬼怪{/ts}{/tp}
83FE93BE    {tp:0.01}{ts:0.9} 啟動大廳裡的機關{/ts}{/tp}
83FE93BF    {tp:0.01}{ts:0.9} 取回４個齒輪{/ts}{/tp}
83FE97FF    {tp:0.01}{ts:0.9} 啟動大廳的機關{/ts}{/tp}
83FE9800    {tp:0.01}{ts:0.9} 調查不可思議的現象{/ts}{/tp}
83FE9C40    {tp:0.01}{ts:0.9} 去拿暗光燈{/ts}{/tp}
83FE9C41    {tp:0.01}{ts:0.9} 尋找可疑的傢伙{/ts}{/tp}
83FEA081    {tp:0.01}{ts:0.9} 清除蜘蛛網{/ts}{/tp}
83FEA4C2    {tp:0.01}{ts:0.9} 調查地下室{/ts}{/tp}
83FEAD44    {tp:0.01}{ts:0.9} 捕捉所有鬼怪{/ts}{/tp}
83FF1BDE    {tp:0.01}{ts:0.9} 調查水力發電機{/ts}{/tp}
83FF1BDF    {tp:0.01}{ts:0.9} 調查供水系統{/ts}{/tp}
83FF201F    {tp:0.01}{ts:0.9} 進入大樹之中{/ts}{/tp}
83FF2020    {tp:0.01}{ts:0.9} 取回所有零件{/ts}{/tp}
83FF2460    {tp:0.01}{ts:0.9} 裝上螺旋鎖{/ts}{/tp}
83FF2461    {tp:0.01}{ts:0.9} 調查大樹洞{/ts}{/tp}
83FF2462    {tp:0.01}{ts:0.9} 到墓地去　尋找鑰匙{/ts}{/tp}
83FF2463    {tp:0.01}{ts:0.9} 傳送奇諾比奧{/ts}{/tp}
83FF28A1    {tp:0.01}{ts:0.9} 前往西館的瞭望台泳池{/ts}{/tp}
83FF28A2    {tp:0.01}{ts:0.9} 尋找大樹大門的鑰匙{/ts}{/tp}
83FF2CE2    {tp:0.01}{ts:0.9} 捕捉鬼怪犬{/ts}{/tp}
83FF2CE3    {tp:0.01}{ts:0.9} 從鬼怪犬身上取回鑰匙{/ts}{/tp}
83FF3564    {tp:0.01}{ts:0.9} 取回暗月碎片{/ts}{/tp}
83FF3DE6    {tp:0.01}{ts:0.9} 捕捉所有鬼怪{/ts}{/tp}
83FFA83F    {tp:0.01}{ts:0.9} 前往時鐘塔入口{/ts}{/tp}
83FFA841    {tp:0.01}{ts:0.9} 調查製圖室{/ts}{/tp}
83FFAC80    {tp:0.01}{ts:0.9} 尋找通往地下的路{/ts}{/tp}
83FFAC81    {tp:0.01}{ts:0.9} 尋找時鐘指針{/ts}{/tp}
83FFB0C1    {tp:0.01}{ts:0.9} 在乘車場找出鬼怪{/ts}{/tp}
83FFB0C2    {tp:0.01}{ts:0.9} 取回時鐘指針{/ts}{/tp}
83FFB503    {tp:0.01}{ts:0.9} 從鬼怪犬身上取回零件{/ts}{/tp}
83FFB943    {tp:0.01}{ts:0.9} 從鬼怪身上取回螺旋槳{/ts}{/tp}
83FFB944    {tp:0.01}{ts:0.9} 前往控制室和奇諾比奧碰面{/ts}{/tp}
83FFB945    {tp:0.01}{ts:0.9} 和奇諾比奧前往貨用電梯{/ts}{/tp}
83FFBD84    {tp:0.01}{ts:0.9} 取回暗月碎片{/ts}{/tp}
83FFC606    {tp:0.01}{ts:0.9} 捕捉所有鬼怪{/ts}{/tp}
840034A0    {tp:0.01}{ts:0.9} 和奇諾比奧碰面{/ts}{/tp}
840034A1    {tp:0.01}{ts:0.9} 尋找奇諾比奧{/ts}{/tp}
840034A2    {tp:0.01}{ts:0.9} 從地下脫逃{/ts}{/tp}
840038E1    {tp:0.01}{ts:0.9} 前往礦山最底層{/ts}{/tp}
840038E2    {tp:0.01}{ts:0.9} 前往水晶室{/ts}{/tp}
84003D22    {tp:0.01}{ts:0.9} 尋找纜車入口{/ts}{/tp}
84003D23    {tp:0.01}{ts:0.9} 解開３個鬼怪的封印{/ts}{/tp}
84003D24    {tp:0.01}{ts:0.9} 用纜車橫越溪谷{/ts}{/tp}
840049E5    {tp:0.01}{ts:0.9} 尋找暗月碎片{/ts}{/tp}
84005267    {tp:0.01}{ts:0.9} 捕捉所有鬼怪{/ts}{/tp}
8400C101    {tp:0.01}{ts:0.9} 打開玄關的鎖{/ts}{/tp}
8400C102    {tp:0.01}{ts:0.9} 取回鑰匙{/ts}{/tp}
8400C543    {tp:0.01}{ts:0.9} 尋找奇諾比奧{/ts}{/tp}
8400C544    {tp:0.01}{ts:0.9} 把奇諾比奧們送到實驗室基地{/ts}{/tp}
8400C545    {tp:0.01}{ts:0.9} 把奇諾比奧們送到實驗室基地{/ts}{/tp}
8400C983    {tp:0.01}{ts:0.9} 裝上螺旋槳{/ts}{/tp}
8400C984    {tp:0.01}{ts:0.9} 前往鐵道區{/ts}{/tp}
8400C985    {tp:0.01}{ts:0.9} 取回書本{/ts}{/tp}
8400CDC4    {tp:0.01}{ts:0.9} 捕捉害羞幽靈王{/ts}{/tp}
8400CDC5    {tp:0.01}{ts:0.9} 捕捉龐大害羞幽靈{/ts}{/tp}
8400D205    {tp:0.01}{ts:0.9} 調查主陽台{/ts}{/tp}
8400D206    {tp:0.01}{ts:0.9} 捕捉所有鬼怪{/ts}{/tp}
8400DEC8    {tp:0.01}{ts:0.9} 找出暗月碎片{/ts}{/tp}
84014D62    {tp:0.01}{ts:0.9} 捕捉害羞幽靈王{/ts}{/tp}
8430D9EF    {ts:0.8}{p}{p}手的部份看起來很像翅膀{p}但似乎並非靠它來飛行{p}{p}{p}----------------------------------------------------{/ts}
84A31DB9    {ts:0.95}{clr:00CACB}A-2{clr:pop}　前往宅邸深處！{/ts}
85464551    ɐ 繼續
85CE33EA    {tp:0.04}話說，你還記得{p}查看照片的方法嗎？{p}要移動{p}{clr:71D2FF}Nintendo 3DS主機{clr:pop}{p}然後按ɭ和ɹ縮放{p}{p}想停止查看的時候{p}就按ɓ吧！{p}不要忘了哦！{/tp}
85E35DE1    {ts:1.1}解除鬼怪吸塵器的限制！{/ts}
85FBA4CE    瓢蟲
86E9D599    {tp:0.04}{ts:0.95}看來你把擋住通道的{p}廢棄物整理乾淨了呀・・・{p}這樣一來從{clr:FF9754}工廠{clr:pop}的入口{p}也可以進入地下囉！{/ts}{/tp}
86E9D59A    {tp:0.04}{ts:0.95}多謝囉，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
86E9D59B    {tp:0.04}{ts:0.95}廢棄物整理乾淨{p}現在心情也舒暢了・・・{p}那就重新開始{p}地下的調查吧{p}往回走一些{p}目的地就是最深處！{/ts}{/tp}
86ED0151    恐怖高塔
870E820F    {tp:0.04}{ts:0.95}啊～，您辦到了！！{p}{p}真不愧是{clr:51E949}路易吉{clr:pop}先生呢！{p}{p}來吧，快點從這裡出去{p}{p}咦？{p}能夠傳送我的地方嗎？{p}這個地區的話・・・{p}{p}就在{clr:FF9754}貨用電梯{clr:pop}那裡{p}{p}請帶我到{clr:FF9754}{clr:FF9754}貨用電梯{clr:pop}{clr:pop}去{/ts}{/tp}
8793FAA8    {ts:0.84}大樹根部{/ts}
87ECADC3    {ts:0.85}在這個地區裡{p}又有鬼怪出現了！{p}而且還是大量出現！{p}只能讓你去一趟了{/ts}
881B3FAC    J
881B3FAD    K
885CA35A    嚕黏黏
8865339D    {ts:0.85}宅邸內發生{p}家具消失的怪象{p}替我調查原因！{/ts}
886F7BE6    狩獵者樓層！
892471C8    {tp:0.04}{ts:0.95}完工了呀，{clr:51E949}路易吉{clr:pop}{p}{p}那傢伙應該就是最後的鬼怪了吧{p}{p}嗯　剛才多希望你{p}能趕快捕捉那傢伙們{p}從這兒看著{p}真是替你捏把冷汗哪{p}不過已經不要緊了{p}現在就給我回到這兒來！{/ts}{/tp}
8937FFDA    {ts:0.9}{p}{p}透過Nintendo 3DS主機連線{p}就能和朋友一起玩囉！{p}目標就是恐怖高塔的頂端～！{/ts}
895C4926    {ts:0.84}洗手間{/ts}
8973817F    {ts:0.95}返回實驗室基地{/ts}
8A3330A4    {tp:0.04}{ts:0.95}是我呀，{clr:51E949}路易吉{clr:pop}！{p}{p}關於{clr:51E949}咒玉{clr:pop}{p}有件事我忘了告訴你{p}用{clr:71D2FF}暗光燈{clr:pop}讓對方現形之後{p}才是最重要的關鍵！{p}要是沒有趕緊捕獲{p}現出原形的那傢伙們{p}就會馬上回到原來的地方！{p}{p}這可是考驗你{p}{clr:71D2FF}鬼怪吸塵器{clr:pop}使用技術的時候哦{/ts}{/tp}
8A66AD6C    找到鬼怪犬！
8A82E94F    {ts:1.1}無法刪除儲存資料{/ts}
8AC75F78    {ts:0.8}{p}捕獲數  {0}{/ts}
8AE08734    {ts:0.9}連線中・・・{/ts}
8AE81C08    {ts:0.84}東側大廳{/ts}
8AF7FEED    {tp:0.04}{ts:0.95}呼嘿　呼嘿～！{p}{p}真是愛漂亮的{p}一群鬼怪們哪{/ts}{/tp}
8AF7FEEE    {tp:0.04}{ts:0.95}{clr:FF9754}墓地{clr:pop}裡強烈的鬼怪訊號{p}現在已經消失了・・・{p}訊號想必就是來自{p}你剛才捕獲的那些傢伙吧{/ts}{/tp}
8AF7FEEF    {tp:0.01}{ts:0.95}詳細我們晚點再聊{p}{p}總之你趕快到{p}標有{clr:FF9754}「！」{clr:pop}的房間去！{/ts}{/tp}
8B0220B0    {ts:0.85}捕獲的鬼怪{/ts}
8B7F6E86    {ts:0.84}動力傳達室{/ts}
8B815CF5    {ts:1.1}要返回任務選擇嗎？{/ts}
8BDF1E3F    {ts:0.84}休息室{/ts}
8BE18756    {ts:1.1}ɏ 高塔設定{/ts}
8BEC6F07    {tp:0.04}這是{clr:FF9754}時鐘塔閘門{clr:pop}的後方・・・{p}{clr:FF9754}時鐘機械室{clr:pop}呀{p}有好多鬼怪哦{p}{p}在這種地方忙些什麼呢？{/tp}
8BEC6F08    {tp:0.01}那道不祥的光芒是什麼？{p}{p}我覺得不太對勁哦{/tp}
8BEC6F09    {tp:0.04}又是那個袋子！{p}{p}裝在裡頭的是・・・{p}{p}什麼的圖畫呢？{p}{p}{clr:D8BCE6}害羞幽靈{clr:pop}為什麼總是{p}把那帶在身上呢？{p}嗯・・・{p}{p}這看來有必要調查哪{/tp}
8BEC6F0A    {tp:0.04}唔！{p}{p}還拍到了正在{p}散播{clr:51E949}咒玉{clr:pop}的{clr:D8BCE6}害羞幽靈{clr:pop}哦！{p}這傢伙們到底{p}怎麼馴服{clr:51E949}咒玉{clr:pop}的呀！？{/tp}
8BEC6F0B    {tp:0.04}為什麼每隻{clr:51E949}附身鬼{clr:pop}・・・{p}{p}身上都帶著１塊{clr:A554D0}暗月碎片{clr:pop}呢？{p}{p}是自己找到的嗎・・・{p}{p}還是從誰手上得到的？{p}{p}真是個謎・・・{/tp}
8BEC6F0C    {tp:0.12}{clr:D8BCE6}害羞幽靈們{clr:pop}聚集在這！{p}{p}這傢伙們{p}到底有什麼企圖？{/tp}
8BEC6F0D    {tp:0.04}你看看那駭人的影子！{p}{p}・・・真令人覺得不妙呀{/tp}
8BED1354    {tp:0.01}現在正是捕捉那隻{p}愛搗蛋的{clr:51E949}鬼怪犬{p}{clr:pop}取回{clr:71D2FF}大門鑰匙{clr:pop}的大好機會呀{/tp}
8BED1355    {tp:0.04}你也不甘願{p}被那隻{clr:51E949}鬼怪犬{clr:pop}看扁吧？{/tp}
8BED1356    {tp:0.04}就連我引以為傲的雷達{p}{p}也偵測不出{p}{clr:51E949}鬼怪犬{clr:pop}的正確位置・・・{/tp}
8BED1357    {tp:0.04}可是那傢伙肯定還在{p}這個地區之內！{p}反正八成又是在哪兒{p}悠閒地玩耍吧{/tp}
8BED1358    {tp:0.04}讓我想想・・・{p}{p}你不如就先調查{p}{clr:FF9754}玄關{clr:pop}附近如何？{/tp}
8BED1359    {tp:0.04}說不定在哪兒{p}有{clr:51E949}鬼怪犬{clr:pop}留下的腳印哦{/tp}
8BED135A    {tp:0.04}即使乍看之下{p}未見玄機{p}映入眼簾的{p}也未必就是真實・・・{p}只要用{p}你手上的那把燈{p}說不定就能找到線索{p}{p}總而言之，這次務必{p}要得到{clr:71D2FF}大門鑰匙{clr:pop}！{/tp}
8BED135B    {tp:0.01}你要是空手而歸{p}{p}就別想吃晚餐了啊！{/tp}
8BED135C    {tp:0.04}呼嘿　嘿　嘿{p}{p}我開玩笑的哪，{clr:51E949}路易吉{clr:pop}{p}{p}那就拜託你囉！{/tp}
8C2662AD    {tp:0.04}{ts:0.95}完工了呀，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
8C2662AE    {tp:0.04}{ts:0.95}算是把蜘蛛網{p}清除得夠徹底啦{p}宅邸上上下下{p}都乾乾淨淨囉！{/ts}{/tp}
8C2662AF    {tp:0.04}{ts:0.95}辛苦你了哪，{clr:51E949}路易吉{clr:pop}！{p}{p}你在打掃的時候{p}{p}我也查出{p}絲蛛蛛是從哪冒出來的了哦！{/ts}{/tp}
8C2662B0    {tp:0.01}{ts:0.95}你先回到{p}{clr:FF9754}實驗室基地{clr:pop}一趟吧！{/ts}{/tp}
8C59B89E    最佳得分
8C9B932C    5F
8CB35D65    {0} {p}正在更改高塔設定・・・
8D0107EE    {ts:0.8}{p}{p}好像常泡牛奶浴{p}但似乎總想著{p}哪天要來{p}泡個巧克力浴{p}----------------------------------------------------{/ts}
8D08328F    　
8D17434F    {ts:0.85}收集最多高塔裡的金錢！{/ts}
8DCCE17A    {tp:0.04}辛苦你啦，{clr:51E949}路易吉{clr:pop}！{/tp}
8DCCE17C    {tp:0.12}那麼呢・・・{/tp}
8DCCE17D    {tp:0.04}{clr:FF9754}時鐘塔閘門{clr:pop}的{clr:71D2FF}零件{clr:pop}{p}總算全數收回了{p}這下終於{p}能進入{clr:FF9754}時鐘塔{clr:pop}囉！{/tp}
8DCCE17E    {tp:0.12}・・・嗯？{/tp}
8DCCE17F    {tp:0.12}你問我{p}{clr:51E949}奇諾比奧{clr:pop}有沒有拿著什麼東西？{/tp}
8DCCE180    {tp:0.04}你真是觀察入微呢，{clr:51E949}路易吉{clr:pop}{p}{p}如你所說{p}{p}{clr:51E949}奇諾比奧{clr:pop}身上{p}這次也有照片資料哦{p}難道這傢伙看似迷糊{p}其實卻很精明？　呼嘿{/tp}
8DCCE181    {tp:0.04}我剛剛已經進行{p}照片資料的解析了{p}不介意再等我一下吧{/tp}
8E4484AB    {ts:0.9}不要{/ts}
8E95E911    {ts:0.84}書庫{/ts}
8E9EC2E5    {ts:0.84}控制室{/ts}
8ECEFAFF    {ts:0.84}貨物室{/ts}
8EF4E1D0    {tp:0.04}{ts:0.95}呀吼～！{p}{p}我是{clr:D8BCE6}害羞一號{clr:pop}！{p}{p}逃跑我最快！{/ts}{/tp}
8EF4E611    {tp:0.04}{ts:0.95}瘋～！{p}我是{clr:D8BCE6}害羞瘋{clr:pop}！{p}瘋狂上陣吧！{p}{clr:51E949}路易吉{clr:pop}！！！{/ts}{/tp}
8EF4EA52    {tp:0.04}{ts:0.95}我是{clr:D8BCE6}害羞噗{clr:pop}！{p}{p}嗯～，動一下我就累！{/ts}{/tp}
8EF4F2D4    {tp:0.04}{ts:0.95}吼～！{p}{p}本大人是{clr:D8BCE6}害羞小鬼{clr:pop}！{p}{p}我要把你吃掉～！{/ts}{/tp}
8F13E37A    {ts:0.95}網路遊戲{/ts}
8F738D15    {ts:0.85}　攀爬者高塔！{/ts}
90075949    {vs:-15}{ts:0.8}{p} ３Ｄ調節滑鈕{/ts}{/vs}
902C8CD3    {tp:0.04}我把監視器的{p}照片資料解析完成囉！{p}馬上就來看看吧{/tp}
902C8CD4    {tp:0.04}監視器的照片・・・{p}{p}實在有種糟糕的預感{/tp}
902C8CD5    {tp:0.01}{clr:D8BCE6}害羞幽靈{clr:pop}們是為了什麼{p}把鬼怪封到水晶裡呢？{/tp}
902C8CD6    {tp:0.12}嗯・・・{p}什麼也猜不到{/tp}
902C8CD7    {tp:0.04}總之哪{p}{p}在那兒可能反覆上演著{p}這張照片裡所拍到的情景{/tp}
902C8CD8    {tp:0.04}{clr:D8BCE6}害羞幽靈{clr:pop}們到底在那兒{p}策劃什麼陰謀{p}你馬上就去調查！{/tp}
902C8CD9    {tp:0.04}照片裡的好像是{p}位在採掘場最底層的{p}{clr:FF9754}水晶室{clr:pop}哪{/tp}
902C8CDA    {tp:0.04}你現在馬上就前往那裡！{/tp}
902C8CDB    {tp:0.04}然後哪，{clr:51E949}路易吉{clr:pop}{p}{p}前往那邊的路上應該會看到{p}我製作的{clr:71D2FF}「傳送門」{clr:pop}{p}{clr:71D2FF}傳送門{clr:pop}是我的{p}頂尖傑作之一{p}是一台可以飛越空間{p}直接銜接兩個位置{p}令人眼睛為之一亮的裝置！{p}{p}我已經拿{clr:51E949}奇諾比奧{clr:pop}{p}做過測試了！{p}你就安心使用吧！{/tp}
9065DC2C    {tp:0.12}{ts:0.95}・・{clr:51E949}路易{clr:pop}・・{clr:51E949}吉{clr:pop}？{p}{clr:51E949}路易吉{clr:pop}・・・平安無・・！？{/ts}{/tp}
9065DC2D    {tp:0.12}{ts:0.95}尋找的・・{clr:71D2FF}時{clr:pop}・・{clr:71D2FF}指針{clr:pop}{p}沒取・・來・・嗎・・{p}・・・也沒辦・・{p}{p}捕捉・・那・・鬼・・的話・・・{/ts}{/tp}
9065DC2E    {tp:0.12}{ts:0.95}回・・・這・・來{/ts}{/tp}
90BD6726    吉蒂
90D42FE7    {tp:0.01}{ts:0.95}你真是太神奇了，{clr:51E949}路易吉{clr:pop}！{p}{p}{clr:71D2FF}鬼怪吸塵器{clr:pop}的操縱技巧{p}令人嘆為觀止！{p}能如此迅速地解決那傢伙們{p}真是連我都嚇了一跳！{p}辛苦你了哪{p}{p}馬上回到{clr:FF9754}實驗室基地{clr:pop}來！{/ts}{/tp}
90D8439A    {ts:0.95}{clr:00CACB}B-2{clr:pop}　調查大樹～！{/ts}
90EACA9E    {p}攀爬者高塔的樓層數{p}可以選擇無限模式了哦！
90F37E79    {ts:0.8}{p}{p}拍手所引起的{p}衝擊波非常危險{p}外表看似冷酷駭人{p}但實際上是相當友善的鬼怪{p}----------------------------------------------------{/ts}
910B09FF    {ts:0.85}鎖定到暗月碎片{p}的所在位置了{p}就在深谷另一端的{p}那座建築裡頭{p}想盡辦法到那兒去！{/ts}
91712BBA    {ts:0.84}墓地{/ts}
91B39694    {tp:0.04}我試著用雷達{p}掃描了這間採掘場・・・{p}雖然偵測到{p}{clr:A554D0}暗月碎片{clr:pop}的微弱訊號{p}但訊號過弱{p}無法掌握到正確位置{p}・・・嗯？{p}{p}{clr:A554D0}碎片{clr:pop}訊號微弱的原因？{p}{p}我也不清楚{/tp}
91B39695    {tp:0.12}不知道是因為這個地區的暴風雪{p}{p}還是因為鬼怪・・・{/tp}
91B396F7    {tp:0.04}・・・嗯？{p}{p}你說{clr:51E949}奇諾比奧{clr:pop}嗎？{p}{p}你不提我都忘了{p}他怎麼音訊全無似的{/tp}
91B396F8    {tp:0.12}真要命{p}不知道又在哪兒摸魚了・・・{/tp}
91B39718    {tp:0.04}反正他應該在某處{p}悠閒地打著瞌睡吧{/tp}
91B39719    {tp:0.04}{clr:51E949}路易吉{clr:pop}{p}{p}不好意思　能先替我{p}找找{clr:51E949}奇諾比奧{clr:pop}嗎{p}最有可能在{p}溫暖的{clr:FF9754}木屋{clr:pop}{p}你就先到{clr:FF9754}木屋{clr:pop}去吧！{/tp}
91D38847    {ts:0.95}  正在尋找隊伍・・・{p}{p}{p}{p}{p}{/ts}
91FECCD7    {vs:-10}{ts:0.84}{p}　捕捉所有鬼怪犬！{/ts}{/vs}
9219413B    {ts:0.85}{p}{p}只存在於恐怖高塔{p}別具一格的鬼怪們{p}就放到這邊的籠子裡吧{p}有辦法全部都找到嗎？{/ts}
924646F1    {ts:0.9}無限模式{/ts}
927F1149    {ts:0.8}{p}{p}人稱在４０００年以前{p}就已經存在的騷靈{p}據說能輕而易舉地操控空氣和沙土{p}好像很喜歡人類{p}----------------------------------------------------{/ts}
92D6559A    {ts:0.84}地下牢獄{/ts}
92F44ABB    {ts:0.84}車庫{/ts}
92FFFF52    {tp:0.04}{ts:0.95}我是{clr:D8BCE6}害羞二號{clr:pop}！{p}{p}好久不見！{p}{p}你明明就才見過我！{/ts}{/tp}
93000393    {tp:0.04}{ts:0.95}人家不來了～{p}竟然被找到了～{p}我是{clr:D8BCE6}害羞莉亞{clr:pop}！{p}你是捕捉不到我的唷～{/ts}{/tp}
930007D4    {tp:0.04}{ts:0.95}我是{clr:D8BCE6}害羞寂寂{clr:pop}！！{p}{p}你的吸塵器{p}{p}我最討厭！！！！{/ts}{/tp}
93000C15    {tp:0.04}{ts:0.95}你就是　{clr:51E949}路易吉{clr:pop}？{p}{p}我是{clr:D8BCE6}害羞大吉{clr:pop}{p}{p}留下金幣{p}{p}我就饒你一命哦～！{/ts}{/tp}
93001056    {tp:0.04}{ts:0.95}我是{clr:D8BCE6}害羞比{clr:pop}{p}{p}誰准你一直盯著我看啊！{/ts}{/tp}
9303D97C    {tp:0.04}呼嘿　嘿　嘿{p}{p}實在是不可思議的鬼怪哪{p}{p}真讓我迫不及待{p}想進行接下來的研究呀{/tp}
9303D97D    {tp:0.04}哦哦　對了・・・{p}{p}好不容易{p}取回{clr:A554D0}暗月碎片{clr:pop}囉，{clr:51E949}路易吉{clr:pop}！{p}跨出成功的第一步了呢{p}{p}・・・嗯？{p}{p}你說難道還沒結束？{/tp}
9303D97E    {tp:0.01}呼嘿　嘿　嘿{p}{p}{clr:A554D0}暗月{clr:pop}可一～點都{p}{p}還沒恢復原狀{p}不是嗎{p}收集{clr:A554D0}暗月碎片{clr:pop}之旅{p}這才只是剛開始哪！{/tp}
9303D97F    {tp:0.04}來　讓我瞧瞧{p}{clr:A554D0}暗月碎片{clr:pop}吧{/tp}
9303D99D    {tp:0.04}果真是遭到{p}邪惡能量所包覆{p}但不管是什麼{p}刷洗之後都能亮晶晶{/tp}
9303D99E    {tp:0.04}唔　那是什麼聲音？{p}{p}外頭好像有什麼事發生哦！{/tp}
934E224A    {tp:0.04}{ts:0.95}那就是最後一隻啦，{clr:51E949}路易吉{clr:pop}{p}{p}總算把鬼怪制止住了呢{p}{p}好　回到{clr:FF9754}實驗室基地{clr:pop}來！{/ts}{/tp}
93F2D9C9    B1
94824951    {ts:0.95}怨念宅邸的寶石{/ts}
94884EEA    {ts:0.84}餐廳{/ts}
94EEC89E    {ts:0.9}{p}無儲存資料{/ts}
9591E664    {tp:0.01}{ts:0.95}哇哇哇・・・{p}{p}鬼怪們又在{p}胡作非為了哪！{/ts}{/tp}
