TextDatabase_AC1
AC1_Graphic_text_00237	Another Code
AC1_Mystery_1_2_00105	嗯……為什麼會這樣？\n是不是有特別的意義？
AC1_Mystery_1_2_00036	啊……剛剛好！
AC1_Mystery_1_2_00037	嗯——形狀不太對呢。
AC1_Mystery_1_2_00040	嗯——形狀不太對呢。
AC1_Mystery_1_2_00041	啊……剛剛好！
AC1_Mystery_1_2_00043	有一塊石塊
AC1_Mystery_1_2_00044	是誰放在這裡的啊？
AC1_Mystery_1_2_00048	地上掉了一把園藝剪刀
AC1_Mystery_1_2_00049	好像生鏽了，\n沒辦法用。
AC1_Mystery_1_2_00055	有一座墓碑
AC1_Mystery_1_2_00056	已經讀不了上面的文字了。
AC1_Mystery_1_2_00057	腐朽的木門破了一個洞
AC1_Mystery_1_2_00058	破破爛爛的。\n……嗯？洞裡面好像有東西。
AC1_Mystery_1_2_00059	是什麼呢？\n手應該勉強能伸進去……
AC1_Mystery_1_2_00063	還、還差一點……
AC1_Mystery_1_2_00064	這是什麼？
AC1_Mystery_1_2_00067	把手生鏽了
AC1_Mystery_1_2_00068	嗯……不行，打不開。
AC1_Mystery_1_2_00069	有一支老舊的掃把
AC1_Mystery_1_2_00070	放在這裡多久了呢？
AC1_Mystery_1_2_00108	園藝用具被放置在一起
AC1_Mystery_1_2_00109	有人照顧這個地方嗎……
AC1_Mystery_1_2_00110	園藝用具被放置在一起
AC1_Mystery_1_2_00074	鎖上了……
AC1_Mystery_1_2_00075	要怎麼打開呀？
AC1_Mystery_1_2_00076	門鎖住了
AC1_Mystery_1_2_00077	要打開這個鎖的話……
AC1_Mystery_1_2_00078	打不開……
AC1_Mystery_1_2_00079	不行，打不開……
AC1_Mystery_1_2_00080	要怎麼組合轉輪，\n才能打開這個鎖呢？
AC1_Mystery_1_2_00081	不行，打不開……
AC1_Mystery_1_2_00082	轉輪圖案的組合\n是不是隱藏了什麼意義呢？
AC1_Mystery_1_2_00083	再調查一次這附近看看吧？
AC1_Mystery_1_2_00089	有一塊大石頭，\n不移開的話就沒辦法開門。
AC1_Mystery_1_3_00056	要怎樣才能打開呢……
AC1_Mystery_1_3_00057	打不開呢……\n重試一次吧。
AC1_Mystery_1_3_00058	打不開……\n再聽一次Ｄ說的話吧。
AC1_Mystery_1_3_00059	打不開呢……
AC1_Mystery_1_3_00060	附近有什麼提示嗎……？
AC1_Obj_flavor_dep_00046	鳥和……天平？\n這個記號究竟是什麼呢……
AC1_Obj_flavor_dep_00047	這一定是在礦山裡使用的工具吧。
AC1_Obj_flavor_dep_00048	長年來都沒有人使用它們，\n每個工具都鏽跡斑斑的。
AC1_Obj_flavor_dep_00049	每樣工具都鏽跡斑斑的\n看起來已無法使用
AC1_Obj_flavor_dep_00050	這個招牌破破爛爛的……\n不過，還是能看出上面的字。
AC1_Obj_flavor_dep_00051	「金礦山封鎖中 禁止進入」
AC1_Obj_flavor_dep_00052	「愛德華商會」
AC1_Obj_flavor_dep_00055	「金礦山封鎖中 禁止進入」
AC1_Obj_flavor_dep_00056	「愛德華商會」
AC1_Obj_flavor_dep_00057	哇，採礦車裡有好多石頭……
AC1_Obj_flavor_dep_00058	這些石頭很貴重嗎？\n……我不太懂呢。
AC1_Obj_flavor_dep_00059	採礦車裡滿是有點黃黃的黑色石頭
AC1_Obj_flavor_dep_00060	嗚哇……採礦車都翻倒了。
AC1_Obj_flavor_dep_00061	一定是落石把它撞翻的……
AC1_Obj_flavor_dep_00062	脫軌的採礦車就這麼翻倒在地
AC1_Obj_flavor_dep_00063	踩在這個上面，\n是不是就能越過柵欄了？
AC1_Obj_flavor_dep_00064	嗯……不行，\n高度不夠……
AC1_Obj_flavor_dep_00065	有一個舊木箱\n高度不足以拿來墊腳
AC1_Obj_flavor_dep_00066	用這個說不定能越過柵欄……
AC1_Obj_flavor_dep_00067	嗚哇……木材都腐朽了，\n踩上去可能就壞了……
AC1_Obj_flavor_dep_00068	有可以拿來墊腳的木箱\n但木頭已經腐朽，無法踩上去
AC1_Obj_flavor_dep_00069	這個取水塔好像沒有\n損毀得那麼嚴重。
AC1_Obj_flavor_dep_00070	難道現在還有人在使用嗎？
AC1_Obj_flavor_dep_00071	有一座較為乾淨的取水塔\n似乎都有人好好打理
AC1_Obj_flavor_dep_00072	隧道入口封起來了，\n裡面烏漆墨黑的，完全看不清前方。
AC1_Obj_flavor_dep_00073	進不去又這麼黑，\n潔西卡應該也沒有來過這裡……
AC1_Obj_flavor_dep_00074	隧道入口封起來了\n裡頭烏漆墨黑的，沒有人涉足的痕跡
AC1_Obj_flavor_for_00007	溪流……是從哪流過來的呢？
AC1_Obj_flavor_for_00008	是對面嗎……？
AC1_Obj_flavor_for_00009	一條水流很湍急的溪流\n水質非常清澈
AC1_Obj_flavor_for_00010	道路好像一直延伸到溪流上游……
AC1_Obj_flavor_for_00013	「非愛德華家族成員禁止進入」
AC1_Obj_flavor_gra_00029	這是誰的墳墓？
AC1_Obj_flavor_gra_00030	長了這麼多青苔，\n根本看不出上面寫了什麼……
AC1_Obj_flavor_gra_00031	墓碑上長滿了青苔\n完全看不出是誰的墳墓
AC1_Obj_flavor_gra_00032	這裡的墳墓……\n上次打掃是什麼時候呢？
AC1_Obj_flavor_gra_00033	到處都是雜草，\n落葉也積得滿滿的……
AC1_Obj_flavor_gra_00034	要把這裡打掃乾淨，\n應該很吃力吧……
AC1_Obj_flavor_gra_00035	這個墳墓殘破不堪的，\n說不定年代已經相當久遠……
AC1_Obj_flavor_gra_00036	墓碑嚴重毀損\n完全看不出上面刻的文字
AC1_Obj_flavor_gra_00037	咦？這也是墳墓嗎？\n原來還有這種形狀的啊……
AC1_Obj_flavor_gra_00038	有一個奇形怪狀的墳墓\n墓碑上的文字已難以辨認
AC1_Obj_flavor_gra_00039	哇，長滿了青苔……\n看來這座墳墓的年代相當久遠。
AC1_Obj_flavor_gra_00040	上面長滿了青苔，\n根本看不出上面寫了什麼……
AC1_Obj_flavor_gra_00041	這座墳墓滿豪華的，\n也還能看出上面的字。
AC1_Obj_flavor_gra_00042	威廉‧威爾斯……\n他也是愛德華家的人嗎？
AC1_Obj_flavor_gra_00043	一座有點豪華的墳墓\n一位叫威爾斯的人長眠於此
AC1_Obj_flavor_gra_00044	墳墓也有很多種類呢，\n這座墳墓比其他的更小一點……
AC1_Obj_flavor_gra_00045	難道這是小朋友的墳墓嗎？
AC1_Obj_flavor_gra_00046	這裡有一座小小的墳墓
AC1_Obj_flavor_gra_00055	這塊大石頭是不是\n某個人幫Ｄ準備的墳墓呢……
AC1_Obj_flavor_gra_00056	他一定很重視Ｄ吧。
AC1_Obj_flavor_gra_00057	門旁邊的大石頭刻著「Ｄ」
AC1_Obj_flavor_sea_00001	波光粼粼的海面\n美麗的風景一直延伸至海平線
AC1_Obj_flavor_sea_00002	早知道我就不來了……
AC1_Obj_flavor_sea_00003	散落的木箱跟老舊的繩子\n丟得亂七八糟的
AC1_Obj_flavor_sea_00004	舊舊的木箱堆得亂七八糟的\n感覺搖搖欲墜
AC1_Obj_flavor_sea_00005	因海風吹蝕而腐朽的木箱\n在地上東倒西歪的
AC1_Obj_flavor_shi_00005	別站在那裡，\n我會看不到前面。
AC1_Obj_flavor_shi_00007	爸爸就在那座島上……
TextDatabase_Other
AC1_and_ACR_KeywordChoice_00001	關於小型機器
AC1_and_ACR_KeywordChoice_00002	媽媽的事
AC1_and_ACR_KeywordChoice_00003	生物辨識
AC1_and_ACR_KeywordChoice_00004	船長的事
AC1_and_ACR_KeywordChoice_00005	這座島的事
AC1_and_ACR_KeywordChoice_00006	像你這樣的人
AC1_and_ACR_KeywordChoice_00008	恢復記憶
AC1_and_ACR_KeywordChoice_00009	記得的事情
AC1_and_ACR_KeywordChoice_00010	想起來的事情
AC1_and_ACR_KeywordChoice_00011	來過這間屋子
AC1_and_ACR_SaveScenes_00125	兩種記憶
AC1_and_ACR_SaveScenes_00126	兩種記憶　第１章
AC1_and_ACR_SaveScenes_00124	序章
AC1_and_ACR_SaveScenes_00123	與Ｄ相遇
AC1_and_ACR_SaveScenes_00146	第１章
AC1_and_ACR_SaveScenes_00006	森林
AC1_and_ACR_SaveScenes_00007	墳場
AC1_and_ACR_SaveScenes_00032	船上
AC1_and_ACR_SaveScenes_00033	碼頭
AC1_and_ACR_SaveScenes_00034	堆放處
AC1_and_ACR_SaveScenes_00168	屋子前面
AC1_and_ACR_SearchList_00001	潔西卡
AC1_and_ACR_SearchList_00003	船長
AC1_and_ACR_SearchList_00008	木椅
AC1_and_ACR_SearchList_00009	手工椅子
AC1_and_ACR_SearchList_00011	門
AC1_and_ACR_SearchList_00012	緊閉的門
AC1_and_ACR_SearchList_00013	打開的門
AC1_and_ACR_SearchList_00016	船長
AC1_and_ACR_SearchList_00017	潔西卡
AC1_and_ACR_SearchList_00018	雜物堆
AC1_and_ACR_SearchList_00019	堆疊的木箱
AC1_and_ACR_SearchList_00020	散落的木箱
AC1_and_ACR_SearchList_00021	海平線
AC1_and_ACR_SearchList_00022	石碑
AC1_and_ACR_SearchList_00023	愛德華家的石碑
AC1_and_ACR_SearchList_00024	溪流
AC1_and_ACR_SearchList_00025	斷橋
AC1_and_ACR_SearchList_00026	指示牌
AC1_and_ACR_SearchList_00027	壞掉的告示牌
AC1_and_ACR_SearchList_00028	長木板
AC1_and_ACR_SearchList_00029	落石
AC1_and_ACR_SearchList_00034	屋子大門
AC1_and_ACR_SearchList_00035	Ｄ
AC1_and_ACR_SearchList_00038	柵欄
AC1_and_ACR_SearchList_00039	正門
AC1_and_ACR_SearchList_00042	工地用品
AC1_and_ACR_SearchList_00043	老舊告示牌
AC1_and_ACR_SearchList_00044	採礦車
AC1_and_ACR_SearchList_00045	翻倒的採礦車
AC1_and_ACR_SearchList_00046	木箱
AC1_and_ACR_SearchList_00047	堆疊的木箱
AC1_and_ACR_SearchList_00048	紅色取水塔
AC1_and_ACR_SearchList_00049	鳥型標幟
AC1_and_ACR_SearchList_00050	隧道
AC1_and_ACR_SearchList_00051	柵欄
AC1_and_ACR_SearchList_00052	柵欄
AC1_and_ACR_SearchList_00053	柵欄
AC1_and_ACR_SearchList_00054	左側墳墓
AC1_and_ACR_SearchList_00055	亨利的墳墓
AC1_and_ACR_SearchList_00056	右側墳墓
AC1_and_ACR_SearchList_00057	湯瑪斯的墳墓
AC1_and_ACR_SearchList_00058	正中央墳墓
AC1_and_ACR_SearchList_00059	羅倫斯的墳墓
AC1_and_ACR_SearchList_00060	關上的木門
AC1_and_ACR_SearchList_00061	打開的木門
AC1_and_ACR_SearchList_00065	墳墓
AC1_and_ACR_SearchList_00066	墳墓
AC1_and_ACR_SearchList_00067	墳墓
AC1_and_ACR_SearchList_00068	墳墓
AC1_and_ACR_SearchList_00069	墳墓
AC1_and_ACR_SearchList_00071	有點豪華的墳墓
AC1_and_ACR_SearchList_00072	墳墓
AC1_and_ACR_SearchList_00073	墳墓
AC1_and_ACR_SearchList_00077	工具櫃的門
AC1_and_ACR_SearchList_00080	大石頭
AC1_and_ACR_SearchList_00082	石塊
AC1_and_ACR_SearchList_00086	墳墓
AC1_and_ACR_SearchList_00087	工具櫃
AC1_and_ACR_SearchList_00089	草皮剪
AC1_and_ACR_SearchList_00092	工具櫃的把手
AC1_and_ACR_SearchList_00093	掃把
AC1_and_ACR_SearchList_00095	園藝工具
AC1_Characters_00214	艾希莉
AC1_Characters_00117	艾希莉‧米茲契‧羅賓斯
AC1_Characters_00118	　　明天就是我１４歲的生日，\n但我今天的心情卻糟透了。\n因為我一直以為爸爸１１年前就去世了，\n結果我卻收到他寄來的包裹。\n包裹裡有一封信跟一台很像遊戲機的機器，\n信的內容很簡短，就是他想幫我慶生，\n希望我能跟潔西卡一起前往布拉德‧愛德華島。\n我跟潔西卡的生活一直以來都很平靜，\n突然發生這種事令我相當不知所措。\n　　我在潔西卡的勸說下，\n心不甘情不願地來到了這裡，\n但我還是覺得很莫名其妙，心裡十分鬱悶。\n爸爸還活著！？這是真的嗎？\n他丟下我這麼多年，現在卻突然想幫我慶生……\n說真的，我一點都開心不起來。\n要是懷著這種心情跟爸爸見面，\n我一定也擠不出笑容吧……
AC1_Characters_00215	潔西卡
AC1_Characters_00126	潔西卡‧羅賓斯
AC1_Characters_00127	　　我的姑姑潔西卡非常地溫柔體貼。\n１１年前，爸爸突然把我交給他照顧，\n他便一手把我撫養到這麼大。\n潔西卡是學校的老師，有時滿嚴格的，\n我們偶爾也會吵架，但我知道他都是為了我好。\n　　每當我傷心難過，他總會陪在我身旁，\n直到我打起精神……簡直就像我真正的媽媽，\n所以我最喜歡潔西卡了。\n　　今天要不是潔西卡叫我來，\n我才不會來這座島上。\n雖然潔西卡一直要我相信爸爸，\n但我連爸爸長什麼樣子都不記得，\n是要怎麼相信他啊……
AC1_Characters_00216	理查
AC1_Characters_00217	佐代子
AC1_Characters_00139	佐代子‧羅賓斯
AC1_Characters_00140	　　媽媽好像是在我三歲時去世的，\n聽說他和爸爸一樣是個科學家，\n他是個怎麼樣的人呢？\n潔西卡說我的黑眼睛遺傳自媽媽，\n但我根本不記得媽媽，\n就算聽到這些也覺得很不真實……\n　　我本來以為爸爸是跟媽媽一起離世的，\n但既然爸爸還活著，說不定媽媽也還在世？\n如果真是如此，那我想見見他……我想見見媽媽！\n我想更了解他，哪怕一點小事也好。
AC1_Characters_00146	Ｄ
AC1_Characters_00147	　　我第一次遇到Ｄ時簡直快嚇死了，\n誰叫他突然出現在我眼前，\n不僅倒過來飄在空中，身體還是透明的……\n不嚇到才怪吧。\n　　我好像是第一個能看到Ｄ的人，\n所以他好像很高興……\n原來鬼魂也會笑啊，真是大開眼界。\n　　Ｄ只記得自己的名字，\n因此上不了天堂，\n孤伶伶地待在這座島上５７年之久。\n聽完這些，我不禁覺得有些難過。\n接著Ｄ拜託我協助他找回自己失去的記憶，\n我可以理解他想恢復記憶的心情，\n但我又能幫上什麼忙呢……？
AC1_Characters_00155	船長
AC1_Characters_00156	　　送我和潔西卡到布拉德‧愛德華島上的船長。\n他早在我出生前，就已經當船長很多年了，\n他開船的技術很好，我完全沒有暈船。\n雖然他看起來有點可怕，不太平易近人，\n但聊過之後才發現他其實人很好。\n　　他跟我說了很多這座島的事，\n據說很久以前，住在這裡的人曾發生悲劇。\n爸爸到底在這種島上做什麼呢……？
AC1_Characters_00158	理查‧羅賓斯
AC1_Characters_00159	　　我收到了一封信和一台奇怪的機器，\n寄件人是理查‧羅賓斯……也就是我的爸爸，\n但這真的是爸爸寄來的嗎？\n爸爸應該早在１１年前就跟媽媽一起離世了啊。\n　　跟信一起寄來的機器是爸爸製作的，\n聽說只有我才能使用。\n爸爸為什麼要寄這種東西給我呢？\n　　我照著信上所寫，來到了布拉德‧愛德華島，\n可我根本不記得爸爸，\n連他長什麼樣子都想不起來……\n爸爸真的能認出我嗎？
AC1_Characters_00199	親子
AC1_Characters_00200	家人
AC1_Characters_00203	夫妻
AC1_Characters_00210	兄妹
AC1_Characters_00213	？？？
UNKNOWN_CONTENTS	？？？
UI_AdvCommon_00000	獲得了<color=#FFFF00FF><item=-1></color>！
UI_AdvCommon_00004	把電池裝進了<color=#FFFF00FF>手電筒</color>
UI_AdvCommon_00060	？？？
UI_AdvCommon_00061	大家
UI_AdvCommon_00070	跳過
UI_Save_00000	管理資料
UI_Save_00001	儲存
UI_Save_00002	載入
UI_Save_00003	刪除資料
UI_Save_00010	無資料
UI_Save_00011	正在遊玩
UI_Save_00012	自動儲存
UI_Save_00013	遊玩時間
UI_Save_00014	yyyy/MM/dd/HH:mm
UI_Save_00015	hh\:mm\:ss
UI_Save_00016	結束
UI_Save_00050	儲存
UI_Save_00051	載入
UI_Save_00052	刪除資料
UI_Save_00053	刪除
UI_Save_00100	要儲存在這個位置嗎？\n如果已有儲存資料，將被覆蓋。
UI_Save_00101	正在儲存。\n請不要碰觸電源鍵。
UI_Save_00102	已儲存。
UI_Save_00104	要載入這份資料嗎？
UI_Save_00105	要刪除這份資料嗎？\n刪除後將無法復原。
UI_Save_00106	正在刪除資料。\n請不要碰觸電源鍵。
UI_Save_00107	已刪除資料。
UI_Save_00109	要儲存進度嗎？
UI_Save_00200	是
UI_Save_00201	否
UI_Save_00300	正在儲存……
UI_Save_00350	要繼承體驗版的儲存資料嗎？\n可以從體驗版的「繼續遊戲」遊玩儲存好的儲存資料。
UI_Menu_00000	系統選單
UI_Menu_00001	儲存＆載入
UI_Menu_00002	選項
UI_Menu_00003	前往標題畫面
UI_Menu_00010	尚未儲存的進度將會消失。\n確定要回到標題畫面嗎？
UI_Menu_00011	回到標題畫面
UI_Menu_00012	退出
UI_Option_00000	選項
UI_Option_00001	自動播放台詞
UI_Option_00002	語音音量
UI_Option_00003	音效音量
UI_Option_00004	音樂音量
UI_Option_00005	視角上下操作速度
UI_Option_00006	視角左右操作速度
UI_Option_00007	視角上下操作反轉
UI_Option_00008	視角左右操作反轉
UI_Option_00009	語言設定
UI_Option_00010	語音語言設定
UI_Option_00011	恢復初始設定
UI_Option_00012	指引功能
UI_Option_00013	提示功能
UI_Option_00020	關閉
UI_Option_00021	開啟
UI_Option_00050	主機設定
UI_Option_00051	恢復初始設定
UI_Option_00052	公尺
UI_Option_00053	碼
UI_Option_00100	設定是否要自動播放台詞。\n（部分台詞不適用）
UI_Option_00101	設定角色的語音音量。
UI_Option_00102	設定音效與環境音的音量。
UI_Option_00103	設定背景音樂的音量。
UI_Option_00104	設定視角的上下操作速度。
UI_Option_00105	設定視角的左右操作速度。
UI_Option_00106	反轉視角的上下操作。
UI_Option_00107	反轉視角的左右操作。
UI_Option_00108	設定顯示文字的語言。\n（部分文字不適用）
UI_Option_00109	設定角色的語音語言。
UI_Option_00110	將所有選項恢復初始設定。
UI_Option_00111	設定是否顯示指引功能。
UI_Option_00112	設定是否顯示提示功能。
UI_Option_00200	將恢復初始選項設定。\n確定要恢復嗎？
UI_Option_00201	正在恢復初始設定……
UI_Option_00202	將不會儲存更改的設定。\n確定要離開嗎？
UI_Option_00250	恢復初始設定
UI_Option_00251	退出
UI_Option_00252	是
UI_Option_00253	否
UI_Title_00000	從頭開始遊戲
UI_Title_00001	繼續遊戲
UI_Title_00002	選項
UI_Title_00010	請按下任一按鍵
UI_Title_00011	篇章　兩種記憶
UI_Title_00012	篇章　記憶之門　
UI_Title_00013	TitleLogo_Tc
UI_Title_00014	ChapterLogo_Tc
UI_Title_00015	已解鎖艾希莉的換裝功能。\n只有在遊玩「兩種記憶」時才能換裝。
UI_Title_00016	TitleLogoDemo_Tc
UI_Title_00017	NintendoeshopLogo_En
UI_Loading_00000	正在路上……
UI_Loading_00001	Now Loading...
UI_Ingame_00000	訊息回顧
UI_Ingame_00001	地圖
UI_Ingame_00003	相機
UI_Ingame_00004	相簿
UI_Das_00000	Another鑰匙
UI_Das_00001	相機
UI_Das_00002	相簿
UI_Das_00003	角色
UI_Das_00004	訊息
UI_Das_00010	收起ＤＡＳ
UI_Das_00011	確定
UI_Das_00012	返回
UI_DasAlbum_00000	刪除照片
UI_DasAlbum_00001	選擇要重疊的照片
UI_DasAlbum_00002	重疊照片
UI_DasAlbum_00010	確定刪除資料
UI_DasAlbum_00050	將刪除{0}張照片。\n確定要刪除嗎？
UI_DasAlbum_00100	是
UI_DasAlbum_00101	否
UI_DasAlbum_00200	刪除選擇的照片
UI_DasAlbum_00250	一併刪除
UI_DasAlbum_00251	登錄／解除我的最愛
UI_DasAlbum_00252	觀看
UI_DasAlbum_00253	重疊
UI_DasAlbum_00255	選擇照片
UI_DasAlbum_00256	旋轉上面的照片
UI_DasAlbum_00257	放大縮小
UI_DasAlbum_00258	恢復原樣
UI_DasAlbum_00259	移動下面的照片
UI_AnotherControl_0001	<color=#F5FF88FF>請選擇操控記憶的功能。</color>
UI_AnotherControl_0010	Subject ... Richard Robbins
UI_AnotherControl_0011	Age: 41\nHeight: 5' 11"\nWeight: 176.37 lbs\nPulse: normal\nRespiration: normal
UI_AnotherControl_0020	Delete
UI_AnotherControl_0021	Play
UI_AnotherControl_0022	-----
UI_AnotherControl_0023	Restore
UI_AnotherControl_0030	刪除記憶
UI_AnotherControl_0031	播放記憶
UI_AnotherControl_0032	復原記憶
UI_AnotherControl_0040	<color=#00FFE4FF>Subject</color>　理查‧羅賓斯
UI_AnotherControl_0041	1994.2.25 19:21:01 西雅圖郊外
UI_AnotherControl_0042	<color=#00FFE4FF>Access</color>
UI_AnotherControl_0043	<color=#FFFF00FF>Complete</color>
UI_AnotherControl_0060	已解鎖「Restore」功能。
UI_AnotherControl_0070	確定
UI_AnotherControl_0072	確定
UI_DasCamera_00000	相簿容量不足
UI_DasCamera_00050	相簿已沒有剩餘容量。\n若要拍攝新照片，\n請先刪除不需要的照片。
UI_DasCamera_00060	正在掃描
UI_DasCamera_00061	掃描成功
UI_DasCamera_00062	正在儲存
UI_DasCamera_00100	刪除
UI_DasCamera_00101	退出
UI_DasCamera_00200	拍攝
UI_DasCamera_00201	環視周遭
UI_DasCamera_00202	切換相機視角
UI_DasCamera_00250	已掃描<color=#2100E5FF><embed=-1></color>
UI_ScanName_00000	艾希莉‧米茲契‧羅賓斯
UI_ScanName_00001	湖水
UI_DasAnother_00000	<color=#00FFE4FF>顯示Another鑰匙的資訊</color>
UI_DasAnother_00003	Another鑰匙０１
UI_DasAnother_00004	Another鑰匙０２
UI_DasAnother_00005	Another鑰匙０３
UI_DasAnother_00006	已獲得Another鑰匙
UI_DasCharacter_00000	兩種記憶
UI_DasCharacter_00001	記憶之門
UI_DasCharacter_00100	詳細資料
UI_DasCharacter_00101	游標移動加速
UI_DasCharacter_00150	夫婦
UI_DasCharacter_00151	親戚
UI_DasCharacter_00152	認識
UI_DasMessage_00000	完成
UI_DasMessage_00001	沒有圖片
UI_DasMessage_00002	閱讀
UI_DasStarting_00110	<time=0.5>正在認證用戶
UI_DasStarting_00118	<time=0.5>理查
UI_DasStarting_00119	<time=0.9>Dual ANOTHER System
UI_DasStarting_00120	<time=0.7>Start
UI_DasStarting_00111	<time=4.5>用戶認證成功\n<color=#00FFE4FF>用戶</color>　艾希莉‧米茲契‧羅賓斯\n<color=#00FFE4FF>生日</color>　１９９１／０２／２５
UI_DasStarting_00114	<time=1.5>解除鎖定\n顯示解鎖訊息
UI_DasStarting_00116	<time=2.4>親愛的艾希莉\n我想跟你一起度過\n你的１４歲生日
UI_DasStarting_00122	<time=1.5>我在布拉德‧愛德華島等你
UI_Anotherkey_0000	DAS Notification
UI_Anotherkey_0001	Now
UI_Anotherkey_0002	Recognized the ANOTHER key.
UI_Anotherkey_0003	已確認到Another鑰匙０１
UI_Anotherkey_0004	已確認到Another鑰匙０２
UI_Anotherkey_0005	已確認到Another鑰匙０３
UI_Anotherkey_0006	正在安裝Another鑰匙０１……
UI_Anotherkey_0007	正在安裝Another鑰匙０２……
UI_Anotherkey_0008	正在安裝Another鑰匙０３……
UI_Anotherkey_0009	安裝完畢
UI_Anotherkey_0010	已安裝所有Another鑰匙
UI_Anotherkey_0011	將解鎖ＤＡＳ的Another鑰匙功能
UI_Puzzle01_00010	掃描液體內存在與\nＤＡＳ記錄一致的污染物質。
UI_Puzzle01_00100	將會停止目前的分析。\n確定要停止嗎？
UI_Puzzle01_00150	輸入
UI_Puzzle01_00151	判斷失敗
UI_Puzzle01_00152	分析結果
UI_Puzzle01_00153	水質分析
UI_Puzzle01_00154	正在判斷
UI_Puzzle01_00155	判斷成功
UI_Puzzle01_00160	旋轉分子
UI_Puzzle01_00161	操作視角
UI_Puzzle01_00162	開始判斷
UI_Puzzle01_00163	重新來過
UI_Puzzle01_00164	退出
UI_Puzzle01_00200	功能說明
UI_Puzzle01_00201	使用ＤＡＳ掃描液體，並利用光譜反射特性分析後，\n便能以分子模型呈現液體內的物質。\n此外，呈現的分子模型還可與ＤＡＳ記錄的分子模型比對，\n判斷兩者的相似度。
UI_Puzzle01_00202	ＤＡＳ已記錄的分子模型
UI_Puzzle01_00203	污染物質
UI_Puzzle02_00000	解開保全鎖
UI_Puzzle02_00001	請輸入保全鎖的解鎖密碼
UI_Puzzle02_00052	錯誤
UI_Puzzle02_00051	完成解鎖
UI_Puzzle02_00053	逾時
UI_Puzzle02_00100	將會停止目前的操作。\n確定要停止嗎？
UI_Puzzle03_00000	請輸入密碼
UI_Puzzle03_00001	取消
UI_Puzzle03_00002	密碼錯誤
UI_Inventory_00000	道具
UI_Inventory_00001	組合
UI_Inventory_00002	調查
UI_Inventory_00010	正在選擇
UI_Inventory_00011	返回
UI_Dialog_00000	確定要放棄嗎？
UI_Dialog_00100	是
UI_Dialog_00101	否
UI_Dialog_00103	提示
UI_Dialog_00104	詳細提示
UI_Dialog_00105	答案
UI_Dialog_00107	下一個提示
UI_Dialog_00106	上一個提示
UI_Dialog_00108	答案
UI_Dialog_00109	關閉
UI_NaviSetting_00000	指引功能設定
UI_NaviSetting_00001	提示功能設定
UI_NaviSetting_00010	此功能將自動指引目的地所在。\n開啟後艾希莉四周就會浮現箭頭以便探索。\n按下<sprite name="ButtonFont_6">可以切換是否顯示指引功能。
UI_NaviSetting_00011	此功能將顯示解謎提示。\n開啟後就能更容易解謎。\n顯示「？」符號時，\n按下<sprite name="ButtonFont_11">就會顯示提示。\n在選項畫面可以切換是否開啟提示功能。
UI_Maps_00000	全部
UI_Maps_00001	門
UI_Maps_00002	筆記
UI_Maps_00003	地名
UI_Maps_00010	切換顯示內容
UI_Tutorial02_00000	移動
UI_Tutorial02_00002	移動視角
UI_Tutorial02_00003	奔跑
UI_Tutorial02_00001	於在意的地方使用道具
UI_Tutorial02_00039	尋找道具
UI_Tutorial02_00008	「相機」功能
UI_Tutorial02_00009	「相簿」畫面
UI_Tutorial02_00013	「角色」畫面
UI_Tutorial02_00016	將鑰匙移動到缺口
UI_Tutorial02_00200	用<sprite name="ButtonFont_6">行走
UI_Tutorial02_00202	用<sprite name="ButtonFont_7">可以移動視角\n長按<sprite name="ButtonFont_7">則可以重置視角
UI_Tutorial02_00203	按住<sprite name="ButtonFont_9">時推動<sprite name="ButtonFont_6">奔跑\n（有些地方無法奔跑）
UI_Tutorial02_00201	朝著在意的地方按下<sprite name="ButtonFont_3">\n打開道具畫面來使用道具吧
UI_Tutorial02_00208	可以拾取道具了\n找找有沒有能使用的東西吧
UI_Tutorial02_00209	使用ＤＡＳ就能拍攝照片\n（按下<sprite name="ButtonFont_2">使用ＤＡＳ的相機或是按下<sprite name="ButtonFont_8">）\n可以在ＤＡＳ的相簿觀看拍下的照片
UI_Tutorial02_00210	看見在意的東西就拍攝下來吧\n或許之後能派上用場也說不定
UI_Tutorial02_00214	可以在<sprite name="ButtonFont_2">ＤＡＳ觀看\n登場人物的資訊以及人物間的關係了\n「角色」的內容會隨著故事推進而更新
UI_Tutorial02_00217	傾斜椅子似乎就能拿出鑰匙了\n使用手提模式操作時，用<sprite name="ButtonFont_7">\n就能窺視椅子深處
UI_Demo_00000	要前往Nintendo eShop嗎？
UI_Demo_00001	本體驗版有儲存功能。\n購買正式版後，\n可以繼承體驗版的儲存資料。\n要儲存進度嗎？
UI_Demo_00002	感謝您遊玩體驗版！\n接下來將簡單為您介紹後續的發展。
UI_Demo_00003	本體驗版有儲存功能。\n購買正式版後，\n可以繼承體驗版的儲存資料。
UI_Demo_00004	接下來的影像在正式版中，\n會依據遊戲語言設定顯示字幕。
UI_Demo_00011	DemoText_Ja
UI_Demo_00013	接著，兩年後……
UI_GuideBCommon_00000	繼續
UI_GuideBCommon_00001	返回
UI_GuideBCommon_00003	訊息回顧
UI_GuideBCommon_00004	播放語音
UI_GuideBCommon_00006	確定
UI_GuideBCommon_00007	退出
UI_GuideBCommon_00008	儲存後返回
UI_GuideBCommon_00010	已開啟自動播放台詞
UI_GuideBCommon_00011	已關閉自動播放台詞
